Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance
1731069231.31,19.8,0.707,0.0,1.87,4265.901791403101,19.8,0.692,0.0,0.97,4539.615764205108,7.69,0.488,0.0,1.89,7738.658929821069,19.9,0.447,0.0,1.74,4000.9775471679854
1731069231.81,20.5,0.734,0.0,1.64,4265.664495565023,19.9,0.359,0.0,1.06,4539.284500078333,8.31,0.91,0.0,2.37,7738.139927845851,20.5,0.295,0.0,2.01,4000.667692290786
1731069232.31,19.8,0.851,0.0,2.42,4266.144524192409,20.5,0.406,0.0,0.852,4539.658940770333,7.68,0.735,0.0,2.46,7738.421968763169,19.8,0.436,0.0,1.17,4001.129768552904
1731069232.81,19.8,0.732,0.0,2.68,4266.20675045821,19.8,0.436,0.0,0.955,4540.38903496773,8.32,0.905,0.0,1.86,7738.711745607529,19.9,0.495,0.0,1.25,4001.3162476112657
1731069233.31,19.9,0.839,0.0,1.6,4265.803723982018,19.8,0.41,0.0,1.54,4540.095968586402,7.68,0.954,0.0,1.81,7738.132165862264,19.8,0.536,0.0,1.55,4000.873713671662
1731069233.81,20.5,0.911,0.0,1.76,4265.849930113702,19.8,0.465,0.0,0.846,4540.711500711059,8.32,0.494,0.0,2.01,7738.342914369046,19.8,0.394,0.0,0.938,4001.0205419560384
1731069234.31,19.8,1.154,0.0,1.99,4265.66795392596,20.5,0.399,0.0,0.976,4540.392211535689,7.67,1.008,0.0,8.16,7737.859432493458,20.5,0.374,0.0,1.11,4000.760558919217
1731069234.81,19.8,0.663,0.0,1.58,4266.4644787262905,19.8,0.714,0.0,4.96,4541.187042520975,8.32,0.533,0.0,1.73,7738.562381575294,19.8,0.591,0.0,0.861,4001.587977819573
1731069235.31,19.8,0.26,0.0,1.76,4266.411744427067,19.8,0.449,0.0,1.0,4541.269620155409,7.69,0.98,0.0,1.79,7738.393175200327,19.8,0.468,0.0,1.05,4001.529444160277
1731069235.81,20.5,0.308,0.0,2.26,4266.13644790443,19.8,0.384,0.0,1.05,4541.675805421764,7.68,0.963,0.0,2.58,7738.311038432457,19.9,0.394,0.0,1.55,4001.354574589409
1731069236.31,19.9,0.469,0.0,2.38,4266.689219889033,20.5,0.402,0.0,0.992,4542.227362155188,8.32,0.865,0.0,1.73,7738.73963798262,20.5,0.424,0.0,1.03,4001.918888262089
1731069236.81,19.8,0.469,0.0,1.87,4266.441354481454,19.8,0.424,0.0,0.873,4542.360637794576,7.68,1.362,0.0,1.75,7738.502622880742,19.8,0.47,0.0,5.96,4001.7054598875034
1731069237.31,19.9,0.57,0.0,1.6,4266.367419674797,19.8,0.436,0.0,0.851,4542.601070262997,8.32,0.857,0.0,2.27,7738.420276333472,19.9,0.475,0.0,0.943,4001.664687410388
1731069237.81,20.5,0.426,0.0,9.96,4266.480346146205,19.2,0.502,0.032,1.01,4542.534241215287,8.33,1.199,0.0,1.82,7738.242851797099,20.5,0.537,0.0,0.844,4001.713495977273
1731069238.31,19.9,0.585,0.0,2.63,4266.152830369378,20.5,0.708,0.0,1.08,4542.603884250783,7.67,0.996,0.0,1.81,7737.925980553316,19.8,0.578,0.0,1.22,4001.417686867078
1731069238.81,19.8,0.555,0.0,1.98,4266.322418805496,19.8,0.805,0.0,0.758,4543.275510244187,8.32,0.778,0.0,5.16,7738.234102805878,19.8,0.578,0.0,0.872,4001.682505830119
1731069239.31,19.8,0.616,0.0,1.99,4266.93176498717,19.8,0.673,0.0,2.86,4543.636076172511,7.68,1.668,0.0,2.45,7738.573355637323,19.8,0.669,0.0,0.824,4002.251694101933
1731069239.81,20.5,0.739,0.0,1.59,4266.864908783047,20.5,0.503,0.0,0.889,4543.515480292243,7.69,0.949,0.0,1.75,7738.271307292582,20.5,0.567,0.0,1.07,4002.1349706623314
1731069240.31,19.8,0.454,0.0,1.74,4266.504110125663,19.8,0.699,0.0,3.92,4543.941278360276,8.31,1.638,0.0,1.51,7738.157790741717,19.8,0.716,0.0,1.27,4001.8916676927706
1731069240.81,19.8,0.413,0.0,2.1,4266.561085138428,19.8,0.577,0.0,0.843,4544.064613714774,8.32,0.871,0.0,1.78,7738.069556825375,19.9,0.642,0.0,0.863,4001.935934720874
1731069241.31,19.9,0.739,0.0,1.69,4266.727569485451,19.8,0.807,0.0,0.998,4544.3498911091865,7.68,0.727,0.0,1.68,7738.137148604184,19.8,0.833,0.0,0.975,4002.1103673659713
1731069241.81,20.5,0.606,0.0,1.83,4266.685453532051,20.5,0.65,0.0,1.42,4544.439573135273,7.68,0.567,0.0,1.36,7737.977730597794,20.5,0.692,0.0,1.1,4002.062487692375
1731069242.31,19.8,0.487,0.0,6.42,4266.9983882655,19.8,0.661,0.0,0.966,4545.182109428627,7.68,0.692,0.077,2.15,7738.402567453935,19.9,0.581,0.0,2.32,4002.4656699836178
1731069242.81,19.8,0.51,0.0,1.81,4266.790033602493,19.8,0.812,0.0,0.83,4545.212737528086,7.68,1.284,0.0,6.04,7738.122118087163,19.8,0.651,0.0,2.15,4002.262618659645
1731069243.31,19.8,0.588,0.0,1.6,4267.02746768327,19.8,0.736,0.0,0.938,4545.385902259465,8.32,0.783,0.0,3.02,7738.156449502263,19.8,0.487,0.0,2.77,4002.4720837971886
1731069243.81,20.5,0.634,0.0,1.61,4266.976556638751,20.5,0.702,0.0,1.48,4545.924434486763,7.68,0.734,0.0,2.49,7738.270140718805,20.4,0.475,0.0,2.03,4002.518670708072
1731069244.31,19.8,0.67,0.0,1.94,4266.979758036577,19.9,0.735,0.0,1.02,4546.007301266666,8.32,0.741,0.0,1.54,7738.129550314024,19.9,0.666,0.0,3.05,4002.507882954832
1731069244.81,19.9,0.634,0.0,2.24,4267.101342245529,19.8,0.536,0.0,1.875,4546.373924488393,8.33,0.797,0.0,1.73,7738.224624644826,19.8,0.552,0.0,3.7,4002.662509691752
1731069245.31,19.8,0.73,0.0,1.53,4266.922920393665,19.8,0.681,0.0,2.73,4546.4669867266775,7.68,1.175,0.0,2.4,7737.997993116537,19.8,0.63,0.0,2.74,4002.4991635167594
1731069245.81,20.5,0.607,0.0,1.73,4266.907755338591,20.5,0.572,0.0,1.01,4546.469066522075,7.68,0.766,0.0,1.73,7737.798105927893,19.9,0.705,0.0,1.22,4002.454352602214
1731069246.31,19.8,0.613,0.0,1.83,4267.283573089315,19.8,0.592,0.0,1.58,4546.834281226093,8.32,0.889,0.0,1.91,7738.0215799615235,20.5,0.647,0.0,5.82,4002.8254480916457
1731069246.81,19.8,0.71,0.0,3.3,4267.370870293486,19.8,0.625,0.0,0.867,4547.073828716594,7.69,0.804,0.0,1.41,7738.020642264809,19.8,0.618,0.0,0.888,4002.921963567487
1731069247.31,20.4,1.036,0.0,1.58,4267.130668527358,19.8,0.626,0.0,0.742,4547.098710214742,8.31,1.091,0.0,1.69,7737.72043225211,19.8,0.709,0.0,0.755,4002.6904380796423
1731069247.81,19.3,0.58,0.0,1.67,4267.69553772612,20.5,0.616,0.0,1.03,4547.51714809438,8.31,0.869,0.0,1.87,7738.072953665185,20.5,0.7,0.0,0.817,4003.2348319247694
1731069248.31,20.5,0.698,0.0,1.83,4267.30836992085,18.6,0.769,0.065,1.09,4547.708081859768,7.7,1.091,0.0,9.21,7737.8006975458,19.8,0.902,0.0,1.06,4002.9157212168057
1731069248.81,19.9,0.562,0.0,2.11,4267.647146695987,19.8,0.729,0.0,0.931,4548.077791395921,8.32,0.944,0.0,1.89,7738.008128944451,19.9,0.802,0.0,1.48,4003.256250998464
1731069249.31,19.8,0.636,0.0,2.07,4267.633896254031,19.8,0.758,0.0,0.771,4548.4678201235,7.68,0.693,0.0,2.13,7738.049114287695,19.8,0.839,0.0,0.94,4003.301228596369
1731069249.81,20.5,0.496,0.0,1.69,4267.601424935146,20.5,0.798,0.0,0.779,4548.49210716635,8.32,0.868,0.0,2.29,7737.854168504109,20.5,0.865,0.0,1.76,4003.246695058625
1731069250.31,19.8,0.602,0.0,2.28,4267.875850857267,19.8,0.79,0.0,1.0,4548.840396228791,7.68,0.927,0.0,1.77,7738.015636671181,19.9,0.879,0.0,0.86,4003.527484377258
1731069250.81,19.9,0.66,0.0,1.84,4267.88883072174,19.8,0.798,0.0,1.27,4548.921047972562,8.32,0.939,0.0,2.46,7737.878659058715,19.8,0.569,0.0,0.94,4003.5245140308016
1731069251.31,19.8,0.553,0.0,1.67,4267.668926215493,19.8,0.993,0.0,0.81,4549.497011736033,7.68,0.95,0.0,1.91,7737.929506862969,19.8,0.461,0.0,1.02,4003.435551842737
1731069251.81,20.5,0.575,0.0,8.84,4267.93088841702,20.5,0.931,0.0,1.07,4549.8175099685695,8.32,0.525,0.0,2.14,7738.067458657096,20.5,0.414,0.0,1.49,4003.699397036932
1731069252.31,19.9,0.663,0.0,2.42,4267.847979991511,19.8,0.88,0.0,1.07,4550.03211836079,7.68,1.215,0.0,1.9,7737.964539078986,19.9,0.399,0.0,0.808,4003.6451155322648
1731069252.81,19.8,0.866,0.0,1.79,4267.645761579586,19.8,0.664,0.0,0.84,4550.078386551621,8.32,1.156,0.0,7.19,7737.696849992924,19.8,0.371,0.0,3.44,4003.450833877157
1731069253.31,19.8,0.969,0.0,1.9,4267.748449283552,19.9,0.538,0.0,4.98,4550.105306009513,7.68,1.076,0.0,2.24,7737.57228165472,19.8,0.54,0.0,3.21,4003.512129652977
1731069253.81,20.5,0.798,0.0,1.87,4268.43912731215,19.8,0.618,0.031,1.12,4551.118463583254,8.32,1.09,0.0,1.73,7738.356550935129,20.5,0.692,0.0,8.03,4004.298987538484
1731069254.31,19.8,0.854,0.0,2.17,4268.091426242938,19.9,0.418,0.0,1.17,4550.982845487541,7.68,0.776,0.0,1.85,7737.902414916306,19.8,0.374,0.0,0.857,4003.939311532151
1731069254.81,19.9,0.987,0.0,1.5,4268.176351841026,19.8,0.388,0.0,0.863,4551.104355486717,8.32,1.097,0.0,1.62,7737.827301717341,19.8,0.344,0.0,1.06,4004.006964182857
1731069255.31,19.8,0.918,0.0,1.68,4268.007461425046,19.8,0.526,0.0,0.905,4551.306116060792,7.67,0.663,0.0,1.92,7737.672694810474,19.8,0.625,0.0,1.67,4003.876449119812
1731069255.81,20.5,0.865,0.0,2.31,4267.921228269685,19.9,0.459,0.0,1.02,4551.666191305424,8.32,1.089,0.0,1.97,7737.658002619024,20.5,0.478,0.0,0.825,4003.852411232909
1731069256.31,19.8,0.667,0.0,6.82,4268.549585122612,20.5,0.458,0.0,1.07,4552.0754347673565,7.68,1.222,0.0,1.97,7738.037223829717,19.8,0.401,0.0,1.51,4004.448829401272
1731069256.81,19.8,0.818,0.0,1.85,4268.484603842805,19.9,0.476,0.0,0.881,4552.027565001587,8.32,0.572,0.0,1.99,7737.781143798185,19.8,0.455,0.0,1.45,4004.3501483598698
1731069257.31,19.8,0.4,0.0,2.0,4268.632651176451,19.8,0.467,0.0,0.989,4552.56191971738,7.68,1.054,0.0,3.47,7737.993380583327,19.8,0.566,0.0,0.867,4004.565493619504
1731069257.81,20.5,0.52,0.0,1.93,4268.391357141938,20.5,0.421,0.0,1.09,4552.505107977969,8.32,0.589,0.0,1.82,7737.642079433062,20.5,0.537,0.0,0.891,4004.314447257182
1731069258.31,19.8,0.418,0.0,2.25,4268.16468961983,19.8,0.619,0.0,0.875,4552.768844437909,7.68,1.063,0.0,1.78,7737.496375921567,19.8,0.615,0.0,1.01,4004.148768353697
1731069258.81,19.8,0.41,0.0,1.97,4268.492295721312,19.8,0.569,0.0,0.84,4553.369997064877,7.68,0.696,0.0,2.4,7737.841249288895,19.8,0.591,0.0,1.07,4004.532410527449
1731069259.31,19.8,0.505,0.0,1.63,4268.8057379467,19.8,0.484,0.0,1.06,4553.434864941458,8.32,0.758,0.0,2.33,7737.847397231148,19.8,0.516,0.0,2.35,4004.782001648882
1731069259.81,20.5,0.477,0.0,1.63,4268.687373101702,20.5,0.489,0.0,1.38,4553.914346757722,8.32,1.237,0.0,1.67,7737.890158015132,20.5,0.525,0.0,0.894,4004.7577387274746
1731069260.31,19.9,0.405,0.0,1.82,4268.7722350572285,19.8,0.584,0.0,0.799,4553.793503491813,7.68,0.761,0.0,1.41,7737.665214410519,19.8,0.56,0.0,0.81,4004.77019838982
1731069260.81,19.8,0.422,0.0,4.8,4268.832389499215,19.8,0.56,0.0,1.0,4554.139719085481,8.32,1.129,0.0,1.73,7737.716421897974,19.8,0.622,0.0,1.11,4004.867827722165
1731069261.31,19.9,0.573,0.0,1.81,4268.537386589728,19.8,0.613,0.0,1.48,4554.438303950945,7.68,0.72,0.0,1.64,7737.557468326445,19.8,0.67,0.0,1.08,4004.651824898504
1731069261.81,20.5,0.497,0.0,2.25,4268.914832883064,20.5,0.643,0.0,0.67,4554.918958170633,8.32,0.619,0.0,1.5,7737.853221220173,20.5,0.668,0.0,0.89,4005.050557096937
1731069262.31,19.9,0.481,0.0,2.21,4268.965944316971,19.8,0.568,0.0,1.04,4554.999330701519,7.68,0.917,0.0,9.7,7737.735496918329,19.8,0.605,0.0,1.37,4005.080003869852
1731069262.81,19.8,0.659,0.0,1.46,4269.017589808882,19.8,0.644,0.0,1.37,4555.073854972787,8.32,0.612,0.0,1.86,7737.614429193333,19.8,0.687,0.0,1.52,4005.108573625757
1731069263.31,19.8,0.431,0.0,1.73,4268.639305846285,19.8,0.649,0.0,0.797,4555.263203321786,7.68,1.243,0.0,1.62,7737.345557636668,19.8,0.538,0.0,1.04,4004.796720426066
1731069263.81,20.5,0.654,0.0,1.54,4268.860468386267,20.5,0.639,0.0,0.933,4555.336476551485,8.32,0.806,0.0,1.63,7737.309982621009,19.8,0.439,0.0,0.86,4004.969525231672
1731069264.31,19.8,0.608,0.0,1.78,4269.220864285904,19.8,0.83,0.0,3.05,4556.295623767211,7.68,0.763,0.0,1.87,7737.892826572796,20.5,0.603,0.0,1.33,4005.462594656005
1731069264.81,19.9,0.64,0.0,1.73,4269.050460673892,19.9,0.713,0.0,0.966,4555.990849882335,8.33,0.608,0.0,1.88,7737.424323624556,19.8,0.529,0.0,1.79,4005.2155457414383
1731069265.31,19.8,0.52,0.0,1.52,4268.876011412625,19.2,0.634,0.032,0.836,4556.077459466,7.68,0.717,0.0,1.62,7737.195666450527,19.8,0.522,0.0,0.696,4005.054097583785
1731069265.81,20.5,0.492,0.0,9.18,4268.8570840462535,19.8,0.577,0.0,1.38,4556.257901109626,8.32,1.327,0.0,1.93,7737.104153266274,20.5,0.639,0.0,5.42,4005.0465905602623
1731069266.31,19.9,0.661,0.0,1.98,4269.562947323316,20.5,0.523,0.0,1.92,4557.058346915836,7.69,0.782,0.0,1.72,7737.764728765265,19.8,0.558,0.0,1.08,4005.7980892989694
1731069266.81,19.8,0.732,0.0,1.7,4269.185095940746,19.8,0.503,0.0,1.37,4557.124994523389,8.31,0.781,0.0,5.95,7737.420212412871,19.8,0.609,0.0,0.848,4005.458693970247
1731069267.31,19.8,0.694,0.0,1.87,4269.129891976302,19.8,0.563,0.0,2.22,4557.066471084884,7.68,0.667,0.0,1.67,7737.162540475138,19.8,0.653,0.0,0.776,4005.365876010641
1731069267.81,20.5,0.662,0.0,2.4,4269.010796175142,20.5,0.57,0.0,1.05,4557.2653433843325,8.32,0.92,0.0,2.4,7737.031433160108,20.5,0.579,0.0,0.783,4005.277164989861
1731069268.31,19.8,0.761,0.0,2.18,4269.649816335904,19.8,0.679,0.0,2.19,4557.925401313844,7.68,0.959,0.0,2.0,7737.571236361797,19.8,0.728,0.0,0.965,4005.93973579251
1731069268.81,19.8,0.546,0.0,1.74,4269.563145198008,19.8,0.786,0.0,2.95,4558.174158002773,8.32,0.88,0.0,1.87,7737.48746596165,19.8,0.742,0.0,1.47,4005.8900253457705
1731069269.31,19.8,0.478,0.0,1.47,4269.558783373736,19.8,0.683,0.0,2.26,4558.665308974896,7.68,1.115,0.0,3.88,7737.5953889639395,19.2,0.768,0.032,0.83,4005.9656608353366
1731069269.81,20.5,0.558,0.0,1.78,4269.6883695348615,20.5,0.631,0.0,0.741,4558.921279955463,8.32,0.853,0.0,2.28,7737.626151263963,20.5,0.68,0.0,0.985,4006.101956687992
1731069270.31,19.8,0.58,0.0,7.08,4269.2552112756775,19.9,0.877,0.0,1.2,4558.525120651363,7.68,0.881,0.0,1.71,7736.967430379743,19.9,0.87,0.0,1.04,4005.610059157223
1731069270.81,19.8,0.489,0.0,1.57,4269.53038259509,19.8,0.876,0.0,1.32,4559.3380613765175,8.31,0.882,0.0,1.78,7737.416509552126,19.8,0.987,0.0,0.908,4005.997260209494
1731069271.31,19.9,0.619,0.0,2.12,4269.700534156253,19.8,0.769,0.0,0.812,4559.450331129355,7.68,0.904,0.0,2.36,7737.379122317099,19.8,0.811,0.0,1.48,4006.135421427297
1731069271.81,20.5,0.905,0.0,2.28,4269.958807698558,19.9,0.948,0.0,0.947,4559.821441655112,8.32,0.994,0.0,7.59,7737.546554313662,20.5,0.923,0.0,0.803,4006.407632417717
1731069272.31,19.8,0.791,0.0,1.9,4269.686731254972,20.5,0.875,0.0,1.32,4560.15044328241,7.68,0.562,0.0,1.67,7737.417963037371,19.2,0.455,0.0,2.76,4006.218145744821
1731069272.81,17.3,6.767,0.129,1.73,4269.647398210596,17.9,7.273,0.097,0.889,4560.053547130397,7.68,9.266,0.077,1.74,7737.144676379687,18.6,6.944,0.094,7.14,4006.130096092439
1731069273.31,19.8,1.422,0.0,1.84,4269.533416637684,19.8,2.05,0.0,0.769,4560.253741679843,7.68,4.767,0.0,2.37,7737.016967908582,19.9,1.47,0.0,10.4,4006.0460527251785
1731069273.81,20.5,0.936,0.0,1.85,4269.902820121408,20.5,1.125,0.0,1.02,4560.473593060719,8.32,2.491,0.0,2.24,7737.147518406618,20.5,0.534,0.0,1.05,4006.378559553344
1731069274.31,19.8,0.844,0.0,1.62,4270.362219198538,19.2,0.526,0.0,1.39,4561.160460532129,7.68,1.775,0.0,1.67,7737.612478278575,19.9,0.523,0.0,1.56,4006.8941217872407
1731069274.81,19.8,0.793,0.0,3.07,4269.806338074043,20.5,0.407,0.0,3.83,4560.838321253677,8.32,1.064,0.0,1.61,7736.937010584975,19.8,0.393,0.0,0.86,4006.314433497442
1731069275.31,19.8,0.929,0.0,1.95,4270.226380860505,19.8,0.34,0.0,1.05,4561.406617904886,7.68,1.246,0.0,2.2,7737.308670522328,19.8,0.373,0.0,3.6,4006.7694518853455
1731069275.81,20.5,0.793,0.0,2.05,4270.419356964548,20.5,0.345,0.0,0.727,4561.559429530004,7.69,0.904,0.0,1.66,7737.307975375148,20.5,0.443,0.0,3.53,4006.936288506809
1731069276.31,19.8,1.05,0.0,1.52,4270.220755290918,19.8,0.431,0.0,0.911,4561.719619942136,8.31,1.262,0.0,8.43,7737.112462855459,19.8,0.479,0.0,0.677,4006.7709990449
1731069276.81,19.8,0.917,0.0,1.84,4270.453541874772,19.8,0.671,0.0,1.46,4562.395909028456,7.68,1.426,0.0,2.33,7737.455504153509,19.8,0.555,0.0,0.726,4007.0909875535954
1731069277.31,19.8,0.624,0.0,1.92,4270.0918505651125,19.8,0.471,0.0,0.861,4562.689674775875,8.32,0.726,0.0,2.13,7737.259457054349,19.8,0.716,0.0,1.03,4006.8171077595807
1731069277.81,19.8,0.267,0.0,1.92,4270.386590999252,20.5,0.562,0.0,0.743,4562.811624131356,8.32,1.067,0.0,1.71,7737.291532577904,20.5,0.516,0.0,3.59,4007.063654108394
1731069278.31,20.5,0.353,0.0,1.7,4270.389597009743,19.8,0.545,0.0,1.03,4563.157285098711,7.68,0.814,0.0,1.69,7737.313264688591,19.9,0.462,0.0,0.858,4007.112474585672
1731069278.81,19.8,0.451,0.0,2.2,4270.432351157708,19.8,0.405,0.0,1.54,4563.13528355103,8.32,1.142,0.0,1.85,7737.128076953309,19.8,0.63,0.0,0.986,4007.111428275828
1731069279.31,19.8,0.375,0.0,1.89,4270.792819514867,19.8,0.523,0.0,0.744,4563.508289271479,7.68,0.928,0.0,1.76,7737.348746961947,19.8,0.581,0.0,2.05,4007.47118650172
1731069279.81,20.5,0.802,0.0,9.35,4270.577240988293,20.5,0.507,0.0,0.76,4563.929381097825,8.32,0.606,0.0,1.78,7737.305763983043,20.5,0.548,0.0,0.776,4007.3508666017433
1731069280.31,19.8,0.428,0.0,1.59,4270.394808951162,19.8,0.489,0.0,1.59,4563.836586127459,7.67,1.129,0.0,1.97,7736.962156234568,19.8,0.571,0.0,1.41,4007.141733506931
1731069280.81,19.8,0.421,0.0,1.9,4270.523276051215,19.8,0.522,0.0,0.836,4564.384700334888,8.32,0.573,0.0,3.01,7737.172859214513,19.8,0.545,0.0,1.32,4007.343627598637
1731069281.31,19.8,0.417,0.0,2.16,4270.873721701708,19.8,0.496,0.0,4.99,4564.599020343145,7.69,1.14,0.0,1.88,7737.290399643066,19.8,0.546,0.0,0.816,4007.658687776702
1731069281.81,20.5,0.576,0.0,1.65,4271.066363328634,19.9,0.705,0.0,1.6,4564.850061787791,8.31,0.758,0.0,1.66,7737.350254615032,20.5,0.622,0.0,0.768,4007.847601247936
1731069282.31,19.8,0.405,0.0,1.73,4270.536993309182,20.5,0.586,0.0,0.858,4564.963467148497,7.68,0.659,0.0,1.62,7736.957328471054,19.8,0.7,0.0,0.73,4007.389715315529
1731069282.81,19.8,0.435,0.0,2.38,4270.534390211476,19.8,0.581,0.0,0.856,4564.834832432593,8.32,1.293,0.0,1.75,7736.683172970402,19.9,0.632,0.0,0.98,4007.325688261026
1731069283.31,19.8,0.522,0.0,1.66,4271.212634580863,19.2,0.693,0.032,1.06,4565.873238059835,7.68,0.682,0.0,1.97,7737.476807121971,19.8,0.78,0.0,1.9,4008.1079340557258
1731069283.81,20.5,0.58,0.0,1.54,4270.7932943451415,20.5,0.674,0.0,1.24,4565.557986240522,8.32,1.113,0.0,1.59,7736.875098151047,20.5,0.704,0.0,7.41,4007.646161402807
1731069284.31,19.8,0.463,0.0,4.8,4271.141359008496,19.8,0.63,0.0,0.86,4566.313677380004,7.68,0.677,0.0,1.72,7737.325888161026,19.8,0.675,0.0,0.948,4008.082552855392
1731069284.81,19.8,0.577,0.0,1.53,4270.904740953636,19.8,0.64,0.0,0.746,4566.124886317001,8.32,0.592,0.0,2.06,7736.895377168344,19.8,0.527,0.0,1.08,4007.805339864573
1731069285.31,19.9,0.557,0.0,1.73,4270.99995587686,19.8,0.728,0.0,0.789,4566.453420683292,7.68,0.578,0.0,1.69,7736.953484961997,19.8,0.448,0.0,1.07,4007.928866389103
1731069285.81,20.5,0.781,0.0,2.37,4271.21498606317,20.5,0.739,0.0,0.845,4567.03521249735,8.32,0.687,0.0,12.8,7737.229075200399,20.5,0.584,0.0,1.02,4008.212240955464
1731069286.31,19.8,0.947,0.0,1.94,4271.169774785765,19.8,0.979,0.0,2.61,4567.2468198181805,7.68,1.414,0.0,1.57,7737.143411838661,19.8,0.658,0.0,1.34,4008.1894279359153
1731069286.81,19.8,0.666,0.0,2.01,4271.069768167351,19.8,0.66,0.0,1.28,4567.111594479001,8.32,1.026,0.0,2.54,7736.815586551895,19.8,0.572,0.0,1.28,4008.040853696952
1731069287.31,19.8,0.544,0.0,1.67,4271.524131380241,19.8,0.52,0.0,0.777,4567.309048326992,7.68,0.986,0.0,1.94,7736.975692170904,19.8,0.545,0.0,1.1,4008.4406278236174
1731069287.81,20.5,0.604,0.0,1.88,4271.664692182837,20.5,0.67,0.0,1.17,4567.975073062132,7.68,0.973,0.0,1.72,7737.265382536183,19.8,0.779,0.0,0.888,4008.679729758626
1731069288.31,19.8,0.686,0.0,2.34,4271.520285881663,19.8,0.623,0.0,1.86,4567.819607516929,8.31,0.992,0.0,1.85,7736.902438061656,20.5,0.687,0.0,1.02,4008.488693608349
1731069288.81,19.8,0.673,0.0,2.33,4271.205283610723,19.8,0.564,0.0,0.732,4568.094968978792,7.68,0.841,0.0,2.13,7736.718697470258,19.8,0.662,0.0,1.37,4008.2504537126542
1731069289.31,19.8,1.03,0.0,1.67,4271.359922092246,19.8,0.658,0.0,0.929,4568.457570074361,8.32,0.731,0.0,1.88,7736.828124440056,19.8,0.83,0.0,1.71,4008.432399753656
1731069289.81,20.5,0.763,0.0,2.53,4271.162551842567,20.5,0.681,0.0,1.54,4568.513696220916,8.32,0.848,0.0,1.81,7736.56888518204,20.5,0.742,0.0,0.883,4008.244446095668
1731069290.31,19.9,0.626,0.0,1.88,4271.592307438592,19.2,0.698,0.032,0.877,4569.024647756542,7.68,0.749,0.0,7.97,7736.910130845277,19.9,0.715,0.0,0.847,4008.694706068136
1731069290.81,19.2,0.584,0.032,1.76,4271.411166885025,19.8,0.7,0.0,0.803,4569.004011759356,8.32,0.783,0.0,3.1,7736.611748326301,19.8,0.765,0.0,0.938,4008.5030831576623
1731069291.31,19.8,0.653,0.0,1.83,4271.701814014023,19.8,0.692,0.0,1.03,4569.26133020352,7.68,0.862,0.0,2.02,7736.725453198866,19.8,0.764,0.0,1.33,4008.776949226784
1731069291.81,20.5,0.518,0.0,1.92,4271.327006140171,20.5,0.655,0.0,2.99,4569.487877214171,8.32,0.761,0.0,2.3,7736.481053859487,19.9,0.765,0.0,0.869,4008.476615595062
1731069292.31,19.8,0.538,0.0,2.14,4271.749581563796,19.9,0.727,0.0,1.1,4569.7224030155,7.68,0.807,0.0,3.07,7736.647917319359,20.5,0.472,0.0,1.03,4008.857727605574
1731069292.81,19.8,0.672,0.0,1.9,4271.528659485703,19.8,1.165,0.0,1.09,4570.33061063286,7.68,0.574,0.0,2.64,7736.717651732665,19.8,0.924,0.0,1.11,4008.775590973437
1731069293.31,19.8,0.78,0.0,1.66,4271.388086198059,19.8,0.917,0.0,1.08,4570.018213815118,8.32,0.877,0.0,2.25,7736.259738313638,19.8,0.676,0.0,0.861,4008.551998521905
1731069293.81,20.5,0.73,0.0,8.03,4271.93880858684,20.5,0.845,0.0,0.88,4570.594930227097,8.32,0.986,0.0,2.01,7736.70327080087,19.8,0.33,0.0,1.38,4009.120362046044
1731069294.31,19.8,0.644,0.0,1.89,4272.123227735531,19.8,0.821,0.0,0.774,4571.286799524845,7.68,0.958,0.0,1.85,7737.03123729278,20.5,0.482,0.0,1.17,4009.402785617065
1731069294.81,19.8,0.887,0.0,2.04,4272.071125989314,19.8,0.962,0.0,1.04,4571.276430417067,8.32,0.894,0.0,7.13,7736.804959573857,19.8,0.416,0.0,1.35,4009.323474478744
1731069295.31,19.9,0.835,0.0,1.91,4271.931922742182,19.8,0.754,0.0,1.42,4571.247262725564,7.69,0.482,0.0,1.79,7736.522676813301,19.8,0.551,0.0,5.84,4009.165636457649
1731069295.81,20.5,0.78,0.0,1.81,4272.3606715818205,19.8,0.381,0.0,0.864,4571.96751524321,8.31,1.107,0.0,1.7,7736.992696427666,20.5,0.375,0.0,0.797,4009.662780344488
1731069296.31,19.8,0.719,0.0,2.53,4272.213091118406,20.5,0.434,0.0,0.962,4572.137262701566,7.68,0.768,0.0,2.39,7736.828991919411,19.8,0.409,0.0,4.98,4009.54317341324
1731069296.81,19.8,0.961,0.0,2.1,4272.524055598365,19.8,0.506,0.0,1.06,4572.452503525773,8.32,1.176,0.0,1.62,7736.988854488531,19.8,0.509,0.0,1.24,4009.847555386449
1731069297.31,19.8,0.954,0.0,1.88,4272.069671625662,19.8,0.505,0.0,1.25,4572.741130789958,7.68,1.224,0.0,1.96,7736.742172974533,19.9,0.508,0.0,0.899,4009.4935924828183
