Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance
1731070261.3,19.9,0.866,0.0,8.6,4365.54397680755,19.8,0.358,0.0,0.936,5056.613173040992,7.68,0.9,0.0,1.99,7711.232543201394,19.9,0.793,0.0,0.842,4136.978426215272
1731070261.8,20.5,0.956,0.0,1.64,4365.636231800752,20.5,0.35,0.0,1.06,5056.933057511338,8.32,0.786,0.0,1.65,7711.283747848871,19.8,0.562,0.0,0.812,4137.098304112301
1731070262.31,19.8,0.83,0.0,1.68,4365.928168124757,19.9,0.216,0.0,1.71,5056.686026728147,7.69,1.248,0.0,1.78,7711.099409623104,20.5,0.853,0.0,1.32,4137.248119299022
1731070262.8,19.2,1.301,0.032,1.9,4366.024369795471,19.8,0.319,0.0,0.799,5057.508928220052,8.31,1.052,0.0,20.5,7711.455935900972,19.8,0.867,0.0,0.939,4137.49430985775
1731070263.3,19.8,1.479,0.0,2.11,4366.389853133517,19.8,0.424,0.0,0.723,5057.697038249452,7.68,1.73,0.0,1.75,7711.5730199651325,19.8,0.886,0.0,1.83,4137.812587102601
1731070263.8,20.5,0.7,0.0,1.52,4366.268130873497,20.5,0.368,0.0,0.832,5057.895161686445,8.33,0.965,0.0,1.72,7711.43703935869,20.5,0.53,0.0,0.696,4137.722083828585
1731070264.3,19.9,1.005,0.0,1.63,4365.838984242228,19.8,0.313,0.0,0.882,5057.75744538809,7.68,0.812,0.0,3.63,7710.935116901313,19.8,0.576,0.0,1.33,4137.289976778967
1731070264.8,19.8,1.19,0.0,2.11,4366.162792724136,19.8,0.397,0.0,1.2,5058.309708047405,7.68,0.638,0.0,1.8,7711.249548417702,19.9,0.615,0.0,1.09,4137.662120957308
1731070265.3,19.8,1.164,0.0,1.83,4365.827697834428,19.8,0.29,0.0,2.67,5058.012623132485,8.32,0.663,0.0,1.97,7710.701576444982,19.8,0.674,0.0,1.72,4137.27042026651
1731070265.8,20.5,1.306,0.0,2.68,4366.52628296167,20.5,0.372,0.0,0.854,5058.939863974294,8.32,1.216,0.0,1.8,7711.44136516001,19.8,0.485,0.0,1.05,4138.050592882909
1731070266.3,19.8,1.43,0.0,2.49,4366.040808106679,19.8,0.455,0.0,0.773,5058.718403021153,7.68,0.83,0.0,2.08,7710.858997859594,20.5,0.449,0.0,7.29,4137.550458115518
1731070266.8,19.9,0.852,0.0,2.21,4366.277183757177,19.9,0.287,0.0,0.709,5058.880606174226,8.31,0.75,0.0,1.78,7710.89182136549,19.8,0.471,0.0,1.19,4137.753417594523
1731070267.3,19.8,0.609,0.0,2.04,4366.389985749889,19.8,0.313,0.0,0.97,5059.206569468346,7.67,0.777,0.0,5.87,7710.957626708461,19.8,0.571,0.0,0.932,4137.892123755652
1731070267.8,20.5,1.271,0.0,3.44,4366.601435835251,19.8,0.68,0.031,1.11,5059.789606115385,8.33,0.817,0.0,3.42,7711.230850024752,20.5,0.518,0.0,0.707,4138.176965556504
1731070268.3,19.8,0.755,0.0,1.92,4366.143937463207,19.8,0.385,0.0,1.08,5059.81298634422,7.68,1.262,0.0,1.7,7710.810921993568,19.8,0.648,0.0,1.46,4137.760320657106
1731070268.8,19.8,0.798,0.0,2.04,4366.5795073204745,19.8,0.33,0.0,1.28,5060.340183327968,7.68,0.865,0.0,2.2,7711.169702793865,19.8,0.703,0.0,1.25,4138.220673591265
1731070269.3,19.8,1.23,0.0,1.69,4366.881520998936,19.8,0.457,0.0,0.911,5060.467413992119,8.33,1.716,0.0,2.92,7711.216377411004,19.9,0.691,0.0,2.72,4138.470470987598
1731070269.8,20.5,0.636,0.0,2.11,4366.871503412434,20.5,0.357,0.0,1.24,5060.685853189128,7.67,1.138,0.0,1.72,7711.152045723278,20.5,0.567,0.0,1.52,4138.479217598256
1731070270.3,19.8,0.519,0.0,4.29,4366.911238796645,19.8,0.378,0.0,1.04,5060.80593252061,8.32,1.037,0.0,1.88,7711.054897041177,19.8,0.805,0.0,1.16,4138.505896685448
1731070270.8,19.8,0.727,0.0,1.73,4366.656114767007,19.9,0.533,0.0,2.93,5061.160806218757,8.32,0.737,0.0,2.26,7710.942403536283,19.8,0.775,0.0,2.13,4138.341145507648
1731070271.3,19.8,0.454,0.0,3.02,4366.755820349456,19.8,0.349,0.0,0.902,5061.351739472387,7.68,0.73,0.0,1.72,7710.919860832678,19.8,0.769,0.0,1.32,4138.435770098819
1731070271.8,19.9,0.29,0.031,1.6,4366.9009782691255,19.8,0.272,0.0,0.705,5061.771362678083,8.33,0.854,0.0,4.78,7711.05932517677,20.5,0.897,0.0,2.02,4138.624702460778
1731070272.3,19.8,0.704,0.0,1.83,4367.020468539939,20.5,0.29,0.0,0.812,5062.2159274098585,7.67,0.571,0.0,1.45,7711.200162960986,19.8,1.114,0.0,1.43,4138.798075474841
1731070272.8,19.9,0.471,0.0,3.66,4367.042981779418,19.2,0.139,0.032,0.756,5062.094275846734,8.33,0.805,0.0,5.76,7710.94817579929,19.9,0.812,0.0,2.65,4138.7510742199565
1731070273.3,19.8,0.803,0.0,1.73,4366.91653463445,19.9,0.395,0.0,0.985,5062.295559900532,7.67,0.755,0.0,1.7,7710.811557945456,19.8,0.861,0.0,1.31,4138.657357852644
1731070273.8,20.5,0.792,0.0,1.92,4367.227804800919,19.8,0.379,0.031,0.819,5062.817150717531,8.33,0.769,0.0,2.12,7711.100850047647,20.5,0.931,0.0,0.98,4139.011437579428
1731070274.3,19.8,0.776,0.0,3.43,4367.368560019272,19.8,0.382,0.0,0.81,5062.912933517335,7.68,0.947,0.0,4.07,7711.0428125565395,19.8,0.807,0.0,2.23,4139.117422846176
1731070274.8,19.8,0.544,0.0,1.66,4366.958314142021,19.8,0.365,0.0,0.8,5063.0127369190095,8.32,0.474,0.0,2.4,7710.694039671865,19.9,0.581,0.0,1.56,4138.759357304907
1731070275.3,19.8,0.65,0.0,9.97,4367.342599870826,19.8,0.411,0.0,1.04,5063.523234696837,7.68,0.934,0.0,2.61,7711.015499225601,19.8,0.687,0.0,1.03,4139.172349608266
1731070275.8,20.5,0.802,0.0,1.75,4367.513280542903,20.5,0.567,0.0,0.717,5064.143984324183,8.32,0.776,0.0,4.91,7711.289739766045,20.5,0.808,0.0,2.93,4139.432046774009
1731070276.3,19.8,0.797,0.0,1.78,4367.077657936867,19.2,0.501,0.032,0.687,5063.784730609968,7.69,0.79,0.0,2.22,7710.650821526204,19.8,0.714,0.0,1.02,4138.940233843238
1731070276.8,19.8,1.211,0.0,1.56,4367.465349786772,19.9,0.434,0.0,1.28,5064.460295439237,8.32,1.028,0.0,11.9,7711.073566138336,19.8,0.674,0.0,8.04,4139.396499550782
1731070277.3,19.9,0.732,0.0,3.18,4367.468471894415,19.8,0.456,0.0,0.817,5064.291078873525,7.67,0.543,0.0,2.6,7710.782619277467,19.8,0.667,0.0,1.03,4139.321466456076
1731070277.8,20.5,0.822,0.0,1.81,4367.297506981198,19.8,0.616,0.0,1.06,5064.639709353904,8.32,1.025,0.0,2.42,7710.711089097783,20.5,0.705,0.0,1.29,4139.22624367269
1731070278.3,19.8,1.049,0.0,1.99,4367.251318035353,20.5,0.52,0.0,1.03,5064.777443457553,7.69,0.762,0.0,2.37,7710.578866981753,19.8,0.859,0.0,1.08,4139.184711174183
1731070278.8,19.9,1.184,0.0,1.67,4367.70129862248,19.9,0.574,0.0,0.741,5065.01127325092,8.31,1.117,0.0,1.73,7710.768582576449,19.8,0.879,0.0,0.844,4139.585437383783
1731070279.3,19.8,0.872,0.0,2.09,4367.802561792857,19.8,0.553,0.0,3.66,5065.577337286889,7.68,1.19,0.0,2.8,7710.972931892258,19.9,0.799,0.0,1.25,4139.773179869316
1731070279.8,19.8,0.316,0.0,5.91,4367.5348235636375,19.8,0.588,0.031,1.31,5065.466131536668,8.32,0.588,0.0,2.79,7710.572810449948,19.8,0.842,0.0,0.899,4139.483741228592
1731070280.3,20.5,0.659,0.0,1.72,4367.390584145661,19.8,0.428,0.0,2.27,5066.11118756221,7.69,1.244,0.0,1.65,7710.6940917241,20.5,1.163,0.0,1.11,4139.483646479152
1731070280.8,19.9,1.114,0.0,2.73,4367.892160060118,19.8,0.43,0.0,1.05,5066.133992046385,8.31,0.603,0.0,3.47,7710.784136254471,19.8,1.062,0.0,1.08,4139.876247562321
1731070281.3,19.8,0.386,0.0,1.66,4367.58361613486,19.8,0.233,0.0,0.832,5066.207031504966,7.66,1.093,0.0,6.94,7710.473311133439,19.8,1.22,0.0,1.94,4139.59746685461
1731070281.8,20.5,0.615,0.0,1.5,4367.946193698426,19.9,0.222,0.0,0.936,5066.983704803516,7.7,0.706,0.0,3.6,7710.943617848221,20.5,1.021,0.0,1.12,4140.057311205164
1731070282.3,19.8,0.909,0.0,2.84,4367.862680512314,20.5,0.471,0.0,0.995,5067.198971357693,8.31,0.698,0.0,4.92,7710.838245627066,19.8,1.296,0.0,1.13,4140.003261427672
1731070282.8,19.8,0.852,0.0,1.67,4368.0717794323,19.8,0.338,0.0,1.77,5067.602152552986,8.33,1.153,0.0,2.66,7711.001828029746,19.8,0.901,0.0,0.909,4140.242152042525
1731070283.3,19.8,0.415,0.0,2.01,4367.765467607634,19.9,0.353,0.0,0.905,5067.154483968993,7.68,1.067,0.0,2.89,7710.37844989462,19.8,0.651,0.0,6.16,4139.837773401163
1731070283.8,20.5,0.972,0.0,2.71,4367.700493025034,20.5,0.243,0.0,0.994,5067.518251555384,8.32,1.441,0.0,3.28,7710.372414535967,20.5,0.773,0.0,1.05,4139.835723204967
1731070284.3,19.8,0.534,0.0,4.26,4368.20613155098,19.8,0.35,0.0,0.767,5067.939422291123,7.68,0.834,0.0,1.99,7710.704678696771,19.8,0.609,0.0,1.05,4140.329268064228
1731070284.8,19.8,1.002,0.0,2.41,4368.019261730971,19.8,0.278,0.0,0.797,5068.42975957414,8.32,0.715,0.0,2.49,7710.710012891702,19.8,0.637,0.0,1.73,4140.2553492382185
1731070285.3,19.8,0.529,0.0,1.4,4367.77664668416,19.8,0.235,0.0,4.61,5068.115603716788,7.68,1.161,0.0,1.7,7710.200978287692,19.8,0.638,0.0,0.693,4139.937394410022
1731070285.8,20.5,0.999,0.0,2.12,4367.935814019022,20.5,0.254,0.0,6.23,5068.453164398543,8.33,1.275,0.0,6.06,7710.298456427376,20.5,0.674,0.0,0.972,4140.118083140097
1731070286.3,19.8,1.341,0.0,1.56,4368.547384716645,19.8,0.295,0.0,2.16,5069.203151341164,7.67,1.573,0.0,1.54,7710.885223002575,19.8,0.742,0.0,1.25,4140.781538506729
1731070286.8,19.8,1.255,0.0,2.2,4368.608722346552,19.9,0.266,0.0,3.12,5069.715986996902,8.32,1.169,0.0,1.71,7711.036217299187,19.8,0.631,0.0,0.776,4140.922595278085
1731070287.3,19.8,0.697,0.0,1.82,4368.616922722083,19.8,0.311,0.0,0.959,5069.830333574785,7.69,1.052,0.0,3.14,7710.918860631842,19.9,0.478,0.0,1.52,4140.921227352051
1731070287.8,20.5,1.183,0.0,2.11,4368.4445947982,20.5,0.529,0.0,1.0,5069.79689935459,8.32,0.686,0.0,1.95,7710.616373749959,20.5,0.472,0.0,1.03,4140.731325202937
1731070288.3,19.2,0.486,0.0,1.63,4368.428801782954,19.8,0.33,0.0,0.849,5069.970283073648,7.66,0.985,0.0,1.99,7710.521808381279,19.2,0.588,0.032,1.94,4140.724164602185
1731070288.8,19.8,0.661,0.031,3.11,4368.555086212195,19.8,0.332,0.0,1.21,5070.263359895385,8.34,1.393,0.0,3.35,7710.574985444688,19.8,0.514,0.0,1.13,4140.866211415309
1731070289.3,19.8,0.608,0.0,9.01,4368.292109682213,19.8,0.34,0.0,1.54,5070.759651143532,7.68,0.906,0.0,1.73,7710.54334355393,19.8,0.49,0.0,1.05,4140.729560128065
1731070289.8,20.5,0.859,0.0,2.12,4368.390697623376,20.5,0.521,0.0,2.75,5070.42770781622,8.31,0.84,0.0,1.95,7710.205258451597,20.5,0.688,0.0,0.879,4140.695139586123
1731070290.3,19.8,0.803,0.0,1.81,4368.585203859298,19.2,0.501,0.032,1.33,5071.21871654936,7.69,0.87,0.0,2.11,7710.594714781689,19.9,0.552,0.0,1.57,4141.016723730902
1731070290.8,19.8,0.716,0.0,1.93,4368.837632460813,19.8,0.444,0.0,4.83,5071.328153271232,8.31,0.854,0.0,2.19,7710.604429815633,19.8,0.599,0.0,6.35,4141.220232209636
1731070291.3,19.8,0.674,0.0,2.14,4368.955660843869,19.2,0.428,0.032,0.822,5071.783038221942,7.68,0.748,0.0,3.08,7710.750684938872,19.8,0.769,0.0,2.24,4141.394949194789
1731070291.8,20.5,0.671,0.0,1.61,4368.853497092126,20.5,0.378,0.0,0.931,5071.787017511766,8.32,0.895,0.0,1.71,7710.508089066368,20.5,0.65,0.0,0.9,4141.273406785402
1731070292.3,19.9,0.603,0.0,2.08,4368.431329308137,19.8,0.411,0.0,0.895,5071.776609156141,7.04,1.032,0.083,2.38,7710.086438730356,19.8,0.746,0.0,0.885,4140.878306787119
1731070292.8,19.8,0.466,0.0,1.67,4368.990993051898,19.8,0.391,0.0,0.838,5072.195905316022,8.32,0.82,0.0,2.32,7710.446403092529,19.8,0.819,0.0,0.825,4141.416972893228
1731070293.3,19.9,0.498,0.0,1.42,4369.307110788472,19.8,0.362,0.0,1.15,5072.876328623826,7.68,0.911,0.0,1.71,7710.833983800944,19.8,0.869,0.0,1.24,4141.8140993715
1731070293.8,20.5,0.652,0.0,9.29,4368.772134220867,20.5,0.386,0.0,0.842,5072.692216559857,8.32,0.737,0.0,3.6,7710.247634375487,20.5,0.724,0.0,1.04,4141.281257302828
1731070294.3,19.8,0.813,0.0,1.94,4368.822059430841,19.2,0.369,0.032,0.822,5073.068898533204,7.69,0.906,0.0,1.67,7710.310514563236,19.8,1.151,0.0,1.93,4141.379358497542
1731070294.8,19.9,0.76,0.0,1.87,4368.675170330884,19.8,0.39,0.0,1.15,5073.045706631233,8.31,0.994,0.0,1.84,7710.027730884681,19.8,0.996,0.0,0.876,4141.213406647498
1731070295.3,19.8,0.774,0.0,3.77,4369.06475373439,19.9,0.325,0.0,0.81,5073.83139090517,7.68,0.559,0.0,12.5,7710.517831644794,19.8,0.743,0.0,1.1,4141.698334457696
1731070295.8,20.5,0.781,0.0,4.9,4369.247556689184,20.5,0.39,0.0,1.03,5074.069794633159,8.32,1.089,0.0,3.47,7710.56818184177,19.8,0.608,0.0,0.913,4141.874675797897
1731070296.3,19.8,0.633,0.0,1.73,4369.094349692085,19.8,0.373,0.0,1.25,5073.9358340561785,7.69,0.913,0.0,1.65,7710.215321285033,20.5,0.687,0.0,0.766,4141.676248151191
1731070296.8,19.8,0.999,0.0,3.2,4369.555549176564,19.8,0.42,0.0,1.09,5074.470491088494,8.31,0.839,0.0,3.4,7710.592364628041,19.9,0.724,0.0,1.13,4142.16009229038
1731070297.3,19.8,0.611,0.0,1.75,4369.47958784639,19.8,0.386,0.0,1.99,5074.519700560834,7.68,1.02,0.0,1.86,7710.390967407681,19.8,0.67,0.0,0.891,4142.071727651311
1731070297.8,20.5,0.986,0.0,1.94,4369.382271089294,20.5,0.513,0.0,0.873,5074.963442374598,8.32,0.668,0.0,2.04,7710.415821408936,20.5,0.607,0.0,1.04,4142.062029199753
1731070298.3,19.8,1.006,0.0,5.64,4369.632178374369,19.8,0.491,0.0,1.03,5075.348768334854,7.68,1.226,0.0,2.32,7710.590404375034,19.8,0.641,0.0,0.965,4142.330995284467
1731070298.8,19.8,0.787,0.0,2.04,4369.714116680834,19.8,0.467,0.0,1.04,5075.665107431476,7.68,0.642,0.0,1.91,7710.633984370972,19.8,0.648,0.0,1.48,4142.441328139144
1731070299.3,19.8,1.149,0.0,1.81,4369.629820587841,19.8,0.642,0.0,1.69,5075.330638828975,8.32,1.114,0.0,1.7,7710.19706731434,19.8,0.777,0.0,0.872,4142.251891634954
1731070299.8,20.5,1.281,0.0,1.75,4369.720481910951,20.5,0.637,0.0,0.714,5075.771825323177,8.32,1.28,0.0,6.01,7710.320490918984,20.5,0.746,0.0,4.5,4142.400181198513
1731070300.3,19.8,1.173,0.0,1.5,4369.469501101621,19.8,0.598,0.0,0.844,5075.883744069573,7.68,0.861,0.0,1.85,7710.063644649901,19.8,0.742,0.0,0.861,4142.179503200212
1731070300.8,19.2,0.585,0.032,1.94,4369.846897031171,19.9,0.551,0.0,0.794,5076.277200360649,8.32,1.204,0.0,1.76,7710.311034726874,19.8,0.84,0.0,0.889,4142.558033164765
1731070301.3,19.9,0.709,0.0,1.62,4369.479508626541,19.8,0.405,0.0,1.92,5076.405667019712,7.69,0.714,0.0,1.57,7710.002148198996,19.9,0.857,0.0,0.74,4142.24319260815
1731070301.8,20.5,0.651,0.0,2.23,4369.98112151658,19.9,0.209,0.0,1.22,5076.921816233702,8.31,1.002,0.0,2.83,7710.389596221155,20.5,1.038,0.0,0.892,4142.756606065796
1731070302.3,19.2,0.637,0.032,1.56,4369.676825802352,20.4,0.186,0.0,10.9,5077.191319034483,7.68,0.933,0.0,1.9,7710.199243544728,19.8,0.98,0.0,0.862,4142.529579731413
1731070302.8,19.8,0.672,0.0,2.26,4369.875490592619,19.2,0.288,0.032,0.842,5077.352519601735,8.32,0.579,0.0,1.72,7710.211571545359,19.8,0.999,0.0,0.93,4142.70036836612
1731070303.3,19.9,0.802,0.0,9.23,4369.919253332535,19.8,0.257,0.0,0.752,5077.624539574418,7.68,1.164,0.0,3.12,7710.208127168495,19.9,1.114,0.0,1.4,4142.767628810004
1731070303.8,20.5,0.696,0.0,2.04,4369.745341141444,20.5,0.187,0.0,0.758,5077.542150370439,8.32,0.561,0.0,1.73,7709.875300421224,20.5,1.229,0.0,2.58,4142.564338946696
1731070304.3,19.8,0.842,0.0,1.9,4369.706222153929,19.8,0.232,0.0,0.922,5078.091020798496,7.04,1.326,0.083,1.96,7709.994423634557,18.6,0.566,0.033,0.999,4142.629549586769
1731070304.8,19.8,1.072,0.0,2.55,4369.8358486721845,19.8,0.316,0.0,0.984,5077.969353873018,8.33,0.785,0.0,2.53,7709.799639412821,20.5,0.498,0.0,1.37,4142.672726795909
1731070305.3,19.8,0.994,0.0,1.6,4369.994177237189,19.8,0.296,0.0,1.0,5078.567130333146,7.67,0.732,0.0,1.83,7710.05339531964,19.8,0.504,0.0,1.29,4142.916522501486
1731070305.8,20.5,0.358,0.0,2.19,4370.300542317616,20.5,0.226,0.0,1.04,5079.085562596553,8.32,1.489,0.0,2.07,7710.338227004439,20.5,0.545,0.0,0.853,4143.265765504932
1731070306.3,19.8,0.347,0.0,1.95,4369.880967685771,18.6,0.233,0.065,0.821,5078.814035261986,7.68,0.788,0.0,1.73,7709.760634879773,19.8,0.58,0.0,2.01,4142.808821360044
1731070306.8,19.8,0.429,0.0,1.9,4370.465105995003,19.8,0.379,0.0,0.864,5079.1982766846495,8.32,1.135,0.0,1.74,7710.112646068582,19.8,0.674,0.0,0.967,4143.359521819377
1731070307.3,19.8,0.929,0.0,1.75,4370.000417108233,19.8,0.288,0.0,1.46,5079.268419986301,7.68,0.731,0.0,1.98,7709.716761574565,19.8,0.664,0.0,1.93,4142.948291549247
1731070307.8,20.5,0.924,0.0,10.0,4370.326752524033,19.8,0.279,0.031,1.14,5079.972686404845,8.32,0.681,0.0,1.76,7710.124140662724,20.5,0.625,0.0,0.855,4143.35996305341
1731070308.3,19.8,1.078,0.0,2.06,4370.425206110141,19.8,0.26,0.0,2.69,5079.828220290905,7.68,0.571,0.0,1.77,7709.899044687456,19.8,0.677,0.0,0.729,4143.371228358878
1731070308.8,19.9,1.148,0.0,1.95,4370.227300971823,19.8,0.306,0.0,1.08,5080.613442434927,8.32,0.909,0.0,3.69,7710.075856624724,19.8,0.574,0.0,0.77,4143.360465177965
1731070309.3,19.8,1.012,0.0,1.72,4370.134613686312,19.8,0.462,0.0,0.773,5080.524093630431,7.68,1.415,0.0,11.3,7709.782118747614,19.8,0.563,0.0,1.91,4143.223976117431
1731070309.8,19.8,0.84,0.0,2.97,4370.196977077319,20.5,0.296,0.0,0.868,5080.678931767262,8.32,0.984,0.0,3.41,7709.718022775071,20.5,0.457,0.0,3.67,4143.278190510858
1731070310.3,20.5,0.649,0.0,1.73,4370.327501267248,19.9,0.281,0.0,0.964,5081.073476868884,7.68,0.838,0.0,1.7,7709.834577076501,19.8,0.565,0.0,3.48,4143.448706679746
1731070310.8,19.8,0.956,0.0,2.39,4370.898330139066,19.8,0.332,0.0,2.2,5081.6079002254055,8.32,0.972,0.0,2.09,7710.2699603378305,19.8,0.591,0.0,1.97,4144.02500297764
1731070311.3,19.9,0.721,0.0,3.52,4370.6113074022805,19.2,0.487,0.032,5.61,5081.855989145134,7.68,1.172,0.0,1.77,7710.075847579811,19.9,0.658,0.0,0.882,4143.807329104937
1731070311.8,20.5,0.679,0.0,1.92,4370.854435193939,20.5,0.336,0.0,1.01,5082.165226775909,7.69,0.915,0.0,1.75,7710.201039572008,20.5,0.522,0.0,0.878,4144.051919554419
1731070312.3,19.8,0.508,0.0,5.43,4371.032524392284,19.2,0.28,0.032,0.877,5082.096134452072,8.3,0.782,0.0,1.94,7710.063790650239,19.9,0.703,0.0,0.664,4144.148833277635
1731070312.8,19.8,0.593,0.0,1.71,4370.879412588428,19.8,0.673,0.0,1.29,5082.435703451895,8.33,0.859,0.0,1.87,7709.996108888445,19.8,0.659,0.0,0.802,4144.066573234592
1731070313.3,19.8,0.67,0.0,1.57,4371.029429427006,19.2,0.487,0.032,0.891,5082.450114641719,7.69,0.687,0.0,1.96,7709.894180626544,19.8,0.625,0.0,0.804,4144.160282700947
1731070313.8,19.8,0.639,0.0,1.76,4370.73861332123,19.2,0.44,0.062,1.67,5082.889204161615,8.31,0.889,0.0,4.75,7709.813028444159,20.5,0.885,0.0,1.14,4143.986267243618
1731070314.3,20.5,0.544,0.0,1.71,4370.988784239401,19.8,0.405,0.0,0.832,5082.8931333323,7.69,0.707,0.0,2.62,7709.758167774751,19.8,0.666,0.0,0.817,4144.161893298082
1731070314.8,19.8,0.762,0.0,1.76,4371.09361274175,19.8,0.475,0.0,1.16,5083.548345810014,8.31,0.741,0.0,1.64,7710.017967017851,19.8,0.678,0.0,0.964,4144.374690680299
1731070315.3,19.8,0.692,0.0,1.75,4370.842800725034,19.2,0.572,0.032,1.13,5083.329331760339,7.68,0.886,0.0,1.63,7709.5619061134175,19.8,0.853,0.0,0.9,4144.072962723603
1731070315.8,20.5,0.483,0.0,1.66,4370.897948626071,20.5,0.318,0.0,2.2,5083.509878686328,7.68,0.484,0.0,1.59,7709.5094536951265,20.5,0.837,0.0,0.86,4144.127387371431
1731070316.3,19.8,0.64,0.0,1.65,4371.11130387955,19.8,0.35,0.0,1.04,5083.9315126858655,8.31,0.78,0.0,1.55,7709.686464177336,19.8,0.862,0.0,0.846,4144.374437089625
1731070316.8,19.9,0.915,0.0,3.86,4371.380128483905,19.9,0.38,0.0,1.49,5084.435451734868,8.32,0.653,0.0,1.43,7709.942586020818,19.8,0.794,0.0,0.828,4144.68847819029
1731070317.3,19.8,0.598,0.0,9.11,4370.98397658507,19.8,0.373,0.0,1.65,5084.455248016245,7.69,0.833,0.0,3.04,7709.552833600769,19.8,0.578,0.0,1.24,4144.322730644578
1731070317.8,20.5,0.891,0.0,2.29,4371.4619419372175,20.5,0.454,0.0,5.93,5084.723495583709,8.32,1.092,0.0,1.78,7709.778532547697,20.5,0.63,0.0,0.81,4144.755372509783
1731070318.3,19.8,1.033,0.0,1.74,4371.03889479462,19.9,0.487,0.0,1.25,5084.805481879782,7.68,0.735,0.0,2.02,7709.411879487571,19.8,0.572,0.0,0.786,4144.382193067663
1731070318.8,19.8,0.922,0.0,1.85,4371.201864572654,19.8,0.457,0.0,0.762,5085.234086163452,8.31,1.123,0.0,11.2,7709.566231881003,19.8,0.711,0.0,0.823,4144.588452848942
1731070319.3,19.8,0.781,0.0,1.85,4371.50887258355,19.9,0.422,0.0,1.65,5085.569982417644,7.68,0.88,0.0,1.59,7709.741547693562,19.8,0.665,0.0,1.13,4144.893471345825
1731070319.8,20.5,0.781,0.0,1.71,4371.706440843118,20.5,0.472,0.0,1.03,5086.291332352601,8.32,0.993,0.0,2.41,7710.090563596897,20.5,0.686,0.0,1.12,4145.200768349598
1731070320.3,19.8,0.977,0.0,1.44,4371.523971030664,19.8,0.448,0.0,1.51,5085.878741108032,7.68,1.186,0.0,2.23,7709.554409298443,19.8,0.794,0.0,0.801,4144.909159127253
1731070320.8,19.8,0.793,0.0,1.94,4371.542587793015,19.9,0.511,0.0,0.809,5086.299917618783,8.32,1.166,0.0,1.96,7709.627346284357,19.8,0.745,0.0,0.789,4144.991822459882
1731070321.3,19.8,1.366,0.0,1.68,4371.733255454878,19.8,0.618,0.0,0.933,5086.745346398104,7.68,1.334,0.0,1.88,7709.806589240103,19.9,0.751,0.0,2.59,4145.225581685989
1731070321.8,20.5,0.911,0.0,7.57,4371.436978157849,20.5,0.576,0.0,0.902,5086.523024189503,8.31,0.665,0.0,1.63,7709.324302351332,20.5,0.749,0.0,3.36,4144.884653392293
1731070322.3,19.8,1.001,0.0,2.59,4371.674953903766,19.8,0.605,0.0,0.901,5087.3428692681,7.68,1.387,0.0,1.7,7709.754143150133,19.8,0.914,0.0,5.44,4145.250234965326
1731070322.8,19.8,0.718,0.0,1.61,4371.801744820784,19.8,0.485,0.0,2.16,5087.471499066,8.32,1.284,0.0,2.28,7709.70864232089,19.8,0.979,0.0,0.906,4145.352344544322
1731070323.3,19.8,0.807,0.0,1.83,4372.042753264878,19.8,0.314,0.0,0.999,5087.78802551049,7.68,0.676,0.0,10.5,7709.837131282709,19.9,0.989,0.0,0.958,4145.596929501075
1731070323.8,20.5,0.746,0.0,3.27,4371.805624967668,20.5,0.166,0.0,0.843,5087.578537279337,8.33,1.152,0.0,5.69,7709.394103550559,20.5,0.967,0.0,1.01,4145.309040557812
1731070324.3,19.8,0.675,0.0,1.74,4372.2517053257925,19.8,0.163,0.0,1.49,5088.28238813916,7.68,0.631,0.0,2.78,7709.865063320915,19.8,1.094,0.0,1.02,4145.82170362636
1731070324.8,19.9,0.965,0.0,1.91,4372.12846829076,19.8,0.312,0.0,1.09,5088.503363760165,8.32,0.917,0.0,1.81,7709.741859933924,19.9,1.07,0.0,2.71,4145.735568293714
1731070325.3,19.8,0.917,0.0,2.6,4371.947626205634,19.8,0.277,0.0,2.6,5088.5490553821455,7.68,0.844,0.0,2.02,7709.4824365917775,19.8,0.872,0.0,1.02,4145.557804131305
1731070325.8,19.8,0.878,0.031,1.47,4371.776310349723,19.8,0.192,0.031,1.14,5088.532804926615,8.33,0.674,0.0,1.68,7709.19080363527,19.8,0.607,0.0,1.25,4145.372863078868
1731070326.3,19.8,0.831,0.0,2.45,4372.2384755671965,19.9,0.271,0.0,1.07,5089.289337377078,7.67,1.268,0.0,1.47,7709.702052398921,20.5,0.519,0.0,0.847,4145.912042182726
1731070326.8,19.8,0.595,0.0,3.14,4372.188436927356,19.8,0.287,0.0,1.2,5089.463056885792,8.32,0.613,0.0,3.35,7709.589423927138,19.9,0.513,0.0,0.806,4145.876051362797
1731070327.3,19.8,1.352,0.0,1.82,4371.866996081599,19.8,0.301,0.0,0.981,5089.348493401172,7.68,1.137,0.0,1.64,7709.158573991318,19.8,0.789,0.0,1.09,4145.540330001131
