Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance
1731071054.05,20.5,0.943,0.0,2.91,4442.88330592243,19.8,0.685,0.0,0.767,5455.253599506257,7.68,1.086,0.0,2.13,7691.071369392025,20.5,0.272,0.0,0.82,4242.501543146304
1731071054.55,19.8,0.919,0.0,2.37,4442.860835350953,19.8,0.738,0.0,0.827,5455.328907885405,8.32,1.029,0.0,2.09,7690.915011116174,19.2,0.207,0.032,0.694,4242.4630597500345
1731071055.05,19.9,1.275,0.0,1.83,4442.796399219699,19.9,1.152,0.0,1.32,5455.449506591264,7.68,0.583,0.0,1.59,7690.76246604291,19.9,0.193,0.0,0.7,4242.401070611782
1731071055.55,20.5,1.095,0.0,3.32,4443.010137561514,19.8,0.9,0.031,1.03,5455.982084942627,7.68,1.155,0.0,8.84,7691.006181321457,20.5,0.256,0.0,1.0,4242.678064949577
1731071056.05,19.8,0.973,0.0,1.76,4443.209768745947,19.8,0.861,0.0,1.82,5456.092971409326,8.31,0.556,0.0,3.02,7690.99257651346,19.8,0.236,0.0,0.989,4242.834772860249
1731071056.55,19.8,1.184,0.0,1.71,4443.088438427269,19.9,0.986,0.0,1.12,5456.292235550628,7.68,1.082,0.0,1.8,7690.855419826086,19.8,0.223,0.0,1.86,4242.74536041034
1731071057.05,19.8,1.078,0.0,2.51,4442.909798744875,19.8,0.964,0.0,1.11,5456.488972295296,8.32,0.497,0.0,1.66,7690.685360658479,19.2,0.224,0.032,0.992,4242.607293655307
1731071057.55,20.5,1.298,0.0,8.1,4443.0597892782525,19.2,1.134,0.062,3.81,5457.218709671687,8.32,0.451,0.0,3.13,7691.010827005346,19.9,0.399,0.0,0.854,4242.881622166884
1731071058.05,19.8,1.287,0.0,1.63,4443.08647677954,19.8,0.956,0.0,0.845,5456.930748109741,7.68,1.088,0.0,1.59,7690.666410637088,20.5,0.384,0.0,1.5,4242.790848960598
1731071058.55,19.8,0.922,0.0,2.96,4443.121004265036,19.2,1.029,0.032,0.849,5457.644153644404,8.32,0.532,0.0,1.7,7690.918938982641,19.8,0.252,0.0,0.972,4242.964266350378
1731071059.05,19.9,0.647,0.0,1.57,4443.443909060556,18.6,0.741,0.065,0.845,5457.624345148889,7.68,1.166,0.0,2.98,7690.895553576558,19.8,0.288,0.0,2.31,4243.190593723165
1731071059.55,20.5,0.681,0.0,1.82,4443.6495263894885,19.8,0.511,0.0,0.775,5458.001397232647,8.32,0.603,0.0,1.58,7691.0427721047345,20.5,0.303,0.0,1.18,4243.420782430093
1731071060.05,19.8,0.72,0.0,1.58,4443.231873083468,19.8,0.459,0.031,0.914,5458.198990142482,7.69,0.501,0.0,2.99,7690.742230950953,19.8,0.379,0.0,1.12,4243.082741136877
1731071060.55,19.8,1.016,0.0,1.61,4443.616034953105,19.8,0.414,0.0,0.848,5458.435622401528,7.67,0.493,0.0,1.67,7690.904192104881,19.8,0.281,0.0,2.93,4243.426352002964
1731071061.05,19.8,0.797,0.0,2.21,4443.86819832606,19.8,0.538,0.0,0.944,5459.143651229935,8.32,0.604,0.0,1.58,7691.272790150794,19.8,0.384,0.0,7.62,4243.780690583432
1731071061.55,20.5,0.831,0.0,2.3,4443.404904104335,20.5,0.505,0.0,0.859,5458.72703517129,8.32,1.371,0.0,2.5,7690.583738653709,20.5,0.318,0.0,1.08,4243.246381446527
1731071062.05,19.8,1.183,0.0,9.74,4443.403308780064,19.8,0.516,0.0,1.63,5459.069578934415,7.68,0.9,0.0,2.19,7690.59697733504,19.8,0.346,0.0,0.963,4243.294132722585
1731071062.55,19.9,0.857,0.0,1.93,4443.8365519667,19.8,0.559,0.0,0.95,5459.8800338197625,8.32,0.678,0.0,2.02,7691.125426384187,19.8,0.455,0.0,1.3,4243.826512489285
1731071063.05,19.8,0.939,0.0,1.95,4443.717496797666,19.2,0.482,0.032,0.888,5459.643669735968,7.68,0.627,0.0,2.55,7690.731706768299,19.8,0.376,0.0,0.932,4243.626908793465
1731071063.55,20.5,0.94,0.0,2.77,4444.026359767693,19.8,0.632,0.0,0.827,5459.800501519135,8.32,0.694,0.0,1.88,7690.805193162386,20.5,0.415,0.0,0.869,4243.886907512416
1731071064.05,19.8,1.175,0.0,1.76,4444.045261556891,20.5,0.52,0.0,0.892,5460.175710376911,7.68,1.19,0.0,1.99,7690.848997802447,19.8,0.364,0.0,1.02,4243.960233634089
1731071064.55,19.9,1.062,0.0,1.57,4443.749989234189,19.8,0.576,0.0,0.954,5460.743714387233,8.32,0.768,0.0,1.73,7690.834686539249,19.8,0.389,0.0,0.794,4243.820041307138
1731071065.05,19.8,1.054,0.0,3.07,4443.893929092481,19.2,0.498,0.032,0.835,5460.592159089527,7.68,0.725,0.0,9.06,7690.635304472455,19.9,0.545,0.0,0.712,4243.862526077807
1731071065.55,20.5,1.067,0.0,1.83,4443.706401178748,20.5,0.472,0.0,0.82,5461.059474842357,7.69,0.614,0.077,2.24,7690.6204551862575,20.5,0.5,0.0,1.23,4243.786669398472
1731071066.05,19.8,1.185,0.0,1.64,4444.159587895914,19.9,0.503,0.0,0.852,5461.598390701282,7.67,0.738,0.0,1.8,7690.999157830164,19.8,0.357,0.0,0.809,4244.265881000414
1731071066.55,19.8,1.297,0.0,2.54,4444.082491633331,19.8,0.582,0.0,0.816,5461.240213963301,8.32,0.734,0.0,1.53,7690.5563654099715,19.8,0.335,0.0,0.815,4244.07004473343
1731071067.05,19.8,1.001,0.0,1.55,4444.414736786661,19.8,0.579,0.0,1.35,5462.086525500904,7.68,0.858,0.0,3.58,7691.050677271039,19.8,0.523,0.0,0.821,4244.527083420715
1731071067.55,19.8,0.628,0.0,1.79,4444.268819466341,20.5,0.612,0.0,0.98,5462.179336467024,8.32,0.72,0.0,2.03,7690.837026452348,20.5,0.289,0.0,1.23,4244.38968815761
1731071068.05,20.5,0.656,0.0,2.39,4443.819111961337,19.8,0.791,0.0,1.77,5461.884108018405,7.68,0.51,0.0,1.59,7690.227234653327,19.8,0.319,0.0,1.17,4243.897958861673
1731071068.55,19.8,0.768,0.0,1.47,4444.362278596087,19.8,0.693,0.0,0.876,5462.418733294382,8.32,0.774,0.0,3.43,7690.652740119103,19.8,0.694,0.0,4.41,4244.451434555769
1731071069.05,19.8,0.657,0.0,2.44,4444.146538409788,19.8,0.684,0.0,0.72,5462.985249412765,7.69,0.694,0.0,1.9,7690.681096127762,19.9,0.538,0.0,4.99,4244.377506381596
1731071069.55,20.5,0.965,0.0,1.59,4444.3325455818485,20.5,0.902,0.0,0.775,5463.100449443241,8.31,0.765,0.0,8.66,7690.662644606702,20.5,0.388,0.0,7.66,4244.5238673214
1731071070.05,19.8,0.669,0.0,1.6,4444.713496079037,19.8,0.858,0.0,0.935,5463.480342638727,7.68,0.756,0.0,1.74,7690.907674406265,19.9,0.331,0.0,3.52,4244.901643004201
1731071070.55,19.8,0.69,0.0,2.31,4444.199543939028,19.8,0.757,0.0,0.818,5463.638015335704,8.32,0.353,0.0,1.54,7690.530632900157,19.8,0.396,0.0,1.69,4244.472707374143
1731071071.05,19.8,0.841,0.0,2.43,4444.276709129323,19.8,0.746,0.0,0.865,5464.048501299353,7.69,1.131,0.0,2.11,7690.627223676286,19.8,0.677,0.0,0.839,4244.603938092873
1731071071.55,19.8,0.889,0.0,9.3,4444.923197328248,20.5,0.774,0.0,0.736,5464.35066722358,8.31,0.771,0.0,1.73,7690.971849347499,20.5,0.435,0.0,0.874,4245.184088394292
1731071072.05,20.5,0.844,0.0,2.73,4444.707519970338,19.8,0.739,0.0,0.842,5464.328010982701,7.69,0.881,0.0,1.57,7690.651631556452,19.8,0.453,0.0,0.757,4244.958533639701
1731071072.55,19.8,0.665,0.0,2.11,4444.969803463478,19.8,0.55,0.0,0.862,5464.610695903647,8.32,0.848,0.0,2.16,7690.774102687744,19.8,0.404,0.0,1.29,4245.211893810617
1731071073.05,19.8,0.757,0.0,2.06,4444.8736707260605,19.9,0.567,0.0,1.22,5464.739207044686,7.68,0.432,0.0,2.1,7690.608860432696,19.8,0.466,0.0,0.83,4245.125378231188
1731071073.55,20.5,0.878,0.0,1.62,4444.479468594201,20.5,0.626,0.0,3.67,5464.807726619536,8.32,1.175,0.0,2.03,7690.244700081701,20.5,0.452,0.0,0.914,4244.773777139134
1731071074.05,19.8,0.763,0.0,1.63,4444.902754601048,19.8,0.653,0.0,1.14,5465.569183383966,7.04,0.647,0.083,4.67,7690.738706694101,19.9,0.662,0.0,1.07,4245.285267101715
1731071074.55,19.8,0.954,0.0,3.31,4445.000942654329,19.9,0.878,0.0,1.39,5465.710164539341,8.32,1.0,0.0,1.83,7690.687381069675,19.8,0.537,0.0,1.64,4245.364705268822
1731071075.05,19.8,1.075,0.0,1.79,4445.181743266832,19.2,0.341,0.032,1.04,5466.023659748785,7.68,0.879,0.0,2.21,7690.783413492767,19.8,0.259,0.0,1.21,4245.557755938459
1731071075.55,20.5,1.101,0.0,1.82,4444.959063557718,20.5,0.621,0.0,2.82,5466.370567416017,8.32,0.411,0.0,1.94,7690.677983445012,20.5,0.375,0.0,0.951,4245.421506856952
1731071076.05,19.8,0.983,0.0,5.06,4445.322170714098,19.9,0.727,0.0,3.15,5466.395628730799,7.68,1.0,0.0,1.57,7690.703341551988,19.8,0.414,0.0,0.931,4245.692951248004
1731071076.55,19.8,1.086,0.0,1.56,4444.875968807974,19.8,0.908,0.0,3.25,5466.519516541272,8.32,0.529,0.0,3.11,7690.343409267419,19.2,0.522,0.032,1.0,4245.312067173016
1731071077.05,19.2,1.172,0.032,2.1,4444.671385459303,19.8,0.83,0.0,2.6,5466.413185478401,7.68,1.272,0.0,2.13,7689.979755387992,19.8,0.32,0.0,7.96,4245.074233784009
1731071077.55,20.5,1.362,0.0,1.66,4445.018733709288,20.5,0.766,0.0,2.94,5466.863241130961,7.69,0.625,0.0,1.73,7690.247908984778,20.5,0.459,0.0,0.917,4245.441939357986
1731071078.05,19.8,1.178,0.0,1.51,4445.476661185653,19.8,0.829,0.0,2.1,5467.438829883901,8.3,0.486,0.0,2.49,7690.650959760263,19.8,0.376,0.0,1.24,4245.934583011086
1731071078.55,19.9,1.266,0.0,2.22,4445.410936830131,19.8,0.874,0.0,1.26,5467.98524406187,8.33,1.051,0.0,1.54,7690.749600251076,19.8,0.318,0.0,0.907,4245.981175846511
1731071079.05,19.8,1.573,0.0,1.96,4445.502322553922,19.8,1.149,0.0,0.867,5467.767136710863,7.68,0.66,0.0,9.53,7690.48213441119,19.8,0.334,0.0,1.3,4245.962411593561
1731071079.55,20.5,1.309,0.0,1.58,4445.472489669916,20.5,1.181,0.0,1.63,5467.988958155718,8.32,1.172,0.0,1.47,7690.408441098467,19.9,0.402,0.0,0.75,4245.955449914766
1731071080.05,19.8,0.935,0.0,2.09,4445.136776552124,19.8,1.059,0.0,0.876,5468.215395775856,7.67,0.657,0.0,1.54,7690.169733827488,20.5,0.26,0.0,0.769,4245.693517424354
1731071080.55,19.8,0.812,0.0,2.37,4445.615340420522,19.8,0.755,0.0,0.959,5468.375916315985,8.32,0.493,0.0,2.68,7690.338576756101,19.8,0.247,0.0,0.815,4246.096522976682
1731071081.05,19.9,0.791,0.0,8.74,4445.6727995857045,19.8,0.446,0.0,0.848,5469.075327380547,7.68,0.823,0.0,1.82,7690.595267759718,19.8,0.264,0.0,0.735,4246.28569879358
1731071081.55,20.5,0.853,0.0,2.27,4445.8821797304345,20.5,0.447,0.0,0.863,5469.499436022426,8.32,0.563,0.0,1.52,7690.772414814619,20.5,0.41,0.0,0.798,4246.531180022647
1731071082.05,19.8,1.124,0.0,2.1,4445.506791359623,19.8,0.668,0.0,0.842,5469.546495166157,7.68,1.452,0.0,2.55,7690.405829831785,19.8,0.307,0.0,0.735,4246.189821416501
1731071082.55,19.8,1.022,0.0,2.85,4445.646934785979,19.9,0.495,0.0,1.16,5469.394684765176,8.31,0.798,0.0,2.37,7690.204342155354,19.8,0.388,0.0,0.88,4246.2289398588
1731071083.05,19.8,0.857,0.0,1.68,4445.941988608961,19.2,0.41,0.032,0.745,5470.290566307415,7.7,0.63,0.0,1.72,7690.707537326588,19.8,0.367,0.0,0.865,4246.667721455428
1731071083.55,20.5,0.881,0.0,1.55,4445.953284781674,20.5,0.438,0.0,1.13,5470.368228909434,8.32,0.548,0.0,4.57,7690.571127642122,20.5,0.37,0.0,0.814,4246.658062893375
1731071084.05,19.2,0.859,0.032,2.93,4446.132636017021,19.8,0.556,0.0,0.793,5470.730377897238,7.68,0.791,0.0,1.89,7690.695159520437,19.2,0.454,0.032,0.762,4246.862436345762
1731071084.55,19.8,0.956,0.0,1.73,4446.076272392029,19.8,0.692,0.0,0.812,5470.538805529544,8.32,1.357,0.0,2.15,7690.362391775609,19.8,0.425,0.0,0.826,4246.726742503023
1731071085.05,19.8,1.011,0.0,1.75,4445.5882121026025,19.8,0.624,0.0,0.752,5470.704756290688,7.68,0.888,0.0,1.85,7690.004313609238,19.8,0.365,0.0,0.827,4246.321658738855
1731071085.55,20.5,0.939,0.0,7.77,4445.981055707949,20.5,0.61,0.0,1.04,5471.38833494846,8.32,0.849,0.0,1.79,7690.435565482712,20.5,0.371,0.0,0.793,4246.787646335981
1731071086.05,19.8,0.988,0.0,1.91,4446.31460824172,19.8,0.616,0.0,0.94,5471.61165767294,7.69,0.72,0.0,3.6,7690.562069813069,19.8,0.401,0.0,0.871,4247.085373423245
1731071086.55,19.8,1.242,0.0,1.71,4445.890554260233,19.8,0.551,0.0,1.49,5471.314089405978,7.67,0.804,0.0,1.66,7689.9649307095315,19.2,0.461,0.032,1.04,4246.614444166066
1731071087.05,19.8,1.172,0.0,4.54,4446.021303740396,19.8,0.827,0.0,1.14,5471.94789989782,8.32,0.784,0.0,1.72,7690.222987778388,19.8,0.414,0.0,0.865,4246.84813346418
1731071087.55,20.5,1.183,0.0,1.73,4446.009035095407,20.5,0.641,0.0,6.04,5471.931973265502,8.33,0.776,0.0,3.23,7690.018300774657,19.2,0.396,0.032,3.7,4246.794608983127
1731071088.05,19.8,1.418,0.0,1.74,4445.736419867245,19.2,0.617,0.032,0.808,5471.970188333996,7.68,1.017,0.0,3.62,7689.702820831698,20.5,0.6,0.0,3.59,4246.537021763889
1731071088.55,19.9,0.894,0.0,1.92,4446.413987588561,19.8,0.596,0.0,0.742,5472.52048734665,8.31,0.814,0.0,1.85,7690.211442162409,19.2,0.448,0.032,2.85,4247.207095189983
1731071089.05,19.8,0.582,0.0,1.68,4446.04157978864,19.8,0.622,0.0,0.95,5472.829204418928,7.68,0.862,0.0,1.76,7690.001207259221,19.9,0.336,0.0,4.28,4246.935667368593
1731071089.55,20.5,0.823,0.0,2.68,4446.531915513507,20.5,0.666,0.0,0.816,5473.546315883636,8.32,0.783,0.0,1.64,7690.5057743680545,20.5,0.304,0.0,3.92,4247.49194991613
1731071090.05,19.9,0.739,0.0,4.1,4446.150415709915,19.8,0.759,0.0,0.775,5473.21081199767,7.68,0.8,0.0,2.59,7689.909539711784,19.8,0.315,0.0,2.95,4247.046859578182
1731071090.55,19.8,0.835,0.0,1.62,4446.317617377823,19.2,0.774,0.032,0.753,5473.377788802524,8.32,0.723,0.0,2.35,7689.911487968887,19.8,0.389,0.0,9.1,4247.190754588012
1731071091.05,19.8,0.699,0.0,2.45,4446.455678342938,19.8,0.728,0.0,0.858,5474.11230999817,7.67,0.427,0.0,2.0,7690.2331013150115,19.8,0.581,0.0,0.855,4247.4565499067
1731071091.55,20.5,1.093,0.0,1.81,4446.158341459854,20.5,0.896,0.0,0.958,5473.757668032677,8.32,1.003,0.0,1.74,7689.671713495919,19.8,0.582,0.0,1.17,4247.0769867788285
1731071092.05,19.8,0.793,0.0,1.61,4446.245596230958,19.2,0.835,0.032,0.748,5474.578334174984,7.68,0.812,0.0,1.84,7690.016390869692,20.5,0.411,0.0,1.21,4247.3224612463055
1731071092.55,19.8,0.725,0.0,3.26,4446.783174611532,19.8,0.91,0.0,0.894,5474.685909579197,8.32,0.845,0.0,2.14,7690.186422327745,19.9,0.421,0.0,0.92,4247.761170176104
1731071093.05,19.8,0.742,0.0,2.44,4447.042197245286,19.8,0.836,0.0,0.882,5475.271069974438,7.68,0.836,0.0,9.91,7690.486059670256,19.8,0.616,0.0,0.862,4248.089755466539
1731071093.55,20.5,0.806,0.0,3.45,4446.813021078167,19.8,0.568,0.0,0.862,5475.370850655591,8.32,0.463,0.0,1.59,7690.230812576671,20.5,0.508,0.0,0.985,4247.884419949896
1731071094.05,19.8,0.788,0.0,2.98,4446.90172044248,20.5,0.628,0.0,0.918,5475.622630981707,7.68,0.94,0.0,2.95,7690.23985294777,19.8,0.578,0.0,0.835,4247.984440040056
1731071094.55,19.8,0.906,0.0,1.72,4446.792662330284,19.2,0.66,0.0,0.854,5475.594964273788,7.68,0.687,0.0,1.98,7689.975138074274,19.8,0.569,0.0,0.779,4247.846819744169
1731071095.05,19.8,1.074,0.0,9.6,4446.630446846861,19.8,0.649,0.031,0.807,5475.750437120054,8.32,1.14,0.0,1.71,7689.789554507065,19.8,0.478,0.0,0.763,4247.711906498568
1731071095.55,20.5,0.767,0.0,1.81,4447.080784599471,20.5,0.75,0.0,0.926,5476.43034054166,8.32,1.017,0.0,2.43,7690.250191256329,20.5,0.467,0.0,0.775,4248.22512703135
1731071096.05,19.8,0.824,0.0,1.73,4446.78755092162,19.8,0.683,0.0,0.824,5476.101119220809,7.68,0.492,0.0,1.62,7689.706097366829,19.8,0.371,0.0,0.946,4247.855528407444
1731071096.55,19.8,1.003,0.0,3.09,4446.826151556483,19.2,0.86,0.032,0.86,5476.3650210151845,8.32,0.967,0.0,1.86,7689.69481916048,19.8,0.201,0.0,0.82,4247.916722233033
1731071097.05,19.8,0.95,0.0,1.46,4446.657110483581,19.8,0.751,0.0,0.896,5476.749763732126,7.68,0.475,0.0,2.54,7689.641058157066,19.8,0.191,0.0,0.969,4247.835217249904
1731071097.55,20.5,1.077,0.0,2.02,4447.053130527899,20.5,0.881,0.0,1.04,5477.42905397994,8.32,1.12,0.0,6.81,7690.071530540342,20.5,0.224,0.0,0.799,4248.302809596004
1731071098.05,19.8,1.017,0.0,1.67,4447.199366126614,19.8,0.854,0.0,1.0,5477.645592402877,7.67,0.909,0.0,1.96,7690.091308072062,19.8,0.192,0.0,0.897,4248.44191526955
1731071098.55,19.8,1.023,0.0,1.67,4446.94368566758,19.8,0.882,0.0,1.37,5477.650940624745,8.33,0.523,0.0,1.6,7689.765656792496,19.8,0.243,0.0,1.26,4248.190030260564
1731071099.05,19.8,1.086,0.0,2.39,4447.55273809231,19.8,0.948,0.0,0.882,5478.364245734433,7.68,1.179,0.0,1.59,7690.333143986001,19.8,0.232,0.0,0.806,4248.844767444912
1731071099.55,20.5,1.163,0.0,7.1,4447.179191859723,19.8,0.869,0.031,0.821,5477.891788446044,8.32,0.57,0.0,2.71,7689.660291240224,19.9,0.337,0.0,0.786,4248.3709617853865
1731071100.05,19.8,1.157,0.0,2.06,4447.040811249131,19.8,1.351,0.0,0.947,5478.267906580635,7.68,1.094,0.0,2.29,7689.618240832049,20.5,0.291,0.0,0.765,4248.312914929788
1731071100.55,19.8,1.598,0.0,1.95,4447.279928623342,19.8,1.076,0.0,0.82,5478.371271112177,8.32,0.616,0.0,2.27,7689.622077906372,19.8,0.39,0.0,1.04,4248.500594963214
1731071101.05,19.8,1.052,0.0,1.8,4447.411381614401,19.8,0.987,0.0,0.797,5478.648002865009,7.68,0.54,0.0,1.66,7689.669342526501,19.8,0.498,0.0,0.81,4248.642844188613
1731071101.55,19.8,0.641,0.0,2.36,4447.222679656646,20.5,0.963,0.0,0.828,5479.286853989526,8.32,1.167,0.0,2.11,7689.755012273046,20.5,0.279,0.0,1.01,4248.610442958737
1731071102.05,20.5,0.839,0.0,1.68,4447.362685988644,19.2,0.382,0.0,0.837,5479.163982213142,7.68,0.551,0.0,4.01,7689.570700770781,19.8,0.282,0.0,0.877,4248.656773091861
1731071102.55,19.8,0.709,0.0,1.8,4447.674302003161,20.5,0.535,0.0,1.19,5479.663938038892,8.32,1.254,0.0,1.67,7689.848828805806,19.8,0.505,0.0,0.762,4249.007451450023
1731071103.05,19.9,0.791,0.0,2.74,4447.295519906212,19.8,0.483,0.0,0.885,5479.692360164804,7.68,0.772,0.0,1.955,7689.469245246518,19.8,0.337,0.0,0.778,4248.658439323171
1731071103.55,20.5,1.05,0.0,1.96,4447.890278474249,20.5,0.548,0.0,0.714,5480.5244174969175,8.32,0.582,0.0,2.24,7690.099124648513,20.5,0.295,0.0,0.821,4249.331859770224
1731071104.05,19.8,0.958,0.0,1.77,4447.396475329367,19.9,0.446,0.0,0.897,5480.424563845426,7.68,0.442,0.0,1.85,7689.580566648866,19.8,0.294,0.0,0.908,4248.853458564231
1731071104.55,19.8,1.198,0.0,3.25,4447.425857994292,19.8,0.684,0.0,0.913,5480.454381222808,8.32,0.563,0.0,2.2,7689.425827170329,19.8,0.372,0.0,0.862,4248.846544930537
1731071105.05,19.8,1.076,0.0,1.61,4447.523946802459,19.8,0.848,0.0,0.965,5481.004173006837,7.68,1.521,0.0,2.02,7689.616219658901,19.9,0.331,0.0,1.4,4249.0313139088685
1731071105.55,20.5,0.981,0.0,1.87,4447.567895575226,20.5,0.583,0.0,0.821,5480.878411893322,8.32,0.881,0.0,1.65,7689.377497887035,20.5,0.413,0.0,0.947,4248.996450688599
1731071106.05,19.8,0.87,0.0,1.97,4448.170168385889,19.8,0.494,0.0,0.901,5481.430225519472,7.69,0.643,0.0,3.47,7689.845830653646,19.8,0.386,0.0,0.856,4249.6038683902425
1731071106.55,19.8,0.967,0.0,1.73,4448.050706190171,19.8,0.669,0.0,1.05,5481.536718827018,8.32,0.596,0.0,1.62,7689.654731261551,19.9,0.47,0.0,0.94,4249.492114852748
1731071107.05,19.8,1.056,0.0,3.6,4448.188054980767,19.8,0.64,0.0,1.62,5481.745261407939,7.68,0.882,0.0,1.75,7689.664926725352,19.8,0.492,0.0,0.807,4249.621705018253
1731071107.55,20.5,1.22,0.0,2.13,4447.781593062803,20.5,0.577,0.0,1.12,5481.849954722665,7.67,0.816,0.0,2.97,7689.315220601871,20.5,0.458,0.0,1.0,4249.269194807844
1731071108.05,19.8,1.272,0.0,1.59,4447.7412237165,19.1,0.588,0.032,1.55,5482.291690739098,8.32,0.925,0.0,9.23,7689.365722484616,19.8,0.485,0.0,0.82,4249.310168272765
1731071108.55,19.8,1.181,0.0,2.14,4448.04438714248,19.3,0.533,0.032,6.61,5482.813557419377,8.32,0.757,0.0,2.47,7689.652172735825,19.8,0.316,0.0,0.745,4249.659438092424
1731071109.05,19.8,1.396,0.0,10.7,4448.344025590525,19.8,0.616,0.0,1.02,5483.202259312999,7.68,0.668,0.0,2.1,7689.85796468536,19.2,0.445,0.032,0.707,4249.971390243559
1731071109.55,20.5,1.389,0.0,1.98,4447.873652377843,20.5,0.635,0.0,0.842,5482.910244748023,8.32,0.851,0.0,2.14,7689.238637191502,19.8,0.306,0.0,0.862,4249.463002075165
1731071110.05,19.2,0.74,0.0,2.63,4448.478631530911,19.8,0.579,0.0,0.917,5483.809171293036,7.68,0.698,0.0,1.85,7689.913678110925,20.5,0.35,0.0,0.778,4250.162269596706
1731071110.55,20.5,0.763,0.0,2.64,4448.249607200181,19.8,0.688,0.0,0.809,5483.431454845202,8.32,0.794,0.0,1.59,7689.376185140946,19.8,0.331,0.0,0.808,4249.833820871601
1731071111.05,19.8,0.642,0.0,4.45,4448.660266882548,19.8,0.674,0.0,0.835,5484.04759828692,7.68,0.658,0.0,2.86,7689.7773873482465,19.8,0.263,0.0,0.758,4250.297421039263
1731071111.55,20.5,0.842,0.0,2.39,4448.199250904661,20.5,0.627,0.0,0.77,5483.882101466104,7.68,0.601,0.0,1.88,7689.237982854343,20.5,0.309,0.0,0.838,4249.82951171291
1731071112.05,19.8,0.736,0.0,2.18,4448.821350198068,19.2,0.668,0.032,0.913,5484.721984447103,8.32,0.881,0.0,1.58,7689.887527403978,19.8,0.565,0.0,0.797,4250.527881027685
1731071112.55,19.8,0.694,0.0,4.2,4448.185985430804,19.8,0.707,0.0,0.887,5484.469145255593,8.32,0.905,0.0,7.03,7689.200768555112,19.8,0.383,0.0,0.83,4249.891463678576
1731071113.05,19.8,0.89,0.0,2.47,4448.656349352254,19.2,0.972,0.0,0.893,5484.993111115987,7.67,0.915,0.0,1.76,7689.58026705437,19.8,0.38,0.0,1.03,4250.381263115341
1731071113.55,20.5,0.791,0.0,7.44,4448.531967362189,20.5,0.772,0.03,0.921,5485.535600919814,8.33,0.853,0.0,1.69,7689.64417108179,20.5,0.365,0.0,0.858,4250.377935291683
1731071114.05,19.8,0.816,0.0,3.29,4448.460188689728,19.2,0.843,0.032,0.804,5485.364738975995,7.68,0.428,0.0,3.05,7689.31529718487,19.8,0.446,0.0,0.779,4250.234497208407
1731071114.55,19.8,0.736,0.0,2.07,4448.45073154065,19.8,0.801,0.0,3.11,5485.516681975706,8.32,0.91,0.0,1.76,7689.211447664456,19.8,0.414,0.0,0.968,4250.226563102629
1731071115.05,19.8,0.692,0.0,3.39,4448.605374241426,19.2,0.699,0.032,3.18,5485.841151139931,7.68,0.699,0.0,1.64,7689.299681011955,19.8,0.623,0.0,0.879,4250.400548634377
1731071115.55,20.5,0.938,0.0,2.91,4448.949974366932,20.5,0.563,0.0,1.58,5486.523807921764,8.32,0.904,0.0,2.58,7689.7039320986705,20.5,0.559,0.0,3.61,4250.826032517844
1731071116.05,19.8,0.811,0.0,2.64,4449.041855579149,19.8,0.608,0.0,1.32,5486.8608964551495,7.68,0.802,0.0,3.52,7689.7651615795485,19.8,0.432,0.0,0.832,4250.950736030112
1731071116.55,19.8,0.926,0.0,2.28,4449.239001696583,19.8,0.725,0.0,0.924,5487.106667231648,8.32,0.413,0.0,2.665,7689.830218608829,19.8,0.472,0.0,0.839,4251.139985673784
1731071117.05,19.8,0.985,0.0,2.16,4449.143363816847,18.6,0.688,0.065,1.3,5487.348523394508,7.68,1.075,0.0,1.81,7689.7321948035315,19.9,0.407,0.0,0.795,4251.083121554631
1731071117.55,20.5,0.815,0.0,3.13,4449.03820272358,20.5,0.896,0.0,0.827,5487.242559361984,8.32,0.542,0.0,2.51,7689.423362089839,19.8,0.355,0.0,0.986,4250.928478154058
1731071118.05,19.8,0.84,0.0,13.9,4449.295781154693,19.8,0.767,0.0,0.92,5487.538126375329,7.68,0.981,0.0,1.69,7689.551040710002,19.8,0.335,0.031,1.12,4251.18117423776
1731071118.55,19.9,0.915,0.0,1.67,4448.901927889866,19.2,0.434,0.032,0.8,5487.932936246649,8.32,0.886,0.0,2.13,7689.379651287425,19.8,0.341,0.0,1.42,4250.914156561478
1731071119.05,19.8,1.05,0.0,1.75,4449.531121443707,19.8,0.775,0.0,0.808,5488.306264453118,7.68,0.455,0.0,1.74,7689.757362970047,19.7,0.209,0.0,1.07,4251.498021537743
1731071119.55,20.5,0.95,0.0,1.64,4449.173493844563,20.5,0.741,0.0,0.891,5488.181282439169,8.33,1.056,0.0,1.78,7689.298651885136,20.6,0.353,0.0,0.818,4251.127110556688
1731071120.05,19.9,0.988,0.0,1.97,4449.497933898359,19.2,0.857,0.0,0.78,5488.633786838393,7.68,0.665,0.0,2.1,7689.55580925584,19.8,0.246,0.0,0.881,4251.476303011707
