Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,C1_X,C1_Y,C1_Z,Distance
1731069293.81,8.32,0.986,0.0,2.01,10957.2833196,10956.9798313,0.0,5395.96,5578.48,0.0,7736.70327080087
1731069294.31,7.68,0.958,0.0,1.85,10957.4617541,10957.5915071,0.0,5396.09,5578.67,0.0,7737.03123729278
1731069294.81,8.32,0.894,0.0,7.13,10957.5720603,10957.4763875,0.0,5396.22,5578.86,0.0,7736.804959573857
1731069295.31,7.69,0.482,0.0,1.79,10957.5888773,10957.3773681,0.0,5396.35,5579.05,0.0,7736.522676813301
1731069295.81,8.31,1.107,0.0,1.7,10958.0364712,10957.9150787,0.0,5396.48,5579.24,0.0,7736.9926964276665
1731069296.31,7.68,0.768,0.0,2.39,10957.9870709,10958.0550962,0.0,5396.61,5579.43,0.0,7736.828991919411
1731069296.81,8.32,1.176,0.0,1.62,10958.4164945,10958.1654451,0.0,5396.74,5579.62,0.0,7736.988854488531
1731069297.31,7.68,1.224,0.0,1.96,10957.9850619,10958.5811161,0.0,5396.87,5579.81,0.0,7736.742172974533
1731069297.81,8.32,0.593,0.0,1.5,10958.2771792,10958.610737,0.0,5397.0,5580.0,0.0,7736.747205645433
1731069298.31,7.68,1.039,0.0,2.51,10958.8113836,10958.8499787,0.0,5397.13,5580.19,0.0,7737.07199004584
1731069298.81,8.32,0.518,0.0,1.62,10958.480814,10958.5636993,0.0,5397.26,5580.38,0.0,7736.409816283201
1731069299.31,7.68,1.091,0.0,4.46,10958.8719389,10958.5787409,0.0,5397.39,5580.57,0.0,7736.475901462351
1731069299.81,8.32,1.16,0.0,1.8,10958.7000746,10958.697782,0.0,5397.52,5580.76,0.0,7736.209576348816
1731069300.31,7.68,0.65,0.0,1.64,10959.2770813,10958.864109,0.0,5397.65,5580.95,0.0,7736.514457766549
1731069300.81,7.68,1.142,0.0,1.38,10959.4549236,10959.1186369,0.0,5397.78,5581.14,0.0,7736.593706196149
1731069301.31,8.32,0.641,0.0,1.93,10959.3132716,10959.7360076,0.0,5397.91,5581.33,0.0,7736.6955175934745
1731069301.81,8.32,1.094,0.0,2.75,10959.2821871,10959.232579,0.0,5398.04,5581.52,0.0,7736.097675567159
1731069302.31,7.68,0.726,0.0,1.73,10960.0273532,10959.4874641,0.0,5398.17,5581.71,0.0,7736.58501347505
1731069302.81,8.32,0.611,0.0,1.69,10959.9858602,10960.2208135,0.0,5398.3,5581.9,0.0,7736.839430961193
1731069303.31,7.68,1.196,0.0,2.26,10959.7612177,10959.6819683,0.0,5398.43,5582.09,0.0,7736.0778363773725
1731069303.81,8.31,0.594,0.0,2.21,10960.3668711,10960.1514014,0.0,5398.56,5582.28,0.0,7736.6140191566465
1731069304.31,7.68,1.151,0.0,9.4,10960.3354118,10960.3843616,0.0,5398.69,5582.47,0.0,7736.5278108011435
1731069304.81,8.32,0.661,0.0,1.54,10960.2027578,10960.7867946,0.0,5398.82,5582.66,0.0,7736.486670159111
1731069305.31,7.69,0.898,0.0,1.85,10960.4036643,10960.7559918,0.0,5398.95,5582.85,0.0,7736.38415002734
1731069305.81,7.67,0.662,0.0,2.05,10960.7414478,10961.0442515,0.0,5399.08,5583.04,0.0,7736.601824386263
1731069306.31,8.32,0.94,0.0,1.51,10960.6453037,10960.6942232,0.0,5399.21,5583.23,0.0,7736.063864074332
1731069306.81,8.32,1.374,0.0,1.51,10961.1303982,10961.4205654,0.0,5399.34,5583.42,0.0,7736.691962004978
1731069307.31,7.68,1.075,0.0,2.62,10961.2351255,10961.4488699,0.0,5399.47,5583.61,0.0,7736.561395208812
1731069307.81,7.69,0.846,0.0,1.95,10961.5031544,10961.6106249,0.0,5399.6,5583.8,0.0,7736.640990521144
1731069308.31,8.31,0.672,0.0,1.88,10961.293386,10961.4689818,0.0,5399.73,5583.99,0.0,7736.166201433146
1731069308.81,8.32,0.757,0.0,6.8,10961.6445717,10961.9476769,0.0,5399.86,5584.18,0.0,7736.52588754866
1731069309.31,7.69,1.054,0.0,1.98,10961.7519782,10962.1957765,0.0,5399.99,5584.37,0.0,7736.550031153358
1731069309.81,7.67,0.707,0.0,2.15,10961.6174856,10962.2654222,0.0,5400.12,5584.56,0.0,7736.276228929161
1731069310.31,8.32,0.824,0.0,1.98,10962.2933684,10962.080101,0.0,5400.25,5584.75,0.0,7736.407787021253
1731069310.81,8.32,0.683,0.0,1.65,10962.5053136,10962.0254954,0.0,5400.38,5584.94,0.0,7736.296686983441
1731069311.31,7.68,0.931,0.0,2.27,10962.1382939,10962.2198586,0.0,5400.51,5585.13,0.0,7735.942387774613
1731069311.81,8.32,0.866,0.0,2.37,10962.4131326,10962.2791035,0.0,5400.64,5585.32,0.0,7735.95563451748
1731069312.31,7.68,0.851,0.0,1.92,10962.3621964,10963.0165748,0.0,5400.77,5585.51,0.0,7736.206093497935
1731069312.81,8.32,0.835,0.0,1.64,10962.7624881,10963.0192575,0.0,5400.9,5585.7,0.0,7736.270208156788
1731069313.31,7.68,0.541,0.0,4.83,10963.0548226,10962.8183082,0.0,5401.03,5585.89,0.0,7736.115185203815
1731069313.81,8.32,0.788,0.0,2.44,10962.9874178,10962.8188023,0.0,5401.16,5586.08,0.0,7735.841542686242
1731069314.31,7.68,0.924,0.0,2.13,10963.6801921,10963.625896,0.0,5401.29,5586.27,0.0,7736.675066294062
1731069314.81,8.32,0.809,0.0,2.07,10963.7618248,10963.5284975,0.0,5401.42,5586.46,0.0,7736.440538304828
1731069315.31,7.68,0.995,0.0,1.53,10963.9301401,10963.8213949,0.0,5401.55,5586.65,0.0,7736.539603279344
1731069315.81,7.69,0.499,0.0,1.78,10963.855745,10963.9528048,0.0,5401.68,5586.84,0.0,7736.3519267035945
1731069316.31,8.31,1.072,0.0,2.0,10964.1684306,10963.6178567,0.0,5401.81,5587.03,0.0,7736.118425365579
1731069316.81,8.32,1.281,0.0,1.71,10963.9302595,10963.9230901,0.0,5401.94,5587.22,0.0,7735.933800509398
1731069317.31,7.68,1.297,0.0,1.75,10964.0773806,10963.9443483,0.0,5402.07,5587.41,0.0,7735.82883085572
1731069317.81,8.32,1.164,0.0,2.05,10964.5223002,10964.5538963,0.0,5402.2,5587.6,0.0,7736.346849401077
1731069318.31,7.68,0.719,0.0,7.58,10964.6065717,10964.227634,0.0,5402.33,5587.79,0.0,7735.9551635447215
1731069318.81,8.32,1.025,0.0,1.59,10964.720704,10964.3859323,0.0,5402.46,5587.98,0.0,7735.9217219496995
1731069319.31,7.68,0.582,0.0,1.72,10965.1327344,10964.7491155,0.0,5402.59,5588.17,0.0,7736.24486797419
1731069319.81,8.32,0.92,0.0,1.84,10965.2704608,10964.7857595,0.0,5402.72,5588.36,0.0,7736.143844084174
1731069320.31,7.68,1.1,0.0,1.54,10965.3673846,10964.9162059,0.0,5402.85,5588.55,0.0,7736.078672940236
1731069320.81,8.32,0.573,0.0,1.89,10965.1131906,10965.0113686,0.0,5402.98,5588.74,0.0,7735.736516893673
1731069321.31,7.68,1.064,0.0,1.99,10965.0965066,10965.4525414,0.0,5403.11,5588.93,0.0,7735.805616597589
1731069321.81,8.32,0.617,0.0,1.82,10965.3465249,10965.6931854,0.0,5403.24,5589.12,0.0,7735.927107483462
1731069322.31,7.68,1.124,0.0,1.67,10965.6505413,10965.9237912,0.0,5403.37,5589.31,0.0,7736.080446831371
1731069322.81,7.68,0.658,0.0,7.98,10966.0247025,10966.1598507,0.0,5403.5,5589.5,0.0,7736.288012739189
1731069323.31,8.31,0.696,0.0,2.56,10966.3107263,10965.653689,0.0,5403.63,5589.69,0.0,7735.916393562949
1731069323.81,8.31,1.133,0.0,1.79,10965.9499595,10966.0096479,0.0,5403.76,5589.88,0.0,7735.678841355294
1731069324.31,7.69,0.571,0.0,1.71,10966.1650034,10966.3201713,0.0,5403.89,5590.07,0.0,7735.823751731405
1731069324.81,8.33,1.13,0.0,2.65,10966.5242395,10966.6636448,0.0,5404.02,5590.26,0.0,7736.095240253587
1731069325.31,7.68,1.143,0.0,1.71,10966.6105,10966.7086093,0.0,5404.15,5590.45,0.0,7735.962994232369
1731069325.81,7.68,1.452,0.0,18.2,10966.8930992,10966.8963821,0.0,5404.28,5590.64,0.0,7736.071171949132
1731069326.31,8.32,1.568,0.0,1.58,10967.111533,10966.6128091,0.0,5404.41,5590.83,0.0,7735.805656546422
1731069326.81,7.67,1.016,0.0,2.39,10967.0182053,10967.4026239,0.0,5404.54,5591.02,0.0,7736.061911787635
1731069327.31,8.32,1.584,0.0,2.89,10967.5483968,10967.4443619,0.0,5404.67,5591.21,0.0,7736.246633326683
1731069327.81,8.32,1.253,0.0,1.69,10967.1396538,10967.6315697,0.0,5404.8,5591.4,0.0,7735.857309650614
1731069328.31,7.68,0.943,0.0,2.72,10967.6836974,10967.6537564,0.0,5404.93,5591.59,0.0,7736.038405464068
1731069328.81,7.68,0.707,0.077,2.51,10967.8904442,10967.919938,0.0,5405.06,5591.78,0.0,7736.14653324748
1731069329.31,7.68,0.744,0.0,4.19,10967.5027745,10967.4643244,0.0,5405.19,5591.97,0.0,7735.325631996529
1731069329.81,8.32,1.355,0.0,4.33,10968.1672442,10968.0431852,0.0,5405.32,5592.16,0.0,7735.980188910752
1731069330.31,7.68,0.87,0.0,4.51,10968.3074587,10968.3520583,0.0,5405.45,5592.35,0.0,7736.070141658493
1731069330.81,8.31,0.853,0.0,2.8,10968.2931587,10968.0431058,0.0,5405.58,5592.54,0.0,7735.619647218933
1731069331.31,7.68,0.723,0.0,1.99,10968.5633385,10968.0625002,0.0,5405.71,5592.73,0.0,7735.6018998761165
1731069331.81,8.32,0.915,0.0,1.71,10968.2536247,10968.6745728,0.0,5405.84,5592.92,0.0,7735.579006075002
1731069332.31,7.68,0.915,0.0,10.5,10968.5535301,10968.5202707,0.0,5405.97,5593.11,0.0,7735.46191947752
1731069332.81,8.32,0.813,0.0,2.25,10969.0459734,10968.906556,0.0,5406.1,5593.3,0.0,7735.858953463245
1731069333.31,7.68,0.977,0.0,1.78,10968.9639235,10969.1131674,0.0,5406.23,5593.49,0.0,7735.718010730829
1731069333.81,8.32,0.766,0.0,1.94,10969.5226545,10968.9350906,0.0,5406.36,5593.68,0.0,7735.770550465203
1731069334.31,7.68,0.948,0.0,1.87,10969.6607389,10969.2184062,0.0,5406.49,5593.87,0.0,7735.841205595553
1731069334.81,8.32,0.994,0.0,1.78,10969.3299223,10969.2914298,0.0,5406.62,5594.06,0.0,7735.428533931692
1731069335.31,7.68,0.923,0.0,1.97,10969.3790701,10969.4432034,0.0,5406.75,5594.25,0.0,7735.343828518494
1731069335.81,8.32,2.112,0.0,1.79,10970.0132878,10969.9019623,0.0,5406.88,5594.44,0.0,7735.893179585833
1731069336.31,7.68,1.041,0.0,1.85,10970.0878099,10969.8143844,0.0,5407.01,5594.63,0.0,7735.660403953847
1731069336.81,7.68,1.373,0.0,5.68,10969.7432769,10970.2821531,0.0,5407.14,5594.82,0.0,7735.51217280337
1731069337.31,8.32,1.494,0.0,1.67,10970.5746871,10970.1153738,0.0,5407.27,5595.01,0.0,7735.768663873193
1731069337.81,7.68,1.278,0.0,1.86,10970.6168807,10970.0368384,0.0,5407.4,5595.2,0.0,7735.518929013563
1731069338.31,8.32,1.066,0.0,2.26,10970.4756981,10970.5773019,0.0,5407.53,5595.39,0.0,7735.567423952576
1731069338.81,7.68,0.552,0.0,1.9,10970.7303247,10970.4510401,0.0,5407.66,5595.58,0.0,7735.4372943786075
1731069339.31,8.31,1.009,0.0,1.37,10970.9385457,10970.8877128,0.0,5407.79,5595.77,0.0,7735.664946724382
1731069339.81,7.68,0.636,0.0,1.51,10970.640699,10970.9029702,0.0,5407.92,5595.96,0.0,7735.235840488993
1731069340.31,8.32,0.982,0.0,1.94,10970.9849974,10971.0165876,0.0,5408.05,5596.15,0.0,7735.336878235918
1731069340.81,8.32,0.973,0.0,1.66,10971.5943117,10971.4173567,0.0,5408.18,5596.34,0.0,7735.82803545538
1731069341.31,7.04,0.939,0.0,4.63,10971.5726648,10971.2425644,0.0,5408.31,5596.53,0.0,7735.46550813051
1731069341.81,8.32,1.318,0.071,1.78,10971.2145693,10971.3605588,0.0,5408.44,5596.72,0.0,7735.064449967354
1731069342.31,7.68,1.079,0.0,1.7,10971.9566693,10971.3713608,0.0,5408.57,5596.91,0.0,7735.380155550025
1731069342.81,8.32,1.193,0.0,1.95,10971.9200072,10971.6403358,0.0,5408.7,5597.1,0.0,7735.315162916864
1731069343.31,7.68,0.979,0.0,2.38,10971.9126761,10972.3443724,0.0,5408.83,5597.29,0.0,7735.573564214894
1731069343.81,8.32,0.696,0.0,1.92,10972.1639774,10972.1216699,0.0,5408.96,5597.48,0.0,7735.374042280349
1731069344.31,7.68,1.289,0.0,1.73,10972.2434633,10972.3573,0.0,5409.09,5597.67,0.0,7735.369417746515
1731069344.81,8.32,0.763,0.0,2.11,10972.5054338,10972.6798784,0.0,5409.22,5597.86,0.0,7735.556446899929
1731069345.31,7.68,1.3,0.0,1.75,10972.3918222,10972.8263936,0.0,5409.35,5598.05,0.0,7735.351032548304
1731069345.81,7.68,0.946,0.0,9.5,10973.0695257,10972.7730026,0.0,5409.48,5598.24,0.0,7735.575829019798
1731069346.31,8.32,0.876,0.0,8.9,10972.9685111,10972.5984172,0.0,5409.61,5598.43,0.0,7735.156372010767
1731069346.81,8.32,1.332,0.0,1.71,10972.7017031,10972.8904276,0.0,5409.74,5598.62,0.0,7734.941857514711
1731069347.31,7.68,0.715,0.0,1.84,10973.130036,10973.1299577,0.0,5409.87,5598.81,0.0,7735.190833837732
1731069347.81,8.32,1.245,0.0,1.55,10973.3707204,10973.0050566,0.0,5410.0,5599.0,0.0,7735.051655998582
1731069348.31,7.68,0.729,0.0,1.8,10973.6152879,10973.196111,0.0,5410.13,5599.19,0.0,7735.13479066429
1731069348.81,8.32,0.649,0.0,1.85,10973.5644133,10973.7585554,0.0,5410.26,5599.38,0.0,7735.263463631129
1731069349.31,7.68,0.59,0.0,1.61,10973.6685869,10973.9137257,0.0,5410.39,5599.57,0.0,7735.220689639761
1731069349.81,8.32,0.665,0.0,1.45,10973.6907775,10974.2833568,0.0,5410.52,5599.76,0.0,7735.26795996226
1731069350.31,7.68,1.291,0.0,2.69,10974.0159094,10974.0772102,0.0,5410.65,5599.95,0.0,7735.133063709125
1731069350.81,7.68,1.173,0.0,7.35,10974.2557197,10974.3107592,0.0,5410.78,5600.14,0.0,7735.242299548976
1731069351.31,8.32,1.082,0.0,1.73,10974.246512,10974.1293261,0.0,5410.91,5600.33,0.0,7734.884119555065
1731069351.81,7.69,0.874,0.0,2.16,10974.8420999,10974.8673957,0.0,5411.04,5600.52,0.0,7735.599765791856
1731069352.31,8.32,1.127,0.0,1.91,10974.4386424,10974.9221678,0.0,5411.17,5600.71,0.0,7735.122132975064
1731069352.81,7.68,0.905,0.0,2.07,10974.5318119,10975.1047718,0.0,5411.3,5600.9,0.0,7735.0905051055515
1731069353.31,8.32,0.97,0.0,1.96,10974.7322803,10974.7557921,0.0,5411.43,5601.09,0.0,7734.76672609956
1731069353.81,7.68,0.953,0.0,1.73,10974.8561024,10975.3164505,0.0,5411.56,5601.28,0.0,7735.0197992171725
1731069354.31,8.32,0.836,0.0,2.27,10975.615057,10975.2220677,0.0,5411.69,5601.47,0.0,7735.274612127387
1731069354.81,8.32,0.815,0.0,1.77,10975.1533769,10975.6102503,0.0,5411.82,5601.66,0.0,7734.986719783622
1731069355.31,7.68,0.989,0.0,4.05,10975.3534143,10975.4995939,0.0,5411.95,5601.85,0.0,7734.828214528525
1731069355.81,8.32,0.895,0.0,2.25,10975.9564227,10975.7442235,0.0,5412.08,5602.04,0.0,7735.206392122881
1731069356.31,7.68,0.852,0.0,2.49,10975.6708985,10975.844437,0.0,5412.21,5602.23,0.0,7734.845136566942
1731069356.81,7.68,0.457,0.0,1.61,10975.8284628,10976.3752304,0.0,5412.34,5602.42,0.0,7735.101724867763
1731069357.31,8.32,0.82,0.0,1.62,10976.4068734,10975.9155407,0.0,5412.47,5602.61,0.0,7734.972913003477
1731069357.81,8.32,0.919,0.0,1.79,10976.1665315,10976.5025609,0.0,5412.6,5602.8,0.0,7734.982337630135
1731069358.31,7.68,0.88,0.0,2.19,10976.564134,10976.85852,0.0,5412.73,5602.99,0.0,7735.290113558154
1731069358.81,8.32,0.918,0.0,1.68,10976.6455208,10976.9409874,0.0,5412.86,5603.18,0.0,7735.180442056019
1731069359.31,7.68,0.485,0.0,1.68,10976.8917012,10977.0649657,0.0,5412.99,5603.37,0.0,7735.218143336733
1731069359.81,8.32,1.402,0.0,2.44,10977.2981053,10976.7561481,0.0,5413.12,5603.56,0.0,7735.070447866429
1731069360.31,7.68,0.97,0.0,15.6,10977.2068052,10977.4716393,0.0,5413.25,5603.75,0.0,7735.276309661632
1731069360.81,8.32,0.999,0.0,1.78,10976.9964202,10977.4993452,0.0,5413.38,5603.94,0.0,7734.918726625724
1731069361.31,7.68,1.122,0.0,1.85,10977.6944874,10977.1340633,0.0,5413.51,5604.13,0.0,7734.941607669776
1731069361.81,8.32,0.585,0.0,1.74,10977.2641596,10977.7036718,0.0,5413.64,5604.32,0.0,7734.80225174837
1731069362.31,7.68,1.133,0.0,1.77,10977.4357308,10977.4983561,0.0,5413.77,5604.51,0.0,7734.557533489843
1731069362.81,7.68,0.62,0.0,2.53,10977.9919258,10977.8660709,0.0,5413.9,5604.7,0.0,7734.98756199541
1731069363.31,8.31,1.162,0.0,1.89,10978.1153574,10977.9516995,0.0,5414.03,5604.89,0.0,7734.910335037304
1731069363.81,8.32,1.146,0.0,1.67,10978.4914484,10977.8681664,0.0,5414.16,5605.08,0.0,7734.8973586377415
1731069364.31,7.67,0.706,0.0,2.38,10978.5362605,10978.0241699,0.0,5414.29,5605.27,0.0,7734.81246169977
1731069364.81,8.32,1.387,0.0,4.09,10978.146692,10978.1917146,0.0,5414.42,5605.46,0.0,7734.423105852299
1731069365.31,7.68,0.852,0.0,1.82,10978.5819393,10978.5133939,0.0,5414.55,5605.65,0.0,7734.734156456908
1731069365.81,7.69,1.26,0.0,1.56,10978.7951121,10978.5136754,0.0,5414.68,5605.84,0.0,7734.662203550698
1731069366.31,8.31,0.752,0.0,1.7,10978.8903388,10978.83946,0.0,5414.81,5606.03,0.0,7734.731508597193
1731069366.81,8.31,0.852,0.0,1.97,10978.9426172,10979.3200808,0.0,5414.94,5606.22,0.0,7734.877478182923
1731069367.31,7.68,1.766,0.0,1.64,10978.9993156,10979.1170883,0.0,5415.07,5606.41,0.0,7734.551757255371
1731069367.81,8.32,0.942,0.0,1.7,10979.539751,10979.5851454,0.0,5415.2,5606.6,0.0,7735.040157442481
1731069368.31,7.68,1.379,0.0,2.45,10979.8853065,10979.5927597,0.0,5415.33,5606.79,0.0,7735.06853581384
1731069368.81,8.32,0.909,0.0,1.76,10979.8286227,10979.6351704,0.0,5415.46,5606.98,0.0,7734.83172081424
1731069369.31,7.68,0.747,0.0,1.8,10980.1387089,10979.5944644,0.0,5415.59,5607.17,0.0,7734.80102907659
1731069369.81,7.69,0.589,0.0,11.8,10980.1908751,10979.990751,0.0,5415.72,5607.36,0.0,7734.888318936931
1731069370.31,8.31,0.647,0.0,2.13,10980.2737983,10979.7585629,0.0,5415.85,5607.55,0.0,7734.5612060661515
1731069370.81,8.32,1.228,0.0,1.81,10980.5440406,10980.4883691,0.0,5415.98,5607.74,0.0,7735.037039316962
1731069371.31,7.69,0.909,0.0,1.6,10980.4418918,10980.4124061,0.0,5416.11,5607.93,0.0,7734.685294564777
1731069371.81,8.31,0.889,0.0,1.66,10980.7665912,10980.5708156,0.0,5416.24,5608.12,0.0,7734.803420269515
1731069372.31,7.68,0.625,0.0,1.88,10981.0649395,10980.7051279,0.0,5416.37,5608.31,0.0,7734.885854360138
1731069372.81,5.76,1.083,0.0,1.66,10981.0877545,10981.0292994,0.0,5416.5,5608.5,0.0,7734.901935412162
1731069373.31,8.96,8.524,0.125,2.42,10980.84911,10980.8150602,0.0,5416.63,5608.69,0.0,7734.355950337303
1731069373.81,7.68,4.248,0.0,1.86,10981.2820573,10981.0947705,0.0,5416.76,5608.88,0.0,7734.636207770641
1731069374.31,8.31,2.365,0.0,5.77,10981.3892463,10981.0441983,0.0,5416.89,5609.07,0.0,7734.4527052193025
1731069374.81,8.33,1.244,0.0,1.89,10981.6428226,10981.4503164,0.0,5417.02,5609.26,0.0,7734.691716766915
1731069375.31,7.68,1.094,0.0,2.35,10981.4301709,10981.8048353,0.0,5417.15,5609.45,0.0,7734.559476572807
1731069375.81,8.32,0.912,0.0,1.9,10981.5757804,10981.6109392,0.0,5417.28,5609.64,0.0,7734.304060701686
1731069376.31,7.68,0.929,0.0,1.79,10981.6166624,10981.5510901,0.0,5417.41,5609.83,0.0,7734.0664111269225
1731069376.81,8.31,0.968,0.0,2.38,10982.0659804,10981.7869271,0.0,5417.54,5610.02,0.0,7734.327980221163
1731069377.31,7.68,0.832,0.0,1.69,10982.457273,10982.0389849,0.0,5417.67,5610.21,0.0,7734.559071902841
1731069377.81,8.32,1.044,0.0,1.6,10982.5497626,10982.2185034,0.0,5417.8,5610.4,0.0,7734.524804655252
1731069378.31,7.68,1.055,0.0,1.99,10982.28727,10982.5686761,0.0,5417.93,5610.59,0.0,7734.353672070793
1731069378.81,8.32,0.885,0.0,2.38,10983.0435477,10982.4938867,0.0,5418.06,5610.78,0.0,7734.6203505238245
1731069379.31,7.67,0.955,0.0,1.89,10982.4682917,10982.4600509,0.0,5418.19,5610.97,0.0,7733.9574781868005
1731069379.81,8.33,0.546,0.0,8.91,10982.9343536,10982.9054628,0.0,5418.32,5611.16,0.0,7734.376653706718
1731069380.31,7.68,1.011,0.0,1.5,10983.4487222,10982.9645756,0.0,5418.45,5611.35,0.0,7734.562297046034
1731069380.81,8.32,0.993,0.0,1.8,10983.5295638,10983.1058391,0.0,5418.58,5611.54,0.0,7734.493080443211
1731069381.31,7.67,0.939,0.0,2.25,10983.7343992,10983.4579796,0.0,5418.71,5611.73,0.0,7734.659530354832
1731069381.81,8.33,0.916,0.0,5.19,10983.3693953,10983.222776,0.0,5418.84,5611.92,0.0,7734.008074900304
1731069382.31,7.69,0.722,0.0,1.99,10983.8587509,10983.4695609,0.0,5418.97,5612.11,0.0,7734.306067280064
1731069382.81,8.32,1.042,0.0,2.03,10983.5512005,10983.7951105,0.0,5419.1,5612.3,0.0,7734.085394206046
1731069383.31,7.68,0.537,0.0,2.68,10984.011271,10984.3619261,0.0,5419.23,5612.49,0.0,7734.584577370249
1731069383.81,8.32,0.986,0.0,1.95,10984.0985727,10984.3688677,0.0,5419.36,5612.68,0.0,7734.426719147796
1731069384.31,7.68,1.149,0.0,9.65,10984.2276671,10984.4340366,0.0,5419.49,5612.87,0.0,7734.3393708148105
1731069384.81,8.32,0.565,0.0,1.57,10984.1558574,10984.8456134,0.0,5419.62,5613.06,0.0,7734.348064615502
1731069385.31,7.68,1.154,0.0,2.4,10984.9771059,10984.3038559,0.0,5419.75,5613.25,0.0,7734.337221974636
1731069385.81,8.32,0.806,0.0,1.7,10984.8641415,10984.717915,0.0,5419.88,5613.44,0.0,7734.318000658704
1731069386.31,7.68,1.19,0.0,1.8,10985.1945719,10984.9028476,0.0,5420.01,5613.63,0.0,7734.458696164767
1731069386.81,7.68,0.704,0.0,1.78,10984.8330622,10984.8724141,0.0,5420.14,5613.82,0.0,7733.951959477525
1731069387.31,8.32,0.62,0.0,2.01,10984.8999403,10985.0416447,0.0,5420.27,5614.01,0.0,7733.892118516522
1731069387.81,7.68,1.265,0.0,1.85,10985.256584,10985.4616241,0.0,5420.4,5614.2,0.0,7734.214907475583
1731069388.31,8.32,0.627,0.0,1.39,10985.2270612,10985.8487381,0.0,5420.53,5614.39,0.0,7734.237024945561
1731069388.81,8.32,1.332,0.0,5.19,10985.4341622,10985.5038714,0.0,5420.66,5614.58,0.0,7733.921043601562
1731069389.31,7.68,0.746,0.0,2.17,10985.585776,10986.0837849,0.0,5420.79,5614.77,0.0,7734.207380491178
1731069389.81,7.68,0.673,0.0,2.55,10986.0881064,10985.7318207,0.0,5420.92,5614.96,0.0,7734.098913416932
1731069390.31,8.31,1.107,0.0,1.73,10986.0806355,10986.2122699,0.0,5421.05,5615.15,0.0,7734.201696438804
1731069390.81,8.32,1.093,0.0,2.33,10985.9165143,10986.1552157,0.0,5421.18,5615.34,0.0,7733.818497661963
1731069391.31,7.68,1.561,0.0,1.73,10986.435163,10986.6935268,0.0,5421.31,5615.53,0.0,7734.340030764253
1731069391.81,7.68,0.919,0.0,1.66,10986.6745023,10986.2461199,0.0,5421.44,5615.72,0.0,7733.976071214502
1731069392.31,8.32,0.726,0.0,2.29,10987.0221817,10986.5430908,0.0,5421.57,5615.91,0.0,7734.206991203769
1731069392.81,8.32,0.552,0.0,2.32,10986.6785684,10986.7563253,0.0,5421.7,5616.1,0.0,7733.882325923781
1731069393.31,7.69,0.841,0.0,1.69,10986.920719,10986.8859119,0.0,5421.83,5616.29,0.0,7733.921072755846
1731069393.81,8.31,1.345,0.0,7.05,10987.1354257,10987.2982409,0.0,5421.96,5616.48,0.0,7734.136415631635
1731069394.31,7.68,0.735,0.0,1.77,10987.0373422,10987.102862,0.0,5422.09,5616.67,0.0,7733.704678012236
1731069394.81,8.32,0.686,0.0,2.03,10987.1830455,10987.8230022,0.0,5422.22,5616.86,0.0,7734.084126047626
1731069395.31,7.68,0.556,0.0,1.68,10987.8481045,10987.4674701,0.0,5422.35,5617.05,0.0,7734.090312011386
1731069395.81,8.32,0.725,0.0,1.55,10987.8337903,10987.720572,0.0,5422.48,5617.24,0.0,7734.030280871419
1731069396.31,7.68,0.903,0.0,2.35,10988.1928776,10987.7390627,0.0,5422.61,5617.43,0.0,7734.076040248898
1731069396.81,8.32,0.822,0.0,3.16,10988.023835,10988.0623408,0.0,5422.74,5617.62,0.0,7733.953393961569
1731069397.31,7.68,0.987,0.0,1.7,10988.474878,10987.97817,0.0,5422.87,5617.81,0.0,7733.9940413798195
1731069397.81,8.33,0.75,0.0,4.06,10988.1803201,10988.7253592,0.0,5423.0,5618.0,0.0,7734.075437903506
1731069398.31,7.68,1.07,0.0,7.67,10988.5267136,10988.6232822,0.0,5423.13,5618.19,0.0,7734.028330586277
1731069398.81,8.32,0.929,0.0,2.16,10988.7263844,10988.7290095,0.0,5423.26,5618.38,0.0,7734.019948236754
1731069399.31,7.68,0.869,0.0,2.1,10988.7661602,10988.6072126,0.0,5423.39,5618.57,0.0,7733.738518286695
1731069399.81,8.32,0.864,0.0,1.97,10989.1687343,10988.7466251,0.0,5423.52,5618.76,0.0,7733.899545983777
1731069400.31,7.69,0.503,0.0,1.92,10989.3949147,10989.0228534,0.0,5423.65,5618.95,0.0,7734.028633663864
1731069400.81,7.67,1.128,0.0,1.85,10989.5273764,10988.9591609,0.0,5423.78,5619.14,0.0,7733.854257656544
1731069401.31,8.32,1.211,0.0,2.25,10989.3843631,10989.3203302,0.0,5423.91,5619.33,0.0,7733.776634527588
1731069401.81,8.31,1.199,0.0,1.82,10989.4051607,10989.5668384,0.0,5424.04,5619.52,0.0,7733.737286625605
1731069402.31,7.69,1.073,0.0,2.35,10989.8528725,10989.7409369,0.0,5424.17,5619.71,0.0,7733.954880945643
1731069402.81,8.32,0.512,0.0,4.53,10990.2474943,10989.5583363,0.0,5424.3,5619.9,0.0,7733.8866139800975
1731069403.31,7.68,0.903,0.0,1.61,10990.3216935,10990.0325691,0.0,5424.43,5620.09,0.0,7734.04380251396
1731069403.81,7.68,0.518,0.0,1.71,10990.2865733,10989.8688471,0.0,5424.56,5620.28,0.0,7733.679375021858
