Time,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance
1731069278.31,39.7,1.045,0.0,3.92,7737.313264688591,20.5,0.464,0.0,0.779,4189.10805888318,19.8,0.5,0.0,1.92,4600.20940528798,20.5,0.423,0.0,1.19,4068.191773380405
1731069278.81,39.7,0.591,0.0,6.94,7737.128076953309,19.8,0.419,0.0,0.968,4189.014278562441,19.8,0.507,0.0,2.3,4600.162138446861,19.8,0.46,0.0,1.08,4068.082666318373
1731069279.31,40.3,0.608,0.0,4.93,7737.348746961947,19.8,0.523,0.0,1.4,4188.920498290699,19.9,0.412,0.0,1.68,4600.114871663533,19.8,0.431,0.0,0.83,4067.9735772249055
1731069279.81,40.3,0.668,0.0,3.48,7737.305763983043,20.5,0.537,0.0,0.717,4188.82671806796,20.5,0.545,0.0,1.75,4600.067604937998,20.5,0.51,0.0,0.824,4067.864506101451
1731069280.31,39.7,0.887,0.0,4.07,7736.962156234568,19.9,0.435,0.0,1.2,4188.732937894227,19.8,0.474,0.0,4.66,4600.020338270256,19.8,0.635,0.0,0.839,4067.755452949452
1731069280.81,40.3,0.749,0.0,4.49,7737.172859214513,19.8,0.468,0.0,1.41,4188.639157769502,19.8,0.663,0.0,4.43,4599.973071660311,19.8,0.653,0.0,1.01,4067.646417770355
1731069281.31,39.7,1.115,0.0,4.6,7737.290399643066,19.8,0.448,0.0,0.724,4188.545377693789,19.9,0.64,0.0,3.45,4599.925805108164,19.8,0.678,0.0,1.34,4067.537400565606
1731069281.81,40.3,0.844,0.0,4.35,7737.350254615032,20.5,0.54,0.0,1.04,4188.451597667089,20.5,0.456,0.0,8.86,4599.878538613819,20.5,0.531,0.0,0.959,4067.4284013366473
1731069282.31,39.7,1.051,0.0,3.3,7736.957328471054,19.8,0.551,0.0,1.25,4188.35781768941,19.8,0.635,0.0,2.01,4599.8312721772745,19.8,0.553,0.0,0.995,4067.319420084928
1731069282.81,40.3,1.245,0.0,3.67,7736.683172970402,19.8,0.51,0.0,0.932,4188.264037760752,19.8,0.771,0.0,3.36,4599.784005798533,19.8,0.804,0.0,1.02,4067.210456811892
1731069283.31,39.7,0.697,0.0,6.32,7737.476807121971,19.8,0.62,0.0,7.14,4188.17025788112,19.9,0.633,0.0,4.25,4599.736739477597,19.8,0.762,0.0,0.903,4067.101511518984
1731069283.81,39.7,0.957,0.016,1.78,7736.875098151047,20.5,0.579,0.0,0.821,4188.076478050514,20.5,0.682,0.0,3.08,4599.689473214468,20.5,0.708,0.0,0.942,4066.9925842076486
1731069284.31,39.7,1.07,0.0,1.64,7737.325888161026,19.8,0.549,0.0,4.99,4187.982698268941,19.8,0.965,0.0,3.19,4599.64220700915,19.8,0.813,0.0,0.954,4066.883674879329
1731069284.81,40.3,1.006,0.0,1.92,7736.895377168344,19.8,0.626,0.0,1.02,4187.888918536401,19.8,0.689,0.0,3.23,4599.594940861641,19.8,0.662,0.0,1.27,4066.7747835354735
1731069285.31,39.7,0.969,0.0,1.58,7736.953484961997,19.8,0.653,0.0,0.864,4187.795138852903,19.9,0.748,0.0,2.36,4599.547674771944,19.8,0.751,0.0,0.823,4066.665910177525
1731069285.81,40.3,0.883,0.0,1.77,7737.229075200399,19.8,0.684,0.0,0.91,4187.701359218444,19.8,0.576,0.0,1.9,4599.500408740062,20.5,0.799,0.0,1.46,4066.5570548069286
1731069286.31,39.7,1.364,0.0,1.59,7737.143411838661,20.5,0.868,0.0,1.47,4187.60757963303,20.5,0.574,0.0,3.92,4599.453142765996,19.8,0.655,0.0,0.892,4066.448217425128
1731069286.81,40.3,1.177,0.0,2.31,7736.815586551895,19.9,0.72,0.0,0.882,4187.513800096664,19.8,0.511,0.0,1.65,4599.405876849749,19.8,0.344,0.0,3.15,4066.339398033567
1731069287.31,39.7,0.969,0.0,1.61,7736.975692170904,19.8,0.758,0.0,0.872,4187.420020609347,19.8,0.675,0.0,2.22,4599.358610991319,19.8,0.317,0.0,1.06,4066.2305966336926
1731069287.81,40.3,0.697,0.0,1.51,7737.265382536183,20.5,0.833,0.0,0.923,4187.326241171089,20.5,0.724,0.0,2.27,4599.311345190713,20.5,0.387,0.0,0.921,4066.121813226948
1731069288.31,39.7,0.679,0.0,7.58,7736.902438061656,19.8,0.858,0.0,1.41,4187.232461781887,19.8,0.854,0.0,1.7,4599.264079447928,19.8,0.451,0.0,0.91,4066.013047814776
1731069288.81,40.3,0.867,0.0,1.96,7736.718697470258,19.8,0.621,0.0,0.869,4187.138682441747,19.8,0.633,0.0,1.83,4599.216813762969,19.8,0.438,0.0,0.848,4065.9043003986217
1731069289.31,39.7,0.854,0.0,1.74,7736.828124440056,19.8,0.566,0.0,1.78,4187.044903150669,19.8,0.851,0.0,2.37,4599.169548135837,19.8,0.478,0.0,1.02,4065.795570979927
1731069289.81,40.3,0.712,0.0,3.13,7736.56888518204,20.5,0.593,0.0,6.15,4186.9511239086605,19.8,0.636,0.0,1.68,4599.122282566534,20.5,0.404,0.0,1.04,4065.686859560141
1731069290.31,39.7,0.974,0.0,3.79,7736.910130845277,19.8,0.593,0.0,0.788,4186.857344715724,20.5,0.725,0.0,1.82,4599.07501705506,19.8,0.39,0.0,2.47,4065.578166140703
1731069290.81,40.3,1.024,0.0,1.85,7736.611748326301,19.8,0.623,0.0,0.829,4186.763565571861,19.8,1.095,0.0,1.78,4599.0277516014185,19.8,0.479,0.0,0.84,4065.469490723058
1731069291.31,39.7,1.049,0.0,1.71,7736.725453198866,19.9,0.633,0.0,1.05,4186.669786477076,19.8,0.768,0.0,10.4,4598.980486205611,19.8,0.379,0.0,1.25,4065.3608333086495
1731069291.81,39.7,0.501,0.0,1.75,7736.481053859487,19.8,0.626,0.0,1.65,4186.57600743137,20.5,0.797,0.0,1.76,4598.933220867641,20.5,0.301,0.0,1.31,4065.2521938989216
1731069292.31,40.3,0.449,0.0,2.14,7736.647917319359,20.5,0.644,0.0,0.986,4186.482228434751,19.8,0.735,0.0,1.54,4598.885955587506,19.8,0.482,0.0,0.876,4065.1435724953194
1731069292.81,40.3,0.456,0.0,4.43,7736.717651732665,19.8,0.918,0.0,0.875,4186.388449487218,19.8,0.934,0.0,1.75,4598.83869036521,19.8,0.521,0.0,1.79,4065.034969099282
1731069293.31,39.7,0.598,0.0,1.79,7736.259738313638,19.8,0.791,0.0,0.873,4186.294670588778,19.2,0.956,0.032,2.08,4598.791425200756,19.8,0.528,0.0,0.847,4064.9263837122567
1731069293.81,40.4,0.534,0.0,1.56,7736.70327080087,20.5,0.71,0.0,1.22,4186.200891739431,20.5,0.941,0.0,2.14,4598.744160094145,20.5,0.531,0.0,1.0,4064.817816335685
1731069294.31,39.7,0.624,0.0,2.37,7737.03123729278,19.8,0.771,0.0,1.11,4186.10711293918,19.8,0.667,0.0,1.72,4598.696895045378,19.8,0.425,0.0,1.17,4064.7092669710087
1731069294.81,40.3,0.611,0.0,1.72,7736.804959573857,19.9,0.865,0.0,2.53,4186.013334188031,19.8,0.419,0.0,1.97,4598.649630054459,19.8,0.434,0.0,1.05,4064.600735619674
1731069295.31,39.7,1.063,0.0,1.63,7736.522676813301,19.8,0.923,0.0,3.95,4185.919555485986,19.8,0.429,0.0,3.07,4598.602365121385,19.8,0.524,0.0,1.05,4064.492222283123
1731069295.81,40.3,0.628,0.0,1.9,7736.992696427666,19.9,0.919,0.0,3.57,4185.82577683305,20.5,0.544,0.0,11.6,4598.555100246163,20.5,0.507,0.0,0.793,4064.3837269627984
1731069296.31,39.7,0.782,0.0,2.31,7736.828991919411,20.5,0.885,0.0,3.19,4185.731998229223,19.9,0.401,0.0,3.95,4598.507835428792,19.8,0.545,0.0,0.951,4064.2752496601415
1731069296.81,40.3,0.679,0.0,1.84,7736.988854488531,19.8,0.961,0.0,1.33,4185.63821967451,19.8,0.541,0.0,3.3,4598.460570669276,19.8,0.645,0.0,1.39,4064.166790376595
1731069297.31,39.7,0.881,0.0,2.25,7736.742172974533,19.8,0.779,0.0,0.845,4185.544441168914,19.8,0.78,0.0,4.72,4598.413305967614,19.8,0.786,0.0,0.979,4064.058349113605
1731069297.81,40.3,0.833,0.0,7.26,7736.747205645433,19.8,0.407,0.0,1.11,4185.450662712439,20.5,0.712,0.0,5.34,4598.366041323809,19.8,0.598,0.031,8.42,4063.949925872611
1731069298.31,39.7,0.842,0.0,2.31,7737.07199004584,20.5,0.325,0.0,1.24,4185.35688430509,19.8,0.539,0.0,4.39,4598.318776737863,19.8,0.543,0.0,2.63,4063.841520655056
1731069298.81,40.3,0.965,0.0,1.62,7736.409816283201,19.8,0.353,0.0,0.881,4185.263105946866,19.8,0.476,0.0,2.94,4598.271512209778,19.8,0.457,0.0,2.64,4063.733133462384
1731069299.31,39.7,1.061,0.0,1.56,7736.475901462351,19.8,0.386,0.0,0.68,4185.169327637771,19.8,0.399,0.0,1.78,4598.224247739556,19.8,0.554,0.0,3.06,4063.6247642960334
1731069299.81,40.3,1.05,0.0,1.77,7736.209576348816,20.5,0.443,0.0,0.679,4185.075549377812,20.5,0.655,0.0,2.09,4598.1769833271965,20.5,0.435,0.0,3.52,4063.516413157451
1731069300.31,39.7,0.591,0.0,1.72,7736.514457766549,19.9,0.478,0.0,0.822,4184.98177116699,19.8,0.4,0.0,5.38,4598.129718972705,19.8,0.405,0.0,2.64,4063.408080048077
1731069300.81,40.3,0.773,0.0,1.76,7736.593706196149,19.8,0.441,0.0,0.753,4184.887993005309,19.8,0.458,0.0,1.91,4598.082454676079,19.8,0.411,0.0,1.26,4063.2997649693534
1731069301.31,39.7,0.77,0.0,1.75,7736.695517593474,19.8,0.514,0.0,0.739,4184.794214892771,19.8,0.508,0.0,1.7,4598.035190437324,19.8,0.519,0.0,1.11,4063.1914679227225
1731069301.81,40.3,0.749,0.0,1.53,7736.097675567159,19.8,0.449,0.0,0.988,4184.700436829378,20.5,0.65,0.0,2.05,4597.987926256441,20.5,0.611,0.0,0.845,4063.083188909624
1731069302.31,39.7,0.832,0.0,8.04,7736.58501347505,20.5,0.508,0.0,1.46,4184.606658815138,19.8,0.515,0.0,2.3,4597.94066213343,19.8,0.466,0.0,0.909,4062.9749279315024
1731069302.81,40.3,0.968,0.0,1.7,7736.839430961193,19.8,0.434,0.0,7.58,4184.512880850052,19.8,0.843,0.0,1.35,4597.893398068294,19.8,0.695,0.0,1.35,4062.866684989799
1731069303.31,39.0,1.152,0.016,2.12,7736.0778363773725,19.2,0.531,0.032,1.79,4184.419102934122,19.8,0.81,0.0,1.57,4597.846134061034,19.8,0.626,0.0,2.35,4062.758460085955
1731069303.81,40.3,1.087,0.0,1.64,7736.6140191566465,20.5,0.499,0.0,1.13,4184.325325067352,20.5,0.589,0.0,2.41,4597.798870111653,20.5,0.519,0.0,1.78,4062.650253221412
1731069304.31,39.7,0.905,0.0,2.34,7736.527810801143,19.8,0.719,0.0,2.21,4184.231547249745,19.8,0.749,0.0,2.04,4597.751606220154,19.8,0.715,0.0,1.83,4062.54206439761
1731069304.81,40.3,0.781,0.0,2.06,7736.486670159111,19.9,0.624,0.0,1.42,4184.137769481306,19.8,0.651,0.0,6.34,4597.704342386535,19.8,0.6,0.0,1.74,4062.4338936159934
1731069305.31,39.7,0.714,0.0,1.96,7736.38415002734,19.8,0.571,0.0,0.934,4184.043991762037,19.9,0.734,0.0,1.96,4597.6570786108,19.8,0.577,0.0,1.98,4062.325740878001
1731069305.81,40.3,0.958,0.0,1.54,7736.601824386263,20.5,0.562,0.0,1.69,4183.950214091942,20.5,0.595,0.0,1.75,4597.609814892951,20.5,0.853,0.0,1.95,4062.217606185075
1731069306.31,39.7,0.911,0.0,1.62,7736.063864074332,19.8,0.788,0.0,1.53,4183.856436471023,19.8,0.822,0.0,2.19,4597.56255123299,19.8,0.678,0.0,2.01,4062.109489538657
1731069306.81,40.3,0.906,0.0,7.05,7736.691962004978,19.8,0.736,0.0,2.09,4183.7626588992825,19.9,0.952,0.0,2.27,4597.515287630919,19.8,0.82,0.0,1.51,4062.0013909401846
1731069307.31,39.7,1.153,0.0,2.64,7736.561395208812,19.8,0.785,0.0,6.86,4183.668881376727,19.8,0.586,0.0,2.35,4597.4680240867365,19.8,0.564,0.0,1.37,4061.893310391104
1731069307.81,40.3,1.154,0.0,1.79,7736.640990521144,19.8,0.706,0.0,2.02,4183.575103903359,19.8,0.837,0.0,1.98,4597.420760600448,19.8,0.381,0.0,7.94,4061.785247892852
1731069308.31,39.7,1.161,0.0,1.69,7736.166201433146,20.5,0.683,0.0,2.82,4183.481326479181,20.5,0.787,0.0,1.4,4597.373497172054,20.5,0.254,0.0,2.68,4061.677203446872
1731069308.81,39.7,0.687,0.0,2.43,7736.52588754866,19.8,0.692,0.0,2.48,4183.387549104195,19.9,0.802,0.0,1.7,4597.326233801555,19.8,0.367,0.0,1.23,4061.569177054603
1731069309.31,40.3,0.703,0.0,1.67,7736.550031153358,19.9,1.08,0.0,1.01,4183.293771778405,19.8,0.609,0.0,1.97,4597.278970488957,19.8,0.268,0.0,1.95,4061.4611687174847
1731069309.81,40.3,0.739,0.0,1.75,7736.276228929161,19.8,0.747,0.0,1.29,4183.199994501816,20.5,0.675,0.0,2.1,4597.231707234257,20.5,0.412,0.0,1.2,4061.35317843696
1731069310.31,39.7,0.92,0.0,1.89,7736.407787021253,19.8,0.688,0.031,2.16,4183.106217274431,19.8,0.57,0.0,2.44,4597.184444037459,19.8,0.303,0.0,1.92,4061.245206214469
1731069310.81,39.7,0.738,0.016,2.11,7736.296686983441,19.8,0.849,0.0,1.94,4183.012440096253,19.8,0.873,0.0,7.75,4597.137180898565,19.8,0.399,0.0,1.91,4061.1372520514497
1731069311.31,39.7,1.008,0.0,3.59,7735.942387774613,19.8,0.577,0.0,1.09,4182.918662967283,19.8,0.984,0.0,1.76,4597.089917817575,19.8,0.474,0.0,1.99,4061.029315949345
1731069311.81,40.3,0.92,0.0,2.24,7735.95563451748,20.5,0.682,0.0,4.78,4182.824885887526,20.5,1.183,0.0,2.23,4597.042654794494,19.8,0.323,0.0,1.08,4060.921397909592
1731069312.31,39.7,1.031,0.0,1.85,7736.206093497935,19.8,0.756,0.0,1.44,4182.731108856986,19.8,0.962,0.0,1.95,4596.99539182932,19.8,0.462,0.031,7.08,4060.8134979336337
1731069312.81,40.3,0.926,0.0,1.66,7736.270208156788,19.8,0.618,0.0,1.41,4182.637331875667,19.8,0.702,0.0,1.9,4596.948128922057,19.8,0.319,0.0,0.899,4060.70561602291
1731069313.31,39.0,0.449,0.016,1.75,7736.115185203815,19.8,0.646,0.0,0.792,4182.543554943571,19.8,0.919,0.0,1.73,4596.900866072706,19.8,0.481,0.0,0.681,4060.597752178859
1731069313.81,40.3,0.438,0.0,2.61,7735.841542686242,19.8,0.654,0.0,1.12,4182.449778060701,19.8,0.866,0.0,1.93,4596.85360328127,20.5,0.373,0.0,0.736,4060.489906402922
1731069314.31,39.7,0.466,0.0,1.81,7736.675066294062,19.8,0.759,0.031,1.17,4182.356001227059,20.5,1.064,0.0,2.14,4596.806340547752,19.8,0.37,0.0,1.29,4060.382078696535
1731069314.81,40.3,0.545,0.0,1.68,7736.440538304828,19.8,0.746,0.0,0.825,4182.262224442651,19.8,0.904,0.0,1.56,4596.759077872148,19.8,0.417,0.0,3.17,4060.274269061143
1731069315.31,39.7,0.513,0.0,2.78,7736.539603279344,19.8,0.764,0.0,1.06,4182.168447707481,19.8,0.531,0.0,4.9,4596.711815254465,19.8,0.405,0.0,2.63,4060.1664774981823
1731069315.81,40.3,0.913,0.0,1.73,7736.351926703594,20.5,0.75,0.0,1.37,4182.07467102155,19.8,0.46,0.0,2.62,4596.664552694703,20.5,0.507,0.0,2.23,4060.0587040090936
1731069316.31,39.7,0.663,0.0,9.04,7736.118425365579,19.8,0.782,0.0,0.835,4181.980894384861,20.5,0.436,0.0,2.1,4596.617290192865,19.8,0.468,0.0,1.67,4059.950948595316
1731069316.81,39.7,0.664,0.016,2.12,7735.933800509398,19.8,0.887,0.0,1.04,4181.887117797418,19.8,0.598,0.0,2.12,4596.570027748952,19.8,0.452,0.0,1.3,4059.8432112582864
1731069317.31,39.7,0.571,0.0,2.65,7735.82883085572,19.8,0.972,0.0,1.48,4181.793341259226,19.8,0.52,0.0,2.14,4596.522765362965,19.8,0.67,0.0,1.06,4059.735491999448
1731069317.81,40.3,0.65,0.0,1.63,7736.346849401077,20.5,1.047,0.0,0.954,4181.699564770285,20.5,0.357,0.0,1.57,4596.475503034907,20.5,0.644,0.0,0.733,4059.627790820237
1731069318.31,39.7,0.773,0.0,1.54,7735.9551635447215,19.8,1.046,0.0,1.12,4181.605788330603,19.8,0.57,0.0,2.27,4596.428240764779,19.8,0.589,0.0,0.819,4059.520107722094
1731069318.81,40.3,0.712,0.0,1.77,7735.9217219496995,19.9,0.723,0.0,1.07,4181.512011940179,19.8,0.392,0.0,2.86,4596.380978552583,19.8,0.637,0.0,1.47,4059.412442706457
1731069319.31,39.7,0.886,0.0,1.71,7736.24486797419,19.8,0.439,0.0,0.879,4181.418235599017,19.8,0.494,0.0,2.45,4596.3337163983215,19.8,0.705,0.0,1.75,4059.304795774763
1731069319.81,39.7,0.437,0.016,1.61,7736.143844084174,20.5,0.38,0.0,0.82,4181.324459307122,19.9,0.357,0.0,3.21,4596.286454301995,20.5,0.657,0.0,1.64,4059.1971669284553
1731069320.31,39.7,1.124,0.0,1.82,7736.078672940236,19.9,0.468,0.0,0.832,4181.230683064497,20.5,0.48,0.0,2.46,4596.239192263605,19.8,0.511,0.0,0.958,4059.089556168969
1731069320.81,40.3,0.86,0.0,5.89,7735.736516893673,19.8,0.426,0.0,1.22,4181.136906871145,19.8,0.528,0.0,2.88,4596.191930283156,19.8,0.461,0.0,1.35,4058.981963497744
1731069321.31,39.7,0.85,0.0,1.51,7735.805616597589,19.9,0.398,0.0,2.9,4181.043130727068,19.8,0.456,0.0,1.98,4596.144668360646,19.8,0.638,0.0,1.17,4058.874388916219
1731069321.81,40.3,0.748,0.0,1.74,7735.927107483462,20.5,0.423,0.0,2.59,4180.94935463227,20.5,0.489,0.0,2.2,4596.097406496082,20.5,0.454,0.0,1.27,4058.766832425829
1731069322.31,39.7,0.86,0.0,2.54,7736.080446831371,19.8,0.471,0.0,2.98,4180.855578586756,19.9,1.097,0.0,1.82,4596.05014468946,19.8,0.448,0.0,1.07,4058.6592940280166
1731069322.81,40.3,0.689,0.0,2.08,7736.288012739189,19.8,0.461,0.0,3.61,4180.761802590528,19.8,0.645,0.0,2.17,4596.002882940784,19.8,0.492,0.0,0.9,4058.5517737242185
1731069323.31,39.7,1.003,0.0,1.68,7735.916393562949,19.8,0.423,0.0,7.41,4180.66802664359,19.8,1.39,0.0,2.18,4595.955621250057,19.8,0.461,0.0,0.948,4058.444271515873
1731069323.81,40.3,0.894,0.0,2.26,7735.678841355294,20.5,0.448,0.0,0.867,4180.574250745943,20.5,0.66,0.0,2.16,4595.90835961728,20.5,0.546,0.0,1.28,4058.336787404417
1731069324.31,39.0,0.924,0.016,1.87,7735.823751731405,19.9,0.43,0.0,1.35,4180.480474897592,19.8,0.687,0.0,1.83,4595.861098042456,19.8,0.734,0.0,0.787,4058.229321391288
1731069324.81,40.3,0.922,0.0,2.2,7736.095240253587,19.8,0.5,0.0,1.96,4180.386699098541,19.8,0.692,0.0,10.2,4595.813836525584,19.8,0.631,0.0,1.28,4058.1218734779263
1731069325.31,39.7,1.242,0.0,3.05,7735.962994232369,19.8,0.661,0.0,1.31,4180.292923348794,19.9,0.722,0.0,1.96,4595.7665750666665,19.8,0.569,0.0,1.48,4058.014443665769
1731069325.81,39.0,0.784,0.016,2.0,7736.071171949132,20.5,0.538,0.0,0.871,4180.199147648351,20.5,0.802,0.0,2.29,4595.719313665707,20.5,0.884,0.0,1.3,4057.907031956253
1731069326.31,39.7,0.743,0.016,1.59,7735.805656546422,19.9,0.596,0.0,1.22,4180.105371997219,19.8,0.798,0.0,1.76,4595.672052322707,19.8,0.733,0.0,7.95,4057.7996383508153
1731069326.81,40.3,0.755,0.0,2.31,7736.061911787635,19.8,0.896,0.0,1.09,4180.011596395397,19.8,0.945,0.0,1.35,4595.624791037667,19.8,0.892,0.0,2.41,4057.692262850892
1731069327.31,39.7,0.815,0.0,4.73,7736.246633326683,19.8,0.795,0.0,1.02,4179.917820842893,19.8,0.874,0.0,2.4,4595.57752981059,19.8,0.706,0.0,1.58,4057.584905457925
1731069327.81,40.3,1.016,0.0,3.95,7735.857309650614,20.5,0.649,0.0,0.888,4179.824045339708,20.5,0.932,0.0,1.65,4595.530268641477,20.5,0.99,0.0,1.46,4057.477566173349
1731069328.31,39.7,1.004,0.0,4.34,7736.038405464068,19.8,0.665,0.0,0.788,4179.730269885845,19.8,0.684,0.0,1.73,4595.483007530329,19.8,0.71,0.0,1.6,4057.3702449986
1731069328.81,40.3,1.1,0.0,5.17,7736.14653324748,19.9,0.751,0.0,1.13,4179.636494481309,19.8,0.59,0.0,2.39,4595.435746477149,19.8,0.54,0.0,1.41,4057.262941935117
1731069329.31,39.7,1.234,0.0,1.57,7735.325631996529,19.8,0.883,0.0,1.34,4179.5427191261,19.9,0.587,0.0,6.28,4595.388485481941,19.2,0.337,0.032,1.25,4057.155656984336
1731069329.81,40.3,1.224,0.0,5.78,7735.980188910752,20.5,0.775,0.0,7.6,4179.448943820225,20.5,0.588,0.0,2.54,4595.341224544703,20.5,0.431,0.0,0.749,4057.048390147695
1731069330.31,39.7,0.543,0.0,3.45,7736.070141658493,19.9,0.844,0.0,0.952,4179.355168563686,19.8,0.606,0.0,1.61,4595.293963665436,19.8,0.464,0.0,1.14,4056.941141426629
1731069330.81,40.3,0.83,0.0,4.71,7735.619647218933,19.8,0.906,0.0,1.35,4179.261393356487,19.9,0.536,0.0,2.15,4595.246702844146,19.8,0.451,0.0,1.71,4056.833910822577
1731069331.31,39.7,0.757,0.0,2.37,7735.601899876116,19.8,0.667,0.0,0.847,4179.1676181986295,19.8,0.741,0.0,2.11,4595.199442080833,19.8,0.333,0.0,0.971,4056.726698336974
1731069331.81,40.3,0.707,0.0,1.98,7735.579006075002,19.9,0.493,0.0,0.895,4179.0738430901165,20.5,0.647,0.0,1.81,4595.152181375499,20.5,0.537,0.0,1.08,4056.619503971255
1731069332.31,39.7,0.884,0.0,1.96,7735.46191947752,20.5,0.647,0.0,1.14,4178.9800680309545,19.8,0.832,0.0,1.91,4595.104920728144,19.8,0.731,0.0,0.874,4056.512327726861
1731069332.81,40.3,0.802,0.0,1.72,7735.858953463245,19.8,0.588,0.0,0.909,4178.886293021144,19.8,1.003,0.0,2.05,4595.057660138771,19.8,0.449,0.0,1.0,4056.405169605225
1731069333.31,39.7,0.932,0.0,1.71,7735.718010730829,19.8,0.581,0.0,0.805,4178.792518060691,19.8,0.714,0.0,1.96,4595.010399607382,19.8,0.334,0.0,6.1,4056.298029607786
1731069333.81,40.1,1.163,0.0,2.26,7735.770550465203,20.5,0.573,0.0,0.753,4178.6987431495945,20.5,0.748,0.0,5.16,4594.963139133979,20.5,0.379,0.0,0.837,4056.190907735977
1731069334.31,39.9,0.824,0.0,2.01,7735.841205595553,19.8,0.589,0.0,0.8,4178.604968287861,19.2,0.936,0.032,1.68,4594.915878718566,19.8,0.38,0.0,1.1,4056.0838039912337
1731069334.81,40.3,0.442,0.0,9.49,7735.428533931692,19.8,0.65,0.0,0.921,4178.511193475493,19.9,0.748,0.0,1.67,4594.868618361138,19.8,0.45,0.0,1.13,4055.976718374996
1731069335.31,39.7,0.659,0.0,1.92,7735.343828518494,19.8,0.661,0.0,0.9,4178.417418712496,19.8,1.063,0.0,2.42,4594.821358061704,19.8,0.603,0.0,0.851,4055.869650888697
1731069335.81,40.3,0.663,0.0,1.59,7735.893179585833,19.9,1.13,0.0,2.3,4178.323643998871,20.5,1.579,0.0,1.67,4594.774097820262,20.5,1.484,0.0,1.13,4055.762601533773
1731069336.31,39.7,0.732,0.0,1.8,7735.660403953847,20.5,0.831,0.0,3.38,4178.229869334621,19.9,0.967,0.0,1.88,4594.726837636813,19.9,0.506,0.0,1.25,4055.655570311661
1731069336.81,40.3,0.551,0.0,1.53,7735.51217280337,19.8,0.76,0.0,5.09,4178.136094719749,19.8,0.763,0.0,2.44,4594.679577511364,19.8,0.458,0.0,0.801,4055.5485572237935
1731069337.31,39.7,0.907,0.0,1.8,7735.768663873193,19.8,0.846,0.0,2.98,4178.04232015426,19.8,0.833,0.0,1.81,4594.63231744391,19.8,0.513,0.0,0.772,4055.4415622716097
1731069337.81,40.3,0.878,0.0,1.95,7735.518929013563,20.5,0.834,0.0,1.23,4177.948545638159,20.5,0.371,0.0,1.71,4594.585057434458,20.5,0.476,0.0,1.02,4055.3345854565446
1731069338.31,39.7,0.614,0.0,1.7,7735.567423952576,19.8,0.927,0.0,0.897,4177.854771171445,19.8,0.415,0.0,2.38,4594.537797483006,19.8,0.427,0.0,3.03,4055.227626780031
1731069338.81,40.3,0.506,0.0,1.65,7735.437294378607,19.8,0.9,0.0,0.863,4177.760996754123,19.8,0.608,0.0,9.65,4594.490537589559,19.8,0.532,0.0,0.956,4055.1206862435065
1731069339.31,39.7,0.608,0.0,8.07,7735.664946724382,19.8,1.029,0.0,0.861,4177.667222386196,19.8,0.608,0.0,1.62,4594.443277754118,19.8,0.615,0.0,0.825,4055.0137638484034
1731069339.81,40.3,0.823,0.0,1.67,7735.235840488993,20.5,1.03,0.0,0.733,4177.573448067669,20.5,0.506,0.0,1.37,4594.396017976684,20.5,0.61,0.0,1.66,4054.9068595961608
1731069340.31,39.7,0.69,0.0,1.69,7735.336878235918,19.2,0.372,0.0,0.88,4177.479673798545,19.8,0.449,0.0,2.22,4594.348758257257,19.8,0.624,0.0,1.89,4054.799973488211
1731069340.81,40.3,0.961,0.0,1.7,7735.82803545538,20.5,0.425,0.0,1.06,4177.385899578827,19.8,0.366,0.0,2.2,4594.301498595842,19.9,0.441,0.0,1.02,4054.69310552599
1731069341.31,39.7,0.768,0.0,1.92,7735.46550813051,19.8,0.429,0.0,1.46,4177.292125408517,19.8,0.686,0.0,1.84,4594.254238992439,19.8,0.625,0.0,1.29,4054.586255710933
1731069341.81,40.3,1.164,0.0,2.3,7735.064449967354,20.5,0.614,0.0,0.833,4177.198351287619,20.5,0.445,0.0,1.88,4594.206979447053,19.8,0.604,0.0,0.952,4054.4794240444726
1731069342.31,39.7,1.384,0.0,1.99,7735.380155550025,19.9,0.513,0.0,0.942,4177.104577216136,19.8,1.128,0.0,2.31,4594.15971995968,20.5,0.378,0.0,1.031,4054.3726105280457
1731069342.81,39.7,0.623,0.0,1.52,7735.315162916864,19.8,0.439,0.0,1.21,4177.010803194074,19.8,0.514,0.0,2.21,4594.112460530325,19.8,0.429,0.0,1.11,4054.265815163086
1731069343.31,40.3,0.719,0.0,1.49,7735.573564214894,19.9,0.497,0.0,1.04,4176.917029221433,19.8,0.508,0.0,7.01,4594.065201158991,19.8,0.467,0.0,1.6,4054.159037951028
1731069343.81,40.3,0.93,0.0,3.41,7735.374042280349,20.5,0.507,0.0,6.9,4176.823255298219,20.5,1.345,0.0,1.81,4594.017941845677,20.5,0.465,0.0,2.09,4054.052278893306
1731069344.31,38.4,1.022,0.016,2.29,7735.369417746515,19.8,0.71,0.0,0.809,4176.729481424431,19.9,0.619,0.0,1.76,4593.970682590389,19.8,0.449,0.0,1.28,4053.945537991352
