Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance
1731071848.73,19.8,0.882,0.0,0.873,3708.743165682952,19.8,1.364,0.0,2.42,4358.5330184019485,19.8,0.469,0.0,0.846,3772.619183670677,40.3,0.594,0.0,2.1,7671.236209420819
1731071849.23,19.9,0.851,0.0,1.07,3708.6496876895785,20.5,1.393,0.0,1.83,4358.4860731680665,20.5,0.84,0.0,1.28,3772.617112827646,40.3,0.718,0.0,2.02,7671.281336111901
1731071849.73,20.5,0.708,0.0,1.38,3708.5562097668135,19.8,1.334,0.0,1.75,4358.439128002135,19.8,0.416,0.0,1.06,3772.615064514268,39.7,0.651,0.0,1.87,7671.609694427363
1731071850.23,19.8,0.736,0.0,0.73,3708.462731914667,19.8,1.175,0.0,1.95,4358.39218290415,19.8,0.462,0.0,0.746,3772.613038730582,40.3,0.719,0.0,1.75,7671.1050376557
1731071850.73,19.8,0.823,0.0,1.08,3708.3692541331434,19.8,0.749,0.0,1.92,4358.345237874118,19.8,0.417,0.0,5.64,3772.611035476623,39.7,0.678,0.0,10.1,7671.088507308175
1731071851.23,20.5,0.775,0.0,1.6,3708.275776422245,19.8,0.917,0.0,1.97,4358.29829291204,20.5,0.554,0.0,1.09,3772.609054752428,40.3,1.365,0.0,2.0,7671.477715642001
1731071851.73,19.8,0.814,0.0,0.747,3708.182298781979,20.5,0.948,0.0,2.04,4358.251348017917,19.8,0.496,0.0,0.767,3772.6070965580298,39.7,0.709,0.0,1.68,7671.136827128961
1731071852.23,19.8,0.911,0.0,0.921,3708.08882121235,19.8,0.837,0.0,1.92,4358.204403191756,19.8,0.439,0.0,1.5,3772.605160893464,40.3,0.793,0.0,2.16,7671.158861434897
1731071852.73,19.8,0.969,0.0,1.18,3707.995343713365,19.9,1.061,0.0,9.26,4358.157458433552,19.9,0.57,0.0,1.13,3772.603247758767,39.7,0.88,0.0,2.76,7671.257710551607
1731071853.23,20.5,0.944,0.0,0.825,3707.901866285029,20.5,0.858,0.0,1.97,4358.110513743312,20.5,0.654,0.0,1.03,3772.601357153973,40.3,0.657,0.0,1.5,7671.739338922306
1731071853.73,19.2,0.61,0.0,1.26,3707.808388927346,19.8,1.155,0.0,2.17,4358.063569121038,19.8,0.824,0.0,1.16,3772.5994890791153,39.7,0.902,0.0,2.11,7670.804226813464
1731071854.23,20.5,0.323,0.0,0.874,3707.7149116403225,19.9,0.772,0.0,1.83,4358.01662456673,19.9,0.655,0.0,1.52,3772.5976435342272,40.3,0.856,0.0,2.28,7671.445934772768
1731071854.73,19.8,0.376,0.0,0.965,3707.6214344239615,19.8,0.677,0.0,1.72,4357.969680080394,19.8,0.501,0.0,0.768,3772.59582051934,39.7,0.921,0.0,1.79,7671.212359859413
1731071855.23,20.5,0.382,0.0,0.87,3707.527957278272,20.5,1.118,0.0,1.7,4357.922735662027,20.5,0.503,0.0,1.13,3772.5940200344894,39.0,0.966,0.032,5.82,7671.172806055304
1731071855.73,19.8,0.347,0.0,1.3,3707.4344802032574,19.8,0.635,0.0,1.71,4357.875791311634,19.8,0.448,0.0,6.8,3772.5922420797087,39.7,1.171,0.0,1.76,7671.078109151753
1731071856.23,19.8,0.537,0.0,1.37,3707.341003198924,19.9,0.798,0.0,1.68,4357.828847029217,19.8,0.48,0.0,0.848,3772.590486655026,39.7,0.605,0.0,1.85,7670.741960114924
1731071856.73,19.8,0.427,0.0,0.837,3707.247526265276,19.8,0.847,0.0,1.94,4357.781902814779,19.8,0.512,0.0,1.71,3772.588753760474,40.3,0.667,0.0,1.7,7670.926068940402
1731071857.23,20.5,0.488,0.0,1.27,3707.154049402317,19.9,0.874,0.0,6.72,4357.734958668322,20.5,0.484,0.0,2.3,3772.587043396082,40.3,0.69,0.0,1.905,7670.755746785102
1731071857.73,19.8,0.425,0.0,4.86,3707.060572610056,20.5,1.146,0.0,2.44,4357.688014589847,19.8,0.693,0.0,1.27,3772.585355561885,39.7,1.317,0.0,2.11,7671.222507812829
1731071858.23,19.9,0.467,0.0,0.843,3706.9670958884976,19.8,1.296,0.0,1.64,4357.641070579357,19.8,0.785,0.0,6.52,3772.583690257911,40.3,0.857,0.0,2.2,7671.177796070787
1731071858.73,19.8,0.422,0.0,1.26,3706.8736192376455,19.8,0.99,0.0,1.76,4357.594126636853,19.9,0.565,0.0,2.36,3772.58204748419,39.6,0.917,0.0,1.47,7670.953487709364
1731071859.23,20.5,0.445,0.0,1.34,3706.7801426575065,20.5,0.924,0.0,2.25,4357.547182762339,20.5,0.519,0.0,1.06,3772.5804272407504,40.4,0.925,0.0,2.24,7671.523144655094
1731071859.73,19.9,0.445,0.0,0.94,3706.686666148084,19.8,1.267,0.0,1.92,4357.500238955818,19.8,0.567,0.0,1.2,3772.5788295276216,39.7,1.075,0.0,2.82,7670.8832930250355
1731071860.23,19.8,0.494,0.0,0.743,3706.5931897093856,19.8,1.186,0.0,1.69,4357.4532952172885,19.8,0.787,0.0,7.7,3772.577254344833,39.7,0.961,0.0,3.34,7671.167654272073
1731071860.73,19.8,0.524,0.0,1.21,3706.499713341416,19.8,1.055,0.0,1.95,4357.406351546754,19.8,0.583,0.0,1.1,3772.5757016924126,40.3,0.696,0.0,2.34,7671.282431815124
1731071861.23,20.5,0.534,0.0,1.43,3706.406237044181,20.5,1.178,0.0,2.1,4357.35940794422,20.5,0.656,0.0,0.949,3772.574171570389,40.3,1.001,0.0,2.33,7671.511189735456
1731071861.73,19.8,0.648,0.0,0.847,3706.3127608176846,19.9,1.409,0.0,3.83,4357.312464409684,19.8,0.591,0.0,1.49,3772.572663978787,39.7,0.854,0.0,2.46,7671.429459931514
1731071862.23,19.9,0.641,0.0,1.14,3706.219284661931,19.8,1.359,0.0,1.58,4357.265520943153,19.8,0.761,0.0,2.14,3772.5711789176353,40.3,0.954,0.0,1.8,7671.181936114712
1731071862.73,19.8,0.707,0.0,0.983,3706.125808576929,19.8,1.078,0.0,2.19,4357.218577544625,19.8,0.811,0.0,0.96,3772.569716386961,39.7,0.991,0.0,1.79,7670.796730043772
1731071863.23,20.5,0.432,0.0,7.53,3706.0323325626823,19.8,0.819,0.0,2.88,4357.171634214104,20.5,0.751,0.0,0.792,3772.5682763867903,40.3,1.047,0.0,2.14,7671.234802967991
1731071863.73,19.8,0.563,0.0,0.808,3705.938856619198,20.5,0.712,0.0,1.56,4357.124690951591,19.8,0.486,0.0,1.21,3772.5668589171496,39.7,1.255,0.0,2.11,7670.985341709202
1731071864.23,19.8,0.69,0.0,1.22,3705.8453807464775,19.8,0.845,0.0,1.78,4357.07774775709,19.8,0.296,0.0,1.47,3772.565463978061,40.4,1.322,0.0,2.45,7670.984325781752
1731071864.73,19.8,0.665,0.0,1.28,3705.751904944528,19.8,0.802,0.0,2.19,4357.030804630604,19.2,0.304,0.032,0.857,3772.564091569552,39.0,0.767,0.0,1.78,7670.936127209182
1731071865.23,20.5,0.709,0.0,1.0,3705.658429213356,19.8,1.044,0.0,2.8,4356.983861572131,20.5,0.289,0.0,1.27,3772.5627416916473,41.0,0.566,0.0,9.82,7671.136243055149
1731071865.73,19.8,0.812,0.0,1.21,3705.5649535529674,19.8,1.025,0.0,1.67,4356.936918581677,19.8,0.274,0.0,1.29,3772.561414344371,39.7,0.796,0.0,2.75,7670.913675008182
1731071866.23,19.8,0.645,0.0,0.894,3705.471477963365,20.5,0.885,0.0,1.79,4356.889975659244,19.8,0.289,0.0,6.18,3772.560109527746,40.3,0.685,0.0,1.61,7670.935240749694
1731071866.73,19.8,0.54,0.0,0.817,3705.378002444556,19.9,1.101,0.0,3.71,4356.84303280483,19.8,0.486,0.0,1.04,3772.558827241797,39.7,0.773,0.0,2.56,7670.844827814297
1731071867.23,20.5,0.606,0.0,0.97,3705.284526996543,20.5,1.017,0.0,1.5,4356.796090018444,20.5,0.341,0.0,1.13,3772.557567486544,40.3,0.915,0.0,2.94,7671.186527011267
1731071867.73,19.8,0.564,0.0,1.48,3705.191051619335,19.8,1.065,0.0,2.33,4356.749147300083,19.8,0.399,0.0,0.882,3772.556330262014,39.7,1.002,0.0,1.58,7670.792314143678
1731071868.23,19.8,0.524,0.0,2.07,3705.097576312937,19.8,1.243,0.0,1.68,4356.702204649751,19.8,0.479,0.0,1.13,3772.5551155682274,40.3,1.141,0.0,1.78,7671.35896238462
1731071868.73,19.8,0.704,0.0,0.736,3705.004101077353,19.8,1.254,0.0,2.37,4356.655262067449,19.8,0.376,0.0,0.961,3772.553923405205,39.7,0.997,0.0,2.17,7671.039353907455
1731071869.23,20.5,0.647,0.0,1.22,3704.910625912588,20.5,1.375,0.0,1.93,4356.608319553182,20.5,0.415,0.0,0.827,3772.552753772969,39.7,0.603,0.0,2.16,7671.093003565669
1731071869.73,19.8,0.733,0.0,1.23,3704.817150818646,19.8,1.266,0.0,1.61,4356.56137710695,19.7,0.318,0.0,1.2,3772.551606671537,40.3,0.469,0.0,2.21,7670.911601395565
1731071870.23,19.8,0.755,0.0,0.829,3704.723675795537,19.8,1.58,0.0,2.24,4356.514434728755,20.0,0.364,0.0,1.37,3772.550482100935,40.3,0.729,0.0,1.79,7670.985502974292
1731071870.73,19.8,0.757,0.0,0.979,3704.630200843264,19.9,1.738,0.0,2.52,4356.4674924186,19.8,0.355,0.0,4.38,3772.5493800611807,39.0,0.748,0.016,2.33,7670.722843387378
1731071871.23,20.5,0.713,0.0,1.17,3704.536725961831,20.5,1.383,0.0,2.43,4356.420550176485,20.5,0.462,0.0,1.02,3772.5483005522938,39.7,0.658,0.016,2.21,7670.419648734291
1731071871.73,19.8,0.712,0.0,0.846,3704.443251151245,19.2,1.042,0.0,7.79,4356.373608002416,19.8,0.445,0.0,0.824,3772.5472435742936,39.7,0.706,0.0,2.12,7671.087750811996
1731071872.23,19.8,0.975,0.0,1.2,3704.3497764115086,20.5,0.845,0.0,2.16,4356.326665896396,19.8,0.541,0.0,1.28,3772.546209127199,40.3,0.871,0.0,2.51,7670.735995324164
1731071872.73,19.8,0.8,0.0,1.31,3704.256301742632,19.9,0.885,0.0,3.58,4356.279723858422,19.8,0.438,0.0,1.54,3772.5451972110286,39.7,0.708,0.0,1.66,7670.838893302772
1731071873.23,20.5,0.791,0.0,0.888,3704.1628271446166,20.5,0.911,0.0,3.31,4356.232781888498,20.5,0.501,0.0,0.816,3772.544207825801,39.7,0.801,0.0,2.25,7670.440940156385
1731071873.73,19.8,0.979,0.0,5.55,3704.06935261747,19.8,1.008,0.0,1.67,4356.185839986627,19.8,0.714,0.0,1.3,3772.543240971534,40.3,0.735,0.0,2.295,7670.401103440748
1731071874.23,19.8,0.923,0.0,1.48,3703.9758781611968,19.8,1.006,0.0,2.04,4356.1388981528125,19.8,0.509,0.0,1.19,3772.542296648244,40.3,0.687,0.0,2.34,7670.643088973034
1731071874.73,19.8,0.701,0.0,0.749,3703.8824037758,19.9,0.944,0.0,2.17,4356.091956387056,19.8,0.521,0.0,0.863,3772.5413748559454,39.7,0.746,0.0,2.43,7670.61531094472
1731071875.23,19.8,0.386,0.0,1.2,3703.7889294612887,20.5,0.806,0.0,2.13,4356.045014689357,20.5,0.594,0.0,1.21,3772.5404755946615,40.3,0.834,0.0,6.91,7670.608877298509
1731071875.73,20.5,0.59,0.0,1.44,3703.695455217666,19.8,0.912,0.0,4.25,4355.99807305972,19.8,0.655,0.0,1.45,3772.539598864404,39.7,0.832,0.0,1.76,7670.625800551905
1731071876.23,19.8,0.347,0.0,0.76,3703.60198104494,19.8,0.893,0.0,9.44,4355.951131498148,19.9,0.588,0.0,0.835,3772.53874466519,40.3,0.84,0.0,1.7,7670.776915563554
1731071876.73,19.8,0.418,0.0,1.26,3703.508506943113,19.8,0.773,0.0,2.07,4355.904190004641,19.8,0.449,0.0,4.91,3772.537912997033,39.7,1.399,0.0,1.77,7670.398788642553
1731071877.23,20.5,0.427,0.0,1.57,3703.41503291219,20.5,0.933,0.0,1.97,4355.857248579206,20.5,0.508,0.0,1.6,3772.537103859947,40.3,1.093,0.0,1.67,7670.535401750633
1731071877.73,19.9,0.466,0.0,0.855,3703.3215589521783,19.9,0.886,0.0,1.72,4355.810307221837,19.8,0.454,0.0,0.813,3772.53631725395,39.7,0.726,0.0,1.92,7671.0063833925315
1731071878.23,19.8,0.628,0.0,1.71,3703.228085063085,19.8,0.912,0.0,2.04,4355.763365932544,19.8,0.485,0.0,1.3,3772.535553179055,40.3,0.74,0.0,2.33,7670.734030556472
1731071878.73,19.8,0.454,0.0,7.36,3703.134611244912,19.8,1.016,0.0,1.69,4355.716424711324,19.8,0.455,0.0,0.962,3772.534811635275,39.7,0.664,0.0,1.67,7670.305558474395
1731071879.23,19.8,0.396,0.0,0.858,3703.041137497665,20.5,0.931,0.0,1.74,4355.669483558181,20.5,0.484,0.0,0.795,3772.534092622624,40.3,0.826,0.0,1.61,7670.408772321556
1731071879.73,20.5,0.481,0.0,1.63,3702.9476638213514,19.8,0.977,0.0,4.02,4355.62254247312,19.9,0.713,0.0,1.61,3772.533396141112,39.7,0.744,0.0,7.36,7670.981561740218
1731071880.23,19.8,0.4,0.0,1.71,3702.8541902159736,19.8,1.082,0.0,2.08,4355.575601456138,19.8,0.59,0.0,0.944,3772.532722190756,40.3,1.064,0.0,1.61,7670.559241265673
1731071880.73,19.9,0.445,0.0,0.86,3702.7607166815415,19.8,0.888,0.0,7.84,4355.528660507241,19.8,0.56,0.0,0.742,3772.5320707715664,39.7,1.015,0.0,1.92,7670.541849189952
1731071881.23,20.5,0.52,0.0,1.73,3702.667243218056,20.5,1.011,0.0,1.56,4355.481719626429,20.5,0.59,0.0,1.18,3772.5314418835537,40.3,1.064,0.0,1.62,7670.825381110522
1731071881.73,19.8,0.484,0.0,1.84,3702.5737698255257,19.9,1.092,0.0,2.15,4355.434778813706,19.8,0.614,0.0,1.39,3772.53083552673,39.0,1.014,0.016,2.26,7670.362179047162
1731071882.23,19.8,0.501,0.0,0.75,3702.480296503952,19.8,1.103,0.0,2.72,4355.387838069074,19.8,0.661,0.0,0.761,3772.530251701104,40.3,0.883,0.0,2.4,7670.584706401746
1731071882.73,19.8,0.525,0.0,0.95,3702.386823253345,19.8,1.211,0.0,1.33,4355.340897392534,19.8,0.748,0.0,1.27,3772.52969040669,39.7,0.995,0.0,1.77,7670.1096745587
1731071883.23,20.5,0.474,0.0,1.2,3702.293350073709,20.5,1.117,0.0,1.82,4355.293956784089,20.5,0.691,0.0,6.64,3772.529151643496,40.3,1.053,0.0,2.17,7670.356946975424
1731071883.73,19.8,0.933,0.0,0.838,3702.199876965046,19.8,1.645,0.0,1.92,4355.247016243739,19.8,0.946,0.0,0.834,3772.528635411533,39.7,1.385,0.0,2.23,7670.232710819441
1731071884.23,19.8,0.722,0.0,1.33,3702.1064039273647,19.8,1.119,0.0,1.63,4355.20007577149,19.8,0.811,0.0,1.15,3772.528141710808,39.7,1.117,0.0,4.09,7670.37298289803
1731071884.73,19.8,0.631,0.0,5.43,3702.012930960668,19.9,0.861,0.0,1.71,4355.153135367344,19.8,0.619,0.0,1.07,3772.5276705413303,39.7,1.138,0.016,3.84,7670.326760448952
1731071885.23,20.5,0.649,0.0,0.827,3701.919458064964,19.8,0.922,0.0,6.55,4355.1061950313,19.8,0.239,0.0,0.859,3772.5272219031103,40.3,1.498,0.0,2.62,7670.692817908592
1731071885.73,19.8,0.678,0.0,1.14,3701.8259852402566,20.5,0.827,0.0,2.48,4355.0592547633605,20.5,0.234,0.0,0.84,3772.5267957961546,39.7,1.308,0.0,1.66,7670.23122107607
1731071886.23,19.8,0.728,0.0,1.39,3701.732512486552,19.8,0.978,0.0,2.33,4355.012314563531,19.8,0.416,0.0,1.33,3772.5263922204713,39.7,0.731,0.0,2.14,7670.080163562283
1731071886.73,19.8,0.669,0.0,0.767,3701.639039803855,19.8,0.949,0.0,3.88,4354.96537443181,19.8,0.284,0.0,1.45,3772.5260111760663,40.3,0.622,0.0,2.09,7670.316599646157
1731071887.23,20.5,0.708,0.0,1.57,3701.545567192169,19.8,0.973,0.0,3.63,4354.918434368204,20.5,0.277,0.0,0.827,3772.525652662947,40.3,0.677,0.0,1.85,7670.565151262718
1731071887.73,19.2,0.72,0.0,0.855,3701.452094651503,20.5,0.88,0.0,1.84,4354.871494372711,19.8,0.344,0.0,1.24,3772.525316681121,39.7,0.731,0.0,2.44,7670.715319556364
1731071888.23,19.8,0.478,0.031,1.32,3701.35862218186,19.8,1.009,0.0,5.89,4354.824554445334,19.9,0.49,0.0,5.39,3772.5250032305935,40.3,0.763,0.0,1.58,7670.005854961407
1731071888.73,19.8,0.526,0.0,0.897,3701.265149783248,19.9,1.225,0.0,5.14,4354.777614586077,19.8,0.383,0.0,0.985,3772.5247123113727,39.7,0.955,0.0,2.18,7670.464949977057
1731071889.23,20.5,0.507,0.0,1.18,3701.171677455668,20.5,1.17,0.0,1.74,4354.73067479494,20.5,0.282,0.0,0.937,3772.5244439234593,40.3,1.018,0.0,9.96,7670.425998555586
1731071889.73,19.8,0.569,0.0,1.16,3701.078205199128,19.8,1.241,0.0,2.6,4354.683735071929,19.8,0.323,0.0,0.967,3772.524198066859,39.7,1.086,0.0,2.16,7670.516191837824
1731071890.23,19.8,0.675,0.0,0.732,3700.984733013633,19.8,1.355,0.0,5.535,4354.636795417041,19.8,0.449,0.0,1.01,3772.5239747415785,40.3,1.041,0.0,2.68,7670.461645399213
1731071890.73,19.8,0.62,0.0,1.46,3700.8912608991914,19.9,1.305,0.0,8.47,4354.589855830282,19.9,0.402,0.0,0.967,3772.523773947621,39.7,0.611,0.0,1.55,7669.956245254185
1731071891.23,20.5,0.765,0.0,1.33,3700.797788855804,19.8,1.288,0.0,2.33,4354.542916311653,20.5,0.445,0.0,1.28,3772.523595684989,40.3,0.494,0.0,2.22,7670.576206941463
1731071891.73,19.8,0.682,0.0,6.0,3700.704316883477,20.5,1.26,0.0,2.61,4354.495976861156,19.8,0.331,0.0,1.32,3772.523439953687,39.7,0.556,0.0,1.86,7670.572412183011
1731071892.23,19.8,0.785,0.0,0.971,3700.610844982217,19.8,1.358,0.0,1.65,4354.449037478795,19.8,0.443,0.0,1.55,3772.523306753716,40.3,0.567,0.0,1.7,7670.442418015841
1731071892.73,19.8,0.724,0.0,1.01,3700.517373152029,19.8,1.105,0.0,1.85,4354.402098164569,19.8,0.419,0.0,1.46,3772.5231960850806,39.7,0.841,0.0,1.67,7670.20092521217
1731071893.23,20.5,0.799,0.0,0.997,3700.423901392921,19.8,0.744,0.0,3.11,4354.355158918483,20.5,0.442,0.0,1.01,3772.523107947784,40.4,0.78,0.0,1.92,7670.197223851214
1731071893.73,19.8,0.787,0.0,1.25,3700.3304297048935,20.5,0.813,0.0,4.37,4354.3082197405365,19.8,0.432,0.0,0.777,3772.523042341823,39.6,0.704,0.0,7.09,7670.719289871012
1731071894.23,19.9,0.841,0.0,0.865,3700.2369580879554,19.8,0.856,0.0,3.51,4354.261280630733,19.8,0.514,0.0,1.24,3772.522999267202,40.4,0.79,0.0,2.12,7670.108138727241
1731071894.73,19.8,0.963,0.0,1.39,3700.143486542109,19.8,0.983,0.0,1.38,4354.214341589078,19.8,0.576,0.0,1.21,3772.52297872392,39.6,0.708,0.0,1.71,7669.810727107309
1731071895.23,20.5,0.886,0.0,2.09,3700.0500150673633,20.5,1.246,0.0,11.2,4354.167402615568,20.5,0.534,0.0,2.88,3772.522980711979,40.3,0.601,0.0,1.99,7670.023170958574
1731071895.73,19.8,0.917,0.0,0.979,3699.956543663722,19.9,0.878,0.0,1.77,4354.120463710209,19.8,0.503,0.0,1.24,3772.52300523138,39.1,0.71,0.0,1.66,7670.338520411327
1731071896.23,19.8,0.68,0.0,1.1,3699.8630723311912,19.8,0.972,0.0,2.27,4354.073524873001,19.8,0.563,0.0,1.32,3772.52305228212,40.9,0.691,0.0,2.17,7670.147798870132
1731071896.73,19.8,0.405,0.0,1.15,3699.769601069775,19.8,0.871,0.0,1.79,4354.026586103948,19.8,0.631,0.0,2.97,3772.523121864199,39.7,0.965,0.0,2.44,7670.280279528069
1731071897.23,20.5,0.387,0.0,7.53,3699.676129879479,19.8,0.837,0.0,1.77,4353.979647403052,20.5,0.678,0.0,1.33,3772.523213977616,40.3,0.882,0.0,1.61,7669.86891378071
1731071897.73,19.8,0.338,0.0,0.993,3699.582658760309,20.5,0.695,0.0,1.95,4353.932708770314,19.8,0.471,0.0,0.924,3772.523328622369,39.7,0.843,0.0,2.11,7670.385301826055
1731071898.23,19.8,0.389,0.0,1.21,3699.489187712272,19.8,0.888,0.0,1.91,4353.885770205737,19.8,0.537,0.0,1.25,3772.523465798457,40.3,1.003,0.0,7.24,7670.453046971834
1731071898.73,19.8,0.336,0.0,1.3,3699.39571673537,19.9,0.897,0.0,1.85,4353.838831709322,19.8,0.453,0.0,1.1,3772.5236255058767,39.8,0.748,0.0,2.51,7669.923693707311
1731071899.23,19.9,0.519,0.0,0.84,3699.3022458296114,19.8,0.999,0.0,1.65,4353.7918932810735,20.5,0.615,0.0,2.51,3772.523807744625,40.3,0.95,0.0,2.01,7669.9575682666145
1731071899.73,20.5,0.417,0.0,1.4,3699.2087749949983,20.5,0.844,0.0,3.87,4353.744954920994,19.8,0.615,0.0,1.07,3772.5240125146975,39.7,1.265,0.0,1.67,7670.228213107718
1731071900.23,19.8,0.615,0.0,1.79,3699.11530423154,19.8,0.9,0.0,1.89,4353.698016629082,19.8,0.482,0.0,0.803,3772.5242398160935,39.7,0.693,0.0,1.73,7670.139587004064
1731071900.73,19.8,0.433,0.0,0.878,3699.02183353924,19.8,1.047,0.0,1.68,4353.651078405343,19.8,0.822,0.0,1.19,3772.524489648808,40.3,0.94,0.0,1.72,7670.53486839937
1731071901.23,20.5,0.402,0.0,1.54,3698.928362918105,20.5,0.854,0.0,2.03,4353.604140249778,20.5,0.645,0.0,1.26,3772.524762012836,40.3,1.042,0.0,1.64,7670.027442455328
1731071901.73,19.8,0.499,0.0,0.991,3698.834892368137,19.9,0.986,0.0,2.97,4353.557202162387,19.8,0.519,0.0,0.876,3772.525056908172,39.7,0.935,0.0,2.12,7670.060606712957
1731071902.23,19.8,0.433,0.0,0.854,3698.741421889343,19.8,1.068,0.0,1.49,4353.510264143179,19.8,0.501,0.0,1.19,3772.52537433481,39.9,1.075,0.0,2.25,7669.97566178108
1731071902.73,19.8,0.57,0.0,5.95,3698.6479514817297,19.8,1.148,0.0,1.92,4353.463326192147,19.8,0.646,0.0,1.18,3772.525714292746,40.1,1.092,0.0,2.19,7669.922400158265
1731071903.23,20.5,0.598,0.0,1.1,3698.554481145303,20.5,1.061,0.0,2.68,4353.4163883093015,20.5,0.619,0.0,0.919,3772.526076781975,39.7,0.792,0.0,1.74,7669.605968021876
1731071903.73,19.9,0.488,0.0,0.85,3698.461010880067,19.8,1.194,0.0,1.85,4353.36945049464,19.8,0.705,0.0,0.758,3772.526461802489,40.3,0.843,0.0,2.09,7670.025708821641
1731071904.23,19.8,0.675,0.0,1.42,3698.3675406860257,19.8,1.181,0.0,2.62,4353.322512748165,19.8,0.672,0.0,1.05,3772.52686935428,40.3,0.84,0.0,2.01,7669.768775793736
1731071904.73,19.8,0.52,0.0,1.09,3698.274070563186,19.8,1.189,0.0,8.81,4353.275575069882,19.9,0.664,0.0,1.29,3772.527299437341,39.7,1.12,0.0,2.12,7670.026424464
1731071905.23,20.5,0.568,0.0,0.815,3698.180600511553,20.5,1.345,0.0,1.52,4353.228637459788,20.5,0.631,0.0,0.817,3772.5277520516656,40.3,0.967,0.0,1.49,7669.776095492061
1731071905.73,19.9,0.68,0.0,1.13,3698.087130531135,19.2,0.845,0.0,1.85,4353.181699917889,19.8,0.783,0.0,3.99,3772.528227197247,39.7,1.071,0.0,2.23,7670.137689020536
1731071906.23,19.8,0.665,0.0,1.86,3697.9936606219326,20.5,0.727,0.0,2.48,4353.134762444186,19.8,0.547,0.0,0.859,3772.5287248740738,40.3,1.123,0.0,2.33,7670.222804023793
1731071906.73,19.8,0.727,0.0,0.949,3697.900190783954,19.8,0.783,0.0,1.92,4353.087825038681,19.8,0.218,0.0,5.42,3772.529245082138,39.7,1.172,0.0,3.6,7669.586130982465
1731071907.23,20.5,0.707,0.0,3.26,3697.806721017202,19.9,1.118,0.0,1.81,4353.040887701378,20.5,0.381,0.0,1.72,3772.5297878214287,39.7,1.06,0.0,1.52,7670.009918967881
1731071907.73,19.8,0.681,0.0,1.07,3697.713251321687,20.5,1.355,0.0,1.83,4352.993950432277,19.8,0.228,0.0,0.732,3772.53035309194,40.3,0.751,0.0,10.3,7669.707258489853
1731071908.23,19.9,0.928,0.0,1.05,3697.61978169741,19.8,1.347,0.0,1.64,4352.947013231381,19.8,0.395,0.0,1.17,3772.53094089366,40.3,0.659,0.0,1.71,7670.133526419343
1731071908.73,19.8,0.842,0.0,0.888,3697.5263121443777,19.8,1.086,0.0,3.01,4352.900076098692,19.8,0.403,0.0,1.36,3772.531551226577,39.7,0.693,0.0,2.16,7669.834470379136
1731071909.23,19.9,0.556,0.0,1.17,3697.432842662596,20.5,1.175,0.0,7.32,4352.853139034212,20.5,0.51,0.0,0.717,3772.532184090681,40.3,1.045,0.0,1.64,7670.11152426628
1731071909.73,20.5,0.5,0.0,1.5,3697.339373252068,19.9,0.98,0.0,1.72,4352.806202037946,19.9,0.282,0.0,1.19,3772.53283948596,39.7,0.843,0.0,1.77,7669.790870784739
1731071910.23,19.8,0.664,0.0,0.838,3697.2459039128025,19.8,1.045,0.0,2.25,4352.759265109891,19.8,0.275,0.0,0.919,3772.533517412403,40.3,0.998,0.0,2.02,7669.748132116088
1731071910.73,19.8,0.79,0.0,1.21,3697.152434644804,19.8,1.448,0.0,2.18,4352.712328250053,19.8,0.351,0.0,0.797,3772.534217869999,39.7,1.198,0.0,1.69,7669.524052024595
1731071911.23,20.5,0.631,0.0,1.46,3697.058965448077,20.5,1.107,0.0,2.77,4352.665391458433,20.5,0.282,0.0,1.25,3772.534940858733,40.3,1.084,0.0,1.99,7670.161397481055
1731071911.73,19.8,0.585,0.0,0.791,3696.965496322626,19.8,1.33,0.0,1.68,4352.618454735034,19.8,0.335,0.0,1.34,3772.5356863785937,39.7,0.851,0.0,1.47,7669.660170755588
1731071912.23,19.8,0.65,0.0,1.26,3696.8720272684577,19.8,1.171,0.0,2.87,4352.571518079859,19.8,0.295,0.0,0.942,3772.536454429565,39.7,0.436,0.016,8.68,7669.657379160074
1731071912.73,19.8,0.688,0.0,4.78,3696.778558285578,19.8,1.445,0.0,3.14,4352.524581492907,19.8,0.377,0.0,0.845,3772.537245011637,39.7,0.972,0.0,2.61,7669.883526875124
1731071913.23,20.5,0.652,0.0,0.841,3696.685089373992,20.5,1.599,0.0,1.5,4352.477644974181,20.5,0.358,0.0,0.987,3772.5380581247946,40.3,0.6,0.0,1.69,7669.780314881722
1731071913.73,19.8,0.685,0.0,1.07,3696.591620533705,19.8,1.387,0.0,2.97,4352.430708523687,19.8,0.375,0.0,1.13,3772.538893769023,39.7,0.653,0.0,2.19,7669.78555440446
1731071914.23,19.8,0.744,0.0,1.33,3696.4981517647216,19.8,1.14,0.0,2.12,4352.383772141422,19.8,0.39,0.0,1.09,3772.5397519443054,40.3,0.744,0.0,2.76,7669.845745805785
1731071914.73,19.8,0.761,0.0,0.953,3696.4046830670472,19.8,0.748,0.0,2.07,4352.336835827394,19.9,0.524,0.0,0.825,3772.5406326506272,39.7,0.781,0.0,1.58,7669.381568367676
