Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,S1_X,S1_Y,S1_Z,Distance
1731070257.3,39.7,0.923,0.0,12.3,5645.95,5943.85,0.0,11245.4422615,11245.5093849,0.0,7711.154635986535
1731070257.8,40.3,0.976,0.0,3.25,5646.08,5944.04,0.0,11245.8965263,11245.4791138,0.0,7711.23866869332
1731070258.3,39.7,0.961,0.0,2.25,5646.21,5944.23,0.0,11246.1778641,11246.042477,0.0,7711.605255731494
1731070258.8,40.4,1.1,0.0,2.17,5646.34,5944.42,0.0,11246.2625984,11245.8148854,0.0,7711.285290988545
1731070259.3,39.7,1.204,0.0,3.65,5646.47,5944.61,0.0,11245.9757161,11246.400792,0.0,7711.254753071808
1731070259.8,40.3,1.156,0.0,2.97,5646.6,5944.8,0.0,11246.3843659,11246.4294476,0.0,7711.346169394649
1731070260.3,39.7,0.42,0.0,1.7,5646.73,5944.99,0.0,11246.2625636,11246.8011123,0.0,7711.288219313589
1731070260.8,40.3,0.681,0.0,1.69,5646.86,5945.18,0.0,11246.3055458,11246.4528792,0.0,7710.85498243359
1731070261.3,39.7,0.503,0.0,3.62,5646.99,5945.37,0.0,11246.4881363,11247.136494,0.0,7711.232543201394
1731070261.8,40.3,0.798,0.0,6.92,5647.12,5945.56,0.0,11246.6684705,11247.3478085,0.0,7711.283747848871
1731070262.31,39.7,1.914,0.0,4.34,5647.25,5945.75,0.0,11247.2293184,11246.8145854,0.0,7711.099409623104
1731070262.8,40.3,0.958,0.0,2.01,5647.38,5945.94,0.0,11247.2758182,11247.6113852,0.0,7711.455935900972
1731070263.3,39.7,0.922,0.0,1.92,5647.51,5946.13,0.0,11247.7997966,11247.5555287,0.0,7711.5730199651325
1731070263.8,40.3,1.12,0.0,1.51,5647.64,5946.32,0.0,11247.7728647,11247.7135064,0.0,7711.43703935869
1731070264.3,39.7,0.741,0.0,3.66,5647.77,5946.51,0.0,11247.4923834,11247.6070191,0.0,7710.935116901313
1731070264.8,40.3,0.96,0.0,1.78,5647.9,5946.7,0.0,11247.8693553,11247.9935042,0.0,7711.249548417702
1731070265.3,39.7,0.75,0.0,1.93,5648.03,5946.89,0.0,11247.7384839,11247.6619906,0.0,7710.701576444982
1731070265.8,40.3,1.029,0.0,3.1,5648.16,5947.08,0.0,11248.4340391,11248.3306652,0.0,7711.44136516001
1731070266.3,39.7,0.797,0.0,3.26,5648.29,5947.27,0.0,11248.1132033,11248.1497927,0.0,7710.858997859594
1731070266.8,40.3,0.786,0.0,1.86,5648.42,5947.46,0.0,11248.4990088,11248.1172966,0.0,7710.89182136549
1731070267.3,39.7,1.206,0.0,2.33,5648.55,5947.65,0.0,11248.7007968,11248.3271807,0.0,7710.957626708461
1731070267.8,39.7,1.049,0.016,1.58,5648.68,5947.84,0.0,11248.942919,11248.7961836,0.0,7711.230850024752
1731070268.3,39.7,0.812,0.0,1.85,5648.81,5948.03,0.0,11248.5862685,11248.8894414,0.0,7710.810921993568
1731070268.8,40.3,1.042,0.0,2.28,5648.94,5948.22,0.0,11249.0958635,11249.2003329,0.0,7711.169702793865
1731070269.3,39.7,0.937,0.0,2.01,5649.07,5948.41,0.0,11249.5651325,11249.0997938,0.0,7711.216377411004
1731070269.8,40.3,0.942,0.0,1.84,5649.2,5948.6,0.0,11249.6582935,11249.2351294,0.0,7711.152045723278
1731070270.3,39.7,1.094,0.0,2.75,5649.33,5948.79,0.0,11249.8344497,11249.2350317,0.0,7711.054897041177
1731070270.8,40.3,1.082,0.0,5.33,5649.46,5948.98,0.0,11249.6143851,11249.6312443,0.0,7710.942403536283
1731070271.3,39.7,1.055,0.0,8.58,5649.59,5949.17,0.0,11249.8385433,11249.6889702,0.0,7710.919860832678
1731070271.8,40.3,1.199,0.0,4.05,5649.72,5949.36,0.0,11250.0509933,11249.9947433,0.0,7711.05932517677
1731070272.3,39.1,1.587,0.016,5.21,5649.85,5949.55,0.0,11250.2277076,11250.3402699,0.0,7711.200162960986
1731070272.8,39.0,0.913,0.016,1.88,5649.98,5949.74,0.0,11250.4509223,11250.0651993,0.0,7710.94817579929
1731070273.3,40.3,0.795,0.0,2.0,5650.11,5949.93,0.0,11250.4178209,11250.2287834,0.0,7710.811557945456
1731070273.8,40.4,1.073,0.0,1.76,5650.24,5950.12,0.0,11250.7891276,11250.5846767,0.0,7711.100850047647
1731070274.3,39.7,0.809,0.0,1.76,5650.37,5950.31,0.0,11251.0856025,11250.5143354,0.0,7711.0428125565395
1731070274.8,40.4,1.052,0.0,1.75,5650.5,5950.5,0.0,11250.7611252,11250.6771577,0.0,7710.694039671865
1731070275.3,39.6,1.161,0.0,1.39,5650.63,5950.69,0.0,11251.2176185,11250.9898365,0.0,7711.015499225601
1731070275.8,40.3,1.073,0.0,11.0,5650.76,5950.88,0.0,11251.4035086,11251.5197482,0.0,7711.289739766045
1731070276.3,39.7,1.629,0.0,2.32,5650.89,5951.07,0.0,11251.1766265,11251.1573382,0.0,7710.650821526204
1731070276.8,40.3,1.281,0.0,1.85,5651.02,5951.26,0.0,11251.5915933,11251.6612462,0.0,7711.073566138336
1731070277.3,39.7,0.632,0.0,3.49,5651.15,5951.45,0.0,11251.8060409,11251.3387265,0.0,7710.782619277467
1731070277.8,40.3,0.611,0.0,2.08,5651.28,5951.64,0.0,11251.6823915,11251.6926934,0.0,7710.711089097783
1731070278.3,39.7,0.669,0.0,1.94,5651.41,5951.83,0.0,11251.7570384,11251.7488214,0.0,7710.578866981753
1731070278.8,39.7,0.925,0.016,2.4,5651.54,5952.02,0.0,11252.3634227,11251.7114176,0.0,7710.768582576449
1731070279.3,39.7,0.856,0.0,1.62,5651.67,5952.21,0.0,11252.486285,11252.2062734,0.0,7710.972931892258
1731070279.8,40.3,0.814,0.0,2.24,5651.8,5952.4,0.0,11252.380086,11252.0637408,0.0,7710.572810449948
1731070280.3,39.6,1.151,0.0,8.76,5651.93,5952.59,0.0,11252.2050676,11252.7525016,0.0,7710.6940917241
1731070280.8,40.3,0.987,0.0,1.86,5652.06,5952.78,0.0,11252.9274746,11252.4474922,0.0,7710.784136254471
1731070281.3,39.1,0.559,0.0,1.75,5652.19,5952.97,0.0,11252.7247687,11252.5368678,0.0,7710.473311133439
1731070281.8,40.9,0.926,0.0,1.76,5652.32,5953.16,0.0,11253.0837212,11253.1691714,0.0,7710.943617848221
1731070282.3,39.6,0.621,0.0,1.88,5652.45,5953.35,0.0,11253.0950837,11253.3312355,0.0,7710.838245627066
1731070282.8,40.3,0.701,0.0,1.87,5652.58,5953.54,0.0,11253.3839805,11253.5913171,0.0,7711.001828029746
1731070283.3,39.7,1.09,0.0,1.71,5652.71,5953.73,0.0,11253.3268229,11253.0721331,0.0,7710.37844989462
1731070283.8,40.3,0.642,0.0,1.73,5652.84,5953.92,0.0,11253.3182623,11253.3997862,0.0,7710.372414535967
1731070284.3,39.7,0.854,0.0,1.74,5652.97,5954.11,0.0,11253.9357889,11253.5579782,0.0,7710.704678696771
1731070284.8,40.3,1.395,0.0,2.11,5653.1,5954.3,0.0,11253.7553339,11254.0838384,0.0,7710.710012891702
1731070285.3,39.7,0.76,0.0,8.29,5653.23,5954.49,0.0,11253.7331487,11253.6940541,0.0,7710.200978287692
1731070285.8,39.6,1.0,0.016,2.01,5653.36,5954.68,0.0,11253.9839087,11253.8982556,0.0,7710.298456427376
1731070286.3,39.7,1.048,0.0,1.46,5653.49,5954.87,0.0,11254.630287,11254.3962437,0.0,7710.885223002575
1731070286.8,39.7,0.712,0.0,2.02,5653.62,5955.06,0.0,11254.7228477,11254.8455083,0.0,7711.036217299187
1731070287.3,40.3,0.756,0.0,1.65,5653.75,5955.25,0.0,11254.8651072,11254.8517993,0.0,7710.918860631842
1731070287.8,40.3,0.919,0.0,1.58,5653.88,5955.44,0.0,11254.8448815,11254.7604526,0.0,7710.616373749959
1731070288.3,39.7,1.234,0.0,2.88,5654.01,5955.63,0.0,11254.943927,11254.8455743,0.0,7710.521808381279
1731070288.8,40.3,0.962,0.0,1.49,5654.14,5955.82,0.0,11255.1699149,11255.0114948,0.0,7710.574985444688
1731070289.3,39.7,1.211,0.0,1.86,5654.27,5956.01,0.0,11254.9022242,11255.5757692,0.0,7710.54334355393
1731070289.8,39.7,0.903,0.0,6.59,5654.4,5956.2,0.0,11255.2687119,11255.0239072,0.0,7710.205258451597
1731070290.3,40.3,0.898,0.0,1.76,5654.53,5956.39,0.0,11255.4346998,11255.7425453,0.0,7710.594714781689
1731070290.8,40.3,0.878,0.0,1.73,5654.66,5956.58,0.0,11255.8530145,11255.6419441,0.0,7710.604429815633
1731070291.3,39.1,1.036,0.016,3.24,5654.79,5956.77,0.0,11256.0252788,11256.0000834,0.0,7710.750684938872
1731070291.8,40.3,0.951,0.0,1.84,5654.92,5956.96,0.0,11256.0736955,11255.9233204,0.0,7710.508089066368
1731070292.3,39.0,1.564,0.0,2.05,5655.05,5957.15,0.0,11255.7661212,11255.962303,0.0,7710.086438730356
1731070292.8,39.7,1.111,0.016,3.25,5655.18,5957.34,0.0,11256.4449077,11256.096002,0.0,7710.446403092529
1731070293.3,40.3,1.272,0.0,1.6,5655.31,5957.53,0.0,11256.7780592,11256.6352365,0.0,7710.833983800944
1731070293.8,40.3,1.543,0.0,1.69,5655.44,5957.72,0.0,11256.3912975,11256.5182738,0.0,7710.247634375487
1731070294.3,39.7,0.84,0.0,1.89,5655.57,5957.91,0.0,11256.5084391,11256.8133613,0.0,7710.310514563236
1731070294.8,40.2,0.78,0.0,9.45,5655.7,5958.1,0.0,11256.5140094,11256.7234102,0.0,7710.027730884681
1731070295.3,39.8,0.714,0.0,5.795,5655.83,5958.29,0.0,11256.9008766,11257.3550371,0.0,7710.517831644794
1731070295.8,40.3,0.825,0.0,2.14,5655.96,5958.48,0.0,11257.2054533,11257.4337702,0.0,7710.56818184177
1731070296.3,39.7,0.967,0.0,2.28,5656.09,5958.67,0.0,11257.2343332,11257.2172027,0.0,7710.215321285033
1731070296.8,40.3,0.884,0.0,3.91,5656.22,5958.86,0.0,11257.7706943,11257.5262881,0.0,7710.592364628041
1731070297.3,39.7,1.108,0.0,1.88,5656.35,5959.05,0.0,11257.8361527,11257.4914455,0.0,7710.390967407681
1731070297.8,40.3,1.194,0.0,2.19,5656.48,5959.24,0.0,11257.7692769,11257.9257404,0.0,7710.415821408936
1731070298.3,39.0,0.795,0.0,3.87,5656.61,5959.43,0.0,11258.108981,11258.1481044,0.0,7710.590404375034
1731070298.8,41.0,0.554,0.0,2.02,5656.74,5959.62,0.0,11258.2787001,11258.3595324,0.0,7710.633984370972
1731070299.3,39.7,0.691,0.0,3.03,5656.87,5959.81,0.0,11258.4401103,11257.8805088,0.0,7710.19706731434
1731070299.8,39.7,0.779,0.016,10.9,5657.0,5960.0,0.0,11258.5853811,11258.2339785,0.0,7710.320490918984
1731070300.3,39.7,0.72,0.0,1.59,5657.13,5960.19,0.0,11258.4367758,11258.344755,0.0,7710.063644649901
1731070300.8,40.3,0.792,0.0,1.82,5657.26,5960.38,0.0,11258.9176367,11258.5238234,0.0,7710.311034726874
1731070301.3,39.0,1.122,0.016,1.63,5657.39,5960.57,0.0,11258.6335672,11258.7020884,0.0,7710.002148198996
1731070301.8,40.3,1.036,0.0,1.67,5657.52,5960.76,0.0,11259.2204572,11258.9728792,0.0,7710.389596221155
1731070302.3,39.7,1.13,0.0,1.8,5657.65,5960.95,0.0,11258.9686294,11259.28955,0.0,7710.199243544728
1731070302.8,39.7,0.579,0.0,1.62,5657.78,5961.14,0.0,11259.3122261,11259.2716705,0.0,7710.211571545359
1731070303.3,40.3,0.567,0.0,1.98,5657.91,5961.33,0.0,11259.4511787,11259.4471927,0.0,7710.208127168495
1731070303.8,40.3,0.502,0.0,2.15,5658.04,5961.52,0.0,11259.4425867,11259.2993659,0.0,7709.875300421224
1731070304.3,39.7,0.91,0.0,9.54,5658.17,5961.71,0.0,11259.412338,11259.8321469,0.0,7709.994423634557
1731070304.8,40.3,0.856,0.0,3.5,5658.3,5961.9,0.0,11259.7559085,11259.5128761,0.0,7709.799639412821
1731070305.3,39.7,0.874,0.0,1.78,5658.43,5962.09,0.0,11259.9343138,11260.0209906,0.0,7710.05339531964
1731070305.8,40.3,0.723,0.0,1.89,5658.56,5962.28,0.0,11260.3009755,11260.3752821,0.0,7710.338227004439
1731070306.3,39.7,1.481,0.0,3.56,5658.69,5962.47,0.0,11260.0680101,11260.1084772,0.0,7709.7606348797735
1731070306.8,39.7,0.701,0.0,1.68,5658.82,5962.66,0.0,11260.7838999,11260.1912627,0.0,7710.112646068582
1731070307.3,40.4,0.591,0.0,1.89,5658.95,5962.85,0.0,11260.4064241,11260.3417152,0.0,7709.716761574565
1731070307.8,40.3,0.59,0.0,3.4,5659.08,5963.04,0.0,11260.7445517,11260.904524,0.0,7710.124140662724
1731070308.3,39.7,1.017,0.0,1.85,5659.21,5963.23,0.0,11261.0593029,11260.571566,0.0,7709.899044687456
1731070308.8,40.3,0.73,0.0,2.38,5659.34,5963.42,0.0,11260.7856179,11261.4457365,0.0,7710.075856624724
1731070309.3,39.7,0.988,0.0,3.16,5659.47,5963.61,0.0,11260.8703089,11261.2561658,0.0,7709.782118747614
1731070309.8,40.3,0.892,0.0,1.58,5659.6,5963.8,0.0,11261.0623424,11261.2872928,0.0,7709.718022775071
1731070310.3,39.7,0.987,0.0,1.68,5659.73,5963.99,0.0,11261.2652483,11261.5698312,0.0,7709.834577076501
1731070310.8,40.3,1.358,0.0,1.77,5659.86,5964.18,0.0,11261.9249528,11261.8333603,0.0,7710.2699603378305
1731070311.3,39.7,0.819,0.0,1.62,5659.99,5964.37,0.0,11261.6984524,11262.1178224,0.0,7710.075847579811
1731070311.8,40.3,0.845,0.0,1.71,5660.12,5964.56,0.0,11262.051411,11262.2542661,0.0,7710.201039572008
1731070312.3,39.7,0.782,0.0,3.15,5660.25,5964.75,0.0,11262.4350423,11261.9762938,0.0,7710.063790650239
1731070312.8,40.3,0.891,0.0,1.66,5660.38,5964.94,0.0,11262.3340557,11262.3120614,0.0,7709.996108888445
1731070313.3,39.7,1.065,0.0,1.94,5660.51,5965.13,0.0,11262.6631819,11262.1431209,0.0,7709.894180626544
1731070313.8,40.3,1.05,0.0,8.52,5660.64,5965.32,0.0,11262.3800346,11262.6519245,0.0,7709.813028444159
1731070314.3,38.4,1.201,0.016,1.91,5660.77,5965.51,0.0,11262.8246687,11262.42934,0.0,7709.758167774751
1731070314.8,41.0,1.255,0.0,1.83,5660.9,5965.7,0.0,11262.9271675,11263.0265584,0.0,7710.017967017851
1731070315.3,39.1,0.765,0.0,1.52,5661.03,5965.89,0.0,11262.8695701,11262.7511663,0.0,7709.5619061134175
1731070315.8,39.7,0.72,0.016,1.95,5661.16,5966.08,0.0,11263.0464212,11262.8152719,0.0,7709.5094536951265
1731070316.3,40.3,0.88,0.0,1.5,5661.29,5966.27,0.0,11263.335057,11263.0951392,0.0,7709.686464177336
1731070316.8,39.7,0.856,0.0,1.45,5661.42,5966.46,0.0,11263.6634915,11263.4480632,0.0,7709.942586020818
1731070317.3,39.7,0.829,0.016,3.54,5661.55,5966.65,0.0,11263.3769294,11263.5113298,0.0,7709.552833600769
1731070317.8,40.3,0.873,0.0,1.66,5661.68,5966.84,0.0,11264.0052039,11263.5028485,0.0,7709.778532547697
1731070318.3,39.7,1.105,0.0,7.63,5661.81,5967.03,0.0,11263.6713405,11263.6497758,0.0,7709.411879487571
1731070318.8,40.4,1.113,0.0,3.48,5661.94,5967.22,0.0,11263.9014017,11263.9586133,0.0,7709.566231881003
1731070319.3,39.7,1.158,0.0,1.74,5662.07,5967.41,0.0,11264.3188696,11264.0997526,0.0,7709.741547693562
1731070319.8,39.7,0.64,0.0,2.17,5662.2,5967.6,0.0,11264.5075143,11264.7357368,0.0,7710.090563596897
1731070320.3,40.3,0.607,0.0,2.65,5662.33,5967.79,0.0,11264.5798705,11264.2062958,0.0,7709.554409298443
1731070320.8,39.7,0.709,0.016,1.54,5662.46,5967.98,0.0,11264.6496449,11264.5661648,0.0,7709.627346284357
1731070321.3,39.6,0.822,0.0,1.8,5662.59,5968.17,0.0,11264.9062367,11264.8831721,0.0,7709.806589240103
1731070321.8,40.3,0.747,0.0,5.29,5662.72,5968.36,0.0,11264.7983997,11264.6227203,0.0,7709.324302351332
1731070322.3,39.7,0.958,0.0,3.86,5662.85,5968.55,0.0,11265.0054901,11265.3568506,0.0,7709.754143150133
1731070322.8,40.3,0.892,0.0,2.28,5662.98,5968.74,0.0,11265.2771571,11265.3307821,0.0,7709.70864232089
1731070323.3,39.7,0.97,0.0,1.67,5663.11,5968.93,0.0,11265.6257176,11265.476632,0.0,7709.837131282709
1731070323.8,39.7,0.871,0.0,1.58,5663.24,5969.12,0.0,11265.5808659,11265.2066936,0.0,7709.3941035505595
1731070324.3,40.3,0.451,0.0,2.31,5663.37,5969.31,0.0,11266.0538095,11265.7194843,0.0,7709.865063320915
1731070324.8,40.3,0.634,0.0,1.59,5663.5,5969.5,0.0,11266.0189749,11265.9045052,0.0,7709.741859933924
1731070325.3,39.7,0.983,0.0,2.0,5663.63,5969.69,0.0,11265.9674402,11265.9089009,0.0,7709.4824365917775
1731070325.8,40.4,0.546,0.0,1.62,5663.76,5969.88,0.0,11265.9436002,11265.8371143,0.0,7709.19080363527
1731070326.3,39.7,1.026,0.0,1.4,5663.89,5970.07,0.0,11266.4201764,11266.4047099,0.0,7709.702052398921
1731070326.8,40.3,0.87,0.0,3.87,5664.02,5970.26,0.0,11266.4806185,11266.5043395,0.0,7709.589423927138
1731070327.3,39.7,1.226,0.0,1.84,5664.15,5970.45,0.0,11266.3149331,11266.3799449,0.0,7709.158573991318
1731070327.8,40.3,0.757,0.0,8.68,5664.28,5970.64,0.0,11266.6497843,11266.6753124,0.0,7709.379821375089
1731070328.3,39.7,0.581,0.0,3.71,5664.41,5970.83,0.0,11266.9270121,11266.9514124,0.0,7709.545958469389
1731070328.8,40.3,0.819,0.0,1.76,5664.54,5971.02,0.0,11266.8998246,11267.0884279,0.0,7709.395332793053
1731070329.3,39.7,0.745,0.0,2.03,5664.67,5971.21,0.0,11267.4885776,11267.2698257,0.0,7709.722802467881
1731070329.8,40.3,0.875,0.0,2.22,5664.8,5971.4,0.0,11267.5838209,11267.4945003,0.0,7709.721363307931
1731070330.3,39.1,0.934,0.016,1.76,5664.93,5971.59,0.0,11267.3324064,11267.5278777,0.0,7709.336594525764
1731070330.8,40.3,0.855,0.0,1.8,5665.06,5971.78,0.0,11267.4301262,11267.3590725,0.0,7709.066658424881
1731070331.3,39.7,1.41,0.0,3.04,5665.19,5971.97,0.0,11267.8522815,11267.551474,0.0,7709.280627160669
1731070331.8,40.3,0.887,0.0,3.31,5665.32,5972.16,0.0,11267.6183941,11267.9376946,0.0,7709.15097057765
1731070332.3,39.7,1.206,0.0,7.59,5665.45,5972.35,0.0,11267.9372838,11267.8132791,0.0,7709.072259710453
1731070332.8,40.3,0.792,0.0,3.22,5665.58,5972.54,0.0,11268.2303482,11268.5375183,0.0,7709.557745942717
1731070333.3,39.7,0.777,0.0,2.51,5665.71,5972.73,0.0,11268.6197884,11268.5002438,0.0,7709.5901688783715
1731070333.8,40.3,0.867,0.0,1.62,5665.84,5972.92,0.0,11268.5787409,11268.2986148,0.0,7709.196850052726
1731070334.3,39.7,1.105,0.0,1.68,5665.97,5973.11,0.0,11269.0644041,11268.4317667,0.0,7709.416288808351
1731070334.8,40.3,0.915,0.0,2.26,5666.1,5973.3,0.0,11268.5818674,11268.8433723,0.0,7709.1233407214495
1731070335.3,39.7,1.227,0.0,2.1,5666.23,5973.49,0.0,11268.9128749,11269.1052311,0.0,7709.3187813552
1731070335.8,40.3,1.226,0.0,1.89,5666.36,5973.68,0.0,11269.5119337,11269.2871573,0.0,7709.654126909521
1731070336.3,39.7,1.498,0.0,3.57,5666.49,5973.87,0.0,11269.2059821,11269.2934345,0.0,7709.21109626209
1731070336.8,39.7,0.933,0.0,1.83,5666.62,5974.06,0.0,11269.5084497,11269.3723498,0.0,7709.260137116017
1731070337.3,40.3,0.876,0.0,9.76,5666.75,5974.25,0.0,11269.6644034,11269.3460926,0.0,7709.130459506764
1731070337.8,40.3,0.958,0.0,3.01,5666.88,5974.44,0.0,11270.039051,11269.4387263,0.0,7709.241393439555
1731070338.3,39.7,1.315,0.0,1.6,5667.01,5974.63,0.0,11270.2471882,11269.6636334,0.0,7709.32215996093
1731070338.8,40.3,1.092,0.0,1.94,5667.14,5974.82,0.0,11270.1429953,11269.7193302,0.0,7709.059701564984
1731070339.3,39.7,1.023,0.0,2.39,5667.27,5975.01,0.0,11270.0787425,11270.3655283,0.0,7709.23186680306
1731070339.8,40.3,1.562,0.0,1.82,5667.4,5975.2,0.0,11270.185844,11270.1231442,0.0,7708.918232586958
1731070340.3,39.7,1.284,0.0,1.84,5667.53,5975.39,0.0,11270.8813805,11270.213008,0.0,7709.26049497599
1731070340.8,39.7,1.184,0.0,1.94,5667.66,5975.58,0.0,11270.8543198,11270.6482643,0.0,7709.314788555206
1731070341.3,40.3,0.787,0.0,1.97,5667.79,5975.77,0.0,11271.0473229,11271.0532795,0.0,7709.508261671735
1731070341.8,39.7,0.915,0.0,9.12,5667.92,5975.96,0.0,11270.9918203,11270.6432753,0.0,7708.9613314104445
1731070342.3,40.4,0.676,0.0,1.87,5668.05,5976.15,0.0,11271.2198968,11270.8636066,0.0,7709.053448272421
1731070342.8,40.3,1.02,0.0,3.34,5668.18,5976.34,0.0,11271.027413,11270.9435406,0.0,7708.743463463733
1731070343.3,39.7,1.091,0.0,1.87,5668.31,5976.53,0.0,11271.6118349,11271.5999426,0.0,7709.39408449326
1731070343.8,40.3,0.872,0.0,2.62,5668.44,5976.72,0.0,11271.6724337,11271.7347741,0.0,7709.30575110398
1731070344.3,39.7,1.355,0.0,4.19,5668.57,5976.91,0.0,11271.7657986,11271.4302744,0.0,7708.939492140365
1731070344.8,40.3,1.051,0.0,3.01,5668.7,5977.1,0.0,11272.1427551,11272.2289479,0.0,7709.537034386127
1731070345.3,39.0,0.554,0.0,1.96,5668.83,5977.29,0.0,11271.8070903,11272.0595869,0.0,7708.951760958676
1731070345.8,41.0,0.569,0.0,1.8,5668.96,5977.48,0.0,11272.5007753,11271.8668647,0.0,7709.09861744923
1731070346.3,39.7,0.455,0.0,5.35,5669.09,5977.67,0.0,11272.2023771,11272.2114255,0.0,7708.8933847048875
1731070346.8,39.7,0.597,0.0,8.9,5669.22,5977.86,0.0,11272.6401192,11272.835217,0.0,7709.4149960226905
1731070347.3,40.3,0.65,0.0,1.81,5669.35,5978.05,0.0,11272.7065932,11272.2734821,0.0,7708.8525338714935
1731070347.8,39.7,0.681,0.0,1.925,5669.48,5978.24,0.0,11273.0364147,11272.899167,0.0,7709.29699696559
1731070348.3,40.4,0.963,0.0,2.04,5669.61,5978.43,0.0,11273.1879277,11272.9981237,0.0,7709.250106742339
1731070348.8,40.3,0.851,0.0,1.56,5669.74,5978.62,0.0,11273.0727032,11273.0947065,0.0,7709.007705309346
1731070349.3,39.7,0.775,0.0,2.205,5669.87,5978.81,0.0,11273.242023,11272.9853828,0.0,7708.830716262009
1731070349.8,40.3,0.836,0.0,2.85,5670.0,5979.0,0.0,11273.0205782,11273.6532146,0.0,7708.9034409964415
1731070350.3,39.7,0.77,0.0,1.62,5670.13,5979.19,0.0,11273.2664697,11273.2789834,0.0,7708.6001623018055
1731070350.8,40.3,0.74,0.0,1.56,5670.26,5979.38,0.0,11273.7986123,11273.445759,0.0,7708.876522564961
1731070351.3,39.7,0.816,0.0,6.83,5670.39,5979.57,0.0,11273.585362,11274.0149443,0.0,7708.887438078346
1731070351.8,40.3,1.112,0.0,1.81,5670.52,5979.76,0.0,11274.1815309,11273.8072169,0.0,7708.953138244853
1731070352.3,39.7,0.802,0.0,1.78,5670.65,5979.95,0.0,11273.8437425,11274.4496405,0.0,7708.92382627081
1731070352.8,40.3,1.312,0.0,2.2,5670.78,5980.14,0.0,11274.0762278,11274.2676781,0.0,7708.742860447623
1731070353.3,39.1,0.964,0.016,2.26,5670.91,5980.33,0.0,11274.2964806,11274.6429818,0.0,7708.935724224639
1731070353.8,39.0,1.02,0.016,2.15,5671.04,5980.52,0.0,11274.3482726,11274.8456659,0.0,7708.887588646956
1731070354.3,40.3,0.971,0.0,5.6,5671.17,5980.71,0.0,11274.6664015,11274.5376759,0.0,7708.682337711695
1731070354.8,40.3,0.837,0.0,2.32,5671.3,5980.9,0.0,11275.0439969,11275.2439578,0.0,7709.216868546775
1731070355.3,39.7,0.897,0.0,1.94,5671.43,5981.09,0.0,11274.6669113,11275.0804383,0.0,7708.605492886933
1731070355.8,40.3,1.221,0.0,1.68,5671.56,5981.28,0.0,11275.0636125,11275.0725566,0.0,7708.663461821
1731070356.3,39.7,1.069,0.0,7.46,5671.69,5981.47,0.0,11275.2045269,11275.6926936,0.0,7708.966790861701
1731070356.8,40.3,1.249,0.0,2.04,5671.82,5981.66,0.0,11275.6462669,11275.2218825,0.0,7708.739600833286
1731070357.3,39.7,1.3,0.0,1.89,5671.95,5981.85,0.0,11275.4937093,11275.7026104,0.0,7708.7338495160475
1731070357.8,40.3,1.575,0.0,1.68,5672.08,5982.04,0.0,11276.0957155,11276.1450569,0.0,7709.250319782406
1731070358.3,39.7,0.597,0.0,1.8,5672.21,5982.23,0.0,11275.5840996,11276.2873242,0.0,7708.751147363871
1731070358.8,40.3,0.828,0.0,2.09,5672.34,5982.42,0.0,11275.9847581,11275.8483813,0.0,7708.515979287708
1731070359.3,39.7,0.811,0.0,1.82,5672.47,5982.61,0.0,11276.593642,11275.9835584,0.0,7708.8264621530825
1731070359.8,40.3,1.022,0.0,1.74,5672.6,5982.8,0.0,11276.6372863,11276.5608325,0.0,7709.029618437832
1731070360.3,39.7,1.235,0.0,1.45,5672.73,5982.99,0.0,11276.618252,11276.4395791,0.0,7708.707543251177
1731070360.8,40.3,1.243,0.0,6.31,5672.86,5983.18,0.0,11276.5302965,11276.5031289,0.0,7708.462268106659
1731070361.3,39.1,1.128,0.016,2.03,5672.99,5983.37,0.0,11276.8739278,11277.1502914,0.0,7708.931498584627
1731070361.8,40.3,1.252,0.0,1.98,5673.12,5983.56,0.0,11276.8720056,11276.878787,0.0,7708.51868526458
1731070362.3,39.0,0.852,0.0,3.42,5673.25,5983.75,0.0,11277.473171,11276.9246334,0.0,7708.762225548438
1731070362.8,40.3,0.588,0.0,1.93,5673.38,5983.94,0.0,11277.5925406,11276.9498431,0.0,7708.641345877482
1731070363.3,40.3,0.661,0.0,1.69,5673.51,5984.13,0.0,11277.2561674,11277.3202042,0.0,7708.426145880171
1731070363.8,39.7,0.796,0.0,1.74,5673.64,5984.32,0.0,11277.674907,11277.9300432,0.0,7708.924343145573
1731070364.3,40.3,0.786,0.0,1.76,5673.77,5984.51,0.0,11277.5926009,11277.6960733,0.0,7708.478873872244
1731070364.8,40.3,0.939,0.0,2.03,5673.9,5984.7,0.0,11277.8806709,11277.7682724,0.0,7708.5128978362845
1731070365.3,39.7,1.057,0.0,6.51,5674.03,5984.89,0.0,11277.82615,11277.6733765,0.0,7708.18312972062
1731070365.8,40.4,1.034,0.0,1.6,5674.16,5985.08,0.0,11278.3563138,11278.2358531,0.0,7708.729805150542
1731070366.3,39.7,0.966,0.0,1.77,5674.29,5985.27,0.0,11278.3961713,11278.5858954,0.0,7708.774166344287
1731070366.8,39.6,0.458,0.0,1.63,5674.42,5985.46,0.0,11278.6751272,11278.8445906,0.0,7708.929624451699
1731070367.3,40.3,0.555,0.0,1.58,5674.55,5985.65,0.0,11278.8324274,11278.8259932,0.0,7708.806238390822
