Time,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance
1731071242.55,40.3,1.488,0.0,1.36,7686.18908896692,19.8,0.51,0.0,10.6,3821.808177551564,19.8,1.182,0.0,1.74,4415.338865817662,19.8,0.506,0.0,3.75,3791.5553246655927
1731071243.05,39.0,0.724,0.0,1.59,7686.720970721389,19.8,0.362,0.0,2.97,3821.7146179431024,19.8,1.102,0.0,3.28,4415.291840014656,19.8,0.559,0.0,0.978,3791.52616040032
1731071243.55,41.0,1.229,0.0,3.81,7686.247012503907,20.5,0.405,0.0,2.51,3821.62105839917,20.5,1.295,0.0,1.6,4415.244814277007,20.5,0.589,0.0,0.852,3791.497018329303
1731071244.05,39.7,0.684,0.0,2.81,7686.28878653885,19.8,0.363,0.0,2.25,3821.527498919771,19.8,0.978,0.0,1.66,4415.197788604719,19.8,0.697,0.0,1.18,3791.467898453052
1731071244.55,39.7,0.627,0.016,1.51,7686.390718355605,19.9,0.426,0.0,0.831,3821.433939504908,19.9,1.085,0.0,4.86,4415.150762997793,19.8,0.646,0.0,0.875,3791.438800772076
1731071245.05,39.7,0.802,0.0,2.35,7686.630920413845,19.8,0.619,0.0,0.798,3821.3403801545874,19.8,0.896,0.0,1.93,4415.103737456232,19.8,0.65,0.0,1.29,3791.4097252868887
1731071245.55,40.1,0.822,0.0,2.17,7686.243845040803,20.5,0.447,0.0,0.825,3821.246820868811,19.8,0.936,0.0,2.0,4415.056711980041,20.5,0.763,0.0,0.774,3791.380671997999
1731071246.05,39.9,0.953,0.0,2.13,7686.364063569012,19.8,0.435,0.0,0.878,3821.153261647588,20.5,0.767,0.0,1.8,4415.009686569216,19.8,0.605,0.0,0.891,3791.3516409059184
1731071246.55,40.4,0.721,0.0,1.61,7686.259943794556,19.8,0.537,0.0,0.731,3821.05970249092,19.8,0.801,0.0,1.28,4414.962661223762,19.8,0.461,0.0,0.877,3791.322632011156
1731071247.05,39.7,0.729,0.0,1.58,7686.518380482757,19.8,0.674,0.0,0.896,3820.9661433988135,19.8,0.954,0.0,2.47,4414.915635943681,19.8,0.532,0.0,0.848,3791.293645314222
1731071247.55,40.3,0.627,0.0,2.67,7686.229561174171,20.5,0.516,0.0,0.725,3820.8725843712728,20.5,0.808,0.0,1.89,4414.868610728976,20.5,0.461,0.0,0.99,3791.2646808156255
1731071248.05,39.7,0.78,0.0,1.61,7686.525941052378,19.8,0.515,0.0,0.75,3820.7790254082993,19.9,0.958,0.0,1.49,4414.821585579649,19.8,0.486,0.0,0.703,3791.235738515873
1731071248.55,40.3,0.802,0.0,10.0,7686.320285179941,19.8,0.705,0.0,0.778,3820.685466509904,19.8,1.179,0.0,2.33,4414.774560495701,19.8,0.556,0.0,0.719,3791.206818415476
1731071249.05,39.7,0.864,0.0,2.46,7686.400353500381,19.8,0.651,0.0,0.845,3820.591907676087,19.8,1.203,0.0,1.89,4414.727535477133,19.8,0.581,0.0,1.11,3791.177920514942
1731071249.55,40.3,0.835,0.0,1.7,7686.233938189919,20.5,0.625,0.0,1.23,3820.498348906856,20.5,1.025,0.0,8.45,4414.68051052395,20.5,0.567,0.0,0.846,3791.1490448147774
1731071250.05,39.7,0.977,0.0,1.97,7686.161869267869,19.9,0.443,0.0,1.18,3820.404790202212,19.8,1.172,0.0,2.03,4414.633485636151,19.8,0.609,0.0,1.53,3791.1201913154914
1731071250.55,40.3,1.057,0.0,1.7,7685.938601510031,19.8,0.444,0.0,1.08,3820.311231562161,19.8,1.326,0.0,1.84,4414.586460813743,19.8,0.642,0.0,1.12,3791.091360017587
1731071251.05,39.7,0.996,0.0,1.62,7686.134557980223,19.8,0.596,0.0,0.898,3820.21767298671,19.8,1.245,0.0,2.35,4414.539436056722,19.8,0.701,0.0,2.99,3791.062550921575
1731071251.55,40.3,0.899,0.0,1.85,7685.995495971766,19.8,0.593,0.031,2.79,3820.1241144758633,20.5,1.206,0.0,1.9,4414.492411365094,20.5,0.651,0.0,1.06,3791.03376402796
1731071252.05,39.7,1.096,0.0,2.43,7686.230503128776,19.8,0.583,0.0,0.876,3820.0305560296247,19.8,1.412,0.0,1.64,4414.445386738859,19.8,0.697,0.0,1.34,3791.004999337247
1731071252.55,40.3,0.864,0.0,1.6,7686.235189458675,19.8,0.538,0.0,0.932,3819.9369976479984,19.8,1.335,0.0,2.94,4414.398362178021,19.8,0.795,0.0,1.03,3790.976256849943
1731071253.05,39.7,1.181,0.0,3.47,7685.610424333221,19.8,0.489,0.0,0.788,3819.843439330989,19.8,1.555,0.0,1.49,4414.351337682583,19.9,0.927,0.0,0.848,3790.94753656655
1731071253.55,40.3,1.112,0.0,1.68,7685.819371295018,20.5,0.634,0.0,0.773,3819.749881078602,20.5,1.466,0.0,1.56,4414.304313252543,20.5,0.827,0.0,0.833,3790.918838487577
1731071254.05,39.7,1.308,0.0,1.53,7686.02291793081,19.8,0.55,0.0,1.28,3819.656322890844,19.2,0.937,0.0,9.57,4414.257288887906,19.8,1.004,0.0,0.903,3790.890162613525
1731071254.55,39.7,1.229,0.016,2.49,7685.774199684765,19.8,0.639,0.0,1.27,3819.562764767717,20.5,0.6,0.0,1.55,4414.2102645886725,19.8,0.726,0.0,0.826,3790.8615089449
1731071255.05,39.7,1.343,0.0,1.74,7685.737883262286,19.8,0.641,0.0,1.11,3819.469206709226,19.9,0.66,0.0,2.62,4414.163240354846,19.8,0.315,0.0,1.2,3790.832877482204
1731071255.55,40.3,1.362,0.0,1.53,7685.813573148648,20.5,0.689,0.0,1.06,3819.375648715375,20.5,0.556,0.0,2.11,4414.1162161864295,20.5,0.321,0.0,0.753,3790.804268225939
1731071256.05,39.7,0.892,0.0,2.46,7685.814656003597,19.8,0.71,0.0,0.808,3819.282090786173,19.9,0.777,0.0,2.02,4414.069192083423,19.8,0.376,0.0,0.79,3790.7756811766103
1731071256.55,40.3,0.912,0.0,1.78,7686.1109941782015,19.8,0.759,0.0,1.73,3819.1885329216207,19.2,0.884,0.032,1.69,4414.022168045829,19.8,0.374,0.0,0.828,3790.74711633472
1731071257.05,39.7,1.184,0.0,1.82,7686.057424594869,19.8,0.512,0.0,1.49,3819.094975121724,19.8,1.052,0.0,2.06,4413.97514407365,19.8,0.605,0.0,0.713,3790.7185737007694
1731071257.55,40.3,1.114,0.0,2.34,7685.870983013654,19.8,0.357,0.0,1.25,3819.001417386488,20.5,0.729,0.0,2.76,4413.928120166887,20.5,0.342,0.0,0.811,3790.690053275261
1731071258.05,39.7,1.192,0.0,11.2,7685.969731817747,20.5,0.401,0.0,2.21,3818.907859715916,19.8,0.8,0.0,1.71,4413.8810963255455,19.8,0.46,0.0,0.92,3790.6615550586944
1731071258.55,40.3,1.213,0.0,2.4,7685.98734027559,19.8,0.287,0.0,1.35,3818.814302110015,19.9,0.703,0.0,4.86,4413.834072549625,19.8,0.435,0.0,0.807,3790.633079051572
1731071259.05,39.0,1.21,0.016,2.07,7685.739995315022,19.9,0.255,0.0,1.21,3818.720744568788,19.8,0.864,0.0,2.47,4413.787048839126,19.8,0.482,0.0,0.731,3790.604625254394
1731071259.55,40.3,1.408,0.0,1.74,7686.077648410357,20.5,0.349,0.0,1.94,3818.6271870922415,20.5,0.646,0.0,1.69,4413.740025194053,20.5,0.358,0.0,0.853,3790.57619366766
1731071260.05,39.7,1.132,0.0,2.62,7686.260739539684,19.8,0.411,0.0,7.25,3818.533629680379,19.8,0.81,0.0,1.68,4413.693001614408,19.8,0.53,0.0,0.875,3790.54778429187
1731071260.55,40.3,0.97,0.0,4.75,7685.857498012474,19.8,0.442,0.0,1.58,3818.440072333203,19.8,0.726,0.0,2.95,4413.645978100192,19.8,0.62,0.0,0.807,3790.519397127522
1731071261.05,39.7,0.97,0.0,2.93,7685.764570673355,19.8,0.539,0.0,1.05,3818.3465150507222,19.8,1.231,0.0,1.58,4413.598954651408,19.8,0.778,0.0,0.746,3790.491032175119
1731071261.55,40.3,1.062,0.0,4.67,7685.711091582435,20.5,0.452,0.0,1.39,3818.252957832941,20.5,1.123,0.0,1.33,4413.551931268057,20.5,0.501,0.0,1.72,3790.462689435156
1731071262.05,39.0,1.24,0.016,2.84,7685.635679338133,19.8,0.353,0.0,1.1,3818.1594006798623,19.8,0.845,0.0,3.22,4413.504907950143,19.8,0.543,0.0,0.817,3790.4343689081343
1731071262.55,40.3,1.075,0.0,11.0,7685.799093436008,19.9,0.409,0.0,0.959,3818.065843591491,19.9,0.889,0.0,1.38,4413.457884697666,19.8,0.511,0.0,0.84,3790.406070594549
1731071263.05,39.7,1.242,0.0,5.45,7685.439138227272,19.8,0.395,0.0,1.5,3817.972286567832,19.8,0.875,0.0,2.11,4413.410861510631,19.8,0.531,0.0,1.4,3790.377794494897
1731071263.55,40.3,1.203,0.0,1.68,7685.848015912573,20.5,0.313,0.0,0.977,3817.8787296088894,20.5,0.962,0.0,1.66,4413.363838389035,20.5,0.535,0.0,0.832,3790.349540609678
1731071264.05,39.7,1.391,0.0,1.8,7685.925182777672,19.8,0.369,0.0,0.705,3817.785172714672,19.8,0.966,0.0,1.47,4413.316815332885,19.8,0.568,0.0,0.862,3790.321308939389
1731071264.55,39.7,0.764,0.0,1.5,7685.64480625713,19.8,0.41,0.0,0.763,3817.691615885181,19.8,1.233,0.0,2.75,4413.269792342181,19.8,0.485,0.0,0.738,3790.293099484524
1731071265.05,40.3,0.674,0.0,1.54,7685.595770050999,19.9,0.425,0.0,0.856,3817.5980591204207,19.8,1.302,0.0,2.17,4413.222769416925,19.8,0.7,0.0,0.847,3790.264912245581
1731071265.55,40.3,0.903,0.0,2.15,7685.56886614953,20.5,0.542,0.0,1.22,3817.504502420396,20.5,1.209,0.0,1.79,4413.175746557122,20.5,0.67,0.0,0.968,3790.2367472230535
1731071266.05,39.7,0.677,0.0,1.69,7686.061729888814,19.8,0.406,0.0,0.777,3817.410945785113,19.8,1.207,0.0,2.16,4413.1287237627685,19.8,0.698,0.0,0.881,3790.2086044174393
1731071266.55,40.3,0.944,0.0,1.68,7685.78924263122,19.8,0.664,0.0,0.994,3817.317389214578,19.8,1.244,0.0,2.15,4413.081701033871,19.8,0.899,0.0,3.13,3790.1804838292337
1731071267.05,39.7,0.796,0.0,3.09,7685.726762220298,19.8,0.588,0.0,0.801,3817.223832708793,19.8,0.932,0.0,2.28,4413.034678370429,19.8,0.706,0.0,0.899,3790.152385458928
1731071267.55,39.7,0.863,0.016,1.69,7685.538793400663,20.5,0.468,0.0,3.27,3817.1302762677615,20.5,0.996,0.0,1.88,4412.987655772447,19.9,0.6,0.0,0.937,3790.1243093070175
1731071268.05,39.7,0.927,0.0,1.86,7685.964046963142,19.8,0.554,0.0,6.29,3817.036719891491,19.8,0.801,0.0,8.03,4412.940633239927,20.5,0.543,0.0,0.787,3790.096255373997
1731071268.55,40.3,0.813,0.0,2.47,7685.307704667634,19.9,0.534,0.0,2.14,3816.9431635799865,19.8,0.893,0.0,2.68,4412.893610772868,19.8,0.512,0.0,0.802,3790.06822366036
1731071269.05,39.7,0.681,0.0,1.83,7685.40895750106,19.8,0.502,0.0,1.4,3816.849607333252,19.8,1.05,0.0,1.81,4412.846588371275,19.8,0.566,0.0,0.873,3790.040214166599
1731071269.55,40.3,0.824,0.0,4.09,7685.410482726851,20.5,0.677,0.0,1.06,3816.756051151292,20.5,0.91,0.0,2.16,4412.799566035149,20.5,0.619,0.0,0.935,3790.0122268932064
1731071270.05,39.7,0.884,0.0,1.69,7685.9216105209025,19.8,0.673,0.0,1.29,3816.662495034111,19.8,0.826,0.0,2.91,4412.752543764492,19.8,0.545,0.0,0.803,3789.984261840674
1731071270.55,40.3,0.899,0.0,1.93,7685.875835282439,19.8,0.666,0.0,1.1,3816.568938981713,19.8,1.249,0.0,2.0,4412.705521559308,19.8,0.787,0.0,0.759,3789.956319009495
1731071271.05,39.7,1.132,0.0,3.53,7685.512696436358,19.8,0.559,0.0,1.62,3816.4753829941046,19.8,1.285,0.0,1.98,4412.658499419596,19.8,0.751,0.0,0.749,3789.92839840016
1731071271.55,40.3,0.956,0.0,3.29,7685.318678557228,20.5,0.476,0.0,1.66,3816.3818270712895,20.5,1.129,0.0,1.93,4412.611477345359,20.5,0.747,0.0,0.856,3789.90050001316
1731071272.05,39.6,0.943,0.0,11.2,7685.586638498788,19.8,0.443,0.0,0.8,3816.2882712132746,19.8,1.283,0.0,1.56,4412.564455336601,19.8,0.742,0.0,0.74,3789.872623848986
1731071272.55,40.3,1.257,0.0,1.97,7685.597953562215,19.8,0.544,0.0,1.66,3816.1947154200616,19.8,1.377,0.0,4.4,4412.517433393323,19.8,0.825,0.0,0.824,3789.84476990813
1731071273.05,39.7,0.946,0.0,3.03,7685.651450382918,19.8,0.583,0.0,5.53,3816.101159691655,19.8,1.372,0.0,2.04,4412.470411515527,19.8,0.816,0.0,0.73,3789.8169381910775
1731071273.55,40.3,0.989,0.0,4.42,7685.460556225719,19.9,0.656,0.0,1.36,3816.007604028063,20.5,1.285,0.0,2.24,4412.423389703215,20.5,0.738,0.0,3.02,3789.789128698323
1731071274.05,39.7,1.016,0.0,2.2,7685.427049799157,20.5,0.677,0.0,0.767,3815.914048429288,19.8,1.515,0.0,1.7,4412.376367956387,19.8,0.878,0.0,0.852,3789.761341430354
1731071274.55,40.3,1.169,0.0,2.24,7685.297188285406,19.9,0.683,0.0,1.43,3815.820492895336,19.8,1.635,0.0,1.55,4412.329346275049,19.8,0.819,0.0,1.24,3789.733576387661
1731071275.05,39.7,1.124,0.0,1.85,7685.520920303753,19.8,0.609,0.0,1.31,3815.72693742621,19.9,1.027,0.0,3.19,4412.2823246592,19.8,0.883,0.0,1.09,3789.705833570728
1731071275.55,40.3,1.214,0.0,1.97,7685.34136445294,20.5,0.671,0.0,2.7,3815.633382021915,19.8,0.599,0.0,2.0,4412.235303108846,20.5,0.82,0.0,3.38,3789.678112980045
1731071276.05,39.7,1.466,0.0,3.31,7685.317831328342,19.8,0.714,0.0,2.3,3815.539826682457,20.5,0.749,0.0,1.7,4412.188281623983,19.2,0.478,0.0,1.26,3789.6504146161024
1731071276.55,40.3,1.449,0.0,6.13,7685.132192574418,19.8,0.735,0.0,1.09,3815.446271407841,19.8,0.778,0.0,2.51,4412.141260204618,20.5,0.335,0.0,1.89,3789.622738479386
1731071277.05,39.7,1.18,0.0,1.49,7685.053906499437,19.8,0.718,0.0,2.04,3815.352716198072,19.9,0.656,0.0,3.62,4412.094238850752,19.8,0.299,0.0,2.01,3789.595084570382
1731071277.55,40.3,1.306,0.0,3.98,7685.707185966286,20.5,0.928,0.0,1.22,3815.259161053152,20.5,0.83,0.0,1.66,4412.047217562385,20.5,0.476,0.0,7.06,3789.567452889578
1731071278.05,39.1,0.975,0.016,1.61,7685.113904450676,19.8,0.82,0.0,2.12,3815.165605973088,19.8,0.834,0.0,2.74,4412.000196339525,19.8,0.388,0.0,2.07,3789.539843437458
1731071278.55,39.7,1.108,0.0,1.78,7685.508896359627,19.8,0.607,0.0,1.38,3815.072050957884,19.8,0.851,0.0,1.74,4411.953175182167,19.8,0.36,0.0,3.78,3789.512256214511
1731071279.05,40.3,1.182,0.0,2.24,7685.51871603653,19.8,0.247,0.0,1.18,3814.9784960075463,19.8,0.692,0.0,1.64,4411.906154090316,19.8,0.429,0.0,1.87,3789.4846912212224
1731071279.55,40.3,1.074,0.0,1.72,7685.162232290168,20.5,0.378,0.0,0.933,3814.884941122078,19.9,0.816,0.0,1.71,4411.859133063974,20.5,0.462,0.0,3.48,3789.4571484580742
1731071280.05,39.7,1.19,0.0,1.8,7685.583580145633,19.8,0.341,0.0,0.816,3814.791386301485,20.5,0.593,0.0,1.4,4411.812112103144,19.9,0.378,0.0,0.715,3789.4296279255545
1731071280.55,40.3,1.201,0.0,1.82,7685.4200225169425,19.8,0.477,0.0,1.15,3814.697831545769,19.8,0.623,0.0,1.93,4411.765091207827,19.8,0.505,0.0,0.841,3789.402129624144
1731071281.05,39.7,1.608,0.0,4.4,7685.602097899189,19.8,0.66,0.0,0.873,3814.60427685494,19.8,0.862,0.0,1.76,4411.718070378025,19.8,0.628,0.0,1.16,3789.3746535543296
1731071281.55,39.7,0.969,0.0,2.27,7684.931615767114,20.5,0.315,0.0,0.821,3814.510722229,20.5,0.807,0.0,1.51,4411.67104961374,20.5,0.48,0.0,0.825,3789.347199716595
1731071282.05,40.3,0.935,0.0,1.75,7685.4131293462415,19.8,0.358,0.0,0.773,3814.417167667952,19.8,0.925,0.0,9.49,4411.624028914975,19.8,0.551,0.0,0.943,3789.319768111422
1731071282.55,40.3,1.025,0.0,1.58,7685.162215604265,19.8,0.333,0.0,0.793,3814.323613171804,19.9,0.873,0.0,1.63,4411.577008281732,19.8,0.506,0.0,0.756,3789.292358739294
1731071283.05,39.7,1.159,0.0,2.5,7685.568718574528,19.8,0.32,0.0,0.989,3814.2300587405575,19.8,0.822,0.0,1.72,4411.529987714014,19.8,0.456,0.0,0.799,3789.2649716006927
1731071283.55,40.3,1.021,0.0,1.68,7685.437263092017,19.8,0.381,0.0,0.793,3814.13650437422,20.5,0.81,0.0,2.59,4411.482967211819,19.8,0.46,0.0,0.939,3789.2376066961015
1731071284.05,39.7,1.189,0.0,1.76,7685.419274310015,19.8,0.347,0.0,0.92,3814.042950072796,19.8,0.878,0.0,2.07,4411.435946775154,20.5,0.504,0.0,0.94,3789.210264026002
1731071284.55,40.3,1.205,0.0,2.08,7685.130477095701,19.8,0.322,0.0,0.735,3813.9493958362905,19.9,1.164,0.0,2.2,4411.388926404018,19.8,0.663,0.0,1.48,3789.1829435908735
1731071285.05,39.7,1.454,0.0,1.99,7685.121113010749,19.8,0.363,0.0,0.751,3813.8558416647065,19.8,0.956,0.0,1.73,4411.341906098415,19.8,0.527,0.0,2.3,3789.155645391201
1731071285.55,40.3,1.271,0.0,2.53,7685.218824011492,20.5,0.483,0.0,1.18,3813.762287558048,20.5,1.06,0.0,1.83,4411.294885858347,20.5,0.518,0.0,0.854,3789.128369427459
1731071286.05,39.7,0.661,0.0,9.41,7685.249449259198,19.8,0.413,0.0,0.941,3813.6687335163233,19.8,1.044,0.0,2.27,4411.247865683814,19.8,0.634,0.0,0.798,3789.1011157001335
1731071286.55,40.3,0.693,0.0,1.56,7684.979926456906,19.8,0.36,0.0,1.66,3813.575179539536,19.8,1.12,0.0,5.03,4411.200845574819,19.8,0.627,0.0,0.769,3789.0738842097016
1731071287.05,39.7,0.708,0.0,3.22,7685.049989320944,19.8,0.426,0.0,0.746,3813.4816256276895,19.8,1.297,0.0,1.65,4411.153825531365,19.8,0.901,0.0,0.905,3789.046674956645
1731071287.55,40.3,0.842,0.0,1.58,7685.107214086665,20.5,0.382,0.0,0.839,3813.388071780789,20.5,1.108,0.0,5.45,4411.106805553453,20.5,0.615,0.0,0.86,3789.01948794144
1731071288.05,39.7,0.657,0.0,1.75,7685.5175613072015,19.8,0.549,0.0,0.796,3813.294517998839,19.8,0.939,0.0,1.68,4411.059785641089,19.8,0.647,0.0,0.774,3788.992323164564
1731071288.55,40.3,1.18,0.0,2.8,7685.276058232484,19.8,0.921,0.0,1.04,3813.200964281845,19.8,1.153,0.0,1.62,4411.0127657942685,19.8,0.785,0.0,0.688,3788.9651806264983
1731071289.05,39.7,0.924,0.0,1.58,7685.181309391329,19.8,0.508,0.0,0.897,3813.107410629813,19.9,0.973,0.0,2.55,4410.965746012997,19.8,0.497,0.0,0.771,3788.938060327722
1731071289.55,40.3,1.045,0.0,1.69,7685.138475163158,20.5,0.465,0.0,0.748,3813.013857042747,20.5,0.885,0.0,1.57,4410.918726297278,20.5,0.505,0.0,0.807,3788.9109622687097
1731071290.05,39.7,0.73,0.0,1.81,7685.010022427441,19.8,0.493,0.0,0.906,3812.9203035206497,19.8,1.005,0.0,1.99,4410.87170664711,19.8,0.546,0.0,0.838,3788.88388644994
1731071290.55,40.3,0.693,0.0,7.3,7684.862881144098,19.9,0.661,0.0,0.825,3812.826750063527,19.9,0.917,0.0,2.45,4410.824687062501,19.8,0.541,0.0,0.858,3788.856832871888
1731071291.05,39.7,0.823,0.0,2.27,7685.535571079343,19.8,0.572,0.0,1.16,3812.7331966713846,19.8,1.262,0.0,1.68,4410.777667543445,19.8,0.59,0.0,0.718,3788.829801535032
1731071291.55,40.3,0.755,0.0,1.54,7685.073772605384,19.8,0.395,0.0,0.677,3812.639643344228,20.5,0.926,0.0,7.65,4410.730648089952,20.5,0.538,0.0,0.785,3788.80279243985
1731071292.05,39.7,0.82,0.0,1.79,7685.040960325146,20.5,0.63,0.0,0.776,3812.54609008206,19.8,0.975,0.0,1.78,4410.683628702017,19.8,0.567,0.0,0.767,3788.7758055868135
1731071292.55,40.3,0.863,0.0,2.37,7684.698714391573,19.8,0.419,0.0,0.828,3812.4525368848863,19.9,1.175,0.0,1.87,4410.636609379648,19.8,0.689,0.0,2.2,3788.748840976399
1731071293.05,39.7,0.816,0.0,2.26,7684.799979041876,19.9,0.478,0.0,0.751,3812.3589837527097,19.8,1.19,0.0,2.38,4410.589590122845,19.8,0.669,0.0,0.848,3788.7218986090807
1731071293.55,40.3,1.019,0.0,2.32,7684.70071565373,20.5,0.465,0.0,1.81,3812.265430685539,20.5,1.224,0.0,1.77,4410.542570931609,20.5,0.735,0.0,0.812,3788.694978485336
1731071294.05,39.7,1.134,0.0,1.68,7685.12008507232,19.8,0.47,0.0,0.687,3812.171877683376,19.8,1.156,0.0,4.33,4410.495551805942,19.8,0.667,0.0,0.758,3788.668080605637
1731071294.55,40.3,1.144,0.0,1.35,7685.101721523181,19.8,0.825,0.0,0.725,3812.0783247462273,19.8,1.569,0.0,2.09,4410.448532745847,19.9,0.982,0.0,0.786,3788.641204970457
1731071295.05,39.7,0.84,0.0,4.77,7684.732395918124,19.8,0.641,0.0,0.919,3811.984771874096,19.8,1.444,0.0,2.71,4410.401513751326,19.8,0.849,0.0,0.948,3788.614351580272
1731071295.55,40.3,0.961,0.0,2.39,7685.308965295088,20.5,0.547,0.0,0.713,3811.891219066986,20.5,1.332,0.0,2.31,4410.354494822384,20.5,0.906,0.0,0.854,3788.587520435551
1731071296.05,39.7,1.051,0.0,1.73,7684.778696033858,19.8,0.587,0.0,0.893,3811.7976663249055,19.8,1.422,0.0,10.3,4410.307475959018,19.8,0.853,0.0,1.26,3788.56071153677
1731071296.55,40.3,1.098,0.0,3.14,7684.592036432933,19.8,0.74,0.0,0.967,3811.7041136478574,19.8,1.012,0.0,2.57,4410.260457161232,19.8,0.878,0.0,0.807,3788.5339248844007
1731071297.05,39.7,1.369,0.0,1.79,7684.886123193911,19.8,0.801,0.0,0.798,3811.610561035847,19.8,0.72,0.0,5.63,4410.213438429029,19.8,0.624,0.0,0.757,3788.507160478914
1731071297.55,40.3,1.388,0.0,1.84,7684.987232329709,20.5,0.651,0.0,0.832,3811.517008488878,20.5,0.696,0.0,3.21,4410.16641976241,19.8,0.325,0.0,0.906,3788.4804183207816
1731071298.05,39.7,1.412,0.0,2.8,7685.062031696699,19.8,0.701,0.0,0.867,3811.423456006954,19.8,0.594,0.0,4.93,4410.11940116138,20.5,0.317,0.0,0.855,3788.4536984104734
1731071298.55,39.6,0.912,0.0,1.7,7684.919003100737,19.8,0.707,0.0,0.757,3811.329903590084,19.8,0.696,0.0,3.39,4410.072382625936,19.8,0.346,0.0,0.888,3788.427000748463
1731071299.05,40.3,0.928,0.0,1.62,7684.503849940986,19.8,0.764,0.0,0.905,3811.236351238269,19.8,0.653,0.0,4.97,4410.025364156084,19.9,0.385,0.0,0.757,3788.4003253352193
1731071299.55,40.3,0.974,0.0,3.23,7685.057939476113,20.5,0.867,0.0,0.757,3811.1427989515178,20.5,1.254,0.0,2.77,4409.978345751825,20.5,0.423,0.0,0.724,3788.3736721712135
1731071300.05,39.7,0.987,0.0,7.25,7684.645672540634,19.8,0.498,0.0,2.97,3811.04924672983,19.8,0.734,0.0,2.97,4409.931327413159,19.8,0.343,0.0,0.792,3788.347041256913
1731071300.55,40.3,0.983,0.0,1.85,7684.678419358237,19.8,0.389,0.0,0.779,3810.955694573213,19.8,0.844,0.0,11.8,4409.884309140094,19.8,0.523,0.0,0.81,3788.3204325927854
1731071301.05,39.7,1.136,0.0,2.69,7685.167255557415,19.8,0.33,0.0,0.826,3810.862142481671,19.8,0.652,0.0,2.65,4409.837290932625,19.8,0.496,0.0,0.814,3788.293846179306
1731071301.55,40.3,1.167,0.0,1.74,7684.943922316832,20.5,0.502,0.0,1.26,3810.768590455212,20.5,0.635,0.0,1.61,4409.790272790759,19.8,0.448,0.0,0.907,3788.267282016938
1731071302.05,39.7,1.292,0.0,1.88,7684.865029862231,19.9,0.349,0.0,0.732,3810.675038493837,19.9,1.028,0.0,3.69,4409.743254714496,20.5,0.632,0.0,1.3,3788.240740106152
1731071302.55,40.3,1.536,0.0,2.77,7685.204514245389,19.8,0.634,0.0,0.938,3810.5814865975512,19.8,0.801,0.0,2.11,4409.696236703838,19.8,0.461,0.0,0.741,3788.2142204474135
1731071303.05,39.7,0.838,0.0,1.41,7684.300413417657,19.8,0.431,0.0,0.949,3810.48793476636,19.8,0.945,0.0,1.89,4409.64921875879,19.8,0.538,0.0,0.784,3788.1877230411897
1731071303.55,40.3,1.114,0.0,1.61,7684.882048948101,20.5,0.726,0.0,1.85,3810.394383000268,20.5,0.975,0.0,3.75,4409.602200879349,20.5,0.457,0.0,1.05,3788.16124788795
1731071304.05,39.7,1.183,0.0,1.37,7684.838393343447,19.8,0.677,0.0,0.875,3810.300831299282,19.8,0.742,0.0,1.9,4409.555183065521,19.8,0.496,0.0,0.891,3788.1347949881615
1731071304.55,40.3,1.168,0.0,4.5,7684.655280966407,19.8,0.411,0.0,0.773,3810.2072796634047,19.8,1.004,0.0,1.57,4409.508165317306,19.8,0.479,0.0,1.68,3788.108364342288
1731071305.05,39.7,1.054,0.0,2.36,7685.025343834454,19.8,0.397,0.0,1.48,3810.1137280926414,19.9,0.951,0.0,3.83,4409.461147634707,19.9,0.575,0.0,0.994,3788.081955950796
1731071305.55,40.3,1.169,0.0,1.86,7684.718432140411,19.8,0.35,0.031,0.715,3810.020176586994,20.5,0.882,0.0,1.35,4409.414130017729,20.5,0.52,0.0,0.828,3788.055569814149
1731071306.05,39.7,1.226,0.0,1.63,7684.882080998646,19.8,0.351,0.0,1.29,3809.926625146473,19.8,0.852,0.0,1.9,4409.367112466369,19.8,0.613,0.0,0.822,3788.0292059328153
1731071306.55,40.3,1.285,0.0,2.35,7684.805488580858,19.8,0.318,0.0,1.32,3809.8330737710808,19.8,0.933,0.0,1.39,4409.320094980631,19.8,0.569,0.0,0.811,3788.002864307259
1731071307.05,39.0,0.633,0.0,1.81,7684.617463996575,19.8,0.517,0.0,0.842,3809.739522460821,19.8,1.054,0.0,1.65,4409.273077560518,19.8,0.598,0.0,1.19,3787.976544937944
1731071307.55,41.0,0.583,0.0,1.87,7684.532244986776,20.5,0.414,0.0,1.34,3809.645971215699,20.5,1.13,0.0,1.93,4409.226060206031,20.5,0.678,0.0,0.733,3787.950247825333
1731071308.05,39.7,0.614,0.0,2.23,7684.400112034184,19.8,0.569,0.0,0.784,3809.552420035718,19.8,1.026,0.0,1.68,4409.179042917173,19.8,0.577,0.0,0.887,3787.92397296989
1731071308.55,40.3,1.039,0.0,1.63,7684.870846423642,19.8,0.443,0.0,0.913,3809.4588689208863,19.8,1.444,0.0,1.61,4409.132025693947,19.8,0.692,0.0,0.669,3787.89772037208
