Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,S1_X,S1_Y,S1_Z,Distance
1731072005.23,40.3,0.955,0.0,9.46,6099.52,6606.76,0.0,11769.0004984,11768.75344,0.0,7667.4106056960945
1731072005.73,39.7,0.708,0.0,3.28,6099.65,6606.95,0.0,11769.4054511,11768.871642,0.0,7667.565579336518
1731072006.23,40.3,0.619,0.0,1.76,6099.78,6607.14,0.0,11769.4143638,11769.0686462,0.0,7667.480757565812
1731072006.73,39.7,0.692,0.0,2.63,6099.91,6607.33,0.0,11769.6089078,11769.1262686,0.0,7667.439365501458
1731072007.23,40.4,0.751,0.0,2.46,6100.04,6607.52,0.0,11769.3324086,11769.4308461,0.0,7667.215922177645
1731072007.73,39.7,0.789,0.0,1.62,6100.17,6607.71,0.0,11769.3879672,11769.6682229,0.0,7667.192775363629
1731072008.23,39.7,0.957,0.0,1.95,6100.3,6607.9,0.0,11770.0341756,11769.5945752,0.0,7667.396983958489
1731072008.73,40.3,0.959,0.0,2.01,6100.43,6608.09,0.0,11770.1653827,11769.88222,0.0,7667.463611409761
1731072009.23,40.3,0.955,0.0,2.07,6100.56,6608.28,0.0,11770.2805605,11770.0891718,0.0,7667.464063185104
1731072009.73,39.7,0.993,0.0,1.84,6100.69,6608.47,0.0,11770.5003043,11770.5066653,0.0,7667.683575933998
1731072010.23,40.3,0.786,0.0,1.62,6100.82,6608.66,0.0,11770.3683421,11770.3848426,0.0,7667.279944942852
1731072010.73,39.7,0.844,0.0,2.94,6100.95,6608.85,0.0,11770.528435,11770.9908028,0.0,7667.582232917342
1731072011.23,40.3,0.847,0.0,8.17,6101.08,6609.04,0.0,11771.1155124,11770.6530707,0.0,7667.564946154562
1731072011.73,39.6,0.937,0.0,1.57,6101.21,6609.23,0.0,11771.1601918,11770.7531384,0.0,7667.441312832556
1731072012.23,40.3,1.013,0.0,1.87,6101.34,6609.42,0.0,11770.7603021,11771.4393418,0.0,7667.383533317017
1731072012.73,39.7,1.215,0.0,1.8,6101.47,6609.61,0.0,11771.2270903,11771.3829035,0.0,7667.46665922415
1731072013.23,40.3,1.485,0.0,1.95,6101.6,6609.8,0.0,11771.0547574,11771.3064215,0.0,7667.063700360864
1731072013.73,39.7,1.4,0.0,1.67,6101.73,6609.99,0.0,11771.1566755,11771.7528863,0.0,7667.215591285738
1731072014.23,39.7,0.611,0.0,1.96,6101.86,6610.18,0.0,11772.0254887,11771.6790254,0.0,7667.584290925641
1731072014.73,40.3,0.705,0.0,1.78,6101.99,6610.37,0.0,11771.8240316,11772.0518009,0.0,7667.462224206375
1731072015.23,40.3,1.095,0.0,2.03,6102.12,6610.56,0.0,11772.0729476,11771.8065404,0.0,7667.257154862415
1731072015.73,39.0,0.82,0.016,6.0,6102.25,6610.75,0.0,11772.3856289,11772.0517459,0.0,7667.42941032727
1731072016.23,40.3,0.941,0.0,1.49,6102.38,6610.94,0.0,11772.5488483,11772.4039542,0.0,7667.5631669219165
1731072016.73,39.7,0.961,0.0,1.96,6102.51,6611.13,0.0,11772.2700753,11772.5380772,0.0,7667.223268618913
1731072017.23,40.4,0.943,0.0,1.99,6102.64,6611.32,0.0,11772.5093569,11772.6715738,0.0,7667.266044209067
1731072017.73,39.0,1.136,0.016,1.96,6102.77,6611.51,0.0,11772.5447565,11772.5988408,0.0,7667.0192260144295
1731072018.23,40.3,1.056,0.0,2.12,6102.9,6611.7,0.0,11773.006103,11773.2402759,0.0,7667.568143747775
1731072018.73,39.7,0.643,0.0,1.85,6103.03,6611.89,0.0,11773.0410161,11772.8960457,0.0,7667.13820968732
1731072019.23,40.3,0.77,0.0,1.86,6103.16,6612.08,0.0,11773.0249107,11773.2967956,0.0,7667.17202864072
1731072019.73,39.7,0.605,0.0,1.59,6103.29,6612.27,0.0,11773.4274626,11773.4695614,0.0,7667.3619816319815
1731072020.23,40.3,0.714,0.0,3.6,6103.42,6612.46,0.0,11773.2458029,11773.6626271,0.0,7667.13357084736
1731072020.73,39.7,0.793,0.0,2.68,6103.55,6612.65,0.0,11773.7253798,11773.3373649,0.0,7667.045253285557
1731072021.23,39.7,0.75,0.016,1.47,6103.68,6612.84,0.0,11773.4989321,11773.5346803,0.0,7666.78656974852
1731072021.73,39.1,0.832,0.016,2.25,6103.81,6613.03,0.0,11773.6934999,11773.7758735,0.0,7666.868778926998
1731072022.23,40.3,0.883,0.0,2.75,6103.94,6613.22,0.0,11773.7835892,11773.8947306,0.0,7666.791375865508
1731072022.73,39.6,0.605,0.0,1.56,6104.07,6613.41,0.0,11774.277881,11773.8851889,0.0,7666.926476040253
1731072023.23,40.3,0.623,0.0,2.32,6104.2,6613.6,0.0,11774.4385685,11774.6418069,0.0,7667.330562606163
1731072023.73,39.7,0.711,0.0,2.66,6104.33,6613.79,0.0,11774.6558259,11774.7067689,0.0,7667.310928049137
1731072024.23,40.3,0.708,0.0,1.61,6104.46,6613.98,0.0,11774.6954452,11774.7563719,0.0,7667.1495853911565
1731072024.73,39.6,0.744,0.0,2.2,6104.59,6614.17,0.0,11775.0873172,11774.7807325,0.0,7667.231766209143
1731072025.23,40.4,0.841,0.0,9.48,6104.72,6614.36,0.0,11774.9558012,11775.1630914,0.0,7667.167833653702
1731072025.73,39.6,0.976,0.0,1.82,6104.85,6614.55,0.0,11774.8815675,11775.0165874,0.0,7666.79029164867
1731072026.23,40.3,0.893,0.0,2.09,6104.98,6614.74,0.0,11775.3946523,11774.9936128,0.0,7666.930264286613
1731072026.73,39.7,0.901,0.0,1.77,6105.11,6614.93,0.0,11775.4094057,11775.6077735,0.0,7667.13052139969
1731072027.23,40.3,0.544,0.0,1.86,6105.24,6615.12,0.0,11775.5510254,11775.3641224,0.0,7666.847235176697
1731072027.73,39.7,0.758,0.0,2.02,6105.37,6615.31,0.0,11775.9770378,11775.7632606,0.0,7667.206925079306
1731072028.23,40.3,0.716,0.0,1.9,6105.5,6615.5,0.0,11775.5572866,11775.8078911,0.0,7666.70249613709
1731072028.73,39.7,0.789,0.0,2.28,6105.63,6615.69,0.0,11776.3226438,11776.1400452,0.0,7667.268074709017
1731072029.23,39.7,0.786,0.016,1.94,6105.76,6615.88,0.0,11776.5424818,11776.2325605,0.0,7667.268907802091
1731072029.73,39.6,1.101,0.0,8.48,6105.89,6616.07,0.0,11776.3963174,11776.3410332,0.0,7667.009784248114
1731072030.23,40.3,1.087,0.0,2.71,6106.02,6616.26,0.0,11776.7468628,11776.2968615,0.0,7667.01529700576
1731072030.73,39.7,1.161,0.0,1.61,6106.15,6616.45,0.0,11776.3949132,11776.3434047,0.0,7666.562288505653
1731072031.23,39.7,0.799,0.0,3.26,6106.28,6616.64,0.0,11776.8046799,11776.507121,0.0,7666.751518846287
1731072031.73,40.3,0.872,0.0,2.35,6106.41,6616.83,0.0,11776.8724018,11777.2935947,0.0,7667.106909548834
1731072032.23,40.3,0.893,0.0,1.66,6106.54,6617.02,0.0,11776.7226341,11776.8277385,0.0,7666.458569791772
1731072032.73,39.7,0.956,0.0,2.19,6106.67,6617.21,0.0,11777.4303168,11777.1735638,0.0,7666.990710202878
1731072033.23,40.3,0.918,0.0,2.94,6106.8,6617.4,0.0,11777.1824406,11777.5789112,0.0,7666.856162616984
1731072033.73,39.7,1.093,0.0,1.8,6106.93,6617.59,0.0,11777.6662724,11777.7823296,0.0,7667.126890144425
1731072034.23,40.3,1.192,0.0,2.11,6107.06,6617.78,0.0,11777.8347717,11777.3524438,0.0,7666.738179576077
1731072034.73,39.7,1.373,0.0,1.55,6107.19,6617.97,0.0,11777.8684639,11777.8909198,0.0,7666.901469272248
1731072035.23,40.4,1.335,0.0,1.74,6107.32,6618.16,0.0,11777.8081353,11777.9258971,0.0,7666.656364116905
1731072035.73,39.6,0.711,0.0,2.26,6107.45,6618.35,0.0,11778.4108719,11777.895712,0.0,7666.8578417001045
1731072036.23,40.3,0.66,0.0,1.74,6107.58,6618.54,0.0,11778.2946358,11778.2274476,0.0,7666.771095943673
1731072036.73,39.7,0.82,0.0,2.02,6107.71,6618.73,0.0,11778.489407,11778.1099738,0.0,7666.612080763168
1731072037.23,40.3,0.748,0.0,1.64,6107.84,6618.92,0.0,11778.4245845,11778.8308864,0.0,7666.825280750714
1731072037.73,39.7,0.897,0.0,2.19,6107.97,6619.11,0.0,11779.0617017,11778.5803651,0.0,7666.903908191085
1731072038.23,40.3,0.852,0.0,2.22,6108.1,6619.3,0.0,11778.9237664,11778.7031455,0.0,7666.6604859849085
1731072038.73,39.7,1.041,0.0,1.69,6108.23,6619.49,0.0,11778.9828818,11778.7828307,0.0,7666.53381648809
1731072039.23,40.3,1.016,0.0,11.6,6108.36,6619.68,0.0,11778.8819232,11779.309401,0.0,7666.589491889823
1731072039.73,39.7,0.849,0.0,3.07,6108.49,6619.87,0.0,11779.0411362,11778.9574517,0.0,7666.246377631462
1731072040.23,40.3,0.469,0.0,1.83,6108.62,6620.06,0.0,11779.3063346,11779.7466061,0.0,7666.749596705693
1731072040.73,39.6,0.619,0.0,2.15,6108.75,6620.25,0.0,11779.6644473,11779.6359663,0.0,7666.715999556085
1731072041.23,40.4,0.686,0.0,3.0,6108.88,6620.44,0.0,11779.8192277,11779.6525876,0.0,7666.617653719074
1731072041.73,39.6,0.585,0.0,1.8,6109.01,6620.63,0.0,11779.7888475,11779.651296,0.0,7666.370293028829
1731072042.23,40.3,0.848,0.0,1.62,6109.14,6620.82,0.0,11779.8299956,11779.7014454,0.0,7666.2104584918825
1731072042.73,39.7,0.714,0.0,6.35,6109.27,6621.01,0.0,11780.4053777,11779.9690041,0.0,7666.5921032871565
1731072043.23,40.3,1.051,0.0,1.77,6109.4,6621.2,0.0,11780.6577335,11780.0348946,0.0,7666.599099309038
1731072043.73,39.7,0.802,0.0,5.34,6109.53,6621.39,0.0,11780.8773134,11780.3512973,0.0,7666.750420892068
1731072044.23,40.3,0.63,0.0,1.72,6109.66,6621.58,0.0,11780.9971757,11780.3612211,0.0,7666.621749352897
1731072044.73,39.7,0.857,0.0,2.02,6109.79,6621.77,0.0,11780.6054877,11780.5525594,0.0,7666.236742412003
1731072045.23,40.3,0.727,0.0,2.35,6109.92,6621.96,0.0,11780.8822543,11780.8569636,0.0,7666.422292747552
1731072045.73,39.7,0.88,0.0,1.86,6110.05,6622.15,0.0,11780.8977228,11781.2164451,0.0,7666.451622500641
1731072046.23,40.4,0.963,0.0,1.66,6110.18,6622.34,0.0,11781.0744215,11781.5018752,0.0,7666.550384254771
1731072046.73,39.6,0.984,0.0,1.99,6110.31,6622.53,0.0,11781.2703488,11781.5906317,0.0,7666.531019908459
1731072047.23,40.3,1.073,0.0,2.01,6110.44,6622.72,0.0,11781.5712683,11781.263063,0.0,7666.30917685397
1731072047.73,39.7,0.912,0.0,2.12,6110.57,6622.91,0.0,11781.4784166,11782.0330789,0.0,7666.5346286769845
1731072048.23,39.7,0.783,0.0,2.63,6110.7,6623.1,0.0,11781.7619959,11782.1400274,0.0,7666.592343776777
1731072048.73,40.3,0.831,0.0,3.12,6110.83,6623.29,0.0,11781.7657526,11782.1238347,0.0,7666.36020834936
1731072049.23,40.3,0.72,0.0,3.22,6110.96,6623.48,0.0,11782.4538239,11782.4989341,0.0,7666.897583569128
1731072049.73,39.7,0.768,0.0,1.83,6111.09,6623.67,0.0,11782.0769595,11782.2926689,0.0,7666.255992002094
1731072050.23,40.3,0.896,0.0,1.9,6111.22,6623.86,0.0,11782.5594521,11782.3766669,0.0,7666.445420377752
1731072050.73,39.0,0.945,0.016,2.83,6111.35,6624.05,0.0,11782.3991401,11782.8986534,0.0,7666.454055045001
1731072051.23,40.3,0.869,0.0,1.81,6111.48,6624.24,0.0,11782.8015442,11782.5932229,0.0,7666.322197110547
1731072051.73,39.7,1.077,0.0,1.89,6111.61,6624.43,0.0,11782.5523563,11783.2239779,0.0,7666.338272923697
1731072052.23,40.3,1.084,0.0,1.75,6111.74,6624.62,0.0,11782.9891716,11783.0214955,0.0,7666.3011390859365
1731072052.73,39.7,0.703,0.0,1.98,6111.87,6624.81,0.0,11783.0541984,11783.0530628,0.0,7666.146470496514
1731072053.23,40.3,0.834,0.0,10.6,6112.0,6625.0,0.0,11783.3192789,11783.3280426,0.0,7666.303578537467
1731072053.73,39.7,0.961,0.0,1.66,6112.13,6625.19,0.0,11783.3958904,11783.798601,0.0,7666.452862825525
1731072054.23,40.3,0.996,0.0,1.85,6112.26,6625.38,0.0,11783.542811,11783.6234057,0.0,7666.219652135698
1731072054.73,39.7,1.059,0.0,1.73,6112.39,6625.57,0.0,11783.4963173,11784.0680922,0.0,7666.260459268978
1731072055.23,40.3,1.14,0.0,1.88,6112.52,6625.76,0.0,11784.0077021,11783.713573,0.0,7666.1762187087115
1731072055.73,39.7,1.252,0.0,2.01,6112.65,6625.95,0.0,11784.2502464,11783.9565504,0.0,7666.295124043547
1731072056.23,40.3,1.28,0.0,1.66,6112.78,6626.14,0.0,11784.1066688,11784.2553112,0.0,7666.165909232462
1731072056.73,39.1,0.732,0.0,1.94,6112.91,6626.33,0.0,11784.2474947,11784.6983037,0.0,7666.3441440759025
1731072057.23,40.9,0.737,0.0,1.97,6113.04,6626.52,0.0,11784.6012828,11784.2926523,0.0,7666.108929396305
1731072057.73,39.7,0.704,0.0,5.37,6113.17,6626.71,0.0,11785.0558277,11785.0579993,0.0,7666.736132432524
1731072058.23,40.3,0.821,0.0,4.59,6113.3,6626.9,0.0,11784.8189556,11784.5514625,0.0,7665.996078290055
1731072058.73,39.7,0.775,0.0,4.51,6113.43,6627.09,0.0,11784.8494405,11784.8696067,0.0,7666.008670838544
1731072059.23,40.3,0.79,0.0,1.63,6113.56,6627.28,0.0,11785.4399668,11785.1841127,0.0,7666.433146750499
1731072059.73,39.0,1.069,0.016,1.81,6113.69,6627.47,0.0,11785.6737337,11785.6032983,0.0,7666.664111488688
1731072060.23,40.3,1.061,0.0,5.22,6113.82,6627.66,0.0,11785.5777849,11785.2993924,0.0,7666.164652067552
1731072060.73,39.7,1.025,0.0,1.48,6113.95,6627.85,0.0,11785.3073766,11785.3298102,0.0,7665.761050654779
1731072061.23,39.7,0.575,0.0,1.88,6114.08,6628.04,0.0,11785.4381317,11785.4344437,0.0,7665.704175475816
1731072061.73,40.3,0.475,0.0,2.23,6114.21,6628.23,0.0,11786.2428606,11785.7950727,0.0,7666.318167860057
1731072062.23,40.4,0.743,0.0,3.57,6114.34,6628.42,0.0,11785.9610187,11786.3137443,0.0,7666.2345944569615
1731072062.73,39.0,0.614,0.016,1.68,6114.47,6628.61,0.0,11785.9064968,11785.9871496,0.0,7665.750517754363
1731072063.23,40.3,0.586,0.0,1.72,6114.6,6628.8,0.0,11786.3141922,11786.1457343,0.0,7665.934835433008
1731072063.73,39.7,0.759,0.0,1.66,6114.73,6628.99,0.0,11786.2470912,11786.3916757,0.0,7665.8266455932135
1731072064.23,40.3,0.707,0.0,1.83,6114.86,6629.18,0.0,11786.5789001,11786.6937739,0.0,7666.051370146157
1731072064.73,39.7,1.221,0.0,1.68,6114.99,6629.37,0.0,11786.5255102,11787.1863033,0.0,7666.11923087861
1731072065.23,39.0,0.617,0.016,1.92,6115.12,6629.56,0.0,11787.2087465,11787.100754,0.0,7666.343155464854
1731072065.73,40.3,0.764,0.0,2.12,6115.25,6629.75,0.0,11787.3827895,11787.3559263,0.0,7666.419586268804
1731072066.23,40.3,0.711,0.0,1.76,6115.38,6629.94,0.0,11787.3417045,11787.464954,0.0,7666.238531929935
1731072066.73,39.7,0.748,0.0,2.02,6115.51,6630.13,0.0,11787.3774895,11787.3349445,0.0,7665.9535387336055
1731072067.23,40.3,0.805,0.0,8.59,6115.64,6630.32,0.0,11787.4641821,11787.5382706,0.0,7665.930461676834
1731072067.73,39.0,1.014,0.016,2.61,6115.77,6630.51,0.0,11787.7950106,11788.0992479,0.0,7666.3286239846
1731072068.23,40.3,0.925,0.0,2.74,6115.9,6630.7,0.0,11787.9974268,11787.720875,0.0,7665.999838527064
1731072068.73,39.7,1.02,0.0,1.49,6116.03,6630.89,0.0,11787.7147472,11788.3713425,0.0,7666.004283187997
1731072069.23,40.3,1.016,0.0,2.01,6116.16,6631.08,0.0,11787.8272857,11787.8388209,0.0,7665.505289060178
1731072069.73,39.7,0.889,0.0,2.99,6116.29,6631.27,0.0,11788.145765,11788.5057467,0.0,7665.965586017461
1731072070.23,40.3,0.796,0.0,1.66,6116.42,6631.46,0.0,11788.7131291,11788.7995101,0.0,7666.358990086074
1731072070.73,39.7,1.371,0.0,1.68,6116.55,6631.65,0.0,11788.8421513,11788.366097,0.0,7665.938895840384
1731072071.23,40.3,0.799,0.0,1.86,6116.68,6631.84,0.0,11788.6976864,11788.7927107,0.0,7665.89498331607
1731072071.73,39.7,0.786,0.0,5.25,6116.81,6632.03,0.0,11788.6352685,11788.7455364,0.0,7665.593062493223
1731072072.23,40.3,1.0,0.0,1.68,6116.94,6632.22,0.0,11789.0134564,11789.1659942,0.0,7665.931729535092
1731072072.73,39.7,1.029,0.0,1.65,6117.07,6632.41,0.0,11789.2112303,11788.9091545,0.0,7665.6812917592915
1731072073.23,40.3,1.042,0.0,1.8,6117.2,6632.6,0.0,11789.2444195,11789.4695515,0.0,7665.858821291253
1731072073.73,39.7,1.083,0.0,2.18,6117.33,6632.79,0.0,11789.6687782,11789.5922042,0.0,7666.031319262494
1731072074.23,40.3,0.877,0.0,1.83,6117.46,6632.98,0.0,11789.4649485,11789.3526645,0.0,7665.495365011405
1731072074.73,39.7,0.922,0.0,1.92,6117.59,6633.17,0.0,11789.7881885,11789.6549497,0.0,7665.713882353378
1731072075.23,39.7,1.133,0.016,1.75,6117.72,6633.36,0.0,11789.7917312,11789.7153683,0.0,7665.533145716246
1731072075.73,39.7,0.874,0.0,2.12,6117.85,6633.55,0.0,11790.3511765,11790.1763968,0.0,7666.033224136746
1731072076.23,40.3,1.032,0.0,4.0,6117.98,6633.74,0.0,11790.2070675,11790.1931325,0.0,7665.713848882485
1731072076.73,39.7,1.218,0.0,1.5,6118.11,6633.93,0.0,11790.3572076,11790.2425423,0.0,7665.634182375668
1731072077.23,40.3,1.242,0.0,3.23,6118.24,6634.12,0.0,11790.3677209,11790.7219544,0.0,7665.740446840353
1731072077.73,39.7,1.309,0.0,2.58,6118.37,6634.31,0.0,11790.6978337,11790.7252562,0.0,7665.762933155436
1731072078.23,39.7,0.738,0.0,1.92,6118.5,6634.5,0.0,11790.6054295,11790.9503241,0.0,7665.621954432293
1731072078.73,40.3,0.67,0.0,1.83,6118.63,6634.69,0.0,11790.6775874,11791.2373526,0.0,7665.644423878283
1731072079.23,40.3,0.592,0.0,3.54,6118.76,6634.88,0.0,11791.523016,11791.0950808,0.0,7665.9503125944375
1731072079.73,39.7,0.837,0.0,1.83,6118.89,6635.07,0.0,11791.2810011,11791.2197082,0.0,7665.631055740369
1731072080.23,39.7,0.82,0.016,1.69,6119.02,6635.26,0.0,11791.4589662,11791.3907564,0.0,7665.653801363466
1731072080.73,39.7,0.875,0.0,2.11,6119.15,6635.45,0.0,11791.5510882,11791.3736431,0.0,7665.486463290515
1731072081.23,39.7,1.003,0.016,7.07,6119.28,6635.64,0.0,11791.6320672,11791.9014473,0.0,7665.677405629617
1731072081.73,39.7,1.108,0.0,1.93,6119.41,6635.83,0.0,11791.6024547,11792.1489478,0.0,7665.597976322325
1731072082.23,40.3,1.097,0.0,1.91,6119.54,6636.02,0.0,11791.7596942,11791.8069385,0.0,7665.260283544032
1731072082.73,39.6,0.422,0.0,1.66,6119.67,6636.21,0.0,11792.4569032,11791.8776703,0.0,7665.599805344268
1731072083.23,40.4,1.056,0.0,2.28,6119.8,6636.4,0.0,11792.1677384,11792.6483563,0.0,7665.680196270098
1731072083.73,39.6,0.566,0.0,1.88,6119.93,6636.59,0.0,11792.4881827,11792.5616822,0.0,7665.635024168906
1731072084.23,40.3,0.592,0.0,1.83,6120.06,6636.78,0.0,11792.8448769,11792.8551696,0.0,7665.872384415946
1731072084.73,39.7,0.692,0.0,1.52,6120.19,6636.97,0.0,11792.6911507,11792.6356124,0.0,7665.386957719531
1731072085.23,40.3,0.869,0.0,2.16,6120.32,6637.16,0.0,11792.6044326,11793.0086326,0.0,7665.349685865583
1731072085.73,39.7,0.775,0.0,6.45,6120.45,6637.35,0.0,11793.2860843,11792.8593787,0.0,7665.529739894029
1731072086.23,40.3,1.155,0.0,1.64,6120.58,6637.54,0.0,11793.1126981,11793.4890777,0.0,7665.6009616238925
1731072086.73,39.7,0.825,0.0,3.13,6120.71,6637.73,0.0,11793.0947533,11793.7060388,0.0,7665.509617902129
1731072087.23,40.3,0.706,0.0,3.37,6120.84,6637.92,0.0,11793.2184775,11793.5911242,0.0,7665.299885387063
1731072087.73,39.7,0.644,0.0,2.15,6120.97,6638.11,0.0,11793.4041241,11793.5619564,0.0,7665.193654892401
1731072088.23,40.3,0.708,0.0,2.16,6121.1,6638.3,0.0,11794.1575427,11793.5499866,0.0,7665.519180533349
1731072088.73,39.7,0.822,0.0,2.39,6121.23,6638.49,0.0,11794.0792125,11794.3813266,0.0,7665.796342159828
1731072089.23,40.3,0.805,0.0,2.65,6121.36,6638.68,0.0,11794.426341,11793.8329598,0.0,7665.460439420573
1731072089.73,39.0,0.876,0.016,2.36,6121.49,6638.87,0.0,11794.2722214,11794.5781919,0.0,7665.623594428355
1731072090.23,40.3,1.165,0.0,3.0,6121.62,6639.06,0.0,11794.8406591,11794.2644324,0.0,7665.609263892574
1731072090.73,39.1,0.925,0.016,2.43,6121.75,6639.25,0.0,11794.685994,11794.9391753,0.0,7665.724601388075
1731072091.23,40.3,0.79,0.0,1.65,6121.88,6639.44,0.0,11794.7273449,11794.7891947,0.0,7665.4303413332855
1731072091.73,39.7,0.765,0.0,2.13,6122.01,6639.63,0.0,11794.7931778,11795.0668733,0.0,7665.441822681322
1731072092.23,40.3,0.863,0.0,2.18,6122.14,6639.82,0.0,11795.0029964,11794.8976629,0.0,7665.259309798654
1731072092.73,39.7,1.007,0.0,1.67,6122.27,6640.01,0.0,11795.3352238,11795.2023836,0.0,7665.4861258381
1731072093.23,40.3,0.836,0.0,2.08,6122.4,6640.2,0.0,11795.6147073,11795.0329426,0.0,7665.3550329543905
1731072093.73,39.7,0.913,0.0,2.13,6122.53,6640.39,0.0,11795.2781821,11795.3845044,0.0,7665.118412517388
1731072094.23,40.3,1.014,0.0,1.8,6122.66,6640.58,0.0,11795.6787824,11795.769418,0.0,7665.4497611635525
1731072094.73,39.7,1.058,0.0,2.04,6122.79,6640.77,0.0,11795.6112996,11795.8988119,0.0,7665.262850318763
1731072095.23,39.7,1.297,0.0,7.09,6122.92,6640.96,0.0,11796.1321881,11795.7372744,0.0,7665.315732562951
1731072095.73,40.3,0.736,0.0,1.92,6123.05,6641.15,0.0,11796.1696351,11795.7909608,0.0,7665.155564560599
1731072096.23,40.3,0.808,0.0,1.79,6123.18,6641.34,0.0,11796.1465265,11796.5363884,0.0,7665.41577566161
1731072096.73,39.7,0.998,0.0,2.17,6123.31,6641.53,0.0,11796.2997343,11796.0895334,0.0,7665.004664632502
1731072097.23,40.3,1.074,0.0,2.06,6123.44,6641.72,0.0,11796.6825326,11796.4970525,0.0,7665.338041774952
1731072097.73,39.7,1.053,0.0,1.53,6123.57,6641.91,0.0,11796.8015219,11796.8351224,0.0,7665.429467331263
1731072098.23,40.3,1.235,0.0,5.02,6123.7,6642.1,0.0,11796.5301735,11796.5435919,0.0,7664.808602923559
1731072098.73,39.7,1.229,0.0,3.98,6123.83,6642.29,0.0,11797.2663318,11797.0076712,0.0,7665.441545062475
1731072099.23,39.7,1.262,0.016,2.01,6123.96,6642.48,0.0,11797.3379389,11797.2905963,0.0,7665.460815979948
1731072099.73,39.0,0.605,0.016,12.5,6124.09,6642.67,0.0,11797.6346004,11797.3117589,0.0,7665.470631039146
1731072100.23,40.3,0.564,0.0,1.78,6124.22,6642.86,0.0,11797.1156482,11797.1739994,0.0,7664.769914340373
1731072100.73,39.7,0.701,0.0,1.83,6124.35,6643.05,0.0,11797.3873454,11797.2791412,0.0,7664.817725314698
1731072101.23,40.3,0.774,0.0,1.92,6124.48,6643.24,0.0,11797.7671026,11797.5069618,0.0,7665.028014432205
1731072101.73,39.7,0.896,0.0,1.74,6124.61,6643.43,0.0,11797.9195496,11797.6288855,0.0,7664.9988517202
1731072102.23,40.3,0.876,0.0,1.95,6124.74,6643.62,0.0,11797.787668,11797.8892397,0.0,7664.85232987028
1731072102.73,39.7,0.995,0.0,2.39,6124.87,6643.81,0.0,11798.2495608,11798.4657376,0.0,7665.35787906056
1731072103.23,40.4,0.962,0.0,1.93,6125.0,6644.0,0.0,11798.4608937,11798.5969631,0.0,7665.378553231598
1731072103.73,39.6,0.767,0.0,2.68,6125.13,6644.19,0.0,11798.4206414,11798.6290518,0.0,7665.146354800912
1731072104.23,40.3,0.53,0.0,5.67,6125.26,6644.38,0.0,11798.3272662,11798.3883717,0.0,7664.6914159921425
1731072104.73,39.7,0.755,0.0,1.91,6125.39,6644.57,0.0,11799.1361945,11799.1080202,0.0,7665.550083411534
1731072105.23,40.3,0.708,0.0,3.05,6125.52,6644.76,0.0,11798.6763285,11798.9943465,0.0,7664.909290150788
1731072105.73,39.6,0.789,0.0,1.69,6125.65,6644.95,0.0,11799.1047785,11799.2713315,0.0,7665.188680785386
1731072106.23,40.3,0.748,0.0,2.3,6125.78,6645.14,0.0,11799.2647132,11799.5362795,0.0,7665.261234754986
1731072106.73,39.7,0.64,0.0,2.18,6125.91,6645.33,0.0,11799.6663557,11799.7749339,0.0,7665.495010790465
1731072107.23,40.4,0.72,0.0,1.74,6126.04,6645.52,0.0,11799.5618733,11799.7157943,0.0,7665.153927534224
1731072107.73,39.7,0.826,0.0,1.29,6126.17,6645.71,0.0,11799.6003864,11799.86598,0.0,7665.05943978888
1731072108.23,40.3,1.163,0.0,1.52,6126.3,6645.9,0.0,11800.0061331,11800.1807793,0.0,7665.347457006627
1731072108.73,39.7,1.066,0.0,4.69,6126.43,6646.09,0.0,11800.0197774,11800.0610405,0.0,7665.053062342781
1731072109.23,40.3,0.884,0.0,3.11,6126.56,6646.28,0.0,11800.4493143,11800.1814418,0.0,7665.2279824357365
1731072109.73,39.7,0.752,0.0,2.14,6126.69,6646.47,0.0,11799.9803144,11800.359194,0.0,7664.7763708731145
1731072110.23,40.3,0.771,0.0,2.6,6126.82,6646.66,0.0,11800.8454371,11800.2510638,0.0,7665.1200586642535
1731072110.73,39.7,0.898,0.0,3.3,6126.95,6646.85,0.0,11800.9375441,11800.5588864,0.0,7665.171226812893
1731072111.23,40.4,1.1,0.0,3.15,6127.08,6647.04,0.0,11801.0463189,11800.5785622,0.0,7665.040997939545
1731072111.73,39.7,0.93,0.0,3.0,6127.21,6647.23,0.0,11801.1293867,11800.6807765,0.0,7664.947234820247
1731072112.23,39.7,0.612,0.0,3.14,6127.34,6647.42,0.0,11801.1107296,11801.3853837,0.0,7665.183198622431
1731072112.73,39.7,0.758,0.016,1.69,6127.47,6647.61,0.0,11801.1155219,11801.0298702,0.0,7664.723730621222
1731072113.23,40.3,0.682,0.0,2.31,6127.6,6647.8,0.0,11801.2530121,11801.4257556,0.0,7664.8677046962175
1731072113.73,39.7,0.824,0.0,2.78,6127.73,6647.99,0.0,11801.3007522,11801.2936664,0.0,7664.590253780758
1731072114.23,40.4,0.836,0.0,8.05,6127.86,6648.18,0.0,11801.5176023,11801.8591407,0.0,7664.906997049793
1731072114.73,39.6,1.028,0.0,1.8,6127.99,6648.37,0.0,11802.0564076,11801.6486418,0.0,7664.940336224857
1731072115.23,40.4,0.985,0.0,1.88,6128.12,6648.56,0.0,11802.300838,11801.8734172,0.0,7665.048425040765
