Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance
1731070579.3,19.8,0.687,0.0,2.01,3849.333743000209,19.8,0.746,0.0,0.866,3945.6422783876383,39.7,1.114,0.0,1.83,7703.158411415644,19.8,0.856,0.0,3.06,4477.610448944839
1731070579.8,20.5,0.776,0.0,1.03,3849.275802017829,20.5,0.684,0.0,0.734,3945.548637388722,39.7,0.84,0.0,3.42,7703.204983611072,20.5,0.947,0.0,2.31,4477.563338468815
1731070580.3,19.8,0.768,0.0,0.869,3849.217882245691,19.8,0.723,0.0,0.719,3945.454996448445,40.3,0.714,0.0,4.67,7703.485182935493,19.8,0.95,0.0,2.26,4477.51622805546
1731070580.8,19.8,0.924,0.0,1.02,3849.159983684752,19.9,0.734,0.0,0.979,3945.3613555668135,40.3,1.395,0.0,1.9,7703.280081785486,19.9,0.94,0.0,3.45,4477.469117704777
1731070581.3,19.8,0.904,0.0,0.857,3849.10210633597,19.8,0.744,0.0,1.67,3945.267714743829,39.7,0.638,0.0,3.28,7702.866717044796,19.8,1.015,0.0,1.43,4477.422007416768
1731070581.8,20.5,0.735,0.0,0.84,3849.0442502003016,19.9,0.75,0.0,2.49,3945.174073979499,40.3,0.919,0.0,1.88,7702.824326910508,19.8,0.679,0.0,1.76,4477.374897191435
1731070582.3,19.8,0.953,0.0,0.859,3848.986415278703,20.5,0.768,0.0,1.27,3945.080433273826,39.7,0.679,0.0,2.31,7702.684528406037,20.5,0.95,0.0,6.4,4477.327787028776
1731070582.8,19.9,0.744,0.0,0.779,3848.9286015721314,19.8,0.753,0.0,0.886,3944.986792626815,40.3,0.627,0.0,3.43,7703.199349767717,19.8,0.686,0.0,1.84,4477.280676928798
1731070583.3,19.8,0.623,0.0,0.863,3848.870809081542,19.8,0.856,0.0,0.889,3944.893152038469,39.1,1.231,0.016,2.07,7702.967780571793,19.8,0.708,0.0,2.25,4477.233566891501
1731070583.8,20.5,0.695,0.0,0.893,3848.8130378078895,20.5,0.93,0.0,5.45,3944.799511508791,40.3,0.882,0.0,1.83,7702.777030565098,19.8,0.849,0.0,1.77,4477.186456916889
1731070584.3,19.8,0.763,0.0,0.885,3848.755287752132,19.8,0.961,0.0,0.871,3944.705871037788,39.0,0.468,0.016,2.17,7702.959896704635,20.5,0.66,0.0,2.24,4477.139347004961
1731070584.8,19.8,0.688,0.0,0.877,3848.697558915223,19.9,1.283,0.0,1.3,3944.612230625464,40.3,0.713,0.0,1.74,7702.913189564615,19.8,1.023,0.0,2.22,4477.092237155719
1731070585.3,19.8,0.702,0.0,0.925,3848.639851298119,19.8,0.706,0.0,0.787,3944.518590271823,39.7,0.764,0.0,5.67,7702.429743170019,19.8,0.819,0.0,2.02,4477.045127369167
1731070585.8,20.5,0.712,0.0,1.12,3848.582164901772,19.8,0.452,0.0,0.864,3944.424949976866,40.3,0.897,0.0,9.6,7703.046134174483,20.5,1.143,0.0,3.77,4476.9980176453055
1731070586.3,19.8,0.87,0.0,3.02,3848.524499727135,20.5,0.379,0.0,0.843,3944.3313097406,39.6,1.133,0.0,1.92,7703.027187000292,19.8,1.085,0.0,2.06,4476.950907984139
1731070586.8,19.8,0.7,0.0,1.05,3848.466855775167,19.2,0.541,0.032,0.86,3944.2376695630287,40.3,1.033,0.0,1.71,7702.824687813264,19.8,1.034,0.0,2.12,4476.903798385665
1731070587.3,19.8,0.95,0.0,0.896,3848.4092330468175,19.8,0.655,0.0,0.957,3944.144029444158,39.7,1.137,0.0,1.58,7702.768395715627,19.8,1.08,0.0,8.82,4476.85668884989
1731070587.8,20.5,0.753,0.0,1.31,3848.351631543043,20.5,0.45,0.0,0.911,3944.05038938399,40.4,1.169,0.0,2.24,7702.626341663074,20.5,0.887,0.0,1.97,4476.809579376813
1731070588.3,19.9,0.961,0.0,0.841,3848.294051264794,19.8,0.716,0.0,1.68,3943.956749382529,39.6,0.98,0.0,1.66,7702.949610021401,19.8,1.333,0.0,2.83,4476.762469966437
1731070588.8,19.8,0.857,0.0,2.9,3848.236492213023,19.8,0.475,0.0,0.83,3943.8631094397774,39.7,0.655,0.016,1.51,7702.864148880906,19.8,0.92,0.0,2.32,4476.715360618766
1731070589.3,19.8,0.864,0.0,1.07,3848.178954388685,19.8,0.414,0.0,0.905,3943.769469555744,39.6,0.864,0.0,2.35,7702.527737080484,19.8,1.139,0.0,1.85,4476.668251333797
1731070589.8,20.5,1.1,0.0,1.65,3848.121437792732,19.8,0.359,0.0,1.27,3943.675829730431,40.4,0.99,0.0,3.19,7702.96158545069,20.5,1.588,0.0,2.37,4476.621142111537
1731070590.3,19.9,1.061,0.0,0.804,3848.0639424261135,20.5,0.424,0.0,1.73,3943.582189963841,39.0,1.188,0.016,6.5,7703.048057225918,19.8,1.254,0.0,1.87,4476.574032951984
1731070590.8,19.8,1.115,0.0,0.844,3848.006468289783,19.8,0.42,0.0,0.867,3943.48855025598,39.0,1.065,0.016,2.03,7702.847451184338,19.8,0.972,0.0,2.87,4476.526923855144
1731070591.3,19.9,0.694,0.0,0.772,3847.9490153846887,19.8,0.418,0.0,0.951,3943.394910606848,40.4,1.05,0.0,2.73,7702.486129863594,19.9,0.474,0.0,2.13,4476.479814821017
1731070591.8,19.8,0.475,0.0,0.846,3847.891583711786,20.5,0.399,0.0,1.13,3943.301271016456,40.3,1.35,0.0,1.64,7703.05031746477,20.5,0.475,0.0,6.17,4476.432705849604
1731070592.3,20.5,0.442,0.0,0.716,3847.834173272024,19.8,0.561,0.0,2.0,3943.207631484805,39.7,1.31,0.0,1.71,7702.84244726431,19.8,0.541,0.0,2.37,4476.385596940907
1731070592.8,19.9,0.443,0.0,1.11,3847.776784066352,19.8,0.472,0.0,6.7,3943.1139920118976,39.7,0.691,0.0,3.5,7702.644776076878,19.8,0.486,0.0,1.73,4476.33848809493
1731070593.3,19.8,0.497,0.0,1.1,3847.719416095722,19.8,0.536,0.0,0.857,3943.02035259774,40.3,0.958,0.0,2.13,7702.410758914062,19.8,0.599,0.0,2.04,4476.291379311672
1731070593.8,20.5,0.418,0.0,1.79,3847.662069361081,20.5,0.485,0.0,1.65,3942.9267132423342,39.7,0.887,0.0,2.46,7702.473122318727,20.5,0.542,0.0,2.3,4476.24427059114
1731070594.3,19.8,0.419,0.0,1.0,3847.604743863382,19.8,0.826,0.0,0.946,3942.833073945688,40.4,1.234,0.0,2.08,7702.667763020721,19.8,0.522,0.0,2.27,4476.197161933331
1731070594.8,19.8,0.563,0.0,1.12,3847.547439603572,19.9,0.544,0.0,3.1,3942.739434707802,40.3,1.112,0.0,5.39,7702.474209533383,19.8,0.634,0.0,1.99,4476.150053338248
1731070595.3,19.8,0.563,0.0,1.16,3847.490156582601,19.8,0.618,0.0,1.16,3942.6457955286833,39.7,1.561,0.0,2.13,7702.719978447036,19.8,0.796,0.0,1.94,4476.102944805894
1731070595.8,19.9,0.497,0.0,7.98,3847.432894801416,20.5,0.569,0.0,1.53,3942.552156408335,40.3,1.157,0.0,1.86,7702.700721540181,20.5,0.794,0.0,5.19,4476.055836336271
1731070596.3,20.5,0.667,0.0,1.05,3847.375654260966,19.8,0.626,0.0,1.85,3942.4585173467576,39.7,1.797,0.0,3.32,7702.950421966301,19.9,0.822,0.0,8.76,4476.008727929382
1731070596.8,19.9,0.666,0.0,1.18,3847.3184349622006,19.8,0.661,0.0,1.29,3942.364878343961,40.3,1.157,0.0,1.66,7702.647098519153,19.8,0.716,0.0,1.83,4475.961619585227
1731070597.3,19.8,0.544,0.0,2.33,3847.261236906066,19.8,0.674,0.0,1.77,3942.271239399948,39.7,0.592,0.0,1.84,7702.581612422525,19.8,0.759,0.0,3.57,4475.914511303808
1731070597.8,20.5,0.491,0.0,0.871,3847.204060093513,19.8,0.66,0.0,1.2,3942.1776005147217,40.3,1.022,0.0,3.66,7702.9274000390515,20.5,0.608,0.0,1.9,4475.867403085127
1731070598.3,19.8,0.529,0.0,0.936,3847.146904525484,20.5,0.534,0.0,1.61,3942.083961688285,39.7,1.138,0.0,1.74,7702.36754980673,19.8,0.821,0.0,1.92,4475.820294929187
1731070598.8,19.9,0.659,0.0,1.01,3847.089770202925,19.9,0.573,0.0,1.33,3941.990322920643,40.3,0.795,0.0,2.7,7702.8336193812975,19.8,0.855,0.0,2.48,4475.773186835992
1731070599.3,19.8,0.798,0.0,1.09,3847.032657126788,19.8,0.807,0.0,0.84,3941.896684211801,39.7,0.97,0.0,3.41,7702.51374342702,19.8,0.726,0.0,1.82,4475.726078805538
1731070599.8,20.5,0.717,0.0,0.816,3846.9755652980175,20.5,0.572,0.0,1.12,3941.803045561764,39.7,1.055,0.016,1.58,7702.606308541232,20.5,0.74,0.0,1.7,4475.678970837833
1731070600.3,19.8,0.729,0.0,1.04,3846.9184947175577,19.8,0.625,0.0,0.929,3941.709406970535,39.7,1.253,0.0,1.83,7702.514717197732,19.8,0.966,0.0,2.48,4475.631862932875
1731070600.8,19.8,0.673,0.0,1.02,3846.861445386356,19.8,0.821,0.0,0.748,3941.615768438117,40.3,1.102,0.0,2.36,7702.898772773373,19.8,1.029,0.0,4.265,4475.584755090667
1731070601.3,19.8,0.641,0.0,1.3,3846.804417305355,19.8,0.618,0.0,0.869,3941.5221299645136,39.0,0.433,0.0,1.61,7702.27387556214,19.8,0.834,0.0,6.05,4475.537647311216
1731070601.8,20.5,0.645,0.0,1.14,3846.747410475504,20.5,0.583,0.0,0.998,3941.428491549732,41.0,0.535,0.0,1.83,7702.730659581805,19.8,0.829,0.0,1.62,4475.490539594514
1731070602.3,19.8,0.707,0.0,0.909,3846.690424897746,19.8,0.643,0.0,1.14,3941.334853193776,39.7,0.505,0.0,2.25,7702.528845497004,20.5,0.812,0.0,2.03,4475.443431940572
1731070602.8,19.8,0.936,0.0,1.31,3846.633460573025,19.8,0.713,0.0,4.85,3941.241214896648,40.3,0.81,0.0,4.1,7702.719052019254,19.8,1.064,0.0,1.76,4475.396324349386
1731070603.3,19.8,0.749,0.0,1.17,3846.576517502285,19.8,0.68,0.0,0.862,3941.1475766583526,39.7,0.591,0.0,4.74,7702.255245834749,19.8,0.845,0.0,1.7,4475.349216820961
1731070603.8,20.5,0.718,0.0,2.4,3846.5195956864686,20.5,0.898,0.0,0.857,3941.0539384788926,40.3,0.925,0.0,1.51,7702.27162393954,19.8,0.87,0.0,1.68,4475.302109355301
1731070604.3,19.8,0.85,0.0,1.57,3846.462695126523,19.8,0.967,0.0,0.783,3940.960300358277,39.7,0.758,0.0,12.8,7702.087736499561,20.5,0.767,0.0,1.79,4475.255001952402
1731070604.8,19.8,0.659,0.0,2.02,3846.4058158233897,19.8,0.89,0.0,0.709,3940.8666622965056,39.7,0.821,0.016,3.32,7702.574707242135,19.8,0.745,0.0,1.71,4475.207894612272
1731070605.3,19.8,0.681,0.0,3.09,3846.348957778012,19.8,0.996,0.0,1.07,3940.773024293585,39.7,1.002,0.0,1.65,7702.302349925401,19.8,0.987,0.0,1.68,4475.1607873349085
1731070605.8,20.5,0.579,0.0,1.19,3846.292120991333,20.5,0.867,0.0,1.18,3940.679386349517,40.3,0.599,0.0,3.1,7702.1804498528445,20.5,0.687,0.0,3.07,4475.113680120316
1731070606.3,19.8,0.67,0.0,6.65,3846.235305464292,19.8,0.911,0.0,1.76,3940.5857484643057,39.7,0.884,0.0,1.74,7702.348922869738,19.8,0.75,0.0,1.59,4475.066572968497
1731070606.8,19.8,0.759,0.0,0.864,3846.178511197836,19.8,0.614,0.0,0.896,3940.492110637959,40.3,0.837,0.0,2.24,7702.340645315082,19.8,0.941,0.0,2.2,4475.019465879451
1731070607.3,19.8,0.926,0.0,0.82,3846.121738192904,19.9,0.631,0.0,1.45,3940.398472870479,39.7,1.026,0.0,3.29,7702.062360666032,19.8,1.014,0.0,2.77,4474.972358853181
1731070607.8,20.5,0.728,0.0,0.784,3846.064986450437,19.8,0.499,0.0,1.0,3940.304835161869,40.3,0.88,0.0,1.89,7702.499231203329,20.5,0.84,0.0,2.47,4474.925251889689
1731070608.3,19.8,0.75,0.0,1.5,3846.0082559713783,20.5,0.564,0.0,0.816,3940.2111975121343,39.7,0.903,0.0,1.67,7702.503807375056,19.8,1.012,0.0,2.4,4474.8781449889775
1731070608.8,19.8,0.815,0.0,1.57,3845.951546756666,19.9,0.506,0.0,1.09,3940.117559921277,39.7,1.207,0.0,4.97,7702.596759571687,19.8,1.223,0.0,4.54,4474.83103815105
1731070609.3,19.8,0.783,0.0,3.16,3845.894858807245,19.8,0.54,0.0,0.977,3940.023922389304,40.3,1.42,0.0,1.78,7702.256914459037,19.8,0.95,0.0,2.48,4474.783931375906
1731070609.8,20.5,0.811,0.0,1.54,3845.838192124052,20.5,0.478,0.0,1.88,3939.930284916219,39.7,0.677,0.0,1.88,7701.969954068659,20.5,0.992,0.0,2.54,4474.736824663546
1731070610.3,19.8,0.922,0.0,1.56,3845.78154670803,19.8,0.509,0.0,5.06,3939.8366475020266,40.3,0.968,0.0,1.41,7702.201414932218,19.8,1.133,0.0,3.65,4474.689718013977
1731070610.8,19.8,0.951,0.0,1.57,3845.724922560116,19.8,0.542,0.0,1.04,3939.743010146729,40.3,0.731,0.0,2.94,7702.23848422282,19.8,1.042,0.0,7.66,4474.642611427195
1731070611.3,19.8,1.079,0.0,1.25,3845.668319681248,19.2,0.367,0.032,0.862,3939.64937285033,39.7,0.885,0.0,1.7,7701.940975782035,19.8,1.387,0.0,2.1,4474.595504903209
1731070611.8,20.5,0.977,0.0,2.68,3845.6117380723695,20.5,0.4,0.0,1.04,3939.555735612836,40.4,1.193,0.0,1.89,7702.2194779415,19.8,1.193,0.0,3.12,4474.548398442014
1731070612.3,19.8,1.002,0.0,1.22,3845.555177734419,19.9,0.736,0.0,1.01,3939.462098434252,39.6,1.067,0.0,3.81,7702.178641882595,19.8,0.62,0.0,1.71,4474.5012920436175
1731070612.8,19.2,0.805,0.032,1.1,3845.4986386683327,19.8,0.524,0.0,1.51,3939.3684613145806,40.4,1.044,0.0,1.71,7702.343014272194,20.5,0.564,0.0,2.04,4474.454185708018
1731070613.3,19.9,0.433,0.0,0.9,3845.44212087505,19.8,0.502,0.0,0.786,3939.274824253825,39.6,1.326,0.0,1.77,7702.514088755535,19.9,0.598,0.0,1.87,4474.407079435217
1731070613.8,20.5,0.408,0.0,1.46,3845.385624355507,20.5,0.433,0.0,0.708,3939.1811872519897,40.3,1.395,0.0,3.34,7701.962613565071,20.5,0.704,0.0,1.66,4474.359973225222
1731070614.3,19.9,0.422,0.0,0.973,3845.3291491106447,19.8,0.519,0.0,0.797,3939.0875503090806,39.7,0.796,0.0,1.98,7701.82094844104,19.8,0.525,0.0,2.2,4474.312867078028
1731070614.8,19.8,0.478,0.0,1.87,3845.2726951414,19.8,0.67,0.0,0.992,3938.993913425102,40.3,0.693,0.0,1.73,7701.732673481683,19.8,0.576,0.0,1.56,4474.265760993641
1731070615.3,19.8,0.765,0.0,1.14,3845.216262448707,19.8,0.629,0.0,1.1,3938.9002766000567,39.1,0.974,0.016,1.68,7702.018188585543,19.8,1.096,0.0,8.04,4474.218654972061
1731070615.8,20.5,0.473,0.0,1.06,3845.159851033505,20.5,0.55,0.0,0.809,3938.806639833949,40.3,0.873,0.0,1.635,7702.169622480381,19.8,0.678,0.0,1.69,4474.171549013292
1731070616.3,19.8,0.438,0.0,1.28,3845.103460896728,19.8,0.655,0.0,1.03,3938.7130031267816,39.0,0.867,0.016,1.59,7702.121840136757,20.5,0.506,0.0,1.81,4474.124443117335
1731070616.8,19.9,0.493,0.0,1.23,3845.047092039315,19.8,0.621,0.0,0.9,3938.619366478563,40.3,0.964,0.0,1.54,7702.181631530285,19.8,0.596,0.0,3.48,4474.077337284191
1731070617.3,19.8,0.451,0.0,0.846,3844.990744462202,19.8,0.679,0.0,0.902,3938.525729889295,39.7,1.023,0.0,3.46,7702.137716509067,19.8,0.568,0.0,2.1,4474.030231513864
1731070617.8,20.5,0.548,0.0,1.08,3844.9344181663223,20.5,0.545,0.0,1.02,3938.43209335898,40.3,1.315,0.0,2.51,7701.999146789486,19.9,0.75,0.0,2.26,4473.983125806354
1731070618.3,19.9,0.54,0.0,0.729,3844.878113152614,19.8,0.7,0.0,1.03,3938.338456887626,39.0,0.658,0.0,2.32,7702.115996637925,20.5,0.633,0.0,3.74,4473.936020161665
1731070618.8,19.8,0.431,0.0,1.14,3844.821829422008,19.8,0.71,0.0,0.936,3938.244820475232,41.0,0.636,0.0,3.95,7702.254363086591,19.8,0.58,0.0,2.91,4473.888914579798
1731070619.3,19.8,0.619,0.0,1.06,3844.765566975443,19.8,0.598,0.0,0.816,3938.151184121808,39.7,0.841,0.0,4.0,7701.767234142579,19.8,0.666,0.0,2.69,4473.841809060755
1731070619.8,20.5,0.683,0.0,2.09,3844.709325813852,19.8,0.536,0.0,0.837,3938.057547827355,39.7,0.815,0.0,2.09,7702.061532197531,20.5,1.122,0.0,3.27,4473.794703604536
1731070620.3,19.8,0.642,0.0,0.783,3844.653105938168,20.5,0.625,0.0,0.89,3937.963911591878,40.3,0.773,0.0,1.74,7701.9545823366625,19.8,0.823,0.0,1.54,4473.747598211146
1731070620.8,19.8,0.811,0.0,0.738,3844.596907349327,19.8,0.574,0.0,0.815,3937.870275415381,39.7,1.045,0.0,3.0,7701.735625940745,19.8,0.891,0.0,1.95,4473.700492880586
1731070621.3,19.8,0.669,0.0,0.775,3844.540730048258,19.8,0.518,0.0,0.779,3937.7766392978656,40.3,0.847,0.0,2.24,7701.751782244084,19.8,0.682,0.0,1.73,4473.653387612859
1731070621.8,20.5,0.68,0.0,0.972,3844.4845740359,20.5,0.58,0.0,0.935,3937.683003239341,40.4,1.392,0.0,1.97,7701.941813359168,20.5,0.831,0.0,1.75,4473.6062824079645
1731070622.3,19.8,0.789,0.0,0.898,3844.428439313184,19.8,0.673,0.0,1.01,3937.589367239809,39.7,1.357,0.0,3.53,7701.697974788388,19.8,1.108,0.0,1.86,4473.5591772659045
1731070622.8,19.9,0.671,0.0,1.49,3844.3723258810414,19.9,0.644,0.0,4.36,3937.495731299274,39.6,0.416,0.0,2.51,7702.288896909336,19.8,0.807,0.0,2.2,4473.512072186684
1731070623.3,19.9,0.881,0.0,0.84,3844.316233740404,19.8,0.655,0.0,1.09,3937.402095417739,40.3,0.773,0.0,2.01,7701.615908525041,19.8,0.984,0.0,1.64,4473.464967170302
1731070623.8,20.5,0.885,0.0,1.36,3844.260162892204,20.5,0.649,0.0,4.46,3937.308459595209,40.4,0.603,0.0,3.84,7702.078406570237,20.5,1.07,0.0,2.09,4473.417862216764
1731070624.3,19.8,0.919,0.0,1.28,3844.204113337376,19.9,0.747,0.0,0.784,3937.214823831688,39.6,0.694,0.0,8.97,7701.607194414798,19.8,0.983,0.0,1.71,4473.370757326068
1731070624.8,19.8,0.847,0.0,2.76,3844.148085076849,19.8,0.7,0.0,0.868,3937.121188127183,40.3,0.689,0.0,1.72,7701.897839460128,19.8,0.85,0.0,11.5,4473.3236524982185
1731070625.3,19.8,0.774,0.0,1.09,3844.092078111553,19.8,0.731,0.0,0.874,3937.027552481695,39.7,0.773,0.0,3.06,7701.841455994914,19.8,0.956,0.0,1.85,4473.276547733216
1731070625.8,19.8,0.68,0.0,1.0,3844.0360924424217,20.5,0.76,0.0,0.778,3936.933916895228,40.3,1.049,0.0,1.91,7701.682962404845,20.5,0.773,0.0,1.89,4473.229443031063
1731070626.3,20.5,0.609,0.0,1.26,3843.980128070382,19.8,0.748,0.0,1.05,3936.840281367787,39.7,0.824,0.0,1.71,7701.98482316119,19.8,0.737,0.0,2.98,4473.182338391764
1731070626.8,19.9,0.782,0.0,7.61,3843.924184996368,19.8,0.854,0.0,0.86,3936.7466458993767,39.6,0.61,0.0,1.73,7701.453595972631,19.8,0.88,0.0,2.07,4473.135233815316
1731070627.3,19.8,0.809,0.0,1.34,3843.868263221309,19.8,0.844,0.0,0.765,3936.653010490003,40.3,0.734,0.0,1.84,7702.238777001142,19.8,0.813,0.0,3.16,4473.088129301725
1731070627.8,20.5,0.785,0.0,0.93,3843.812362746132,20.5,0.948,0.0,0.748,3936.5593751396655,40.3,0.671,0.0,1.7,7701.513187115353,20.5,0.811,0.0,6.2,4473.041024850991
1731070628.3,19.8,0.868,0.0,1.28,3843.756483571769,19.2,0.602,0.0,0.871,3936.4657398483737,39.7,0.794,0.0,1.48,7701.755480353087,19.8,0.9,0.0,3.39,4472.993920463116
1731070628.8,19.8,0.749,0.0,0.987,3843.700625699144,20.5,0.414,0.0,0.879,3936.3721046161263,40.3,0.803,0.0,9.11,7701.985542404132,19.9,0.914,0.0,4.98,4472.946816138104
1731070629.3,19.2,0.745,0.032,1.08,3843.6447891291928,19.8,0.688,0.0,0.878,3936.278469442933,39.7,0.964,0.0,2.08,7701.639751862941,19.8,0.969,0.0,8.38,4472.899711875955
1731070629.8,20.5,0.754,0.0,1.45,3843.58897386284,20.5,0.595,0.0,0.855,3936.1848343287943,40.3,0.972,0.0,1.94,7701.552771264807,19.9,0.863,0.0,4.22,4472.852607676672
1731070630.3,19.8,0.769,0.0,0.977,3843.5331799010137,19.9,0.567,0.0,0.967,3936.091199273716,39.7,0.899,0.0,3.44,7701.559969030944,20.5,0.944,0.0,1.49,4472.805503540256
1731070630.8,19.9,0.822,0.0,1.1,3843.477407244643,19.8,0.546,0.0,1.02,3935.997564277702,40.3,1.039,0.0,1.61,7701.655582329993,19.8,1.065,0.0,1.42,4472.758399466709
1731070631.3,19.8,0.866,0.0,6.38,3843.421655894653,19.8,0.524,0.0,1.34,3935.903929340755,39.6,0.689,0.0,1.96,7701.515061266373,19.8,0.969,0.0,3.67,4472.711295456035
1731070631.8,20.4,0.972,0.0,0.977,3843.3659258519738,19.9,0.535,0.0,1.31,3935.810294462882,40.3,0.751,0.0,2.51,7701.464718672067,20.5,1.194,0.0,1.71,4472.664191508235
1731070632.3,19.9,0.818,0.0,0.872,3843.310217117531,20.5,0.49,0.0,0.979,3935.7166596440857,38.4,0.859,0.032,1.91,7701.552566007513,19.8,1.161,0.0,1.88,4472.617087623308
1731070632.8,19.8,1.014,0.0,0.801,3843.254529692251,19.8,0.436,0.0,0.812,3935.623024884371,40.3,0.812,0.0,1.91,7701.686431367224,19.8,1.121,0.0,3.79,4472.56998380126
1731070633.3,19.8,1.128,0.0,0.792,3843.19886357706,19.8,0.378,0.0,0.812,3935.529390183741,39.0,1.103,0.0,7.08,7701.41609774381,19.8,1.19,0.0,1.64,4472.522880042091
1731070633.8,19.8,0.763,0.0,0.954,3843.143218772883,20.5,0.394,0.0,1.07,3935.4357555421984,40.4,1.373,0.016,2.56,7701.478851049256,19.8,0.518,0.0,2.06,4472.475776345804
1731070634.3,19.8,0.481,0.0,1.11,3843.087595280648,19.8,0.392,0.0,1.05,3935.342120959752,39.6,1.258,0.0,1.6,7701.512609859217,20.5,0.506,0.0,3.09,4472.428672712401
1731070634.8,20.5,0.387,0.0,1.47,3843.03199310128,19.8,0.437,0.0,8.35,3935.2484864364014,40.3,1.144,0.0,1.74,7701.760250327563,19.8,0.552,0.0,2.0,4472.381569141881
1731070635.3,19.8,0.682,0.0,0.777,3842.976412235704,19.8,0.456,0.0,0.795,3935.154851972157,39.0,0.784,0.0,3.39,7701.56987709283,19.8,0.873,0.0,1.83,4472.334465634251
1731070635.8,20.5,0.434,0.0,0.891,3842.920852684844,20.5,0.451,0.0,0.85,3935.061217567016,41.0,0.565,0.0,1.52,7701.488694071325,20.5,0.525,0.0,5.72,4472.287362189509
1731070636.3,19.9,0.534,0.0,0.806,3842.8653144496234,19.9,0.491,0.0,0.797,3934.9675832209846,39.7,0.79,0.0,1.96,7701.9080707294515,19.8,0.623,0.0,1.95,4472.24025880766
1731070636.8,19.2,0.447,0.032,0.959,3842.809797530968,19.8,0.497,0.0,0.966,3934.8739489340687,40.4,0.812,0.0,1.77,7701.638616074483,19.8,0.615,0.0,1.93,4472.193155488702
1731070637.3,19.8,0.57,0.0,0.964,3842.754301929802,19.8,0.513,0.0,0.904,3934.780314706273,39.6,1.03,0.0,1.79,7701.543020664767,19.8,0.517,0.0,1.82,4472.1460522326415
1731070637.8,20.5,0.556,0.0,1.95,3842.698827647048,20.5,0.612,0.0,0.73,3934.686680537601,40.3,0.913,0.0,3.83,7701.499084688554,19.9,0.508,0.0,2.95,4472.098949039478
1731070638.3,19.9,0.466,0.0,1.06,3842.643374683631,19.8,0.715,0.0,0.77,3934.593046428055,39.6,1.008,0.0,1.62,7701.580755835042,20.5,0.671,0.0,2.48,4472.051845909212
1731070638.8,19.8,0.608,0.0,5.7,3842.5879430404702,19.8,0.749,0.0,0.9,3934.49941237764,40.4,1.108,0.0,1.83,7701.335470062637,19.8,0.687,0.0,7.46,4472.00474284185
1731070639.3,19.9,0.58,0.0,0.945,3842.532532718493,19.8,0.679,0.0,0.91,3934.405778386362,39.7,1.13,0.0,1.86,7701.26011711407,19.9,0.511,0.0,3.3,4471.95763983739
1731070639.8,20.5,0.505,0.0,0.874,3842.47714371862,20.5,0.685,0.0,1.45,3934.312144454225,39.7,0.594,0.0,1.89,7701.370005656835,20.5,0.518,0.0,1.64,4471.910536895835
1731070640.3,19.8,0.474,0.0,1.28,3842.421776041772,19.8,0.995,0.0,1.46,3934.218510581232,40.3,0.919,0.0,1.97,7701.199181810776,19.8,0.628,0.0,2.27,4471.863434017188
1731070640.8,19.8,0.519,0.0,1.41,3842.366429688872,19.9,0.765,0.0,3.02,3934.124876767387,40.3,0.721,0.0,2.86,7701.7534905339535,19.8,0.763,0.0,1.88,4471.816331201449
1731070641.3,19.8,0.743,0.0,2.26,3842.311104660839,19.8,0.66,0.0,1.26,3934.031243012693,39.7,0.796,0.0,2.23,7701.203523823409,19.9,0.903,0.0,1.65,4471.769228448625
1731070641.8,20.5,0.595,0.0,0.855,3842.255800958598,20.5,0.482,0.0,1.2,3933.937609317158,40.3,0.784,0.0,4.01,7701.806708940543,20.5,0.657,0.0,1.83,4471.722125758711
1731070642.3,19.8,0.678,0.0,0.81,3842.200518583069,19.8,0.926,0.0,0.676,3933.843975680784,38.4,1.042,0.032,2.9,7701.449599861408,19.8,0.934,0.0,3.38,4471.675023131713
1731070642.8,19.8,0.739,0.0,0.764,3842.1452575351705,19.8,0.842,0.0,1.75,3933.750342103576,40.3,0.959,0.0,2.01,7701.690024464206,19.8,0.805,0.0,2.85,4471.627920567631
1731070643.3,19.9,0.56,0.0,0.889,3842.090017815825,19.8,0.711,0.0,1.52,3933.6567085855377,39.7,0.975,0.0,1.81,7701.568807382144,19.8,0.793,0.0,9.23,4471.580818066469
1731070643.8,20.5,0.654,0.0,0.903,3842.0347994259496,20.5,0.638,0.0,3.63,3933.563075126672,40.3,1.237,0.0,1.69,7701.383577166459,20.5,0.878,0.0,3.63,4471.53371562823
1731070644.3,19.8,0.685,0.0,0.908,3841.979602366468,19.8,0.801,0.0,2.02,3933.4694417269848,39.7,0.495,0.0,1.9,7701.2790558679535,19.8,0.906,0.0,1.92,4471.486613252912
1731070644.8,19.8,0.769,0.0,0.696,3841.924426638296,19.8,0.722,0.0,1.44,3933.375808386481,40.3,0.529,0.0,2.9,7701.178426236253,19.8,1.0,0.0,3.48,4471.43951094052
1731070645.3,19.8,0.741,0.0,0.736,3841.8692722423552,19.8,0.838,0.0,1.48,3933.2821751051633,39.7,0.595,0.0,1.49,7701.457444841444,19.8,1.002,0.0,1.64,4471.392408691056
