Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance
1731070238.3,19.8,0.476,0.0,0.928,3593.1342042846118,7.67,0.366,0.0,0.785,4009.51887899284,20.5,0.506,0.0,2.72,898.6314998373904,39.7,0.956,0.0,0.744,4133.826753458216
1731070238.8,19.9,0.6,0.0,1.05,3593.3003784821544,8.32,0.683,0.0,1.17,4009.425198953087,19.8,0.649,0.0,0.915,898.6730273019226,40.3,0.71,0.0,1.02,4134.3622030738525
1731070239.3,20.5,0.458,0.0,2.59,3593.4665561265483,7.68,0.364,0.0,0.775,4009.331518969215,19.8,0.489,0.0,0.894,898.7145556293171,39.7,0.722,0.0,1.12,4134.06292452742
1731070239.8,19.8,0.529,0.0,0.879,3593.632737217313,7.69,1.026,0.0,0.815,4009.237839041232,19.8,0.478,0.0,0.954,898.7560848194576,40.3,0.936,0.0,0.863,4134.20567166662
1731070240.3,19.9,0.721,0.0,0.822,3593.798921753971,8.31,0.667,0.0,0.818,4009.144159169136,20.5,0.542,0.0,0.872,898.7976148722241,39.7,0.75,0.0,0.743,4134.404179247536
1731070240.8,19.8,0.5,0.0,0.853,3593.965109736043,8.32,0.469,0.0,0.801,4009.050479352936,19.8,0.511,0.0,0.75,898.8391457874973,40.3,0.71,0.0,1.05,4134.567074345353
1731070241.3,20.5,0.476,0.0,0.812,3594.131301163049,7.68,0.756,0.0,1.326,4008.9567995926313,19.8,0.57,0.0,1.29,898.8806775651606,39.7,0.984,0.0,0.894,4134.763036010498
1731070241.8,19.8,0.578,0.0,0.848,3594.297496034517,8.32,0.347,0.0,1.85,4008.8631198882304,19.8,0.832,0.0,0.886,898.9222102050884,40.3,0.769,0.0,1.02,4134.339931427694
1731070242.3,19.8,0.495,0.0,0.833,3594.4636943499654,7.68,0.862,0.0,0.911,4008.769440239735,20.5,0.508,0.0,2.34,898.9637437071642,39.7,0.768,0.0,0.937,4134.300462237345
1731070242.8,19.8,0.577,0.0,0.868,3594.629896108917,8.32,0.465,0.0,2.43,4008.675760647149,19.8,0.517,0.0,0.771,899.0052780712685,40.3,0.973,0.0,1.72,4134.555760062638
1731070243.3,20.5,0.707,0.0,0.904,3594.7961013108948,7.68,0.562,0.0,0.783,4008.582081110477,19.8,0.797,0.0,1.06,899.0468132972819,39.7,1.002,0.0,0.858,4134.60379042139
1731070243.8,19.9,0.673,0.0,1.12,3594.962309955418,7.68,0.478,0.0,1.18,4008.488401629721,19.8,0.415,0.0,1.06,899.0883493850881,40.3,0.873,0.0,1.33,4134.90188018571
1731070244.3,19.8,0.773,0.0,0.81,3595.128522042014,8.33,0.505,0.0,0.835,4008.394722204888,20.5,0.487,0.0,1.71,899.1298863345612,39.7,0.908,0.0,0.755,4135.194687927308
1731070244.8,19.8,0.65,0.0,1.06,3595.294737570204,7.68,1.014,0.0,2.76,4008.3010428359794,19.8,0.466,0.0,5.37,899.1714241455853,40.3,0.857,0.0,1.28,4134.819667701171
1731070245.3,19.8,0.714,0.0,1.09,3595.4609565395094,8.32,0.54,0.0,1.21,4008.207363523001,19.9,0.497,0.0,0.863,899.2129628180406,39.7,0.974,0.0,0.904,4135.185601538232
1731070245.8,20.5,0.709,0.0,0.791,3595.627178949453,7.68,0.529,0.0,2.42,4008.113684265955,19.8,0.483,0.0,4.49,899.254502351808,40.3,1.118,0.0,1.53,4134.776749785693
1731070246.3,19.8,0.9,0.0,1.3,3595.7934047995573,8.32,0.62,0.0,0.81,4008.020005064844,20.5,0.777,0.0,0.793,899.296042746771,39.1,1.029,0.016,0.898,4134.799597271806
1731070246.8,19.8,0.672,0.0,1.19,3595.959634089348,7.68,0.672,0.0,1.11,4007.926325919677,19.8,0.662,0.0,4.25,899.3375840028043,40.3,0.885,0.0,1.12,4134.95369791877
1731070247.3,19.8,0.562,0.0,2.55,3596.125866818346,8.31,0.836,0.0,0.796,4007.832646830453,19.9,0.729,0.0,0.768,899.3791261197916,40.3,0.95,0.0,3.81,4135.66054375145
1731070247.8,20.5,0.856,0.0,0.856,3596.292102986075,7.68,0.645,0.0,2.34,4007.73896779718,19.8,0.774,0.0,5.92,899.4206690976135,39.7,0.99,0.0,2.29,4135.354245729801
1731070248.3,19.8,0.606,0.0,0.735,3596.4583425920573,8.32,0.736,0.0,3.01,4007.645288819858,20.5,0.718,0.0,1.15,899.462212936151,39.7,0.964,0.0,1.07,4135.148664742225
1731070248.8,19.8,0.618,0.0,0.808,3596.624585635814,8.33,0.464,0.0,8.52,4007.551609898492,19.8,0.593,0.0,1.74,899.5037576352876,40.3,1.033,0.0,1.3,4135.491982399804
1731070249.3,20.5,0.785,0.0,0.781,3596.790832116874,7.67,0.733,0.0,1.03,4007.4579310330873,19.8,0.835,0.0,1.01,899.5453031948981,39.7,1.086,0.0,1.65,4135.438462014419
1731070249.8,19.8,0.615,0.0,0.705,3596.957082034758,8.33,0.552,0.0,1.19,4007.364252223648,19.8,0.676,0.0,0.874,899.5868496148663,40.3,1.293,0.0,0.807,4135.729125684025
1731070250.3,19.8,0.874,0.0,1.01,3597.123335388989,7.68,0.785,0.0,0.877,4007.2705734701776,20.5,0.662,0.0,0.805,899.6283968950729,39.7,1.174,0.0,0.88,4135.511550504077
1731070250.8,19.9,0.712,0.0,1.15,3597.2895921790905,8.32,0.649,0.0,0.841,4007.176894772678,19.8,0.731,0.0,0.963,899.669945035399,40.3,1.106,0.0,0.78,4135.600533145819
1731070251.3,20.5,0.678,0.0,0.837,3597.455852404584,7.68,0.436,0.0,0.953,4007.0832161311546,19.8,0.898,0.0,0.797,899.7114940357282,39.7,1.095,0.0,0.963,4135.769705983765
1731070251.8,19.8,0.735,0.0,4.3,3597.622116064998,8.32,0.567,0.0,0.995,4006.9895375456113,19.9,0.675,0.0,0.816,899.7530438959354,40.3,1.022,0.0,1.24,4135.833791305175
1731070252.3,19.2,0.995,0.0,0.757,3597.7883831598547,7.68,0.521,0.0,1.83,4006.895859016054,19.8,0.675,0.0,1.08,899.7945946159045,39.7,1.167,0.0,1.22,4135.741721696129
1731070252.8,19.8,0.937,0.031,7.9,3597.9546536886764,8.32,0.653,0.0,0.803,4006.802180542484,20.5,0.541,0.0,1.39,899.8361461955164,40.3,1.073,0.0,0.657,4135.804866765221
1731070253.3,20.4,0.724,0.0,3.2,3598.120927650988,7.68,0.691,0.0,0.806,4006.708502124906,19.8,0.297,0.0,2.76,899.8776986346521,40.3,1.348,0.0,1.13,4136.492699405657
1731070253.8,19.9,0.869,0.0,4.99,3598.287205046311,8.31,0.385,0.0,0.848,4006.6148237633215,19.8,0.388,0.0,0.791,899.9192519331955,39.7,1.454,0.0,0.94,4135.928628079724
1731070254.3,19.8,1.023,0.0,3.34,3598.4534858741745,7.68,0.622,0.0,1.07,4006.5211454577393,20.5,0.335,0.0,1.53,899.9608060910214,39.7,1.386,0.0,7.42,4136.465648304735
1731070254.8,19.8,0.987,0.0,3.71,3598.6197701341,8.32,0.566,0.0,1.05,4006.4274672081615,19.8,0.336,0.0,1.06,900.0023611080139,40.3,1.291,0.0,0.772,4136.514040995153
1731070255.3,20.5,0.928,0.0,1.56,3598.786057825612,7.68,1.185,0.0,2.26,4006.33378901459,19.8,0.432,0.0,2.42,900.0439169840541,39.6,1.242,0.0,1.08,4136.133259662002
1731070255.8,19.9,0.729,0.0,3.95,3598.952348948233,7.69,0.907,0.0,0.889,4006.240110877031,19.9,0.459,0.0,1.25,900.0854737190228,40.3,1.056,0.0,0.715,4136.379636985549
1731070256.3,19.8,0.697,0.0,0.942,3599.1186435014884,8.32,0.471,0.0,1.07,4006.1464327954855,20.5,0.657,0.0,1.11,900.1270313128043,39.7,0.956,0.0,0.687,4136.350002499712
1731070256.8,19.8,0.382,0.0,1.88,3599.284941484905,8.31,0.793,0.0,1.04,4006.0527547699617,19.8,0.512,0.0,3.06,900.1685897652734,40.3,0.972,0.0,0.742,4136.998538728329
1731070257.3,20.5,0.336,0.0,3.0,3599.451242898006,7.68,0.481,0.0,0.971,4005.959076800461,19.8,0.457,0.0,0.935,900.2101490763143,40.3,0.998,0.0,0.815,4136.405833119801
1731070257.8,19.8,0.701,0.0,0.896,3599.617547740316,7.68,0.923,0.0,0.814,4005.865398886988,19.8,0.396,0.0,0.797,900.2517092458081,39.7,1.158,0.0,1.02,4136.671796297696
1731070258.3,19.8,0.465,0.0,0.835,3599.7838560113587,8.32,0.81,0.0,0.74,4005.7717210295455,20.5,0.421,0.0,0.773,900.2932702736358,39.7,1.091,0.0,1.08,4137.032043306928
1731070258.8,19.8,0.489,0.0,1.25,3599.9501677106578,8.32,0.439,0.0,0.869,4005.678043228137,19.8,0.4,0.0,1.46,900.3348321596817,39.7,1.174,0.016,0.905,4136.879697737518
1731070259.3,20.5,0.593,0.0,0.842,3600.1164828377423,7.68,0.744,0.0,2.91,4005.584365482769,19.8,0.566,0.0,0.897,900.3763949038208,40.3,1.268,0.0,3.04,4136.734572164772
1731070259.8,19.8,0.553,0.0,1.32,3600.2828013921358,8.32,0.547,0.0,3.05,4005.490687793444,19.9,0.47,0.0,1.71,900.4179585059373,39.0,0.782,0.0,2.8,4136.984092430073
1731070260.3,19.8,0.451,0.0,0.742,3600.449123373361,7.68,0.871,0.0,3.76,4005.397010160168,20.5,0.428,0.0,0.744,900.4595229659126,40.3,0.7,0.0,1.04,4136.897992230407
1731070260.8,19.8,0.682,0.0,0.728,3600.615448780945,7.68,0.545,0.0,3.01,4005.30333258294,19.8,0.641,0.0,0.733,900.5010882836277,40.3,0.75,0.0,1.93,4136.656762820914
1731070261.3,20.5,0.428,0.0,0.955,3600.78177761441,8.32,0.493,0.0,3.9,4005.209655061767,19.9,0.494,0.0,1.91,900.5426544589669,39.7,0.87,0.016,1.2,4136.978426215272
1731070261.8,19.8,0.49,0.0,0.912,3600.9481098732867,8.32,0.734,0.0,3.82,4005.115977596653,19.8,0.649,0.0,1.57,900.5842214918054,39.7,0.77,0.0,6.52,4137.098304112301
1731070262.31,19.9,1.372,0.0,1.75,3601.114445557097,7.68,0.358,0.0,8.01,4005.0223001876034,20.5,0.685,0.0,2.97,900.6257893820274,39.7,0.909,0.0,0.82,4137.248119299022
1731070262.8,19.8,0.73,0.0,0.78,3601.2807846653677,7.68,0.983,0.0,0.917,4004.92862283462,19.9,0.801,0.0,0.818,900.6673581295144,40.3,0.721,0.0,0.852,4137.49430985775
1731070263.3,20.5,0.654,0.0,1.07,3601.447127197622,8.32,0.482,0.0,4.31,4004.8349455377065,19.8,1.083,0.0,0.975,900.7089277341476,40.3,0.796,0.0,0.74,4137.812587102601
1731070263.8,19.8,0.743,0.0,0.72,3601.6134731533857,8.31,0.412,0.0,0.806,4004.7412682968666,19.8,0.647,0.0,2.64,900.7504981958112,39.7,0.862,0.0,0.732,4137.722083828585
1731070264.3,19.8,0.686,0.0,0.969,3601.779822532187,7.68,0.512,0.0,3.54,4004.647591112106,20.5,0.655,0.0,1.96,900.7920695143808,39.7,1.024,0.0,1.54,4137.289976778967
1731070264.8,19.8,0.66,0.0,1.29,3601.946175333552,8.32,0.369,0.0,0.713,4004.553913983429,19.9,0.482,0.0,0.788,900.8336416897406,40.3,1.058,0.0,1.23,4137.662120957308
1731070265.3,20.5,0.677,0.0,2.3,3602.1125315570034,7.69,0.935,0.0,3.73,4004.4602369108375,19.8,0.547,0.0,1.02,900.875214721772,39.7,0.903,0.016,2.62,4137.27042026651
1731070265.8,19.8,0.904,0.0,1.06,3602.2788912020687,7.68,0.498,0.0,0.819,4004.3665598943367,19.8,0.749,0.0,1.34,900.9167886103564,39.7,1.004,0.0,1.4,4138.050592882909
1731070266.3,19.9,0.736,0.0,7.53,3602.445254268272,8.31,0.49,0.0,3.92,4004.272882933928,20.5,0.464,0.0,1.7,900.9583633553784,39.7,0.881,0.0,1.04,4137.550458115518
1731070266.8,19.8,0.791,0.0,1.43,3602.6116207551427,8.32,0.309,0.0,1.18,4004.17920602962,19.9,0.483,0.0,1.06,900.9999389567132,40.3,0.889,0.0,1.47,4137.753417594523
1731070267.3,20.5,1.106,0.0,1.08,3602.777990662206,7.68,0.427,0.0,1.12,4004.0855291814137,19.8,0.817,0.0,0.96,901.0415154142456,40.3,1.183,0.0,1.18,4137.892123755652
1731070267.8,19.8,0.817,0.0,0.926,3602.944363988987,7.68,0.905,0.0,1.08,4003.991852389313,19.8,0.529,0.0,0.895,901.0830927278564,39.7,1.131,0.0,1.12,4138.176965556504
1731070268.3,19.8,0.622,0.0,0.811,3603.110740735012,8.32,0.709,0.0,0.869,4003.8981756533226,20.5,0.456,0.0,0.776,901.124670897428,39.7,0.858,0.0,1.14,4137.760320657106
1731070268.8,19.8,0.501,0.0,0.975,3603.2771208998056,7.69,0.607,0.0,0.86,4003.804498973445,19.8,0.867,0.0,0.85,901.1662499228444,40.3,0.971,0.0,6.42,4138.220673591265
1731070269.3,20.5,0.523,0.0,1.04,3603.443504482899,8.31,0.474,0.0,1.3,4003.7108223496857,19.8,0.738,0.0,0.856,901.2078298039808,39.7,0.911,0.016,0.949,4138.470470987598
1731070269.8,19.9,0.513,0.0,2.4,3603.609891483816,8.32,0.495,0.0,1.49,4003.6171457820487,19.9,0.645,0.0,1.14,901.2494105407226,39.7,0.927,0.0,0.84,4138.479217598256
1731070270.3,19.8,0.605,0.0,1.81,3603.776281902083,7.67,0.687,0.0,2.99,4003.523469270538,20.5,0.606,0.0,1.04,901.2909921329508,39.7,1.098,0.0,1.27,4138.505896685448
1731070270.8,19.9,0.616,0.0,1.13,3603.942675737228,8.33,0.625,0.0,3.58,4003.429792815157,19.8,0.823,0.0,7.42,901.3325745805472,40.3,1.065,0.0,0.959,4138.341145507648
1731070271.3,20.5,0.634,0.0,8.16,3604.109072988773,7.68,0.612,0.0,2.97,4003.3361164159055,19.8,0.72,0.0,0.852,901.3741578833964,39.7,1.088,0.0,1.45,4138.435770098819
1731070271.8,19.8,0.662,0.0,0.927,3604.275473656252,8.32,0.386,0.0,2.8,4003.242440072797,19.8,0.698,0.0,0.872,901.415742041374,40.3,1.252,0.0,0.856,4138.624702460778
1731070272.3,19.8,0.673,0.0,0.999,3604.441877739188,7.68,0.497,0.0,5.03,4003.148763785828,20.5,0.675,0.0,1.08,901.4573270543648,39.7,1.175,0.0,0.884,4138.798075474841
1731070272.8,19.9,0.786,0.0,0.888,3604.608285237108,8.32,0.438,0.0,3.08,4003.055087555005,19.9,0.69,0.0,1.1,901.4989129222504,40.3,1.058,0.0,1.03,4138.7510742199565
1731070273.3,20.5,0.704,0.0,1.95,3604.77469614954,7.69,0.555,0.0,2.25,4002.96141138033,19.8,0.504,0.0,1.99,901.5404996449122,40.3,1.372,0.0,0.919,4138.657357852644
1731070273.8,19.9,0.656,0.0,0.883,3604.941110476008,7.68,0.592,0.0,3.09,4002.867735261808,19.8,0.409,0.0,0.781,901.5820872222351,39.7,1.098,0.0,1.48,4139.011437579428
1731070274.3,19.8,0.721,0.0,1.29,3605.107528216044,8.32,0.642,0.0,2.38,4002.774059199444,20.5,0.264,0.0,0.952,901.6236756540952,39.7,1.105,0.0,1.74,4139.117422846176
1731070274.8,19.9,0.736,0.0,1.08,3605.273949369174,8.32,0.671,0.0,3.14,4002.680383193242,19.8,0.404,0.0,0.884,901.6652649403768,40.4,1.362,0.0,0.816,4138.759357304907
1731070275.3,20.5,0.838,0.0,2.48,3605.440373934924,7.68,0.553,0.0,3.92,4002.586707243205,19.9,0.662,0.0,0.871,901.706855080962,40.3,1.164,0.0,0.762,4139.172349608266
1731070275.8,19.8,1.033,0.0,1.03,3605.606801912822,8.32,0.647,0.0,2.82,4002.493031349336,19.8,0.414,0.0,1.04,901.7484460757322,39.7,1.212,0.0,0.707,4139.432046774009
1731070276.3,19.8,0.941,0.0,1.05,3605.773233302393,7.69,0.731,0.0,2.11,4002.399355511641,20.5,0.375,0.0,0.845,901.7900379245726,39.7,1.434,0.0,2.07,4138.940233843238
1731070276.8,19.8,0.658,0.0,4.22,3605.9396681031694,8.32,0.502,0.0,4.14,4002.305679730122,19.8,0.415,0.0,1.15,901.8316306273588,39.7,0.893,0.0,0.954,4139.396499550782
1731070277.3,19.8,0.382,0.0,1.66,3606.1061063146767,7.68,0.644,0.0,1.04,4002.2120040047857,19.8,0.317,0.0,1.02,901.8732241839758,41.0,0.938,0.0,1.69,4139.321466456076
1731070277.8,20.5,0.419,0.0,1.03,3606.272547936443,7.68,0.327,0.0,0.847,4002.118328335633,19.8,0.348,0.0,0.871,901.9148185943054,39.7,0.899,0.0,0.848,4139.22624367269
1731070278.3,19.8,0.386,0.0,0.757,3606.438992967995,8.32,0.669,0.0,1.07,4002.02465272267,20.5,0.344,0.0,1.2,901.9564138582296,39.7,0.966,0.0,0.964,4139.184711174183
1731070278.8,19.8,0.449,0.0,0.835,3606.6054414088594,8.33,0.716,0.0,1.06,4001.930977165897,19.8,0.543,0.0,1.03,901.998009975633,40.3,1.031,0.0,1.41,4139.585437383783
1731070279.3,20.5,0.379,0.0,0.865,3606.771893258568,7.67,0.368,0.0,2.0,4001.837301665324,19.8,0.466,0.0,2.42,902.0396069463918,40.3,1.107,0.0,3.11,4139.773179869316
1731070279.8,19.8,0.383,0.0,0.858,3606.9383485166472,8.33,0.884,0.0,0.914,4001.7436262209503,19.8,0.36,0.0,0.937,902.081204770391,39.7,1.022,0.0,1.27,4139.483741228592
1731070280.3,19.8,0.491,0.0,1.49,3607.104807182625,7.68,0.441,0.0,0.763,4001.6499508327815,20.5,0.535,0.0,0.963,902.1228034475124,39.7,1.153,0.0,1.12,4139.483646479152
1731070280.8,19.9,0.447,0.0,0.901,3607.27126925603,8.32,0.784,0.0,1.57,4001.556275500821,19.8,0.39,0.0,0.97,902.164402977638,40.3,1.27,0.0,1.57,4139.876247562321
1731070281.3,20.5,0.518,0.0,2.98,3607.4377347363866,7.68,0.61,0.0,1.01,4001.462600225072,19.8,0.489,0.0,0.957,902.2060033606527,39.6,0.687,0.0,0.828,4139.59746685461
1731070281.8,19.8,0.457,0.0,1.26,3607.6042036232298,8.31,0.453,0.0,0.914,4001.368925005541,19.9,0.463,0.0,0.909,902.2476045964328,40.3,0.651,0.0,0.926,4140.057311205164
1731070282.3,19.9,0.561,0.0,1.15,3607.770675916084,7.69,0.861,0.0,1.04,4001.2752498422296,20.5,0.541,0.0,1.12,902.2892066848632,39.7,0.728,0.0,3.28,4140.003261427672
1731070282.8,19.8,0.462,0.0,0.925,3607.93715161448,8.32,0.607,0.0,0.817,4001.181574735144,19.8,0.523,0.0,0.855,902.330809625826,40.3,0.733,0.0,1.7,4140.242152042525
1731070283.3,19.8,0.645,0.0,6.43,3608.103630717944,7.67,0.962,0.0,0.901,4001.0878996842857,19.8,0.662,0.0,1.02,902.3724134192034,39.7,0.955,0.0,0.935,4139.837773401163
1731070283.8,20.5,0.68,0.0,1.05,3608.270113226003,8.33,0.516,0.0,0.819,4000.9942246896576,19.8,0.626,0.0,1.06,902.4140180648805,40.3,0.684,0.0,0.849,4139.835723204967
1731070284.3,19.9,0.531,0.0,0.895,3608.436599138192,7.68,0.43,0.0,0.984,4000.900549751268,20.5,0.543,0.0,1.0,902.455623562733,39.7,0.871,0.0,1.29,4140.329268064228
1731070284.8,19.8,0.689,0.0,0.868,3608.603088454035,7.68,0.528,0.0,1.32,4000.806874869118,19.8,0.572,0.0,3.72,902.4972299126464,40.3,0.946,0.0,1.28,4140.2553492382185
1731070285.3,20.5,0.551,0.0,0.768,3608.769581173063,8.31,0.374,0.0,8.19,4000.713200043213,19.8,0.649,0.0,6.44,902.5388371145028,39.7,1.287,0.0,2.44,4139.937394410022
1731070285.8,19.9,0.892,0.0,0.848,3608.936077294804,8.32,0.869,0.0,1.21,4000.6195252735542,19.8,0.706,0.0,5.265,902.5804451681844,40.3,0.881,0.0,0.867,4140.118083140097
1731070286.3,19.8,0.629,0.0,0.724,3609.1025768187847,7.69,0.489,0.0,1.24,4000.525850560148,20.5,0.588,0.0,4.09,902.6220540735764,39.7,0.994,0.0,1.18,4140.781538506729
1731070286.8,19.8,0.655,0.0,1.08,3609.2690797445393,8.32,0.59,0.0,1.07,4000.4321759029976,19.8,0.407,0.0,0.964,902.6636638305548,40.4,0.959,0.0,1.61,4140.922595278085
1731070287.3,20.5,0.78,0.0,1.03,3609.435586071595,7.68,0.373,0.0,1.05,4000.338501302109,19.8,0.424,0.0,1.49,902.7052744390054,40.3,0.943,0.0,0.96,4140.921227352051
1731070287.8,19.8,0.861,0.0,0.969,3609.602095799481,8.32,0.498,0.0,1.05,4000.244826757483,19.8,0.598,0.0,0.766,902.74688589881,39.7,1.001,0.0,1.07,4140.731325202937
1731070288.3,19.8,0.791,0.0,1.22,3609.768608927726,7.68,1.025,0.0,0.911,4000.151152269125,20.5,0.482,0.0,1.09,902.7884982098508,39.7,0.988,0.0,6.49,4140.724164602185
1731070288.8,19.8,0.736,0.0,0.777,3609.935125455857,8.32,0.716,0.0,2.85,4000.057477837037,19.8,0.466,0.0,1.06,902.8301113720134,40.3,1.035,0.0,1.1,4140.866211415309
1731070289.3,20.5,0.846,0.0,0.812,3610.1016453834086,7.68,0.649,0.0,1.36,3999.963803461226,19.9,1.03,0.0,1.69,902.871725385174,39.7,0.977,0.0,0.814,4140.729560128065
1731070289.8,19.8,0.658,0.0,1.11,3610.268168709909,7.68,0.621,0.0,6.64,3999.870129141696,19.8,0.747,0.0,0.756,902.913340249218,40.4,0.919,0.0,1.32,4140.695139586123
1731070290.3,19.8,0.489,0.0,0.896,3610.434695434887,8.32,0.639,0.0,1.52,3999.776454878448,20.5,0.528,0.0,1.44,902.9549559640276,39.7,0.993,0.0,0.959,4141.016723730902
1731070290.8,19.9,0.479,0.0,0.819,3610.601225557872,7.69,0.515,0.0,0.822,3999.682780671488,19.8,0.619,0.0,1.04,902.9965725294852,40.3,0.934,0.0,1.49,4141.220232209636
1731070291.3,20.5,0.496,0.0,0.883,3610.767759078392,8.32,0.582,0.0,0.805,3999.5891065208175,19.8,0.815,0.0,2.61,903.0381899454763,40.3,1.091,0.0,0.852,4141.394949194789
1731070291.8,19.8,0.54,0.0,0.763,3610.9342959959818,8.32,0.523,0.0,0.792,3999.495432426445,19.8,0.673,0.0,1.7,903.0798082118772,39.7,1.015,0.0,1.77,4141.273406785402
1731070292.3,19.8,0.568,0.0,1.08,3611.1008363101687,7.68,0.339,0.0,0.779,3999.401758388372,20.5,0.589,0.0,1.04,903.1214273285736,39.7,1.17,0.0,1.39,4140.878306787119
1731070292.8,19.9,0.595,0.0,0.712,3611.267380020483,7.67,0.471,0.0,1.07,3999.3080844066017,19.8,0.678,0.0,0.881,903.1630472954477,40.4,1.106,0.0,2.59,4141.416972893228
1731070293.3,20.5,0.659,0.0,0.866,3611.433927126455,8.32,0.552,0.0,0.857,3999.214410481139,19.8,0.689,0.0,0.858,903.2046681123818,39.7,1.15,0.0,1.17,4141.8140993715
1731070293.8,19.8,0.99,0.0,1.02,3611.600477627612,8.32,0.569,0.0,1.16,3999.120736611986,19.8,0.818,0.0,1.28,903.2462897792618,40.3,1.274,0.0,1.26,4141.281257302828
1731070294.3,19.8,0.944,0.0,0.976,3611.767031523489,7.68,0.565,0.0,0.95,3999.02706279915,20.5,0.868,0.0,2.07,903.287912295964,39.7,1.245,0.0,2.91,4141.379358497542
1731070294.8,19.8,0.725,0.0,0.778,3611.933588813615,7.68,0.273,0.0,1.5,3998.933389042633,19.8,0.551,0.0,0.883,903.329535662374,40.3,1.129,0.0,0.945,4141.213406647498
1731070295.3,20.5,0.723,0.0,0.843,3612.10014949752,8.33,0.504,0.0,0.814,3998.83971534244,19.8,0.386,0.0,1.5,903.371159878374,40.3,1.069,0.0,0.93,4141.698334457696
1731070295.8,19.8,0.859,0.0,0.834,3612.266713574733,8.32,0.526,0.0,0.811,3998.746041698573,19.8,0.385,0.0,1.0,903.4127849438472,39.7,1.226,0.0,0.868,4141.874675797897
1731070296.3,19.8,0.853,0.0,1.11,3612.4332810447854,7.68,0.624,0.0,0.964,3998.652368111036,20.5,0.296,0.0,1.75,903.4544108586788,39.7,1.222,0.0,1.5,4141.676248151191
1731070296.8,19.8,0.872,0.0,0.815,3612.59985190721,8.32,0.601,0.0,1.09,3998.558694579835,19.8,0.303,0.0,1.06,903.4960376227452,40.4,1.215,0.0,0.969,4142.16009229038
1731070297.3,20.5,0.897,0.0,1.23,3612.766426161536,7.68,0.351,0.0,1.67,3998.465021104974,19.8,0.332,0.0,3.34,903.5376652359324,40.3,1.39,0.0,0.943,4142.071727651311
1731070297.8,19.8,0.927,0.0,0.753,3612.9330038072953,7.68,0.613,0.0,0.738,3998.371347686456,19.8,0.464,0.0,2.77,903.579293698123,39.7,1.5,0.0,1.46,4142.062029199753
1731070298.3,19.8,0.645,0.0,0.865,3613.099584844017,8.32,0.486,0.0,0.77,3998.277674324284,20.5,0.405,0.0,1.08,903.6209230091996,39.7,0.926,0.0,0.81,4142.330995284467
1731070298.8,19.8,0.526,0.0,3.41,3613.2661692712304,8.32,0.761,0.0,0.87,3998.184001018462,19.8,0.454,0.0,1.12,903.662553169048,40.3,0.99,0.0,1.31,4142.441328139144
1731070299.3,20.5,0.38,0.0,2.55,3613.432757088472,7.68,0.76,0.0,0.787,3998.0903277689954,19.8,0.571,0.0,1.23,903.7041841775444,40.3,0.946,0.0,0.723,4142.251891634954
1731070299.8,19.8,0.439,0.0,2.17,3613.59934829527,8.32,0.537,0.0,0.796,3997.996654575889,19.8,0.494,0.0,0.828,903.7458160345752,39.1,1.112,0.016,0.872,4142.400181198513
1731070300.3,19.8,0.326,0.0,0.689,3613.765942891156,7.68,0.985,0.0,1.2,3997.902981439145,20.5,0.333,0.0,1.18,903.7874487400226,39.7,1.001,0.0,0.648,4142.179503200212
1731070300.8,19.9,0.373,0.0,1.21,3613.932540875661,8.32,0.489,0.0,0.697,3997.8093083587673,19.8,0.468,0.0,0.716,903.8290822937696,40.3,1.075,0.0,0.832,4142.558033164765
1731070301.3,20.5,0.453,0.0,1.04,3614.0991422483135,7.69,0.797,0.0,0.903,3997.715635334759,19.8,0.418,0.0,0.828,903.870716695702,40.3,1.168,0.0,1.06,4142.24319260815
1731070301.8,19.8,0.465,0.0,1.73,3614.26574700865,7.68,0.638,0.0,1.49,3997.6219623671263,19.8,0.496,0.0,0.753,903.9123519456969,39.7,1.173,0.0,1.13,4142.756606065796
1731070302.3,19.9,0.485,0.0,0.871,3614.4323551562006,8.31,0.457,0.0,1.12,3997.5282894558736,20.5,0.569,0.0,0.791,903.9539880436394,39.7,0.922,0.0,1.74,4142.529579731413
1731070302.8,19.8,0.428,0.0,0.792,3614.5989666904966,8.32,0.67,0.0,2.67,3997.4346166010014,19.8,0.504,0.0,1.31,903.9956249894128,40.3,0.73,0.0,5.98,4142.70036836612
1731070303.3,20.5,0.438,0.0,0.827,3614.7655816110687,7.68,0.341,0.0,5.57,3997.3409438025183,19.8,0.459,0.0,1.38,904.0372627828998,40.3,0.847,0.0,0.925,4142.767628810004
1731070303.8,19.8,0.532,0.0,0.781,3614.932199917447,8.33,0.776,0.0,1.11,3997.247271060422,19.8,0.501,0.0,3.43,904.0789014239864,39.7,0.702,0.0,0.891,4142.564338946696
1731070304.3,19.8,0.623,0.0,0.738,3615.098821609168,7.68,0.448,0.0,0.948,3997.1535983747226,20.5,0.462,0.0,0.959,904.1205409125496,39.7,0.848,0.0,0.764,4142.629549586769
