Time,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance
1731072335.73,8.32,1.15,0.0,0.717,3617.72989939824,20.5,1.013,0.0,0.811,4314.316776733021,19.8,0.606,0.0,1.44,1078.868996912971,39.7,0.604,0.0,1.44,4413.7481071441725
1731072336.23,8.32,0.899,0.0,1.28,3617.636492794709,19.8,0.758,0.0,1.34,4314.494001618267,19.8,1.956,0.0,35.0,1078.913291233359,40.3,0.582,0.0,0.86,4413.3549713785205
1731072336.73,7.68,2.971,0.0,9.36,3617.543086267254,19.8,1.96,0.0,1.32,4314.671228494705,20.5,0.696,0.0,1.09,1078.9575860523885,39.7,0.856,0.0,1.06,4413.526610704998
1731072337.23,7.69,1.432,0.0,0.871,3617.4496798158775,20.5,0.902,0.0,0.918,4314.848457362088,19.8,0.653,0.0,0.841,1079.0018813700017,40.3,0.852,0.0,1.16,4413.717263655055
1731072337.73,8.31,1.149,0.0,4.95,3617.356273440591,19.2,0.696,0.032,1.07,4315.025688220175,19.8,0.636,0.0,1.74,1079.04617718613,39.7,0.805,0.0,1.69,4413.983136337534
1731072338.23,7.69,0.787,0.0,1.56,3617.262867141397,19.9,0.522,0.0,1.21,4315.202921068719,19.8,0.605,0.0,1.04,1079.090473500716,39.7,0.81,0.0,1.45,4414.016430901398
1731072338.73,8.32,0.896,0.0,0.85,3617.169460918303,19.8,0.659,0.0,1.12,4315.380155907474,20.5,0.631,0.0,0.884,1079.1347703136985,40.3,1.027,0.0,0.885,4413.990408545474
1731072339.23,7.68,0.82,0.0,1.2,3617.076054771313,19.9,0.614,0.0,1.03,4315.557392736193,19.8,0.651,0.0,1.23,1079.1790676250153,39.7,0.44,0.0,1.24,4413.956701719643
1731072339.73,8.32,0.454,0.0,1.04,3616.982648700433,20.5,0.561,0.0,7.29,4315.734631554632,19.8,0.712,0.0,0.992,1079.2233654346087,40.3,0.424,0.0,1.38,4414.252937381324
1731072340.23,8.32,0.665,0.0,0.827,3616.88924270567,19.8,0.568,0.0,0.861,4315.911872362548,19.8,0.769,0.0,0.858,1079.2676637424108,40.3,0.431,0.0,0.803,4413.964005272421
1731072340.73,7.68,0.431,0.0,1.38,3616.795836787031,19.8,0.592,0.0,5.44,4316.089115159695,20.5,0.903,0.0,1.32,1079.3119625483637,39.7,0.274,0.0,1.22,4414.450432388464
1731072341.23,7.68,0.902,0.0,0.969,3616.702430944521,19.8,0.866,0.031,1.74,4316.266359945827,19.8,0.834,0.0,7.11,1079.3562618524054,40.3,0.409,0.0,4.51,4414.212633539239
1731072341.73,8.32,0.776,0.0,0.833,3616.609025178144,19.2,0.707,0.032,0.774,4316.443606720701,19.8,0.907,0.0,0.849,1079.4005616544755,39.7,0.379,0.0,0.827,4414.155219628509
1731072342.23,7.69,0.432,0.0,1.15,3616.5156194879055,19.8,0.712,0.0,3.36,4316.620855484066,19.8,1.042,0.0,1.38,1079.444861954515,40.3,0.397,0.0,1.21,4414.551025754358
1731072342.73,8.29,0.784,0.0,6.62,3616.422213873816,19.8,0.716,0.0,3.23,4316.798106235685,20.5,0.913,0.0,1.24,1079.489162752457,39.7,0.658,0.0,1.69,4414.64284872059
1731072343.23,8.34,0.628,0.0,0.936,3616.3288083358793,20.5,0.771,0.0,0.725,4316.975358975309,19.8,1.023,0.0,0.941,1079.533464048243,39.0,0.472,0.016,0.824,4414.615532647762
1731072343.73,7.68,0.945,0.0,1.27,3616.2354028741,19.8,0.98,0.0,1.2,4317.152613702694,19.8,1.113,0.0,1.0,1079.5777658418122,40.2,0.394,0.0,1.44,4414.889802812596
1731072344.23,7.68,0.583,0.0,0.738,3616.141997488484,19.8,0.777,0.0,1.91,4317.329870417595,19.8,0.963,0.0,0.86,1079.6220681331024,40.4,0.356,0.0,1.36,4414.666971135747
1731072344.73,8.32,0.449,0.0,1.22,3616.048592179037,19.8,0.775,0.0,0.898,4317.507129119765,19.8,0.758,0.0,1.025,1079.666370922056,39.7,0.443,0.0,0.83,4414.958684744744
1731072345.23,7.68,0.844,0.0,1.7,3615.955186945767,20.5,0.823,0.0,0.819,4317.684389808963,20.5,0.707,0.0,1.19,1079.7106742086055,40.3,0.594,0.0,1.29,4414.785258605391
1731072345.73,8.32,0.452,0.0,0.759,3615.8617817886793,19.8,0.821,0.0,1.15,4317.861652484943,19.9,0.847,0.0,1.42,1079.7549779926926,39.7,0.564,0.0,1.2,4414.599940178344
1731072346.23,7.67,1.155,0.0,1.27,3615.7683767077774,19.8,0.795,0.0,6.7,4318.038917147459,19.8,0.861,0.0,0.736,1079.799282274256,40.3,0.652,0.0,6.22,4414.672019348198
1731072346.73,7.68,0.639,0.0,1.18,3615.674971703071,19.9,0.463,0.0,0.689,4318.2161837962685,19.9,1.084,0.0,1.2,1079.8435870532348,39.7,0.573,0.0,0.987,4415.183244856285
1731072347.23,7.68,0.556,0.0,0.855,3615.581566774562,20.5,0.497,0.0,1.74,4318.393452431123,20.5,0.965,0.0,4.45,1079.8878923295708,40.3,0.73,0.0,0.968,4415.448452027026
1731072347.73,8.32,0.589,0.0,1.26,3615.48816192226,19.2,0.357,0.032,1.82,4318.570723051783,19.8,0.813,0.0,0.941,1079.9321981031965,39.7,0.438,0.0,0.958,4415.506806938691
1731072348.23,7.68,0.522,0.0,4.99,3615.394757146168,19.8,0.404,0.0,0.887,4318.747995658001,19.8,1.081,0.0,0.836,1079.9765043740535,40.3,0.494,0.0,0.971,4415.195799844003
1731072348.73,8.32,1.078,0.0,0.769,3615.301352446294,19.8,0.704,0.0,1.65,4318.925270249533,19.8,0.866,0.0,1.11,1080.0208111420811,39.7,0.629,0.0,1.08,4415.181679478521
1731072349.23,7.68,0.736,0.0,1.08,3615.2079478226433,20.5,0.559,0.0,1.74,4319.102546826135,20.5,0.815,0.0,1.45,1080.0651184072178,40.3,0.604,0.0,0.96,4415.407516039624
1731072349.73,8.32,0.533,0.0,1.38,3615.114543275219,19.2,0.603,0.032,0.763,4319.27982538756,19.8,0.862,0.0,0.774,1080.1094261694057,39.7,0.637,0.0,0.763,4415.535619037647
1731072350.23,8.32,0.354,0.0,0.802,3615.021138804032,19.8,0.503,0.0,1.27,4319.457105933568,19.8,1.036,0.0,1.38,1080.153734428577,40.3,0.572,0.0,1.23,4415.235298536188
1731072350.73,7.68,0.49,0.0,1.14,3614.9277344090847,19.8,0.342,0.0,4.78,4319.634388463913,20.5,0.949,0.0,1.0,1080.1980431846746,39.7,0.837,0.0,1.37,4415.274865010066
1731072351.23,8.32,1.068,0.0,1.0,3614.8343300903857,20.5,0.387,0.0,0.777,4319.81167297835,19.8,0.963,0.0,0.72,1080.2423524376363,40.3,0.792,0.0,2.58,4415.814757683789
1731072351.73,7.69,0.765,0.0,0.833,3614.7409258479374,19.8,0.42,0.0,1.29,4319.988959476634,19.8,1.241,0.0,1.28,1080.2866621874016,39.7,0.782,0.0,0.884,4415.297989652664
1731072352.23,8.31,0.7,0.0,1.19,3614.647521681748,19.8,0.909,0.0,1.59,4320.166247958519,19.8,1.085,0.0,1.28,1080.3309724339124,39.7,0.557,0.0,1.21,4415.9237228192505
1731072352.73,7.68,0.461,0.0,1.36,3614.554117591822,19.8,0.589,0.0,0.842,4320.343538423766,19.9,0.799,0.0,6.59,1080.375283177101,40.3,0.541,0.0,1.02,4415.519045713376
1731072353.23,7.69,0.595,0.0,5.9,3614.460713578168,20.5,0.475,0.0,1.3,4320.52083087213,19.8,0.676,0.0,0.926,1080.4195944169098,40.3,0.566,0.0,0.822,4415.712079622752
1731072353.73,8.32,0.677,0.0,1.2,3614.367309640791,19.8,0.636,0.0,1.14,4320.698125303365,20.5,0.707,0.0,1.04,1080.4639061532775,39.7,0.803,0.0,1.2,4416.056676803386
1731072354.23,8.32,0.672,0.0,0.915,3614.273905779694,19.8,0.535,0.0,0.828,4320.875421717225,19.8,0.563,0.0,1.04,1080.5082183861432,40.3,0.698,0.0,1.04,4416.034029874186
1731072354.73,7.68,0.687,0.0,0.864,3614.1805019948847,19.8,0.497,0.0,1.34,4321.052720113467,20.5,0.563,0.0,0.96,1080.5525311154488,39.7,0.73,0.0,0.84,4416.347446964096
1731072355.23,8.32,0.459,0.0,1.11,3614.08709828637,20.5,0.533,0.0,1.4,4321.23002049185,19.9,0.91,0.0,0.862,1080.5968443411268,40.3,0.932,0.0,1.24,4416.029725019486
1731072355.73,7.68,0.93,0.0,1.54,3613.993694654157,19.2,0.523,0.032,6.72,4321.407322852128,19.8,0.948,0.0,1.36,1080.6411580631195,39.7,1.034,0.0,1.25,4416.550954605232
1731072356.23,8.32,0.647,0.0,0.925,3613.900291098248,19.8,0.77,0.0,1.07,4321.584627194058,19.8,0.708,0.0,1.0,1080.6854722813655,39.7,0.483,0.0,0.863,4416.602299080948
1731072356.73,7.68,0.691,0.0,0.836,3613.806887618652,19.8,0.912,0.0,1.56,4321.761933517395,20.5,0.762,0.0,0.839,1080.7297869958047,40.3,0.538,0.0,6.3,4416.357731324078
1731072357.23,7.69,0.641,0.0,1.228,3613.7134842153705,20.5,0.636,0.0,0.778,4321.939241821892,19.9,0.831,0.0,1.44,1080.7741022063783,40.3,0.54,0.0,0.912,4416.60641006008
1731072357.73,8.31,0.372,0.0,1.62,3613.620080888416,19.9,0.665,0.0,1.17,4322.116552107312,19.8,0.626,0.0,1.46,1080.8184179130192,39.7,0.634,0.0,0.846,4416.541062812717
1731072358.23,7.68,0.653,0.0,1.87,3613.526677637789,19.8,0.702,0.0,1.17,4322.293864373407,19.8,0.563,0.0,2.12,1080.8627341156694,40.3,0.609,0.0,1.34,4416.283808599202
1731072358.73,8.32,0.61,0.0,1.97,3613.433274463499,19.9,0.589,0.0,0.738,4322.471178619934,20.5,0.548,0.0,0.857,1080.907050814268,39.7,0.74,0.0,1.33,4416.415499504868
1731072359.23,7.69,0.756,0.0,1.8,3613.339871365549,19.8,0.868,0.0,1.21,4322.64849484665,19.8,0.85,0.0,1.31,1080.951368008754,40.3,0.773,0.0,0.774,4416.5277049892775
1731072359.73,8.32,0.707,0.0,1.56,3613.2464683439457,20.5,0.719,0.0,1.48,4322.825813053308,19.8,0.832,0.0,1.54,1080.99568569907,39.1,0.904,0.016,3.21,4417.201384137051
1731072360.23,8.32,0.417,0.0,0.748,3613.153065398697,19.8,0.647,0.0,1.79,4323.003133239669,19.8,0.68,0.0,0.898,1081.0400038851485,39.7,0.593,0.0,3.18,4417.219750470452
1731072360.73,7.68,0.662,0.0,1.25,3613.0596625298062,19.9,0.524,0.0,0.883,4323.180455405488,20.5,0.653,0.0,0.948,1081.084322566931,40.3,0.266,0.0,0.904,4416.547209084551
1731072361.23,7.67,0.407,0.0,1.3,3612.9662597372817,20.5,0.62,0.0,1.68,4323.357779550521,19.8,0.811,0.0,1.22,1081.1286417443573,40.3,0.296,0.0,3.58,4416.885514051829
1731072361.73,8.33,0.756,0.0,0.799,3612.872857021128,19.9,0.596,0.0,1.05,4323.535105674523,19.8,0.781,0.0,0.789,1081.172961417366,39.7,0.359,0.0,3.25,4417.443813756004
1731072362.23,8.32,0.669,0.0,1.06,3612.779454381349,19.8,0.599,0.0,0.818,4323.71243377725,19.9,0.798,0.0,0.99,1081.2172815859,40.3,0.303,0.0,0.792,4416.940630736371
1731072362.73,7.68,0.486,0.0,0.992,3612.686051817954,19.8,0.609,0.0,1.27,4323.889763858463,19.8,1.228,0.0,1.18,1081.261602249891,39.7,0.297,0.0,2.37,4417.1521353613325
1731072363.23,7.68,1.105,0.0,0.835,3612.592649330948,19.8,0.861,0.0,1.47,4324.067095917916,20.5,0.939,0.0,0.813,1081.305923409282,40.3,0.468,0.0,4.24,4416.924640739711
1731072363.73,8.32,0.61,0.0,4.89,3612.4992469203376,20.5,0.715,0.0,0.872,4324.244429955366,19.8,0.952,0.0,5.72,1081.350245064012,39.7,0.476,0.0,2.28,4417.003139827806
1731072364.23,8.32,1.001,0.0,0.741,3612.405844586126,19.8,0.723,0.0,1.17,4324.421765970568,19.9,0.949,0.0,1.13,1081.3945672140198,40.3,0.58,0.0,2.31,4417.551223560428
1731072364.73,7.68,0.709,0.0,5.68,3612.3124423283207,19.9,0.848,0.0,1.15,4324.599103963279,19.8,1.442,0.0,0.827,1081.438889859248,39.0,0.308,0.016,3.86,4417.172257033351
1731072365.23,8.32,0.652,0.0,1.15,3612.219040146928,20.5,0.779,0.0,0.812,4324.776443933258,20.5,1.043,0.0,1.38,1081.4832129996291,40.3,0.54,0.0,1.27,4417.034909592779
1731072365.73,7.68,0.869,0.0,0.746,3612.125638041955,19.2,0.771,0.032,5.32,4324.9537858802605,19.8,0.831,0.0,0.934,1081.5275366351057,39.7,0.444,0.0,0.795,4417.8477045342615
1731072366.23,8.32,0.472,0.0,1.09,3612.032236013406,19.8,0.798,0.0,1.5,4325.131129804044,19.8,0.672,0.0,0.822,1081.5718607656167,40.3,0.448,0.0,1.16,4417.639529195148
1731072366.73,7.68,0.942,0.0,1.26,3611.938834061286,19.8,0.832,0.0,0.834,4325.308475704363,20.5,0.601,0.0,1.4,1081.6161853911012,39.7,0.482,0.0,4.9,4417.571533817732
1731072367.23,7.68,0.605,0.0,0.71,3611.845432185602,20.5,0.834,0.0,1.25,4325.485823580976,19.8,0.636,0.0,2.59,1081.6605105115018,40.3,0.541,0.0,0.799,4417.8157883961285
1731072367.73,8.32,0.519,0.0,1.24,3611.75203038636,19.8,0.618,0.0,1.33,4325.663173433641,19.8,0.772,0.0,0.81,1081.7048361267512,39.7,0.567,0.0,1.18,4418.026362057758
1731072368.23,7.69,0.644,0.0,1.45,3611.658628663568,19.8,0.459,0.0,0.771,4325.840525262114,19.8,0.857,0.0,1.27,1081.749162236791,39.7,0.65,0.016,1.13,4417.9189579372505
1731072368.73,8.31,0.498,0.0,0.954,3611.565227017228,19.8,0.467,0.0,1.18,4326.017879066152,20.5,0.836,0.0,1.12,1081.7934888415618,39.7,0.62,0.0,0.917,4418.110097396647
1731072369.23,8.32,0.981,0.0,1.6,3611.4718254473487,20.5,0.358,0.0,1.63,4326.195234845512,19.8,1.046,0.0,0.858,1081.837815941002,40.3,0.433,0.0,0.85,4417.819426542585
1731072369.73,7.68,0.762,0.0,0.913,3611.3784239539327,19.8,0.487,0.0,0.783,4326.372592599948,19.8,0.914,0.0,1.28,1081.882143535054,39.7,0.603,0.0,1.35,4417.622048320688
1731072370.23,7.69,0.598,0.0,1.47,3611.285022536991,19.8,0.448,0.0,1.54,4326.549952329222,19.8,1.111,0.0,1.42,1081.9264716236503,40.3,0.517,0.0,1.63,4418.017102564185
1731072370.73,8.31,0.331,0.0,6.45,3611.191621196527,19.9,0.567,0.0,6.6,4326.72731403309,20.5,0.873,0.0,0.779,1081.970800206734,39.7,0.53,0.0,0.78,4418.348455251679
1731072371.23,7.69,0.521,0.0,0.824,3611.098219932546,19.8,0.426,0.0,0.842,4326.904677711309,19.8,1.002,0.0,1.21,1082.0151292842436,40.3,0.693,0.0,1.09,4418.517540075368
1731072371.73,8.31,1.067,0.0,1.51,3611.004818745055,20.5,0.541,0.0,1.45,4327.0820433636345,19.8,0.93,0.0,0.959,1082.059458856119,39.7,0.713,0.0,1.29,4418.567003975834
1731072372.23,8.32,0.71,0.0,1.73,3610.911417634057,19.9,0.5,0.0,1.81,4327.259410989823,19.8,0.998,0.0,0.813,1082.1037889223023,40.3,0.681,0.0,6.97,4418.565968601604
1731072372.73,7.69,0.618,0.0,0.626,3610.818016599562,19.8,0.441,0.0,0.782,4327.436780589636,20.5,1.042,0.0,1.13,1082.1481194827263,39.7,0.767,0.0,0.823,4418.18082102274
1731072373.23,8.31,0.457,0.0,1.59,3610.724615641575,19.2,0.538,0.032,1.57,4327.614152162829,19.8,1.037,0.0,4.11,1082.192450537334,39.7,0.515,0.0,1.14,4418.902249061529
1731072373.73,7.68,0.601,0.0,1.69,3610.6312147601016,20.5,0.402,0.0,1.98,4327.791525709158,19.8,1.044,0.0,0.839,1082.236782086064,39.7,0.658,0.016,1.37,4418.719763313582
1731072374.23,7.68,0.622,0.0,0.889,3610.537813955146,19.9,0.442,0.0,1.03,4327.968901228383,19.8,0.971,0.0,1.14,1082.2811141288555,40.3,0.591,0.0,0.795,4418.606423091475
1731072374.73,8.33,0.681,0.0,1.23,3610.4444132267145,19.8,0.557,0.0,0.784,4328.146278720255,19.8,0.545,0.0,1.51,1082.325446665652,39.7,0.952,0.0,1.42,4419.053495760442
1731072375.23,8.31,0.903,0.0,6.41,3610.351012574816,20.5,0.427,0.0,1.24,4328.323658184539,20.5,0.534,0.0,0.848,1082.3697796963852,40.3,0.703,0.0,0.952,4418.819413361606
1731072375.73,7.68,0.643,0.0,1.12,3610.2576119994537,19.8,0.431,0.0,4.53,4328.501039620991,19.8,0.636,0.0,1.17,1082.4141132209982,39.7,0.84,0.0,0.869,4418.8336541710805
1731072376.23,7.68,0.703,0.0,0.954,3610.164211500636,19.8,0.446,0.0,0.965,4328.678423029367,19.9,0.708,0.0,1.24,1082.4584472394304,40.3,0.968,0.0,1.32,4419.1559586504745
1731072376.73,7.69,0.607,0.077,0.959,3610.070811078365,19.9,0.532,0.0,1.25,4328.855808409424,20.5,0.613,0.0,0.732,1082.502781751621,39.7,0.942,0.0,1.27,4418.758292560061
1731072377.23,7.67,0.686,0.0,0.965,3609.977410732648,20.5,0.541,0.0,1.49,4329.033195760919,19.8,0.769,0.0,1.83,1082.5471167575122,40.3,0.979,0.0,2.54,4419.077773339849
1731072377.73,8.32,0.657,0.0,0.895,3609.884010463493,19.8,0.593,0.0,0.986,4329.210585083612,19.8,0.888,0.0,2.13,1082.5914522570374,39.7,0.803,0.0,0.817,4419.563048331937
1731072378.23,7.68,0.434,0.0,1.23,3609.790610270906,19.8,0.684,0.0,1.01,4329.387976377262,19.9,1.117,0.0,6.77,1082.635788250139,40.3,0.516,0.0,1.24,4419.083173449547
1731072378.74,8.32,0.827,0.0,1.44,3609.6972101548913,19.9,1.019,0.0,0.767,4329.565369641623,19.8,0.906,0.0,1.59,1082.6801247367564,39.7,0.777,0.0,1.69,4419.610505411896
1731072379.23,8.32,0.691,0.0,0.837,3609.603810115454,19.8,1.068,0.0,1.19,4329.742764876455,20.5,0.854,0.0,1.91,1082.724461716829,40.3,0.622,0.0,0.689,4419.424176396694
1731072379.73,7.68,0.785,0.0,1.2,3609.510410152601,20.5,1.181,0.0,1.09,4329.920162081513,19.8,0.691,0.0,0.872,1082.7687991902994,39.7,0.888,0.0,1.32,4419.4506461556175
1731072380.23,8.32,0.705,0.0,1.12,3609.4170102663375,19.8,0.629,0.0,0.792,4330.097561256558,19.8,0.694,0.0,1.56,1082.8131371571003,40.3,0.745,0.0,1.57,4419.858231940732
1731072380.73,7.68,0.417,0.0,5.7,3609.3236104566745,19.8,0.469,0.0,1.11,4330.274962401349,20.5,0.558,0.0,0.968,1082.8574756171747,39.0,0.884,0.016,0.815,4419.230050085395
1731072381.23,7.68,0.702,0.0,1.11,3609.230210723611,19.9,0.443,0.0,1.23,4330.45236551564,19.8,0.91,0.0,0.98,1082.9018145704615,40.3,0.809,0.0,1.43,4419.700285358552
1731072381.73,8.32,0.78,0.0,1.42,3609.136811067157,20.5,0.651,0.0,5.8,4330.629770599192,19.9,0.748,0.0,1.77,1082.946154016901,39.1,0.454,0.0,1.0,4419.861403888971
1731072382.23,7.68,0.875,0.0,0.9,3609.043411487314,19.9,0.584,0.0,0.974,4330.807177651759,19.8,0.825,0.0,1.14,1082.9904939564349,40.9,0.306,0.0,0.743,4419.957263955813
1731072382.73,8.32,0.751,0.0,1.73,3608.950011984095,19.8,0.601,0.0,1.39,4330.984586673104,20.5,0.664,0.0,5.6,1083.0348343889966,39.7,0.31,0.0,5.01,4419.456588905653
1731072383.23,8.32,0.423,0.0,1.1,3608.856612557501,19.9,0.567,0.0,0.887,4331.161997662983,19.8,0.81,0.0,1.16,1083.0791753145288,40.3,0.385,0.0,1.53,4419.8941884122505
1731072383.73,7.68,0.831,0.0,0.785,3608.763213207539,19.8,0.749,0.0,0.842,4331.339410621154,19.9,0.822,0.0,1.73,1083.123516732971,39.7,0.268,0.0,0.835,4419.552049473106
1731072384.23,8.32,0.551,0.0,1.32,3608.669813934216,19.8,0.665,0.0,1.27,4331.516825547375,19.8,0.855,0.0,1.44,1083.1678586442624,39.7,0.368,0.0,1.14,4420.2088186644405
1731072384.73,7.68,1.081,0.0,1.44,3608.576414737534,19.8,0.714,0.0,1.75,4331.694242441402,19.8,0.853,0.0,0.841,1083.212201048346,39.7,0.443,0.016,1.315,4420.248727789317
1731072385.23,8.32,1.007,0.0,2.53,3608.483015617504,20.5,0.692,0.0,0.874,4331.871661302998,20.5,0.868,0.0,2.58,1083.256543945155,40.3,0.399,0.0,1.49,4420.512044633071
1731072385.73,7.68,0.627,0.0,1.03,3608.3896165741294,19.8,0.701,0.0,1.25,4332.049082131919,19.9,0.942,0.0,0.98,1083.3008873346316,39.7,0.397,0.0,0.858,4420.211224299366
1731072386.23,8.32,0.809,0.0,1.08,3608.296217607419,19.8,0.719,0.0,1.37,4332.226504927923,19.8,1.045,0.0,0.815,1083.3452312167155,40.3,0.413,0.0,1.1,4420.291687968384
1731072386.73,7.68,0.432,0.0,0.859,3608.202818717375,19.8,0.996,0.0,2.39,4332.403929690768,20.5,1.071,0.0,1.36,1083.3895755913463,39.7,0.473,0.0,2.32,4420.198692294438
1731072387.23,7.68,0.927,0.0,1.2,3608.109419904002,19.8,0.982,0.0,1.22,4332.581356420211,19.2,0.787,0.0,0.984,1083.433920458467,40.3,0.441,0.0,0.828,4420.416914185155
1731072387.73,8.32,0.553,0.0,2.08,3608.016021167312,20.5,0.844,0.0,1.03,4332.758785116013,20.5,0.801,0.0,0.889,1083.4782658180095,39.7,0.424,0.0,1.54,4420.8988685988725
1731072388.23,8.32,0.534,0.0,0.931,3607.922622507306,19.8,0.908,0.0,0.917,4332.936215777933,19.8,0.695,0.0,5.35,1083.522611669918,40.3,0.5,0.0,1.29,4420.398866165466
1731072388.73,7.68,0.937,0.0,0.903,3607.8292239239936,19.9,0.602,0.0,0.991,4333.113648405729,20.5,0.875,0.0,1.5,1083.5669580141316,39.6,0.567,0.0,0.807,4420.917338403514
1731072389.23,7.69,0.524,0.0,0.784,3607.735825417377,19.8,0.763,0.0,1.17,4333.291082999157,19.8,0.878,0.0,0.821,1083.6113048505897,40.4,0.602,0.0,1.19,4420.547432844363
1731072389.73,8.31,0.984,0.0,1.05,3607.642426987464,20.4,0.508,0.0,2.35,4333.468519557976,19.8,0.822,0.0,1.16,1083.655652179235,39.7,0.66,0.0,1.33,4420.78512061355
1731072390.23,8.32,0.581,0.0,8.03,3607.54902863426,19.9,0.525,0.0,0.958,4333.645958081946,19.8,1.378,0.0,1.35,1083.7000000000007,39.7,0.452,0.0,0.806,4421.175414789
1731072390.73,7.68,0.521,0.0,0.778,3607.455630357773,19.8,0.925,0.0,2.09,4333.823398570828,20.5,0.886,0.0,0.8,1083.7443483128295,40.3,0.853,0.0,1.22,4420.501114067395
1731072391.23,7.68,0.397,0.0,10.4,3607.362232158008,19.8,0.519,0.0,8.21,4334.000841024377,19.8,0.879,0.0,1.51,1083.7886971176615,40.3,0.572,0.0,1.08,4421.174761239189
1731072391.73,8.32,0.424,0.0,3.31,3607.2688340349687,20.5,0.515,0.0,2.56,4334.178285442352,19.8,0.925,0.0,1.05,1083.833046414436,39.7,0.668,0.0,0.87,4421.021217638292
1731072392.23,8.32,0.976,0.0,1.47,3607.175435988663,19.8,0.483,0.0,1.84,4334.355731824511,19.8,1.036,0.0,0.832,1083.8773962030957,40.3,0.593,0.0,1.25,4420.812487314686
1731072392.73,7.69,0.616,0.0,1.93,3607.082038019096,19.8,0.413,0.0,2.17,4334.533180170616,20.5,0.935,0.0,1.09,1083.921746483574,39.7,0.663,0.0,4.14,4421.220774995479
1731072393.23,7.67,0.514,0.0,1.23,3606.988640126276,19.8,0.394,0.0,0.81,4334.710630480425,19.8,1.157,0.0,6.57,1083.9660972558136,40.3,0.693,0.0,0.844,4420.924614683465
1731072393.73,8.32,0.451,0.0,1.03,3606.8952423102064,20.5,0.397,0.0,1.13,4334.888082753695,19.8,1.157,0.0,0.818,1084.0104485197542,39.7,0.858,0.0,1.13,4421.482924916513
1731072394.23,7.68,0.65,0.0,1.02,3606.801844570894,19.8,0.398,0.0,1.26,4335.065536990186,19.8,1.149,0.0,1.23,1084.0548002753353,40.3,0.814,0.0,1.21,4421.173228039652
1731072394.73,8.32,0.84,0.0,1.41,3606.708446908344,19.8,0.423,0.0,0.823,4335.242993189654,19.8,1.266,0.0,1.04,1084.0991525225002,39.7,0.558,0.0,0.808,4421.101609371187
1731072395.23,7.68,0.756,0.0,0.912,3606.615049322563,19.9,0.52,0.0,1.05,4335.420451351863,20.5,1.258,0.0,0.746,1084.1435052611814,40.3,0.54,0.0,1.27,4421.609252751795
1731072395.73,8.32,0.654,0.0,3.02,3606.521651813559,20.5,0.623,0.0,1.46,4335.5979114765705,19.8,0.989,0.0,1.37,1084.1878584913225,39.7,0.549,0.0,1.62,4421.621682812288
1731072396.23,8.32,0.494,0.0,0.974,3606.428254381335,19.2,0.5,0.032,0.858,4335.775373563534,19.8,0.589,0.0,1.61,1084.2322122128628,40.3,0.653,0.0,0.814,4421.6687897691245
1731072396.73,7.68,0.611,0.0,1.13,3606.3348570258977,19.8,0.456,0.0,1.22,4335.952837612514,19.9,0.665,0.0,0.77,1084.2765664257422,39.7,0.808,0.0,1.23,4422.015519884055
1731072397.23,8.32,0.511,0.0,1.03,3606.241459747253,20.5,0.478,0.0,1.04,4336.130303623265,20.5,0.793,0.0,1.29,1084.3209211299036,40.3,0.73,0.0,1.12,4421.562331031027
1731072397.73,7.68,0.667,0.0,0.956,3606.148062545408,19.2,0.581,0.032,0.859,4336.307771595553,19.8,0.724,0.0,4.84,1084.3652763252803,39.7,0.758,0.0,6.17,4421.868575866983
1731072398.23,8.32,0.58,0.0,0.855,3606.054665420368,19.8,0.647,0.0,1.27,4336.485241529135,19.8,0.84,0.0,0.739,1084.409632011815,40.3,0.816,0.0,1.13,4421.493672993826
1731072398.73,7.68,0.336,0.0,1.19,3605.961268372139,19.8,0.564,0.0,1.27,4336.662713423769,19.9,0.81,0.0,1.24,1084.4539881894475,39.7,0.64,0.0,0.815,4422.365393168769
1731072399.23,8.32,0.542,0.0,1.26,3605.867871400727,20.5,0.632,0.0,0.828,4336.840187279215,20.5,0.652,0.0,1.32,1084.498344858118,39.7,0.52,0.0,1.2,4421.720038809418
1731072399.73,7.68,0.502,0.0,0.889,3605.774474506135,19.8,0.553,0.0,0.95,4337.017663095228,19.8,1.215,0.0,0.818,1084.5427020177688,40.3,0.592,0.0,1.3,4422.117922419004
1731072400.23,7.69,0.685,0.0,1.17,3605.6810776883744,19.9,0.782,0.0,1.53,4337.195140871574,19.9,0.654,0.0,1.18,1084.5870596683335,40.3,0.551,0.0,0.876,4422.007639109282
1731072400.73,8.31,0.616,0.0,5.4,3605.587680947449,19.8,0.702,0.0,0.783,4337.37262060801,20.5,0.574,0.0,1.66,1084.6314178097552,39.7,0.59,0.0,1.31,4422.433206937241
1731072401.23,8.32,0.342,0.0,0.814,3605.494284283364,19.9,0.648,0.0,1.56,4337.550102304296,19.8,0.58,0.0,0.858,1084.6757764419738,40.3,0.813,0.0,1.26,4422.55838222459
