Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance
1731071283.55,40.3,0.7,0.0,1.12,4273.272049658996,20.5,1.098,0.0,0.855,987.0110131097836,7.69,0.478,0.0,0.888,3814.13650437422,19.9,0.709,0.0,0.801,3946.776924276313
1731071284.05,39.7,0.636,0.0,2.62,4273.224799969024,19.2,0.555,0.0,1.67,987.0541081926564,8.31,0.547,0.0,0.855,3814.042950072796,20.5,0.789,0.0,0.929,3946.949359948769
1731071284.55,40.3,0.781,0.0,0.897,4272.972190224808,20.5,0.409,0.0,0.806,987.0972039267454,8.32,0.606,0.0,0.855,3813.9493958362905,19.8,0.768,0.0,0.771,3947.121798222093
1731071285.05,39.7,0.706,0.0,1.48,4273.035623264927,19.8,0.45,0.0,1.5,987.1403003119656,7.68,0.637,0.0,0.826,3813.8558416647065,19.9,0.802,0.0,0.676,3947.2942390959415
1731071285.55,40.3,0.809,0.0,1.2,4273.439445085464,20.5,0.556,0.0,1.29,987.1833973482346,8.32,0.425,0.0,0.744,3813.762287558048,20.5,0.798,0.0,0.74,3947.4666825699737
1731071286.05,39.7,0.722,0.0,1.05,4273.552707588519,19.8,0.577,0.0,8.81,987.2264950354612,7.68,0.521,0.0,0.741,3813.6687335163233,19.8,0.864,0.0,0.766,3947.639128643853
1731071286.55,40.3,0.583,0.0,1.47,4273.28608458208,19.8,0.603,0.0,1.46,987.2695933735628,8.32,0.6,0.0,0.738,3813.575179539536,19.8,0.829,0.0,0.911,3947.811577317236
1731071287.05,39.7,0.683,0.0,1.34,4273.449905376192,19.8,0.756,0.0,0.912,987.3126923624544,7.68,0.689,0.0,1.08,3813.4816256276895,19.9,0.881,0.0,0.796,3947.984028589782
1731071287.55,40.3,0.721,0.0,2.31,4273.604145819956,20.5,0.6,0.0,1.76,987.3557920020512,8.32,0.733,0.0,0.955,3813.388071780789,20.5,0.898,0.0,0.748,3948.1564824611514
1731071288.05,39.7,0.767,0.0,1.77,4273.984442962091,19.8,0.498,0.0,1.01,987.3988922922704,7.69,0.431,0.0,1.68,3813.294517998839,19.8,1.07,0.0,1.22,3948.328938931
1731071288.55,40.3,0.805,0.0,1.29,4273.758667038378,19.9,0.545,0.0,1.08,987.4419932330208,8.31,0.46,0.0,0.757,3813.200964281845,19.8,1.007,0.0,0.763,3948.501397998992
1731071289.05,39.7,1.043,0.0,2.22,4273.811146576305,19.8,0.89,0.0,0.922,987.4850948242206,7.68,0.781,0.0,0.862,3813.107410629813,19.9,0.994,0.0,1.67,3948.673859664786
1731071289.55,40.3,0.927,0.0,1.28,4273.922275809732,20.5,0.512,0.0,1.0,987.5281970657844,8.32,0.792,0.0,0.869,3813.013857042747,19.8,0.534,0.0,1.08,3948.846323928041
1731071290.05,39.7,1.091,0.0,1.75,4273.726647578837,19.8,0.537,0.0,0.722,987.5712999576272,7.68,0.791,0.0,0.736,3812.9203035206497,20.5,0.453,0.0,2.32,3949.018790788417
1731071290.55,39.7,0.514,0.0,1.16,4273.716300575717,19.8,0.5,0.0,1.37,987.6144034996668,8.32,0.456,0.0,0.96,3812.826750063527,19.8,0.527,0.0,0.807,3949.19126024557
1731071291.05,40.3,0.531,0.0,0.908,4274.497654239893,19.8,0.622,0.0,0.823,987.6575076918116,7.68,0.637,0.0,0.871,3812.7331966713846,19.8,0.494,0.0,0.859,3949.363732299165
1731071291.55,39.7,0.602,0.016,0.798,4274.117414802132,20.5,0.633,0.0,1.39,987.7006125339803,7.68,0.346,0.0,0.963,3812.639643344228,20.5,0.568,0.0,3.61,3949.5362069488615
1731071292.05,39.7,0.588,0.0,0.864,4274.235493242551,19.8,0.542,0.0,1.05,987.7437180260872,8.32,0.774,0.0,0.759,3812.54609008206,19.2,0.566,0.032,0.898,3949.708684194317
1731071292.55,40.3,0.645,0.0,0.758,4273.898097142901,19.8,0.575,0.0,2.64,987.7868241680476,8.32,0.797,0.0,0.837,3812.4525368848863,19.8,0.536,0.0,1.05,3949.881164035193
1731071293.05,39.7,0.695,0.0,0.745,4274.116962682015,19.8,0.599,0.0,0.844,987.8299309597794,7.68,0.44,0.0,1.06,3812.3589837527097,19.8,0.432,0.0,0.898,3950.0536464711454
1731071293.55,40.3,0.729,0.0,0.848,4274.109803847254,19.8,0.653,0.0,0.824,987.8730384011913,8.31,0.67,0.0,0.804,3812.265430685539,19.8,0.492,0.0,0.987,3950.22613150184
1731071294.05,39.7,0.853,0.0,0.832,4274.681288752303,20.5,0.62,0.0,0.825,987.916146492201,7.68,0.37,0.0,1.1,3812.171877683376,20.5,0.562,0.0,0.928,3950.398619126936
1731071294.55,39.7,0.775,0.0,0.683,4274.560379634527,19.8,0.661,0.0,1.25,987.959255232724,8.32,0.815,0.0,0.899,3812.0783247462273,19.8,0.465,0.0,2.0,3950.5711093460914
1731071295.05,40.3,0.444,0.0,0.83,4274.381225034776,19.8,0.92,0.0,0.744,988.0023646226751,7.68,0.81,0.0,0.902,3811.984771874096,19.8,0.63,0.0,0.976,3950.7436021589674
1731071295.55,39.7,0.421,0.0,0.819,4274.953620775731,20.5,0.72,0.0,1.47,988.0454746619724,7.68,0.496,0.0,0.898,3811.891219066986,19.8,0.608,0.0,1.34,3950.9160975652208
1731071296.05,40.3,0.39,0.0,0.766,4274.645681118991,19.8,0.965,0.0,0.874,988.0885853505248,8.32,0.89,0.0,2.47,3811.7976663249055,20.5,0.541,0.0,0.985,3951.088595564518
1731071296.55,39.7,0.347,0.0,0.934,4274.443810755321,19.8,0.819,0.0,0.836,988.13169668825,8.32,0.429,0.0,6.16,3811.7041136478574,19.8,0.579,0.0,6.25,3951.261096156517
1731071297.05,40.3,0.432,0.0,0.85,4274.898561939124,19.8,0.686,0.0,0.906,988.1748086750636,7.68,0.96,0.0,1.13,3811.610561035847,19.8,0.628,0.0,0.844,3951.433599340878
1731071297.55,40.3,0.513,0.0,0.816,4274.984952576935,20.5,0.532,0.0,0.813,988.2179213108805,8.32,0.571,0.0,2.22,3811.517008488878,20.5,0.655,0.0,0.855,3951.606105117261
1731071298.05,39.7,0.495,0.0,1.43,4275.211012356783,19.8,0.769,0.0,1.79,988.2610345956186,7.68,0.548,0.0,1.31,3811.423456006954,19.8,0.868,0.0,1.22,3951.778613485325
1731071298.55,40.3,0.463,0.0,1.7,4274.997444937479,19.8,0.643,0.0,0.807,988.3041485291868,8.32,0.81,0.0,2.42,3811.329903590084,19.9,0.735,0.0,1.57,3951.951124444734
1731071299.05,39.7,0.503,0.0,1.79,4274.753939586178,19.8,0.821,0.0,0.777,988.3472631115036,7.68,0.417,0.0,1.23,3811.236351238269,19.8,0.908,0.0,1.81,3952.1236379951474
1731071299.55,40.3,0.455,0.0,1.36,4275.4207894161045,20.5,0.722,0.0,0.729,988.390378342484,8.32,1.004,0.0,2.78,3811.1427989515178,19.9,0.827,0.0,1.06,3952.296154136226
1731071300.05,39.0,0.472,0.016,1.0,4275.001810941943,19.8,0.716,0.0,0.901,988.433494222043,7.69,0.744,0.0,1.57,3811.04924672983,20.5,0.968,0.0,0.73,3952.46867286763
1731071300.55,39.4,0.734,0.0,1.24,4275.270649945088,19.8,0.862,0.0,0.883,988.4766107500988,8.31,0.591,0.0,1.0,3810.955694573213,19.8,1.099,0.0,0.89,3952.6411941890183
1731071301.05,40.6,0.534,0.0,5.21,4275.716028013539,19.8,0.806,0.0,0.852,988.5197279265606,7.68,0.391,0.0,6.79,3810.862142481671,19.8,0.867,0.0,0.745,3952.813718100057
1731071301.55,40.3,0.541,0.0,1.44,4275.489984026112,19.8,0.81,0.0,0.814,988.5628457513462,8.32,0.443,0.0,1.03,3810.768590455212,19.9,0.707,0.0,1.31,3952.986244600404
1731071302.05,39.7,0.873,0.0,0.782,4275.553069208344,20.5,0.832,0.0,0.816,988.6059642243712,7.68,1.124,0.0,1.03,3810.675038493837,20.5,0.713,0.0,0.888,3953.158773689719
1731071302.55,40.3,0.787,0.0,0.874,4276.012873261773,19.8,0.838,0.0,0.941,988.6490833455508,8.32,0.809,0.0,2.02,3810.5814865975512,19.8,0.83,0.0,0.899,3953.331305367665
1731071303.05,39.7,0.715,0.0,1.04,4275.208405460518,19.8,1.045,0.0,0.898,988.6922031148029,7.69,0.672,0.0,1.22,3810.48793476636,19.8,0.609,0.0,0.839,3953.5038396339
1731071303.55,40.3,0.639,0.0,0.737,4275.765742038122,20.5,0.928,0.0,1.67,988.7353235320368,7.68,0.461,0.0,1.0,3810.394383000268,19.8,0.604,0.0,0.722,3953.67637648809
1731071304.05,39.7,0.515,0.0,0.865,4275.963978625455,19.8,1.071,0.0,0.775,988.7784445971706,8.31,0.555,0.0,1.17,3810.300831299282,20.5,0.762,0.0,0.748,3953.8489159298942
1731071304.55,40.3,0.723,0.0,0.928,4275.7636165048325,19.8,1.304,0.0,1.28,988.82156631012,7.69,0.557,0.0,0.889,3810.2072796634047,19.8,0.655,0.0,0.928,3954.021457958973
1731071305.05,39.7,0.592,0.0,0.862,4276.202876803935,19.8,0.79,0.0,0.798,988.8646886707996,8.32,0.776,0.0,1.07,3810.1137280926414,19.8,0.804,0.0,0.727,3954.1940025749886
1731071305.55,40.3,0.785,0.0,0.726,4276.016929747655,19.8,0.479,0.0,0.828,988.9078116791284,8.32,0.687,0.0,2.82,3810.020176586994,19.8,1.003,0.0,0.765,3954.366549777599
1731071306.05,39.7,0.809,0.0,0.775,4276.242867096792,20.5,0.456,0.0,0.857,988.9509353350152,7.68,0.609,0.0,1.12,3809.926625146473,20.5,0.756,0.0,1.71,3954.539099566471
1731071306.55,39.7,0.872,0.0,0.833,4276.278899927254,19.8,0.513,0.0,0.853,988.9940596383782,8.32,0.574,0.0,0.774,3809.8330737710808,19.8,0.784,0.0,0.924,3954.711651941264
1731071307.05,40.3,0.896,0.0,0.753,4276.089805211798,19.8,0.575,0.0,0.946,989.037184589133,7.68,0.596,0.0,0.779,3809.739522460821,19.9,0.81,0.0,1.43,3954.884206901639
1731071307.55,39.7,0.611,0.0,0.829,4276.1977087743535,20.5,0.785,0.0,0.795,989.0803101871948,8.32,0.657,0.0,0.843,3809.645971215699,19.8,0.845,0.0,1.04,3955.056764447257
1731071308.05,40.3,0.659,0.0,0.942,4276.113843748611,19.8,0.525,0.0,0.898,989.123436432482,7.68,0.724,0.0,0.836,3809.552420035718,20.5,0.837,0.0,0.706,3955.2293245777782
1731071308.55,39.7,0.679,0.016,0.85,4276.703078606274,19.8,0.615,0.0,1.03,989.166563324904,7.68,0.407,0.0,0.779,3809.4588689208863,19.8,0.905,0.0,0.791,3955.4018872928696
1731071309.05,39.7,0.751,0.0,0.794,4276.301338578049,19.8,0.512,0.0,0.814,989.2096908643788,8.32,0.604,0.0,0.855,3809.365317871207,19.8,1.255,0.0,0.745,3955.5744525921896
1731071309.55,40.3,0.754,0.0,0.686,4276.264799708747,19.8,0.428,0.0,0.738,989.2528190508222,7.69,0.646,0.0,0.815,3809.271766886685,19.9,1.033,0.0,3.39,3955.7470204754
1731071310.05,39.7,0.801,0.0,2.69,4276.983028715091,20.5,0.438,0.0,0.907,989.2959478841492,8.32,0.727,0.0,0.791,3809.178215967324,20.5,0.982,0.0,6.91,3955.919590942163
1731071310.55,40.3,0.939,0.0,3.27,4276.547774727199,19.9,0.456,0.0,0.926,989.3390773642788,8.31,1.016,0.0,0.858,3809.084665113128,19.8,0.702,0.0,1.04,3956.0921639921376
1731071311.05,39.7,1.093,0.0,4.08,4276.656861365488,19.8,0.499,0.0,2.02,989.38220749112,7.68,0.499,0.0,0.859,3808.991114324106,19.8,0.544,0.0,1.09,3956.264739624991
1731071311.55,40.3,0.986,0.0,3.39,4276.790375582634,20.5,0.66,0.0,6.58,989.4253382645908,7.69,0.67,0.0,0.953,3808.89756360026,20.5,0.527,0.0,0.984,3956.437317840383
1731071312.05,39.7,0.672,0.0,2.15,4277.127072893116,19.9,0.509,0.0,1.1,989.4684696846074,8.31,0.495,0.0,0.818,3808.804012941596,19.8,0.463,0.0,0.657,3956.609898637975
1731071312.55,40.3,0.611,0.0,4.08,4276.463078696355,19.8,0.557,0.0,1.11,989.5116017510848,8.32,0.722,0.0,0.887,3808.710462348117,19.8,0.689,0.0,0.719,3956.782482017429
1731071313.05,39.7,0.564,0.0,2.03,4277.024519270279,19.8,0.55,0.0,0.927,989.5547344639418,7.68,0.823,0.0,0.927,3808.616911819827,19.8,0.466,0.0,0.782,3956.955067978406
1731071313.55,40.3,0.786,0.0,5.85,4276.977315323305,20.5,0.68,0.0,1.6,989.5978678230877,8.32,0.393,0.0,0.812,3808.523361356734,20.5,0.471,0.0,1.03,3957.127656520572
1731071314.05,39.7,0.723,0.0,1.63,4277.034704252376,19.8,0.588,0.0,1.26,989.6410018284408,7.68,0.642,0.0,0.975,3808.4298109588417,19.2,0.506,0.032,0.894,3957.300247643588
1731071314.55,40.3,0.787,0.0,0.97,4276.885810710755,19.8,0.67,0.0,2.02,989.6841364799168,8.32,0.326,0.0,0.799,3808.3362606261553,19.8,0.604,0.0,1.47,3957.472841347115
1731071315.05,39.7,0.872,0.0,0.918,4277.5385961121,19.8,0.794,0.0,1.09,989.7272717774314,7.68,0.807,0.0,1.3,3808.242710358677,19.8,0.636,0.0,0.883,3957.645437630815
1731071315.55,40.3,0.882,0.0,1.14,4276.963220739495,20.5,0.809,0.0,1.02,989.770407720903,7.69,0.788,0.0,0.828,3808.1491601564135,20.5,0.571,0.0,1.33,3957.81803649435
1731071316.05,38.4,0.602,0.016,0.951,4277.378702787473,19.8,0.691,0.0,6.41,989.8135443102408,8.31,0.491,0.0,0.856,3808.05561001937,19.8,0.632,0.0,2.79,3957.990637937386
1731071316.55,41.0,0.323,0.0,1.42,4277.121689737213,19.8,0.733,0.0,0.788,989.856681545364,7.69,0.774,0.0,0.834,3807.962059947552,19.8,0.622,0.0,1.85,3958.163241959584
1731071317.05,39.7,0.339,0.0,1.02,4277.246365266311,19.9,0.775,0.0,0.837,989.8998194261876,8.31,0.384,0.0,1.86,3807.868509940962,19.8,0.552,0.0,1.3,3958.335848560605
1731071317.55,40.3,0.457,0.0,0.893,4277.443455105141,19.8,0.628,0.0,0.97,989.9429579526276,7.69,0.942,0.0,1.24,3807.7749599996064,19.9,0.618,0.0,0.832,3958.508457740113
1731071318.05,39.7,0.453,0.0,2.36,4277.797651956057,20.5,0.642,0.0,0.88,989.9860971246025,8.32,0.572,0.0,1.78,3807.681410123488,20.5,0.649,0.0,0.89,3958.681069497768
1731071318.55,40.3,0.373,0.0,0.866,4278.1540436190135,19.8,0.612,0.0,1.74,990.0292369420216,7.67,0.486,0.0,0.805,3807.587860312615,19.8,0.965,0.0,0.949,3958.8536838332375
1731071319.05,39.0,0.442,0.0,0.895,4277.983565229165,19.8,0.788,0.0,0.736,990.0723774048035,8.32,0.789,0.0,0.973,3807.4943105669904,19.2,0.492,0.032,0.826,3959.026300746182
1731071319.55,40.3,0.616,0.016,0.812,4277.444998451007,20.5,0.584,0.0,0.775,990.1155185128646,7.68,0.424,0.0,0.831,3807.400760886618,19.9,0.697,0.0,0.811,3959.1989202362647
1731071320.05,39.7,0.665,0.0,0.801,4278.093206331885,19.8,0.583,0.0,0.731,990.15866026612,8.32,1.066,0.0,1.42,3807.307211271505,20.5,0.74,0.0,0.843,3959.371542303148
1731071320.55,40.3,0.546,0.0,0.785,4278.066434854766,19.9,0.666,0.0,0.812,990.2018026644884,8.32,0.559,0.0,0.787,3807.213661721653,19.8,0.731,0.0,0.829,3959.544166946492
1731071321.05,39.7,0.466,0.0,1.08,4277.775861483289,19.8,0.823,0.0,0.814,990.2449457078797,7.69,0.51,0.0,0.909,3807.12011223707,19.8,0.912,0.0,0.787,3959.716794165966
1731071321.55,39.7,0.548,0.0,0.871,4278.280625849574,20.5,0.728,0.0,0.736,990.288089396212,7.68,0.377,0.0,1.03,3807.026562817759,20.5,0.894,0.0,0.886,3959.8894239612296
1731071322.05,40.3,0.628,0.0,1.35,4277.929273853394,19.8,0.77,0.0,0.793,990.3312337294016,8.32,0.578,0.0,0.793,3806.9330134637257,19.8,0.873,0.0,1.55,3960.062056331946
1731071322.55,40.3,0.852,0.0,1.75,4278.627148798066,19.8,0.798,0.0,0.822,990.374378707364,8.32,1.11,0.0,0.796,3806.839464174974,19.8,0.899,0.0,1.6,3960.2346912777793
1731071323.05,39.7,0.666,0.0,1.34,4278.117683677535,19.9,0.832,0.0,0.735,990.4175243300184,7.68,0.774,0.0,0.83,3806.745914951509,19.9,0.944,0.0,2.1,3960.407328798389
1731071323.55,40.3,0.632,0.0,1.58,4278.604204136947,20.5,0.804,0.0,0.771,990.4606705972736,8.32,0.582,0.0,2.01,3806.6523657933353,19.8,0.746,0.0,1.11,3960.579968893445
1731071324.05,39.7,0.768,0.0,0.895,4278.589617859373,19.8,0.857,0.0,0.843,990.5038175090492,7.68,0.423,0.0,1.04,3806.558816700459,20.5,0.568,0.0,1.62,3960.7526115626056
1731071324.55,39.7,0.586,0.0,1.28,4278.850381772184,19.8,0.969,0.0,0.833,990.5469650652608,8.32,0.453,0.0,2.49,3806.4652676728847,19.2,0.785,0.032,2.55,3960.925256805536
1731071325.05,40.3,0.587,0.0,0.856,4278.624479248236,19.8,0.943,0.0,0.73,990.5901132658238,7.68,0.868,0.0,0.866,3806.371718710615,19.9,0.661,0.0,0.784,3961.0979046219
1731071325.55,39.7,0.594,0.016,0.867,4279.013609714478,20.5,1.07,0.0,0.893,990.6332621106574,7.68,0.796,0.0,1.04,3806.278169813656,19.8,0.682,0.0,1.93,3961.2705550113583
1731071326.05,39.7,0.651,0.0,0.879,4278.59726370535,19.8,1.127,0.0,0.819,990.6764115996712,8.32,0.675,0.0,0.832,3806.184620982013,20.5,0.68,0.0,0.911,3961.4432079735775
1731071326.55,40.3,0.929,0.0,1.19,4279.024992531561,19.8,0.87,0.0,0.756,990.7195617327842,8.32,0.434,0.0,0.832,3806.0910722156927,19.9,0.698,0.0,1.05,3961.6158635082224
1731071327.05,39.7,0.958,0.0,0.729,4278.810988996882,19.8,0.454,0.0,0.743,990.762712509912,7.68,0.53,0.0,0.715,3805.9975235146967,19.8,0.732,0.0,0.735,3961.7885216149534
1731071327.55,39.7,0.774,0.0,0.896,4278.845766391649,20.5,0.563,0.0,0.709,990.8058639309708,8.32,0.574,0.0,1.03,3805.90397487903,19.8,0.754,0.0,0.84,3961.9611822934367
1731071328.05,40.3,0.788,0.0,0.733,4278.857767868555,19.8,0.455,0.0,0.754,990.8490159958794,7.68,0.67,0.0,0.739,3805.8104263086975,20.5,0.852,0.0,0.754,3962.133845543332
1731071328.55,40.3,0.87,0.0,0.7,4278.969994997606,19.8,0.44,0.0,0.737,990.8921687045474,8.32,0.689,0.0,1.06,3805.716877803706,19.9,1.014,0.0,0.851,3962.306511364308
1731071329.05,39.7,0.671,0.0,0.742,4278.975780336103,19.8,0.53,0.0,0.764,990.935322056894,7.68,0.407,0.0,0.771,3805.623329364061,19.8,0.919,0.0,0.8,3962.4791797560274
1731071329.55,40.3,0.818,0.0,0.743,4279.488744047183,20.5,0.56,0.0,0.929,990.9784760528348,8.32,0.855,0.0,1.33,3805.529780989764,20.5,0.838,0.0,1.02,3962.651850718153
1731071330.05,39.7,1.023,0.0,1.08,4279.161176654568,19.8,0.577,0.0,1.07,991.0216306922858,7.68,0.757,0.0,0.826,3805.436232680822,19.9,0.929,0.0,0.976,3962.824524250349
1731071330.55,40.3,0.682,0.0,0.708,4279.5388297258105,19.8,0.612,0.0,1.63,991.0647859751664,7.69,0.749,0.0,0.885,3805.3426844372366,19.8,0.99,0.0,8.3,3962.997200352278
1731071331.05,39.7,1.132,0.0,0.877,4279.320285496037,19.9,0.541,0.0,1.22,991.107941901386,8.32,0.735,0.0,0.878,3805.249136259017,19.9,1.18,0.0,0.968,3963.1698790236073
1731071331.55,40.3,1.181,0.0,0.915,4279.551281983365,20.5,0.527,0.0,1.17,991.151098470864,8.31,0.502,0.0,0.902,3805.155588146167,19.8,0.744,0.0,2.07,3963.342560264
1731071332.05,39.7,0.973,0.0,0.882,4279.829542225043,19.8,0.737,0.0,1.59,991.1942556835156,7.68,0.653,0.0,0.828,3805.0620400986895,19.8,0.464,0.0,0.771,3963.51524407312
1731071332.55,40.3,0.991,0.0,2.46,4279.394565931075,19.9,0.541,0.0,1.08,991.2374135392578,8.32,0.638,0.0,0.782,3804.968492116591,20.5,0.655,0.0,0.9,3963.687930450631
1731071333.05,39.0,0.559,0.0,0.975,4279.42596893763,19.8,0.537,0.0,6.15,991.2805720380092,7.68,0.779,0.0,0.84,3804.874944199874,19.8,0.715,0.0,0.962,3963.860619396196
1731071333.55,41.0,0.598,0.0,0.766,4279.588063279816,20.5,0.511,0.0,1.04,991.3237311796794,8.32,0.775,0.0,0.85,3804.781396348547,20.5,0.604,0.0,1.86,3964.033310909482
1731071334.05,39.7,0.68,0.0,0.825,4280.227694536633,19.8,0.575,0.0,1.16,991.366890964188,7.68,0.412,0.0,0.832,3804.687848562613,19.8,0.451,0.0,0.941,3964.206004990154
1731071334.55,40.3,0.624,0.0,0.761,4280.192232732624,19.8,0.57,0.0,0.895,991.4100513914506,8.32,0.774,0.0,0.887,3804.594300842076,19.8,0.501,0.0,1.05,3964.378701637875
1731071335.05,39.7,0.699,0.0,0.819,4279.762866547597,19.8,0.766,0.0,1.02,991.4532124613836,7.68,0.408,0.0,0.708,3804.500753186942,19.8,0.625,0.0,2.59,3964.551400852309
1731071335.55,40.3,0.643,0.0,1.02,4280.118533647297,20.5,0.606,0.0,1.3,991.496374173906,8.32,0.808,0.0,0.85,3804.407205597213,20.5,0.545,0.0,0.811,3964.72410263312
1731071336.05,39.7,0.822,0.0,0.722,4280.111768071559,19.8,0.627,0.0,1.45,991.539536528928,7.68,0.924,0.0,1.31,3804.3136580728974,19.8,0.494,0.0,0.711,3964.8968069799744
1731071336.55,40.3,0.858,0.0,0.944,4280.062589427424,19.9,0.608,0.0,0.843,991.5826995263684,8.32,0.606,0.0,1.77,3804.220110614001,19.9,0.48,0.0,1.34,3965.069513892537
1731071337.05,39.7,0.883,0.0,0.761,4279.939228555413,19.8,0.843,0.0,0.823,991.6258631661432,7.68,0.759,0.0,7.43,3804.126563220525,19.8,0.511,0.0,0.989,3965.242223370472
1731071337.55,39.7,0.274,0.0,0.91,4280.030301663032,20.5,0.811,0.0,0.932,991.6690274481692,8.32,0.366,0.0,0.871,3804.033015892476,20.5,0.527,0.0,1.06,3965.414935413444
1731071338.05,40.3,0.355,0.0,0.836,4280.6452536703,19.8,0.795,0.0,0.785,991.7121923723648,7.68,1.009,0.0,0.848,3803.939468629857,19.8,0.611,0.0,1.12,3965.587650021115
1731071338.55,39.7,0.375,0.0,0.787,4280.4618436348765,19.8,0.768,0.0,0.792,991.7553579386406,7.68,0.618,0.0,0.834,3803.845921432675,19.8,0.556,0.0,0.982,3965.760367193156
1731071339.05,40.3,0.415,0.0,1.25,4280.278538577649,19.8,0.682,0.0,0.824,991.7985241469156,8.32,0.482,0.0,0.837,3803.752374300935,19.8,0.523,0.0,0.749,3965.933086929229
1731071339.55,40.3,0.479,0.0,0.911,4280.418627222804,19.8,0.526,0.0,0.856,991.841690997106,8.32,0.757,0.0,0.8,3803.658827234641,19.8,0.634,0.0,0.895,3966.105809228998
1731071340.05,39.6,0.416,0.0,1.67,4280.704146485641,20.5,0.65,0.0,2.69,991.884858489128,7.68,0.401,0.0,0.861,3803.565280233797,20.5,0.745,0.0,0.744,3966.278534092129
1731071340.55,40.4,0.649,0.0,0.809,4280.955212924177,19.8,0.565,0.0,2.38,991.9280266229008,7.68,1.024,0.0,0.749,3803.471733298408,19.8,0.692,0.0,1.28,3966.451261518285
1731071341.05,39.7,0.857,0.0,0.933,4280.422763050483,19.8,0.591,0.0,3.56,991.9711953983348,8.32,0.592,0.0,0.796,3803.37818642848,19.8,1.028,0.0,0.793,3966.623991507135
1731071341.55,39.7,0.399,0.0,1.0,4280.666557555068,20.5,0.676,0.0,0.976,992.0143648153488,8.32,0.532,0.0,0.809,3803.284639624019,19.8,0.765,0.0,1.04,3966.796724058343
1731071342.05,40.3,0.672,0.0,1.52,4280.444943284172,19.8,0.641,0.0,0.905,992.0575348738594,7.68,0.691,0.0,0.798,3803.1910928850266,19.8,0.929,0.031,1.1,3966.969459171573
1731071342.55,40.3,0.617,0.0,0.82,4281.067515777148,19.8,0.77,0.0,6.48,992.1007055737828,8.32,0.474,0.0,0.787,3803.09754621151,19.9,0.892,0.0,1.56,3967.142196846492
1731071343.05,39.7,0.552,0.0,0.884,4280.943377531607,19.8,0.889,0.0,0.832,992.1438769150382,7.68,1.068,0.0,0.786,3803.00399960347,19.8,0.916,0.0,4.37,3967.314937082761
1731071343.55,40.3,0.554,0.0,0.811,4280.83839131271,20.5,0.7,0.0,0.962,992.187048897536,7.68,0.781,0.0,0.784,3802.910453060918,19.8,0.841,0.0,1.08,3967.487679880052
1731071344.05,39.7,0.552,0.0,0.925,4281.203590166089,19.8,0.788,0.0,0.935,992.2302215211952,8.31,0.584,0.0,1.11,3802.816906583855,20.5,0.956,0.0,1.07,3967.6604252380266
1731071344.55,40.3,0.612,0.0,0.813,4280.794717967626,19.8,0.88,0.0,0.988,992.2733947859324,8.32,0.374,0.0,0.702,3802.723360172286,19.9,0.745,0.0,0.79,3967.833173156352
1731071345.05,39.7,0.796,0.0,0.95,4281.349432454525,19.8,1.17,0.0,0.913,992.316568691664,7.68,0.568,0.0,0.756,3802.629813826216,19.8,0.769,0.0,1.41,3968.005923634693
1731071345.55,40.3,0.684,0.0,0.793,4281.559502633659,19.8,1.038,0.0,0.832,992.359743238309,8.32,1.237,0.0,0.81,3802.536267545649,19.9,0.72,0.0,0.885,3968.178676672712
1731071346.05,39.7,0.578,0.0,1.04,4281.737132873106,20.5,0.891,0.0,0.761,992.402918425778,7.68,0.807,0.0,1.04,3802.442721330592,20.5,0.628,0.0,0.84,3968.35143227008
1731071346.55,40.3,0.55,0.0,1.05,4281.257926720454,19.8,1.005,0.0,0.742,992.4460942539902,8.32,0.88,0.0,1.01,3802.349175181048,19.8,0.633,0.0,0.706,3968.524190426461
1731071347.05,39.7,0.572,0.0,1.87,4281.423021591515,19.8,1.028,0.0,0.846,992.489270722862,7.68,0.558,0.0,1.08,3802.255629097024,19.8,0.82,0.0,0.796,3968.696951141522
1731071347.55,40.3,0.526,0.0,4.78,4281.599836036163,20.5,0.973,0.0,0.852,992.53244783231,8.32,0.53,0.0,0.817,3802.1620830785214,20.5,0.654,0.0,1.23,3968.869714414925
1731071348.05,39.7,0.609,0.0,0.782,4281.630532503716,19.2,0.486,0.0,1.01,992.5756255822538,7.68,0.555,0.0,1.68,3802.0685371255463,19.8,0.69,0.0,0.93,3969.0424802463367
1731071348.55,39.7,0.881,0.0,3.26,4281.731622881801,20.5,0.469,0.0,0.924,992.6188039726032,8.32,0.665,0.0,2.49,3801.974991238106,19.8,0.753,0.0,1.63,3969.215248635427
1731071349.05,40.3,0.939,0.0,0.762,4281.589036692669,19.8,0.454,0.0,3.66,992.661983003278,7.68,0.68,0.0,1.23,3801.8814454162034,19.9,1.089,0.0,1.05,3969.38801958186
1731071349.55,39.7,0.651,0.016,6.11,4281.998786811302,20.5,0.551,0.0,0.774,992.7051626741944,8.32,0.551,0.0,0.837,3801.787899659844,19.8,0.843,0.0,1.01,3969.560793085301
