Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance
1731069201.31,39.7,0.489,0.0,0.742,3996.8893417057375,19.8,0.485,0.0,1.04,3257.31457031709,7.68,0.385,0.0,0.988,4203.55081104059,19.8,0.598,0.0,0.865,814.7124477384632
1731069201.81,39.7,0.397,0.0,1.02,3997.276703174816,20.5,0.443,0.0,1.1,3257.472457289546,8.32,1.009,0.0,1.2,4203.457023213155,20.5,0.429,0.0,0.912,814.7519008876272
1731069202.31,40.3,0.486,0.0,1.35,3997.143962652464,19.9,0.48,0.0,1.04,3257.63034888859,7.68,0.934,0.0,0.864,4203.363235434215,19.8,0.489,0.0,1.18,814.7913551946909
1731069202.81,40.3,0.465,0.0,0.791,3997.1775913966007,19.8,0.451,0.0,0.971,3257.7882451135465,8.32,0.508,0.0,0.794,4203.269447703776,19.8,0.649,0.0,0.737,814.830810659489
1731069203.31,39.7,0.635,0.0,0.91,3997.224710885589,19.8,0.573,0.0,0.839,3257.9461459637423,7.69,0.812,0.0,0.723,4203.175660021837,19.8,0.508,0.0,1.03,814.8702672818533
1731069203.81,40.3,0.39,0.0,1.03,3997.4641222728246,20.5,0.537,0.0,1.1,3258.104051438506,8.31,0.374,0.0,0.929,4203.081872388403,20.5,0.501,0.0,1.36,814.9097250616157
1731069204.31,39.7,0.544,0.0,0.858,3997.148487914914,19.8,0.578,0.0,1.08,3258.261961537162,7.68,0.946,0.0,1.31,4202.988084803476,19.8,0.591,0.0,2.29,814.9491839986109
1731069204.81,39.7,0.506,0.0,0.716,3997.534010486012,19.8,0.468,0.0,0.789,3258.4198762590427,8.32,0.47,0.0,6.41,4202.894297267063,19.8,0.684,0.0,0.819,814.9886440926653
1731069205.31,40.3,0.481,0.0,0.949,3997.251882655162,19.8,0.453,0.0,1.1,3258.5777956034744,7.68,0.442,0.0,0.902,4202.800509779164,19.8,0.574,0.0,1.05,815.0281053436133
1731069205.81,40.3,0.538,0.0,1.51,3997.296411757417,20.5,0.437,0.0,1.36,3258.735719569785,8.32,0.971,0.0,1.08,4202.706722339784,20.5,0.523,0.0,1.49,815.0675677512871
1731069206.31,39.7,0.553,0.0,1.85,3997.383461052468,19.8,0.479,0.0,0.751,3258.8936481573014,7.69,0.506,0.0,1.14,4202.612934948924,19.8,0.62,0.0,0.921,815.1070313155187
1731069206.81,40.3,0.555,0.0,0.896,3997.719591685162,19.8,0.453,0.0,0.828,3259.0515813653506,8.31,1.036,0.0,0.879,4202.519147606587,19.8,0.671,0.0,1.1,815.1464960361432
1731069207.31,39.7,0.581,0.0,0.808,3997.6534431365553,19.8,0.442,0.0,1.01,3259.209519193266,7.69,0.546,0.0,1.02,4202.42536031278,19.8,0.716,0.0,1.44,815.1859619129865
1731069207.81,40.3,0.562,0.0,1.09,3997.5658536646897,20.5,0.549,0.0,1.47,3259.367461640372,8.32,0.466,0.0,1.35,4202.331573067503,20.5,0.768,0.0,0.76,815.2254289458837
1731069208.31,39.7,0.57,0.0,1.24,3998.105732701183,19.8,0.447,0.0,0.866,3259.525408705998,7.69,0.328,0.0,0.843,4202.237785870762,19.8,0.558,0.0,0.97,815.264897134667
1731069208.81,40.3,0.585,0.0,0.873,3997.8908644813177,19.9,0.625,0.0,0.838,3259.683360389473,8.31,0.404,0.0,0.892,4202.143998722558,19.8,0.454,0.0,1.36,815.3043664791684
1731069209.31,39.7,0.625,0.0,1.04,3998.008331555975,19.8,0.729,0.0,0.772,3259.8413166901228,7.68,1.423,0.0,1.26,4202.050211622893,19.8,0.584,0.0,0.802,815.343836979223
1731069209.81,39.7,0.73,0.0,1.07,3997.873890982629,20.5,0.569,0.0,1.02,3259.9992776072813,8.32,0.716,0.0,3.5,4201.956424571772,20.5,0.586,0.0,4.98,815.3833086346574
1731069210.31,40.3,0.615,0.0,0.823,3997.758054619125,19.8,0.631,0.0,1.48,3260.157243140275,7.68,0.596,0.0,0.744,4201.862637569201,19.8,0.532,0.0,1.2,815.4227814453064
1731069210.81,40.3,0.585,0.0,0.865,3997.944253090037,19.8,0.57,0.0,0.839,3260.3152132884334,7.68,0.468,0.0,1.03,4201.76885061518,19.8,0.557,0.0,0.89,815.4622554110025
1731069211.31,39.7,0.63,0.0,1.0,3998.109811500017,19.8,0.647,0.0,0.96,3260.4731880510853,8.33,0.779,0.0,1.31,4201.675063709711,19.8,0.642,0.0,0.985,815.5017305315778
1731069211.81,40.3,0.579,0.0,0.893,3998.0545803606433,20.5,0.605,0.0,3.28,3260.631167427557,7.67,0.644,0.0,1.15,4201.581276852799,20.5,0.754,0.0,1.34,815.5412068068675
1731069212.31,39.7,0.68,0.0,0.818,3998.353873206762,19.8,0.802,0.0,0.862,3260.789151417184,8.32,0.622,0.0,0.886,4201.487490044447,19.8,0.847,0.0,0.854,815.5806842366983
1731069212.81,40.3,0.666,0.0,1.39,3997.921492711182,19.8,0.733,0.0,1.04,3260.947140019292,8.32,0.561,0.0,0.842,4201.393703284662,19.8,0.681,0.0,0.798,815.6201628209053
1731069213.31,39.7,0.727,0.0,0.805,3998.419843210255,19.8,0.676,0.0,1.32,3261.105133233212,7.68,0.402,0.0,0.958,4201.299916573441,19.8,0.748,0.0,1.05,815.6596425593208
1731069213.81,40.3,0.898,0.0,4.65,3998.581773947801,19.9,0.299,0.0,0.789,3261.2631310582724,8.33,0.531,0.0,1.39,4201.206129910791,20.5,0.671,0.0,0.91,815.6991234517775
1731069214.31,39.7,1.005,0.0,1.03,3998.741004788426,20.5,0.391,0.0,1.02,3261.4211334938013,7.67,0.626,0.0,0.807,4201.112343296712,19.8,0.791,0.0,1.1,815.7386054981105
1731069214.81,39.7,0.534,0.0,0.753,3998.6586503571584,19.8,0.292,0.0,1.41,3261.579140539134,8.33,0.656,0.0,0.796,4201.018556731212,19.9,0.891,0.0,1.16,815.7780886981465
1731069215.31,40.3,0.511,0.0,1.0,3998.9705528459313,19.8,0.29,0.0,0.839,3261.737152193597,7.67,0.614,0.0,1.24,4200.924770214292,19.8,0.801,0.0,8.23,815.817573051721
1731069215.81,39.7,0.565,0.016,0.979,3998.991981060148,20.5,0.447,0.0,0.814,3261.8951684565222,7.68,0.351,0.0,1.11,4200.830983745955,20.5,0.937,0.0,0.742,815.8570585586663
1731069216.31,39.7,0.543,0.0,1.19,3998.6811888590514,19.8,0.36,0.0,0.945,3262.053189327238,8.32,0.796,0.0,7.5,4200.737197326203,19.8,0.914,0.0,0.932,815.8965452188152
1731069216.81,40.3,0.757,0.0,1.15,3998.9408160119256,19.8,0.674,0.0,1.07,3262.2112148050737,8.32,0.933,0.0,1.05,4200.64341095504,19.8,0.697,0.0,1.57,815.936033032003
1731069217.31,39.7,0.664,0.0,1.07,3998.9977737877457,19.8,0.41,0.0,9.82,3262.3692448893635,7.68,0.884,0.0,0.776,4200.549624632472,19.8,0.396,0.0,0.967,815.9755219980566
1731069217.81,40.3,0.634,0.0,0.914,3999.115247186135,19.8,0.345,0.0,3.3,3262.5272795794367,8.32,0.95,0.0,2.69,4200.455838358499,20.5,0.322,0.0,1.01,816.0150121168115
1731069218.31,39.7,0.781,0.0,0.942,3998.845633922759,20.5,0.368,0.0,2.9,3262.685318874624,7.68,0.492,0.0,2.58,4200.362052133126,19.8,0.368,0.0,0.887,816.0545033881003
1731069218.81,40.3,0.792,0.0,1.54,3999.407089856044,19.9,0.428,0.0,1.62,3262.8433627742547,8.32,0.738,0.0,1.23,4200.268265956355,19.8,0.372,0.0,0.858,816.0939958117558
1731069219.31,39.7,0.232,0.0,0.845,3999.3788127161656,19.8,0.367,0.0,1.3,3263.001411277659,7.68,0.77,0.0,0.962,4200.174479828189,19.8,0.315,0.0,1.09,816.1334893876135
1731069219.81,40.3,0.316,0.0,1.48,3999.355459629026,20.5,0.487,0.0,0.853,3263.159464384172,8.32,1.022,0.0,1.05,4200.080693748633,20.5,0.396,0.0,0.952,816.1729841155005
1731069220.31,39.7,0.405,0.0,1.17,3999.06561568472,19.8,0.573,0.0,1.07,3263.317522093123,7.68,0.916,0.0,0.937,4199.986907717689,19.9,0.417,0.0,0.867,816.2124799952522
1731069220.81,40.3,0.253,0.0,0.788,3999.9102334275694,19.9,0.38,0.0,1.41,3263.4755844038427,8.33,0.427,0.0,0.982,4199.893121735363,19.8,0.485,0.0,0.801,816.2519770267016
1731069221.31,39.7,0.472,0.0,0.743,3999.5255813366975,19.8,0.681,0.0,0.771,3263.633651315663,7.67,0.705,0.0,0.849,4199.799335801653,19.8,0.366,0.0,1.15,816.2914752096815
1731069221.81,40.3,0.5,0.0,0.959,3999.847234549534,20.5,0.913,0.0,0.892,3263.7917228279125,8.33,0.367,0.0,1.26,4199.705549916564,20.5,0.42,0.0,6.43,816.3309745440276
1731069222.31,38.4,0.524,0.0,1.34,3999.8065509161006,19.8,0.683,0.0,1.06,3263.949798939928,7.67,1.156,0.0,1.18,4199.611764080103,19.8,0.519,0.0,2.43,816.370475029567
1731069222.81,41.6,0.451,0.0,0.826,3999.959658248577,19.8,0.968,0.0,1.1,3264.1078796510387,8.33,1.07,0.0,1.63,4199.517978292271,19.8,0.65,0.0,2.14,816.4099766661355
1731069223.31,39.7,0.516,0.0,1.21,4000.071141162094,19.8,0.74,0.0,2.775,3264.265964960576,7.68,0.654,0.0,0.88,4199.424192553071,19.9,0.517,0.0,2.45,816.449479453566
1731069223.81,40.3,0.423,0.0,3.23,3999.978728807792,20.5,0.592,0.0,4.45,3264.424054867873,8.32,0.842,0.0,0.856,4199.330406862504,19.8,0.478,0.0,1.11,816.4889833916917
1731069224.31,39.7,0.434,0.0,0.712,3999.989392859438,19.8,0.516,0.0,2.855,3264.5821493722583,7.68,0.412,0.0,0.859,4199.236621220576,20.5,0.643,0.0,1.0,816.5284884803481
1731069224.81,40.3,0.469,0.0,1.06,4000.115586619245,19.9,0.676,0.0,1.26,3264.740248473069,8.32,0.883,0.0,0.974,4199.142835627289,19.9,0.536,0.0,1.41,816.5679947193626
1731069225.31,39.7,0.531,0.0,1.47,4000.401255197351,19.8,0.525,0.0,1.17,3264.8983521696355,7.68,0.477,0.0,1.01,4199.04905008265,19.8,0.477,0.0,0.789,816.6075021085711
1731069225.81,40.3,0.458,0.0,0.753,4000.256969830967,20.5,0.61,0.0,0.873,3265.0564604612896,8.31,0.49,0.0,0.946,4198.955264586657,20.5,0.68,0.0,1.12,816.6470106478067
1731069226.31,39.7,0.517,0.0,1.01,4000.019063784017,19.8,0.483,0.0,1.01,3265.2145733473635,7.69,0.844,0.0,0.985,4198.861479139316,19.8,0.691,0.0,1.43,816.6865203369027
1731069226.81,39.7,0.518,0.0,1.12,3999.899750279112,19.8,0.389,0.0,1.23,3265.3726908271883,8.32,0.383,0.0,0.824,4198.767693740628,19.8,0.605,0.0,7.49,816.7260311756947
1731069227.31,40.3,0.508,0.0,0.817,4000.314617462797,19.8,0.356,0.0,0.802,3265.5308129001014,7.02,0.997,0.083,0.81,4198.6739083906,19.8,0.733,0.0,1.21,816.7655431640104
1731069227.81,40.3,0.571,0.0,0.832,4000.4611836840754,20.5,0.465,0.0,1.11,3265.6889395654325,8.35,0.517,0.0,0.795,4198.580123089234,19.8,0.666,0.0,0.802,816.8050563016857
1731069228.31,39.7,0.56,0.0,0.999,4000.627903269721,19.8,0.539,0.0,1.53,3265.8470708225154,7.68,0.551,0.0,3.36,4198.486337836531,20.5,0.69,0.0,0.856,816.8445705885539
1731069228.81,40.3,0.519,0.0,2.08,4000.877592019868,19.8,0.481,0.0,0.895,3266.005206670682,7.68,0.377,0.0,3.88,4198.392552632496,19.8,0.728,0.0,1.1,816.8840860244483
1731069229.31,39.7,0.668,0.0,7.43,4000.4330323541785,19.8,0.493,0.0,4.97,3266.1633471092646,8.32,0.444,0.0,0.932,4198.29876747713,19.8,0.68,0.0,1.03,816.9236026092047
1731069229.81,40.3,0.58,0.0,1.65,4000.25664144528,20.4,0.447,0.0,1.75,3266.3214921376,8.32,1.039,0.0,1.08,4198.204982370441,19.8,0.523,0.0,0.856,816.963120342651
1731069230.31,39.7,0.723,0.0,1.12,4000.444936626035,19.9,0.492,0.0,0.964,3266.479641755019,7.68,0.648,0.0,0.872,4198.111197312429,20.5,0.559,0.0,2.24,817.0026392246233
1731069230.81,40.3,0.796,0.0,1.09,4000.518992117272,19.8,0.668,0.0,0.825,3266.6377959608567,8.32,0.675,0.0,1.02,4198.017412303098,19.8,0.685,0.0,0.897,817.0421592549549
1731069231.31,39.7,0.829,0.0,2.73,4000.9775471679854,19.8,0.538,0.0,1.29,3266.795954754445,7.68,0.658,0.0,1.1,4197.923627342451,19.8,0.555,0.0,0.824,817.081680433479
1731069231.81,39.7,0.51,0.0,1.7,4000.667692290786,20.5,0.585,0.0,1.46,3266.954118135116,8.32,0.796,0.0,1.06,4197.82984243049,20.5,0.582,0.0,0.813,817.1212027600324
1731069232.31,40.3,0.493,0.0,0.878,4001.129768552904,19.8,0.751,0.0,1.09,3267.112286102208,7.68,1.036,0.0,6.43,4197.736057567222,19.8,0.629,0.0,0.826,817.1607262344422
1731069232.81,40.3,0.527,0.0,1.16,4001.3162476112657,19.8,0.687,0.0,0.931,3267.270458655053,7.68,0.688,0.0,1.13,4197.642272752646,19.8,0.586,0.0,0.819,817.2002508565449
1731069233.31,39.7,0.665,0.0,1.02,4000.873713671662,19.8,0.624,0.0,0.869,3267.428635792985,8.32,0.666,0.0,0.863,4197.548487986769,19.8,0.622,0.0,0.968,817.2397766261741
1731069233.81,40.3,0.603,0.0,5.22,4001.0205419560384,20.5,0.618,0.0,1.15,3267.586817515337,8.32,0.432,0.0,1.07,4197.45470326959,19.9,0.734,0.0,1.13,817.2793035431633
1731069234.31,39.7,0.722,0.0,0.918,4000.760558919217,19.8,0.694,0.0,0.977,3267.745003821441,7.68,0.637,0.0,1.09,4197.360918601115,20.5,0.704,0.0,2.14,817.3188316073489
1731069234.81,40.3,0.751,0.0,0.922,4001.587977819573,19.8,0.526,0.0,1.23,3267.903194710638,8.32,0.566,0.0,0.846,4197.267133981348,19.8,0.665,0.0,0.836,817.3583608185585
1731069235.31,39.7,0.781,0.0,0.99,4001.529444160277,19.8,0.328,0.0,1.19,3268.061390182259,7.68,0.677,0.0,1.22,4197.173349410291,19.8,0.884,0.0,0.877,817.3978911766288
1731069235.81,40.3,0.833,0.0,0.948,4001.354574589409,19.9,0.422,0.0,6.42,3268.2195902356384,8.32,0.601,0.0,1.14,4197.079564887948,20.5,0.704,0.0,0.846,817.4374226813934
1731069236.31,39.7,0.523,0.0,0.995,4001.918888262089,20.5,0.241,0.0,0.887,3268.377794870111,7.68,0.409,0.0,0.848,4196.98578041432,19.8,0.73,0.0,1.14,817.4769553326859
1731069236.81,40.3,0.523,0.0,0.88,4001.7054598875034,19.8,0.332,0.0,0.939,3268.536004085008,8.32,0.559,0.0,1.29,4196.891995989413,19.8,1.017,0.0,1.28,817.5164891303427
1731069237.31,39.7,0.796,0.0,0.748,4001.664687410388,19.8,0.448,0.0,1.31,3268.694217879671,7.66,0.547,0.0,6.42,4196.798211613229,19.8,0.895,0.0,0.906,817.5560240741921
1731069237.81,40.3,0.646,0.0,1.13,4001.713495977273,20.5,0.341,0.0,0.93,3268.852436253432,8.34,0.645,0.0,0.849,4196.704427285772,20.5,0.912,0.0,0.81,817.5955601640703
1731069238.31,39.7,0.681,0.0,1.09,4001.417686867078,19.8,0.413,0.0,0.902,3269.010659205627,7.68,0.693,0.0,0.819,4196.610643007045,19.8,0.785,0.0,1.02,817.6350973998113
1731069238.81,40.3,0.686,0.0,0.973,4001.682505830119,19.9,0.434,0.0,1.8,3269.1688867355883,8.32,0.348,0.0,2.29,4196.516858777051,19.9,0.38,0.0,1.44,817.674635781249
1731069239.31,39.7,0.773,0.0,5.72,4002.251694101933,19.8,0.436,0.0,2.11,3269.3271188426515,7.68,0.626,0.0,1.81,4196.423074595791,19.8,0.465,0.0,0.861,817.7141753082198
1731069239.81,40.3,0.873,0.0,1.18,4002.1349706623314,20.5,0.536,0.0,1.48,3269.485355526156,8.32,1.005,0.0,1.44,4196.329290463273,20.5,0.42,0.0,1.02,817.7537159805518
1731069240.31,39.0,0.454,0.0,0.849,4001.8916676927706,19.8,0.385,0.0,0.895,3269.6435967854354,7.68,0.922,0.0,0.781,4196.235506379498,19.9,0.411,0.0,1.5,817.7932577980819
1731069240.81,41.0,0.392,0.0,0.841,4001.935934720874,19.9,0.394,0.0,2.01,3269.801842619825,8.32,0.745,0.0,1.36,4196.141722344469,19.8,0.413,0.0,0.827,817.8328007606439
1731069241.31,39.7,0.363,0.0,1.01,4002.1103673659713,19.8,0.377,0.0,1.33,3269.9600930286606,7.68,0.393,0.0,2.04,4196.047938358189,19.9,0.602,0.0,4.95,817.8723448680718
1731069241.81,39.7,0.635,0.016,1.28,4002.062487692375,20.5,0.35,0.0,1.18,3270.1183480112754,8.32,0.831,0.0,1.26,4195.95415442066,19.8,0.451,0.0,1.53,817.9118901202023
1731069242.31,39.7,0.298,0.0,0.752,4002.4656699836178,19.8,0.408,0.0,1.48,3270.2766075670106,7.68,0.667,0.0,1.3,4195.860370531888,20.5,0.347,0.0,0.887,817.9514365168637
1731069242.81,40.3,0.523,0.0,1.07,4002.262618659645,19.8,0.378,0.0,4.66,3270.4348716952,8.32,0.996,0.0,4.78,4195.766586691877,19.8,0.543,0.0,0.993,817.9909840578929
1731069243.31,39.7,0.364,0.0,1.41,4002.4720837971886,19.8,0.509,0.0,0.834,3270.59314039518,7.68,0.886,0.0,1.28,4195.672802900627,19.8,0.489,0.0,1.03,818.0305327431239
1731069243.81,40.3,0.343,0.0,0.771,4002.518670708072,20.5,0.413,0.0,1.16,3270.7514136662858,8.32,0.482,0.0,1.32,4195.579019158144,20.5,0.363,0.0,0.894,818.0700825723907
1731069244.31,39.7,0.631,0.0,1.94,4002.507882954832,19.9,0.443,0.0,0.993,3270.909691507852,7.68,0.833,0.0,0.862,4195.485235464426,19.8,0.575,0.0,0.916,818.1096335455303
1731069244.81,40.3,0.587,0.0,7.41,4002.662509691752,19.8,0.638,0.0,0.816,3271.067973919221,8.31,0.384,0.0,1.12,4195.391451819484,19.9,0.501,0.0,0.954,818.1491856623711
1731069245.31,39.7,0.456,0.0,0.816,4002.4991635167594,19.8,0.527,0.0,0.949,3271.2262608997257,7.68,0.893,0.0,1.57,4195.297668223317,19.8,0.46,0.0,1.02,818.1887389227501
1731069245.81,39.7,0.513,0.0,0.79,4002.454352602214,20.5,0.465,0.0,0.896,3271.384552448704,7.68,0.511,0.0,1.52,4195.203884675929,20.5,0.592,0.0,2.62,818.2282933265013
1731069246.31,40.3,0.532,0.0,0.738,4002.8254480916457,19.8,0.543,0.0,1.05,3271.542848565491,8.32,0.457,0.0,1.28,4195.110101177323,19.8,0.651,0.0,1.1,818.2678488734591
1731069246.81,40.3,0.453,0.0,0.729,4002.921963567487,19.9,0.572,0.0,1.7,3271.7011492494225,8.32,0.785,0.0,1.05,4195.0163177275,19.8,0.555,0.0,1.2,818.3074055634605
1731069247.31,39.7,0.718,0.0,1.0,4002.6904380796423,19.8,0.591,0.0,0.863,3271.859454499841,7.68,0.512,0.0,1.08,4194.922534326468,19.8,0.536,0.0,0.718,818.346963396334
1731069247.81,40.3,0.47,0.0,1.31,4003.2348319247694,19.9,0.401,0.0,1.28,3272.01776431608,8.32,0.968,0.0,1.24,4194.828750974228,20.5,0.563,0.0,0.754,818.3865223719168
1731069248.31,39.7,0.676,0.0,0.879,4002.9157212168057,20.5,0.386,0.0,0.909,3272.176078697478,7.68,0.554,0.0,1.31,4194.734967670784,19.8,0.625,0.0,0.783,818.4260824900432
1731069248.81,39.7,0.447,0.0,0.866,4003.256250998464,19.8,0.442,0.0,6.42,3272.334397643372,8.31,0.574,0.0,0.864,4194.641184416136,19.8,0.653,0.0,0.828,818.4656437505475
1731069249.31,40.3,0.556,0.0,1.01,4003.301228596369,19.9,0.479,0.0,1.26,3272.492721153096,7.68,0.641,0.0,0.967,4194.5474012102895,19.9,0.817,0.0,1.55,818.5052061532668
1731069249.81,40.3,0.627,0.0,1.14,4003.246695058625,20.5,0.573,0.0,1.08,3272.6510492259936,8.32,0.598,0.0,1.36,4194.45361805325,20.5,0.649,0.0,1.02,818.54476969803
1731069250.31,39.7,0.564,0.0,1.05,4003.527484377258,19.8,0.483,0.0,0.857,3272.8093818614,7.68,1.089,0.0,0.8,4194.3598349450185,19.8,0.737,0.0,0.969,818.5843343846741
1731069250.81,40.3,0.552,0.0,5.19,4003.5245140308016,19.8,0.536,0.0,1.66,3272.967719058653,8.32,0.534,0.0,1.33,4194.266051885598,19.8,0.554,0.0,0.812,818.6239002130337
1731069251.31,39.7,0.653,0.0,0.879,4003.435551842737,19.8,0.484,0.0,1.6,3273.126060817091,7.68,0.5,0.0,1.51,4194.172268874993,19.8,0.422,0.0,1.02,818.6634671829434
1731069251.81,39.7,0.656,0.0,0.839,4003.699397036932,20.5,0.573,0.0,0.973,3273.2844071360487,8.32,0.333,0.0,0.897,4194.078485913204,20.5,0.618,0.0,1.34,818.7030352942402
1731069252.31,40.3,0.712,0.0,0.841,4003.6451155322648,19.8,0.55,0.0,1.08,3273.442758014869,7.68,0.473,0.0,1.15,4193.984703000238,19.9,0.482,0.0,0.886,818.7426045467531
1731069252.81,40.3,0.807,0.0,1.07,4003.450833877157,19.8,0.67,0.0,1.34,3273.60111345289,8.32,1.126,0.0,1.32,4193.8909201360975,19.8,0.652,0.0,1.08,818.7821749403195
1731069253.31,39.7,0.489,0.0,1.43,4003.512129652977,19.9,0.662,0.0,2.0,3273.759473449448,7.68,0.767,0.0,1.73,4193.797137320784,19.8,0.605,0.0,5.43,818.821746474774
1731069253.81,40.3,0.506,0.0,0.772,4004.298987538484,20.5,1.102,0.0,0.936,3273.9178380038807,8.32,0.613,0.0,1.08,4193.703354554302,20.5,0.611,0.0,1.02,818.8613191499511
1731069254.31,39.7,0.582,0.0,0.992,4003.939311532151,19.8,0.653,0.0,0.907,3274.076207115527,7.68,0.424,0.0,1.23,4193.609571836653,19.8,0.702,0.0,1.08,818.9008929656885
1731069254.81,40.3,0.73,0.0,1.18,4004.006964182857,19.9,0.676,0.0,0.857,3274.234580783728,8.32,0.534,0.0,0.808,4193.515789167844,19.9,0.622,0.0,0.877,818.9404679218147
1731069255.31,39.7,0.683,0.0,0.91,4003.876449119812,19.8,0.671,0.0,1.39,3274.392959007822,7.68,0.502,0.0,1.37,4193.422006547874,19.8,0.693,0.0,0.858,818.9800440181677
1731069255.81,40.3,0.706,0.0,1.18,4003.852411232909,20.5,0.661,0.0,1.68,3274.551341787147,8.31,0.622,0.0,1.66,4193.3282239767495,20.5,1.001,0.0,1.08,819.019621254582
1731069256.31,39.7,0.777,0.0,0.983,4004.448829401272,19.9,0.565,0.0,0.896,3274.7097291210416,7.68,0.627,0.0,0.919,4193.234441454473,19.9,0.756,0.0,1.39,819.0591996308924
1731069256.81,40.3,0.781,0.0,7.47,4004.3501483598698,19.8,0.273,0.0,0.91,3274.8681210088434,8.31,0.548,0.0,0.907,4193.140658981046,19.8,0.691,0.0,0.903,819.0987791469365
1731069257.31,39.7,0.957,0.0,0.951,4004.565493619504,19.8,0.307,0.0,0.919,3275.0265174498963,7.69,0.628,0.0,0.905,4193.046876556474,19.8,0.804,0.0,1.02,819.1383598025434
1731069257.81,40.3,0.462,0.0,0.966,4004.314447257182,20.5,0.529,0.0,0.996,3275.1849184435373,8.32,0.588,0.0,0.851,4192.953094180759,19.9,0.814,0.0,0.862,819.1779415975506
1731069258.31,39.7,0.48,0.0,0.983,4004.148768353697,19.8,0.357,0.0,9.23,3275.3433239891056,7.67,0.649,0.0,0.891,4192.859311853906,20.5,0.819,0.0,1.03,819.2175245317932
1731069258.81,40.3,0.667,0.0,1.22,4004.532410527449,19.8,0.319,0.0,0.966,3275.501734085941,8.32,0.719,0.0,1.01,4192.765529575915,19.8,0.9,0.0,1.38,819.2571086051058
1731069259.31,39.7,0.657,0.0,0.851,4004.782001648882,19.8,0.399,0.0,0.861,3275.6601487333805,7.68,0.367,0.0,1.35,4192.671747346792,19.8,0.718,0.0,1.57,819.2966938173264
1731069259.81,40.3,0.633,0.0,1.32,4004.7577387274746,20.5,0.393,0.0,1.08,3275.818567930769,8.32,0.611,0.0,0.772,4192.577965166538,19.8,0.394,0.0,1.17,819.336280168284
1731069260.31,39.7,0.774,0.0,1.18,4004.77019838982,19.8,0.316,0.0,1.36,3275.9769916774444,7.04,0.6,0.083,4.95,4192.484183035161,20.5,0.323,0.0,1.06,819.3758676578167
1731069260.81,40.3,0.759,0.0,0.84,4004.867827722165,19.8,0.296,0.0,1.05,3276.135419972746,8.33,0.709,0.0,1.16,4192.39040095266,19.8,0.452,0.0,0.891,819.4154562857592
1731069261.31,39.7,1.153,0.0,0.923,4004.651824898504,19.8,0.397,0.0,0.867,3276.293852816015,7.68,0.689,0.0,0.821,4192.296618919038,19.8,0.344,0.0,1.57,819.4550460519467
1731069261.81,39.7,0.393,0.0,1.49,4005.050557096937,20.5,0.292,0.0,1.0,3276.452290206588,8.32,0.357,0.0,1.2,4192.2028369343,19.8,0.39,0.0,0.968,819.4946369562169
1731069262.31,40.3,0.304,0.0,2.12,4005.080003869852,19.9,0.511,0.0,1.42,3276.6107321438103,7.68,0.675,0.0,1.12,4192.109054998449,20.5,0.551,0.0,0.869,819.5342289983994
1731069262.81,40.3,0.409,0.0,0.981,4005.108573625757,19.8,0.451,0.0,0.771,3276.7691786270207,7.68,0.363,0.0,0.834,4192.01527311149,19.8,0.472,0.0,0.871,819.5738221783319
1731069263.31,39.7,0.355,0.0,0.796,4004.796720426066,19.8,0.428,0.0,1.01,3276.9276296555595,8.32,0.778,0.0,0.995,4191.921491273423,19.8,0.449,0.0,0.811,819.6134164958496
1731069263.81,40.3,0.313,0.0,0.823,4004.969525231672,20.5,0.353,0.0,1.36,3277.086085228767,8.32,0.777,0.0,1.35,4191.827709484254,19.9,0.349,0.0,2.88,819.6530119507877
1731069264.31,39.7,0.314,0.0,1.02,4005.462594656005,19.8,0.519,0.0,0.86,3277.2445453459823,7.68,0.386,0.0,0.665,4191.733927743982,20.5,0.395,0.0,1.03,819.6926085429842
1731069264.81,39.7,0.93,0.0,1.12,4005.2155457414383,19.8,0.455,0.0,0.892,3277.40301000655,8.32,0.682,0.0,1.03,4191.640146052616,19.8,0.428,0.0,0.782,819.7322062722685
1731069265.31,40.3,0.464,0.0,0.812,4005.054097583785,19.8,0.468,0.0,0.74,3277.5614792098104,7.68,0.346,0.0,1.12,4191.5463644101565,19.8,0.439,0.0,1.12,819.7718051384787
1731069265.81,39.7,0.413,0.0,0.744,4005.0465905602623,20.5,0.495,0.0,1.24,3277.719952955103,8.32,0.846,0.0,0.819,4191.452582816606,20.5,0.548,0.0,1.66,819.8114051414502
1731069266.31,40.3,0.621,0.0,0.993,4005.7980892989694,19.8,0.535,0.0,1.15,3277.8784312417697,7.68,0.756,0.0,0.838,4191.35880127197,19.9,0.623,0.0,1.23,819.8510062810182
1731069266.81,40.3,0.374,0.0,1.37,4005.458693970247,19.8,0.495,0.0,0.765,3278.0369140691496,8.32,0.486,0.0,1.22,4191.265019776249,19.8,0.482,0.0,1.05,819.8906085570209
1731069267.31,39.7,0.611,0.0,0.799,4005.365876010641,19.8,0.559,0.0,0.785,3278.195401436589,7.68,0.818,0.0,1.32,4191.171238329448,19.9,0.598,0.0,1.0,819.9302119692876
