Time,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731071334.05,39.7,0.579,0.0,0.941,5596.911719009232,7.68,0.853,0.0,0.763,3786.588362233212,20.5,0.821,0.0,3.63,4955.572778448522,19.9,0.684,0.0,2.15,3964.206004990154
1731071334.55,39.6,0.57,0.016,3.19,5596.914917599664,8.32,0.482,0.0,1.4,3786.56326766106,19.8,0.923,0.0,1.77,4955.788635525127,19.8,0.651,0.0,2.39,3964.378701637875
1731071335.05,39.0,0.569,0.016,1.994,5596.802472223324,7.68,0.821,0.0,0.767,3786.5381953705423,19.8,0.88,0.0,1.57,4956.004495811117,19.8,0.803,0.0,1.29,3964.551400852309
1731071335.55,40.3,0.555,0.0,0.797,5597.07726820547,8.32,0.485,0.0,1.34,3786.513145362101,19.8,1.016,0.0,2.49,4956.220359306071,19.9,0.788,0.0,0.691,3964.72410263312
1731071336.05,39.7,0.636,0.0,0.756,5597.360820643061,7.68,1.003,0.0,0.803,3786.488117636182,20.5,0.876,0.0,2.09,4956.436226009571,20.5,0.701,0.0,0.874,3964.8968069799744
1731071336.55,39.7,0.739,0.0,0.981,5597.897957060998,8.32,0.945,0.0,0.883,3786.463112193224,19.8,0.94,0.0,1.7,4956.6520959211975,19.8,0.75,0.0,1.36,3965.069513892537
1731071337.05,40.3,0.622,0.0,0.923,5597.712060761881,7.68,0.601,0.0,0.821,3786.438129033671,19.8,1.064,0.0,2.53,4956.867969040532,19.8,0.873,0.0,0.873,3965.242223370472
1731071337.55,39.7,0.661,0.0,3.62,5597.995926005867,8.32,0.838,0.0,0.888,3786.413168157961,19.8,1.013,0.0,1.73,4957.083845367152,19.8,0.857,0.0,1.29,3965.414935413444
1731071338.05,39.6,0.576,0.016,0.943,5598.868541242117,7.68,0.499,0.0,0.731,3786.388229566535,20.5,1.121,0.0,1.57,4957.299724900644,20.5,0.999,0.0,0.76,3965.587650021115
1731071338.55,39.7,0.796,0.016,1.02,5599.076723131454,8.32,0.937,0.0,0.805,3786.363313259836,19.8,1.212,0.0,2.38,4957.515607640585,19.8,0.985,0.0,1.07,3965.760367193156
1731071339.05,39.7,0.704,0.0,0.835,5599.148556611104,7.68,0.73,0.0,0.723,3786.338419238301,19.9,1.089,0.0,10.2,4957.731493586558,19.8,0.672,0.0,1.7,3965.933086929229
1731071339.55,40.3,0.662,0.0,0.879,5599.347811832417,8.32,0.68,0.0,0.66,3786.313547502373,20.5,1.305,0.0,2.35,4957.947382738143,19.9,0.383,0.0,0.905,3966.105809228998
1731071340.05,39.7,0.841,0.0,0.816,5599.72468672482,7.68,0.991,0.0,1.11,3786.288698052488,19.9,1.301,0.0,3.03,4958.163275094921,20.5,0.484,0.0,2.0,3966.278534092129
1731071340.55,39.7,0.846,0.016,0.881,5599.894287245001,8.32,0.669,0.0,1.09,3786.263870889084,19.8,1.099,0.0,2.23,4958.379170656476,19.9,0.706,0.0,1.27,3966.451261518285
1731071341.05,39.6,0.943,0.0,2.25,5599.998552046105,7.68,1.146,0.0,2.8,3786.2390660126034,19.8,0.796,0.0,4.33,4958.595069422387,19.8,0.601,0.0,2.4,3966.623991507135
1731071341.55,39.7,0.521,0.0,0.801,5600.425294919481,8.32,0.796,0.0,1.39,3786.214283423484,19.8,1.031,0.0,2.69,4958.810971392235,20.5,0.596,0.0,1.12,3966.796724058343
1731071342.05,40.3,0.552,0.0,0.78,5600.27305663628,7.68,0.721,0.0,1.1,3786.18952312216,20.5,0.869,0.0,1.91,4959.026876565603,19.8,0.741,0.0,1.02,3966.969459171573
1731071342.55,39.7,0.48,0.016,0.707,5600.814364205942,7.68,0.507,0.0,1.94,3786.1647851090697,19.8,0.86,0.0,3.62,4959.242784942072,19.8,0.839,0.0,0.852,3967.142196846492
1731071343.05,39.7,0.496,0.0,1.09,5601.242978402669,8.33,0.684,0.0,0.799,3786.140069384649,19.8,0.792,0.0,1.47,4959.458696521225,19.8,0.621,0.0,0.92,3967.314937082761
1731071343.55,40.3,0.698,0.0,0.86,5601.31864638539,8.31,1.133,0.0,0.646,3786.115375949338,19.8,1.192,0.0,8.74,4959.674611302641,19.8,0.632,0.0,4.21,3967.487679880052
1731071344.05,39.1,0.614,0.016,1.02,5601.878232678314,7.68,0.715,0.0,0.66,3786.0907048035706,20.5,0.794,0.0,1.46,4959.890529285904,20.5,0.432,0.0,1.19,3967.6604252380266
1731071344.55,40.3,0.721,0.0,0.912,5601.512241471279,8.32,0.63,0.0,0.815,3786.066055947783,19.8,0.751,0.0,1.65,4960.106450470595,19.8,0.497,0.0,0.898,3967.833173156352
1731071345.05,39.7,0.826,0.0,2.08,5602.355155836,7.68,0.462,0.0,0.88,3786.04142938241,19.9,0.94,0.0,2.76,4960.322374856295,19.9,0.739,0.0,0.87,3968.005923634693
1731071345.55,40.3,0.736,0.0,0.732,5602.240707576622,8.33,0.59,0.0,0.967,3786.016825107886,20.5,0.892,0.0,1.96,4960.538302442589,19.8,0.689,0.0,1.16,3968.178676672712
1731071346.05,39.7,0.211,0.0,0.858,5602.971126462177,7.67,1.032,0.0,3.55,3785.9922431246473,19.8,0.733,0.0,1.76,4960.754233229056,20.5,0.637,0.0,0.745,3968.35143227008
1731071346.55,40.3,0.254,0.0,0.951,5602.656099623474,8.32,0.772,0.0,1.35,3785.967683433128,19.8,0.728,0.0,2.09,4960.97016721528,19.9,0.576,0.0,0.774,3968.524190426461
1731071347.05,39.7,0.4,0.0,0.794,5603.184950027273,7.68,0.951,0.0,1.19,3785.94314603376,19.8,0.776,0.0,2.04,4961.186104400842,19.8,0.575,0.0,0.802,3968.696951141522
1731071347.55,40.3,0.293,0.0,0.815,5603.153152053943,8.31,0.502,0.0,0.926,3785.918630926978,19.8,0.833,0.0,2.73,4961.4020447853245,19.8,0.568,0.031,0.803,3968.869714414925
1731071348.05,39.7,0.328,0.0,0.803,5603.526771838784,7.68,0.664,0.0,0.817,3785.8941381132136,20.5,0.871,0.0,5.43,4961.617988368311,19.8,0.616,0.0,0.934,3969.0424802463367
1731071348.55,40.3,0.494,0.0,0.759,5603.9322404388695,8.32,0.6,0.0,0.918,3785.869667592903,19.8,1.132,0.0,1.53,4961.833935149381,19.8,0.917,0.0,0.817,3969.215248635427
1731071349.05,39.0,0.454,0.016,0.953,5604.1510685891,7.68,0.691,0.0,0.974,3785.8452193664752,19.9,0.995,0.0,3.04,4962.049885128121,19.9,0.766,0.0,1.05,3969.38801958186
1731071349.55,39.1,0.398,0.016,0.845,5604.386783191197,8.32,0.82,0.0,2.38,3785.820793434365,19.8,0.946,0.0,1.81,4962.265838304111,20.5,0.727,0.0,0.811,3969.560793085301
1731071350.05,39.6,0.473,0.016,0.867,5604.855389398245,7.68,0.459,0.0,0.85,3785.796389797001,20.5,0.962,0.0,1.74,4962.4817946769335,19.8,0.651,0.0,0.733,3969.733569145416
1731071350.55,39.7,0.395,0.0,0.729,5604.992664326006,8.32,0.613,0.0,0.759,3785.772008454814,19.8,1.085,0.0,2.32,4962.697754246173,19.8,0.889,0.0,1.07,3969.906347761871
1731071351.05,40.3,0.483,0.0,0.784,5604.817821550572,7.68,0.726,0.0,0.756,3785.747649408238,19.8,1.306,0.0,1.7,4962.913717011409,19.8,0.923,0.0,0.859,3970.079128934333
1731071351.55,40.3,0.486,0.0,1.15,5605.180739982405,8.32,0.726,0.0,0.767,3785.723312657701,19.9,1.256,0.0,1.68,4963.129682972227,20.5,0.831,0.0,0.772,3970.2519126624697
1731071352.05,39.7,0.497,0.0,1.12,5606.043132010053,7.68,0.776,0.0,0.778,3785.698998203635,20.5,1.522,0.0,2.68,4963.34565212821,19.8,0.785,0.0,0.724,3970.4246989459457
1731071352.55,40.3,0.519,0.0,0.798,5606.13244214603,8.32,0.467,0.0,1.08,3785.674706046467,19.8,1.172,0.0,1.51,4963.561624478938,19.8,0.659,0.0,0.864,3970.597487784428
1731071353.05,37.8,0.665,0.048,3.26,5606.115523848408,7.68,0.813,0.0,7.41,3785.650436186626,19.8,1.009,0.0,9.4,4963.777600023998,19.8,0.611,0.0,0.892,3970.77027917758
1731071353.55,39.7,0.684,0.016,0.929,5606.519155991403,8.31,0.708,0.0,0.934,3785.626188624544,19.8,0.679,0.0,1.63,4963.99357876297,20.5,0.553,0.0,0.748,3970.9430731250727
1731071354.05,39.7,0.632,0.0,1.04,5606.826156792744,7.68,0.973,0.0,0.785,3785.601963360649,20.5,0.913,0.0,1.5,4964.209560695439,19.8,0.619,0.0,0.775,3971.115869626572
1731071354.55,39.7,0.448,0.016,1.2,5606.767330301082,8.32,1.025,0.0,1.26,3785.577760395367,19.2,0.798,0.032,2.83,4964.425545820986,19.8,0.635,0.0,0.808,3971.2886686817424
1731071355.05,39.0,0.462,0.016,1.07,5607.002364461151,7.68,0.535,0.0,0.807,3785.553579729127,19.8,0.96,0.0,2.08,4964.641534139197,19.8,0.68,0.0,0.873,3971.461470290252
1731071355.55,39.7,0.467,0.016,0.736,5607.531443100444,8.32,0.979,0.0,0.863,3785.529421362353,19.8,1.03,0.0,1.9,4964.857525649654,20.5,0.674,0.0,0.88,3971.634274451764
1731071356.05,39.7,0.539,0.0,0.739,5607.564773948262,7.68,0.677,0.0,0.985,3785.5052852954777,20.5,0.889,0.0,2.18,4965.07352035194,19.8,0.733,0.0,0.843,3971.8070811659513
1731071356.55,40.3,0.711,0.0,0.84,5607.890691070969,7.68,1.089,0.0,0.734,3785.481171528924,19.8,0.997,0.0,1.97,4965.289518245638,19.8,0.803,0.0,0.786,3971.979890432478
1731071357.05,39.7,0.642,0.0,0.962,5607.910973558527,8.32,1.034,0.0,1.12,3785.45708006312,19.8,1.067,0.0,2.19,4965.505519330333,19.8,0.755,0.0,0.872,3972.1527022510095
1731071357.55,40.3,0.637,0.0,0.956,5608.324642839016,7.69,0.557,0.0,0.836,3785.433010898489,19.8,1.051,0.0,6.96,4965.721523605607,20.5,0.838,0.0,1.82,3972.325516621216
1731071358.05,39.7,0.695,0.0,1.92,5608.955241017316,8.31,0.867,0.0,0.789,3785.4089640354578,20.5,1.116,0.0,1.66,4965.937531071047,19.9,0.916,0.0,1.28,3972.4983335427582
1731071358.55,39.0,0.548,0.016,2.16,5609.165434645298,7.68,0.468,0.0,1.16,3785.384939474452,19.8,1.074,0.0,3.32,4966.153541726232,19.8,0.862,0.0,1.2,3972.67115301531
1731071359.05,39.7,0.513,0.016,1.23,5609.3966838833685,8.32,0.988,0.0,0.757,3785.3609372158953,19.9,1.288,0.0,1.61,4966.369555570749,19.8,0.972,0.0,0.885,3972.843975038536
1731071359.55,39.7,0.492,0.016,1.05,5609.406202474631,7.68,0.64,0.0,0.835,3785.336957260213,19.8,1.217,0.0,1.84,4966.585572604181,19.8,0.93,0.0,0.82,3973.016799612104
1731071360.05,39.7,0.53,0.0,0.838,5609.742934236342,8.32,0.577,0.0,0.842,3785.3129996078274,20.5,1.043,0.0,2.92,4966.801592826111,20.5,0.919,0.0,0.78,3973.18962673568
1731071360.55,40.3,0.716,0.0,0.992,5610.227188852225,8.32,1.012,0.0,0.829,3785.289064259161,19.8,1.378,0.0,1.54,4967.017616236126,19.8,0.718,0.0,0.957,3973.362456408928
1731071361.05,39.0,0.734,0.016,1.07,5610.394563382074,7.68,0.69,0.0,0.751,3785.26515121464,19.8,1.426,0.0,1.88,4967.233642833806,19.9,0.653,0.0,0.776,3973.535288631522
1731071361.55,39.1,0.858,0.016,1.56,5610.799222452616,8.32,1.231,0.0,0.726,3785.241260474687,20.5,1.378,0.0,1.73,4967.449672618737,20.5,0.401,0.0,0.688,3973.708123403127
1731071362.05,40.3,1.076,0.0,0.808,5610.897471972029,7.68,0.753,0.0,0.807,3785.217392039724,19.2,0.674,0.0,4.0,4967.665705590504,19.8,0.404,0.0,2.04,3973.880960723409
1731071362.55,39.7,1.06,0.016,1.58,5611.269892339024,7.68,0.72,0.0,0.722,3785.19354591017,20.5,0.913,0.0,1.89,4967.88174174869,19.8,0.529,0.0,2.2,3974.053800592036
1731071363.05,39.7,0.405,0.0,1.24,5611.28437264429,8.32,0.808,0.0,0.76,3785.169722086448,19.8,0.712,0.0,1.88,4968.097781092881,19.8,0.496,0.0,4.14,3974.226643008674
1731071363.55,39.7,0.272,0.016,2.19,5611.703245553599,7.68,0.606,0.0,0.769,3785.145920568981,20.5,0.774,0.0,1.66,4968.313823622659,20.5,0.634,0.0,1.74,3974.399487972994
1731071364.05,39.7,0.705,0.0,0.936,5611.885665037994,8.32,1.188,0.0,0.759,3785.122141358189,19.8,1.09,0.0,2.01,4968.529869337609,19.9,0.582,0.0,2.46,3974.572335484662
1731071364.55,40.3,0.951,0.0,6.63,5611.751019327391,7.67,0.693,0.0,0.965,3785.098384454492,19.8,1.221,0.0,1.71,4968.745918237317,19.8,0.589,0.0,8.08,3974.7451855433455
1731071365.05,39.7,0.692,0.0,4.82,5612.558644098125,8.32,0.819,0.0,0.759,3785.074649858309,19.9,1.026,0.0,2.54,4968.961970321367,19.8,0.628,0.0,0.949,3974.918038148712
1731071365.55,39.7,0.683,0.016,0.837,5612.407283060063,8.32,0.449,0.0,1.07,3785.05093757006,20.5,1.173,0.0,1.61,4969.178025589344,19.9,0.593,0.0,2.59,3975.090893300428
1731071366.05,39.7,0.647,0.0,1.05,5612.803012763841,7.68,0.601,0.0,0.753,3785.027247590167,19.9,0.76,0.0,2.12,4969.39408404083,20.4,0.463,0.0,1.1,3975.263750998164
1731071366.55,39.7,0.775,0.016,0.726,5612.839730978741,8.32,1.139,0.0,0.72,3785.003579919047,19.8,0.886,0.0,2.73,4969.610145675413,19.9,0.639,0.0,1.1,3975.436611241588
1731071367.05,39.7,0.463,0.0,0.851,5612.997366119171,7.68,0.649,0.0,0.862,3784.9799345571178,19.8,0.873,0.0,9.21,4969.826210492677,19.8,0.55,0.0,0.885,3975.609474030366
1731071367.55,40.3,0.353,0.0,0.759,5613.632596795966,8.31,0.607,0.0,0.743,3784.956311504798,20.5,0.793,0.0,1.46,4970.042278492206,20.5,0.53,0.0,0.863,3975.782339364167
1731071368.05,39.7,0.186,0.0,0.895,5613.846279987712,7.68,0.368,0.0,0.717,3784.932710762504,19.9,0.903,0.0,3.4,4970.258349673586,19.8,0.617,0.0,0.749,3975.955207242656
1731071368.55,39.7,0.302,0.016,0.738,5613.950654437441,8.33,0.577,0.0,1.23,3784.909132330656,19.8,0.894,0.0,1.35,4970.474424036402,19.8,0.667,0.0,0.76,3976.128077665506
1731071369.05,39.7,0.383,0.0,0.806,5614.459413865117,7.67,0.562,0.0,0.812,3784.885576209669,19.8,0.863,0.0,1.59,4970.690501580239,19.8,0.569,0.0,0.768,3976.300950632384
1731071369.55,39.7,0.364,0.0,0.874,5614.264531896057,8.32,0.763,0.0,0.825,3784.862042399961,20.5,0.854,0.0,1.62,4970.90658230468,19.9,0.594,0.0,0.81,3976.473826142957
1731071370.05,40.3,0.361,0.0,0.774,5614.8889697694085,7.68,0.757,0.0,0.773,3784.8385309019454,19.8,0.891,0.0,1.56,4971.122666209314,20.5,0.624,0.0,1.08,3976.6467041968926
1731071370.55,40.3,0.383,0.0,0.957,5615.282023517628,8.32,0.469,0.0,0.757,3784.815041716041,19.8,1.118,0.0,2.1,4971.338753293725,19.8,0.692,0.0,0.868,3976.8195847938578
1731071371.05,39.7,0.32,0.0,0.876,5615.10823766358,7.69,0.653,0.0,0.843,3784.791574842662,19.9,1.092,0.0,2.81,4971.5548435574965,18.6,0.714,0.065,0.73,3976.992467933525
1731071371.55,39.7,0.438,0.0,3.0,5615.586305637107,8.31,0.689,0.0,0.826,3784.768130282224,19.8,1.077,0.0,6.155,4971.770937000216,20.5,0.646,0.0,0.778,3977.165353615562
1731071372.05,39.7,0.474,0.016,1.94,5615.877149365987,7.69,0.835,0.0,0.948,3784.744708035141,20.5,1.195,0.0,9.5,4971.987033621467,19.9,0.749,0.0,0.816,3977.338241839636
1731071372.55,39.7,0.386,0.016,3.39,5615.889568908441,8.31,0.868,0.0,0.992,3784.721308101827,19.9,1.136,0.0,2.52,4972.203133420838,19.8,0.727,0.0,0.803,3977.511132605415
1731071373.05,39.7,0.436,0.0,3.08,5616.124965187317,7.68,0.52,0.0,1.71,3784.697930482695,19.8,1.483,0.0,1.91,4972.419236397913,19.8,0.671,0.0,0.778,3977.684025912565
1731071373.55,39.7,0.417,0.0,2.87,5616.799782368603,8.32,0.787,0.0,0.905,3784.6745751781614,20.5,1.268,0.0,2.92,4972.635342552277,19.8,0.501,0.0,0.752,3977.856921760761
1731071374.05,39.7,0.491,0.016,4.96,5616.688405785853,7.68,0.738,0.0,1.06,3784.6512421886378,19.8,1.296,0.0,2.09,4972.851451883516,20.5,0.692,0.0,0.909,3978.029820149668
1731071374.55,40.3,0.674,0.0,3.07,5616.871829495248,8.32,0.866,0.0,0.802,3784.6279315145375,19.8,1.019,0.0,1.81,4973.067564391218,19.8,0.599,0.0,0.79,3978.202721078955
1731071375.05,39.7,0.612,0.0,3.5,5617.464601223993,7.68,0.88,0.0,0.8,3784.6046431562713,19.8,0.664,0.0,3.79,4973.283680074966,19.8,0.584,0.0,0.787,3978.3756245482914
1731071375.55,39.7,0.616,0.0,0.801,5617.962427584468,8.32,0.78,0.0,0.864,3784.58137711425,19.8,0.925,0.0,2.09,4973.499798934348,19.9,0.651,0.0,0.942,3978.548530557343
1731071376.05,40.3,0.439,0.0,0.835,5617.627040162795,7.68,1.156,0.0,0.774,3784.55813338889,20.5,0.727,0.0,2.11,4973.715920968949,20.5,0.806,0.0,0.909,3978.7214391057832
1731071376.55,40.3,0.596,0.0,0.672,5618.212055505765,7.68,0.591,0.0,0.694,3784.534911980599,19.8,0.747,0.0,6.55,4973.932046178355,19.9,0.719,0.0,1.65,3978.89435019328
1731071377.05,39.7,0.435,0.0,1.27,5618.332182760708,8.32,0.91,0.0,0.83,3784.5117128897887,19.9,0.968,0.0,1.36,4974.148174562153,19.8,0.766,0.0,0.714,3979.0672638195
1731071377.55,40.3,0.608,0.0,0.772,5618.352244159286,8.32,0.84,0.0,0.967,3784.4885361168695,19.8,0.931,0.0,2.46,4974.364306119928,19.8,0.686,0.0,0.886,3979.2401799841145
1731071378.05,39.7,0.516,0.0,0.824,5618.997792046693,7.68,0.508,0.0,0.916,3784.465381662249,20.5,0.998,0.0,1.88,4974.580440851269,20.5,0.832,0.0,0.783,3979.413098686789
1731071378.55,40.3,0.649,0.0,0.824,5619.246665006647,8.32,0.76,0.0,2.46,3784.442249526341,19.9,1.254,0.0,1.56,4974.796578755759,19.8,1.046,0.0,0.939,3979.586019927198
1731071379.05,39.7,0.752,0.0,0.824,5619.476742547998,7.68,0.476,0.0,10.6,3784.419139709554,19.8,1.159,0.0,2.28,4975.012719832986,19.9,0.898,0.0,0.843,3979.758943705008
1731071379.55,40.3,0.958,0.0,0.812,5619.678198087891,8.32,0.867,0.0,1.05,3784.396052212295,20.5,1.018,0.0,1.78,4975.228864082535,20.4,0.988,0.0,0.84,3979.931870019888
1731071380.05,39.0,0.785,0.016,1.28,5619.741976923709,7.68,0.761,0.0,1.0,3784.372987034973,19.9,1.204,0.0,2.11,4975.445011503995,19.9,0.876,0.0,0.814,3980.104798871508
1731071380.55,40.3,0.51,0.0,0.861,5619.929656544966,8.32,0.514,0.0,1.06,3784.349944177995,19.8,1.06,0.0,1.49,4975.661162096953,19.8,0.931,0.0,0.715,3980.277730259535
1731071381.05,39.7,0.706,0.0,1.82,5620.526441452875,7.68,0.984,0.0,1.0,3784.326923641772,19.8,1.239,0.0,1.47,4975.877315860993,19.8,0.954,0.0,1.07,3980.450664183642
1731071381.55,40.3,0.758,0.0,1.12,5620.357295890288,8.32,0.586,0.0,1.52,3784.3039254267087,19.8,1.49,0.0,8.34,4976.093472795703,20.5,1.115,0.0,0.906,3980.623600643497
1731071382.05,39.7,0.722,0.0,1.29,5620.525884501143,7.68,1.016,0.0,0.893,3784.2809495332135,20.5,1.378,0.0,2.19,4976.30963290067,18.6,0.555,0.033,3.26,3980.79653963877
1731071382.55,40.3,0.876,0.0,2.14,5620.930939394124,8.32,0.738,0.0,0.817,3784.257995961692,19.8,1.611,0.0,1.91,4976.5257961754805,20.5,0.622,0.0,0.902,3980.969481169129
1731071383.05,39.7,0.843,0.0,0.84,5620.986719475865,7.68,0.642,0.0,0.867,3784.23506471255,19.9,1.14,0.0,2.22,4976.7419626197225,19.9,0.604,0.0,1.15,3981.142425234243
1731071383.55,40.3,0.873,0.0,0.945,5621.633568843422,8.32,0.96,0.0,0.882,3784.212155786194,19.8,0.748,0.0,1.61,4976.9581322329805,20.5,0.515,0.0,1.04,3981.315371833786
1731071384.05,39.7,0.696,0.0,0.75,5621.494286724197,7.68,0.536,0.0,0.783,3784.1892691830312,20.5,0.897,0.0,3.09,4977.174305014844,19.8,0.61,0.0,0.799,3981.488320967424
1731071384.55,40.3,0.41,0.0,0.767,5621.842597100344,8.31,1.071,0.0,0.826,3784.166404903464,19.8,0.796,0.0,1.96,4977.3904809649,19.9,0.608,0.0,1.04,3981.661272634829
1731071385.05,39.7,0.487,0.0,0.9,5622.263274962154,7.68,0.761,0.0,1.06,3784.143562947897,19.8,0.801,0.0,2.06,4977.606660082734,19.8,0.599,0.0,0.887,3981.8342268356687
1731071385.55,40.3,0.472,0.0,0.82,5622.739884184127,8.33,0.608,0.0,0.804,3784.120743316734,19.8,0.743,0.0,1.65,4977.822842367937,20.5,0.449,0.0,0.805,3982.007183569612
1731071386.05,39.0,0.647,0.016,1.17,5623.006139290758,7.67,0.417,0.0,0.785,3784.097946010383,20.5,0.794,0.0,6.97,4978.039027820091,19.8,0.532,0.0,0.784,3982.180142836333
1731071386.55,39.7,0.548,0.016,0.799,5623.004873961651,8.32,0.542,0.0,1.06,3784.0751710292434,19.9,0.876,0.0,3.53,4978.255216438788,19.2,0.327,0.032,0.88,3982.353104635499
1731071387.05,39.7,0.711,0.0,0.734,5623.323336669342,7.68,1.283,0.0,0.717,3784.052418373721,19.8,0.828,0.0,1.83,4978.471408223612,19.9,0.513,0.0,0.734,3982.526068966781
1731071387.55,40.3,0.65,0.0,0.683,5623.362777975561,8.32,0.768,0.0,1.3,3784.029688044217,19.8,0.699,0.0,1.67,4978.687603174153,20.5,0.476,0.0,0.751,3982.699035829849
1731071388.05,39.7,0.682,0.0,0.918,5623.580887070907,7.68,0.692,0.0,0.91,3784.00698004113,20.5,0.798,0.0,2.94,4978.903801289999,19.8,0.709,0.0,0.734,3982.87200522437
1731071388.55,39.7,0.235,0.0,1.28,5624.293441515261,8.32,0.449,0.0,1.82,3783.9842943648696,19.8,0.787,0.0,1.58,4979.120002570736,19.8,0.561,0.0,0.74,3983.044977150019
1731071389.05,40.3,0.705,0.0,0.791,5624.679228974935,7.68,0.656,0.0,4.82,3783.9616310158326,19.8,0.82,0.0,1.83,4979.336207015951,19.8,0.63,0.0,0.835,3983.217951606465
1731071389.55,39.7,0.3,0.016,0.802,5624.480661229418,7.04,0.613,0.083,0.824,3783.9389899944217,20.5,0.76,0.0,1.52,4979.552414625234,20.5,0.535,0.0,1.03,3983.390928593377
1731071390.05,39.7,0.384,0.0,0.814,5624.667012644386,8.32,0.851,0.0,4.04,3783.9163713010366,19.8,1.033,0.0,1.54,4979.768625398172,19.8,0.713,0.0,0.823,3983.5639081104255
1731071390.55,39.6,0.256,0.016,1.21,5625.051620224363,8.32,0.703,0.0,1.11,3783.8937749360766,19.8,0.887,0.0,7.85,4979.984839334354,19.8,0.607,0.0,0.88,3983.73689015728
1731071391.05,39.7,0.359,0.0,0.812,5625.415086077988,7.68,0.51,0.0,1.38,3783.8712008999455,19.8,1.121,0.0,1.63,4980.201056433364,19.8,0.63,0.0,0.798,3983.909874733613
1731071391.55,40.3,0.318,0.0,0.807,5625.479533266171,8.32,0.78,0.0,0.99,3783.848649193041,20.5,1.027,0.0,2.3,4980.417276694795,20.5,0.729,0.0,0.825,3984.082861839096
1731071392.05,39.0,0.292,0.016,0.807,5625.765484454689,7.68,0.612,0.0,0.846,3783.826119815762,19.9,1.328,0.0,2.52,4980.633500118233,19.8,0.824,0.0,0.797,3984.255851473397
1731071392.55,40.3,0.419,0.0,0.855,5626.039058281475,8.32,0.832,0.0,1.28,3783.8036127685073,19.8,1.011,0.0,1.64,4980.849726703265,19.8,0.885,0.0,0.829,3984.428843636188
1731071393.05,39.6,0.638,0.0,0.834,5626.343415469896,7.68,0.779,0.0,1.03,3783.7811280516735,19.9,1.079,0.0,1.82,4981.065956449483,19.8,0.764,0.0,0.792,3984.601838327136
1731071393.55,39.8,0.512,0.016,0.85,5626.3906549945805,7.68,0.434,0.0,1.19,3783.758665665663,19.8,1.172,0.0,2.04,4981.282189356472,20.5,0.738,0.0,0.74,3984.7748355459175
1731071394.05,39.7,0.625,0.0,0.834,5627.069017517497,8.32,0.642,0.0,0.942,3783.736225610871,20.5,1.224,0.0,1.95,4981.49842542382,19.8,1.015,0.0,0.789,3984.947835292201
1731071394.55,39.7,0.634,0.016,0.767,5626.746240917596,8.32,0.606,0.0,0.912,3783.713807887695,19.8,1.275,0.0,3.34,4981.714664651118,19.8,0.722,0.0,1.34,3985.1208375656574
1731071395.05,38.4,0.438,0.032,0.83,5627.439918007915,7.68,0.862,0.0,0.793,3783.691412496533,19.9,1.309,0.0,6.48,4981.930907037952,19.8,0.542,0.0,0.759,3985.293842365956
1731071395.55,40.3,0.594,0.0,0.806,5627.352024572652,8.32,0.843,0.0,3.53,3783.669039437778,19.8,1.008,0.0,1.7,4982.147152583914,20.5,0.692,0.0,0.842,3985.466849692768
1731071396.05,39.7,0.597,0.0,0.844,5627.648463504204,7.68,0.701,0.0,0.902,3783.6466887118304,19.2,0.736,0.032,2.7,4982.36340128859,19.8,0.784,0.0,0.866,3985.6398595457663
1731071396.55,39.7,0.927,0.0,0.885,5627.821877357716,8.33,0.79,0.0,1.18,3783.624360319084,20.5,1.011,0.0,2.06,4982.579653151568,19.8,0.704,0.0,0.752,3985.8128719246215
1731071397.05,40.3,0.539,0.0,0.711,5628.786308755752,7.68,0.569,0.0,1.23,3783.602054259936,19.8,0.98,0.0,2.48,4982.795908172438,19.8,0.755,0.0,0.79,3985.985886829005
1731071397.55,39.7,0.422,0.0,0.742,5628.842610001423,8.32,0.834,0.0,0.945,3783.5797705347786,20.5,0.871,0.0,2.42,4983.012166350791,20.5,0.753,0.0,0.768,3986.1589042585856
1731071398.05,40.3,0.699,0.0,0.772,5628.957628250414,7.68,0.826,0.0,0.806,3783.557509144006,19.8,1.181,0.0,1.52,4983.228427686213,19.8,1.135,0.0,0.78,3986.331924213034
1731071398.55,39.7,0.538,0.0,0.763,5629.203631336038,8.32,0.433,0.0,0.822,3783.535270088016,19.8,1.124,0.0,2.44,4983.444692178293,19.8,1.035,0.0,0.793,3986.5049466920254
1731071399.05,40.0,0.511,0.0,0.942,5629.470085887925,7.68,0.753,0.0,0.75,3783.5130533672,19.8,0.838,0.0,1.86,4983.660959826621,19.9,1.007,0.0,0.85,3986.677971695231
1731071399.55,39.9,0.846,0.016,0.781,5629.766442326075,8.32,0.714,0.0,2.61,3783.490858981954,19.8,1.266,0.0,3.35,4983.8772306307865,19.8,0.885,0.0,0.759,3986.850999222319
1731071400.05,39.7,0.708,0.0,0.841,5630.019884622528,7.68,0.951,0.0,0.817,3783.468686932668,20.5,1.013,0.0,1.67,4984.093504590378,20.5,0.765,0.0,1.06,3987.024029272962
