Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance
1731072347.73,8.32,0.44,0.0,1.03,3781.750555628967,19.8,0.496,0.0,2.34,5398.502807492092,19.8,0.638,0.0,1.07,4318.570723051783,40.3,0.694,0.0,2.2,6108.285080856995
1731072348.23,8.32,0.71,0.0,2.25,3781.7709211426336,19.8,1.058,0.0,2.39,5398.724386371285,19.8,0.903,0.0,1.87,4318.747995658001,40.3,1.206,0.0,2.77,6108.009777804586
1731072348.73,7.68,0.459,0.0,1.2,3781.79130902275,19.8,0.81,0.0,2.09,5398.945967732961,19.8,0.724,0.0,0.868,4318.925270249533,39.7,0.744,0.0,1.59,6108.4773776496
1731072349.23,8.32,0.4,0.0,0.932,3781.811719268954,20.5,0.731,0.0,5.33,5399.167551576817,20.5,0.673,0.0,1.3,4319.102546826135,40.3,0.872,0.0,1.98,6108.73551066854
1731072349.73,7.68,0.731,0.0,1.05,3781.832151880884,19.8,0.799,0.0,8.89,5399.389137902546,19.8,0.794,0.0,6.34,4319.27982538756,39.7,1.016,0.0,2.98,6108.771890034145
1731072350.23,7.68,0.375,0.0,1.24,3781.8526068581778,19.9,0.501,0.0,2.69,5399.610726709843,19.9,0.696,0.0,0.889,4319.457105933568,39.5,0.837,0.016,1.73,6109.225550494993
1731072350.73,8.32,0.889,0.0,0.904,3781.873084200473,19.8,0.651,0.0,1.98,5399.832317998403,19.8,0.793,0.0,1.18,4319.634388463913,39.9,1.008,0.0,2.09,6109.2068536328725
1731072351.23,7.68,0.677,0.0,0.994,3781.893583907406,20.5,0.669,0.0,1.56,5400.053911767919,19.9,0.789,0.0,1.2,4319.81167297835,40.3,1.07,0.0,5.85,6109.83762609712
1731072351.73,8.32,0.532,0.0,0.834,3781.914105978613,19.8,0.595,0.0,2.57,5400.275508018086,20.5,0.762,0.0,0.832,4319.988959476634,39.7,0.883,0.0,1.92,6109.514049585919
1731072352.23,7.68,0.431,0.0,1.6,3781.934650413727,19.8,0.549,0.0,2.72,5400.4971067486,19.8,0.773,0.0,1.28,4320.166247958519,40.3,0.734,0.0,2.12,6110.486650333953
1731072352.73,8.32,0.395,0.0,1.38,3781.955217212388,19.9,0.613,0.0,1.44,5400.718707959155,19.8,0.868,0.0,0.794,4320.343538423766,39.1,0.946,0.016,1.68,6110.0396306827
1731072353.23,7.68,0.815,0.0,0.862,3781.975806374229,19.8,0.741,0.0,1.8,5400.940311649445,19.8,0.708,0.0,1.16,4320.52083087213,40.3,1.164,0.0,1.66,6110.561384317948
1731072353.73,8.32,0.432,0.0,5.38,3781.996417898885,20.5,0.607,0.0,2.76,5401.161917819165,20.5,0.668,0.0,1.0,4320.698125303365,39.7,1.069,0.0,2.9,6110.76328025057
1731072354.23,8.32,0.42,0.0,1.13,3782.017051785992,19.8,0.824,0.0,5.86,5401.38352646801,19.8,0.523,0.0,0.827,4320.875421717225,40.3,1.281,0.0,1.93,6111.229365419678
1731072354.73,7.68,0.381,0.0,0.84,3782.037708035179,19.8,0.822,0.0,2.11,5401.605137595676,19.8,0.535,0.0,1.16,4321.052720113467,39.7,1.258,0.0,2.12,6111.506737184119
1731072355.23,8.32,0.426,0.0,1.27,3782.0583866460856,20.5,0.875,0.0,1.84,5401.8267512018565,20.5,0.378,0.0,4.23,4321.23002049185,40.3,1.485,0.0,1.47,6111.856833220947
1731072355.73,7.68,0.607,0.0,1.31,3782.079087618344,19.9,0.735,0.0,1.85,5402.048367286247,19.9,0.476,0.0,0.837,4321.407322852128,39.0,0.715,0.0,2.42,6112.292018846611
1731072356.23,8.32,0.424,0.0,0.729,3782.099810951584,19.8,0.804,0.0,2.12,5402.269985848541,19.2,0.533,0.032,0.837,4321.584627194058,41.0,0.773,0.0,8.15,6112.524960715379
1731072356.73,7.68,1.028,0.0,1.22,3782.120556645439,19.9,0.864,0.0,2.0,5402.491606888436,19.8,0.722,0.0,1.054,4321.761933517395,39.7,0.789,0.0,1.62,6112.180146153344
1731072357.23,7.68,0.669,0.0,1.94,3782.1413246995407,20.5,0.721,0.0,2.27,5402.713230405627,20.5,0.691,0.0,1.27,4321.939241821892,39.7,1.031,0.0,3.05,6112.591859303192
1731072357.73,8.32,0.592,0.0,1.83,3782.1621151135223,19.8,0.814,0.0,1.58,5402.934856399806,19.8,0.431,0.0,1.06,4322.116552107312,40.3,0.848,0.0,2.31,6112.827999759617
1731072358.23,8.32,0.575,0.0,1.05,3782.182927887016,19.8,1.001,0.0,2.63,5403.156484870672,19.8,0.407,0.0,0.87,4322.293864373407,40.3,0.944,0.0,2.48,6112.925255984058
1731072358.73,7.68,0.574,0.0,0.87,3782.20376301965,19.8,0.592,0.0,7.31,5403.378115817919,19.8,0.429,0.0,1.0,4322.471178619934,39.7,1.139,0.0,1.88,6113.123905631524
1731072359.23,8.32,0.546,0.0,0.909,3782.224620511056,19.8,0.701,0.0,1.71,5403.599749241241,20.5,0.668,0.0,1.09,4322.64849484665,40.3,1.37,0.0,1.96,6113.5695775296335
1731072359.73,7.68,0.38,0.0,1.33,3782.245500360864,20.5,0.288,0.0,2.06,5403.821385140334,19.8,0.724,0.0,1.0,4322.825813053308,39.0,1.36,0.016,2.04,6114.40417054754
1731072360.23,7.69,0.781,0.0,1.56,3782.266402568703,19.8,0.485,0.0,2.02,5404.043023514894,19.8,0.554,0.0,0.925,4323.003133239669,39.7,0.424,0.0,2.35,6114.542152217196
1731072360.73,8.32,0.55,0.0,0.798,3782.287327134204,19.8,0.352,0.0,1.87,5404.264664364617,19.8,0.501,0.0,3.28,4323.180455405488,40.3,0.536,0.0,9.8,6114.296270812891
1731072361.23,8.32,0.602,0.0,1.3,3782.308274056995,20.5,0.264,0.0,1.75,5404.486307689196,20.5,0.758,0.0,0.95,4323.357779550521,40.3,0.891,0.0,1.67,6114.48010252351
1731072361.73,7.68,0.58,0.0,1.37,3782.329243336704,19.9,0.273,0.0,4.42,5404.707953488329,19.8,0.581,0.0,0.805,4323.535105674523,39.7,0.532,0.0,2.07,6115.376852017623
1731072362.23,8.32,0.289,0.0,0.815,3782.3502349729583,19.8,0.528,0.0,3.06,5404.929601761711,19.8,0.548,0.0,1.15,4323.71243377725,40.3,0.733,0.0,2.11,6115.3276259075865
1731072362.73,7.68,0.495,0.0,1.2,3782.371248965389,19.8,0.343,0.0,4.08,5405.151252509036,19.8,0.546,0.0,1.36,4323.889763858463,39.7,0.754,0.0,2.23,6115.549995371658
1731072363.23,7.68,0.345,0.0,4.43,3782.392285313621,20.5,0.316,0.0,5.37,5405.372905730002,20.5,0.592,0.0,0.826,4324.067095917916,40.3,0.526,0.0,1.62,6115.519179546706
1731072363.73,8.32,0.541,0.0,0.818,3782.413344017283,19.9,0.515,0.0,9.58,5405.594561424303,19.8,0.635,0.0,1.26,4324.244429955366,39.6,0.767,0.0,2.19,6115.894514627426
1731072364.23,7.68,0.569,0.0,1.24,3782.434425076,19.8,0.385,0.0,2.58,5405.816219591635,19.8,0.867,0.0,1.29,4324.421765970568,39.8,0.802,0.016,2.93,6116.568633307065
1731072364.73,8.32,0.302,0.0,1.35,3782.455528489396,19.8,0.448,0.0,4.8,5406.037880231695,19.8,0.651,0.0,0.804,4324.599103963279,38.4,0.611,0.032,1.91,6116.332035449683
1731072365.23,8.32,0.51,0.0,0.739,3782.476654257102,20.5,0.454,0.0,4.36,5406.259543344178,20.5,0.798,0.0,1.25,4324.776443933258,40.3,0.767,0.0,6.21,6116.371789325565
1731072365.73,7.68,0.321,0.0,1.06,3782.49780237874,19.8,0.438,0.0,1.65,5406.48120892878,19.8,0.683,0.0,1.28,4324.9537858802605,39.7,0.71,0.0,1.87,6117.21676573181
1731072366.23,8.32,0.627,0.0,1.18,3782.5189728539367,19.9,0.599,0.0,2.03,5406.702876985197,19.8,0.61,0.0,4.74,4325.131129804044,39.7,0.896,0.0,2.02,6117.499740384055
1731072366.73,7.68,0.596,0.0,0.774,3782.540165682316,19.8,0.509,0.0,2.4,5406.924547513124,19.8,0.515,0.0,2.94,4325.308475704363,40.3,0.835,0.0,2.16,6117.5767310471765
1731072367.23,8.32,0.293,0.0,1.31,3782.5613808635007,20.5,0.585,0.0,1.82,5407.146220512259,20.5,0.482,0.0,1.51,4325.485823580976,39.7,0.887,0.016,2.26,6117.916284823195
1731072367.73,7.67,0.574,0.0,1.56,3782.5826183971176,19.2,0.654,0.0,1.59,5407.367895982296,19.9,0.521,0.0,1.1,4325.663173433641,39.7,1.043,0.0,2.03,6117.879618041749
1731072368.23,7.69,0.407,0.0,5.95,3782.6038782827895,20.5,0.594,0.0,10.2,5407.589573922933,19.8,0.602,0.0,1.68,4325.840525262114,40.3,0.946,0.0,1.59,6118.278870265253
1731072368.73,8.32,0.863,0.0,0.941,3782.6251605201383,19.8,0.527,0.0,1.96,5407.811254333864,19.8,0.635,0.0,3.39,4326.017879066152,39.7,0.732,0.0,3.13,6118.456140854082
1731072369.23,7.68,0.554,0.0,1.01,3782.646465108788,20.5,0.583,0.0,2.22,5408.032937214787,20.5,0.522,0.0,0.84,4326.195234845512,40.3,0.653,0.0,3.22,6118.504472606587
1731072369.73,8.32,0.444,0.0,1.03,3782.6677920483576,19.8,0.663,0.0,1.98,5408.254622565399,19.8,0.629,0.0,1.15,4326.372592599948,39.7,0.743,0.0,7.23,6118.611129928327
1731072370.23,8.33,0.672,0.0,0.806,3782.689141338473,19.8,0.632,0.0,2.26,5408.476310385394,19.8,0.619,0.0,1.2,4326.549952329222,40.3,0.889,0.0,2.57,6119.413796105094
1731072370.73,7.68,0.352,0.0,1.2,3782.710512978756,19.8,0.864,0.0,1.58,5408.698000674469,19.8,0.72,0.0,0.881,4326.72731403309,39.1,0.846,0.016,1.63,6119.552091030152
1731072371.23,7.68,0.7,0.0,1.2,3782.7319069688247,19.8,0.633,0.0,2.36,5408.919693432322,20.5,0.666,0.0,4.94,4326.904677711309,40.3,0.987,0.0,1.9,6119.816344947624
1731072371.73,8.32,0.369,0.0,0.821,3782.753323308302,20.5,0.675,0.0,2.71,5409.141388658647,19.8,0.772,0.0,1.12,4327.0820433636345,39.7,1.102,0.0,1.89,6120.226896345378
1731072372.23,7.68,0.375,0.0,1.25,3782.774761996807,19.8,0.477,0.0,1.6,5409.363086353143,19.8,0.922,0.0,1.03,4327.259410989823,40.3,1.051,0.0,1.71,6120.437399072415
1731072372.73,8.32,0.509,0.0,1.2,3782.796223033961,19.8,0.503,0.0,8.71,5409.584786515505,19.8,0.932,0.0,0.903,4327.436780589636,39.0,0.967,0.016,1.74,6120.187393624302
1731072373.23,8.32,0.329,0.0,2.79,3782.8177064193833,20.5,0.48,0.0,2.8,5409.80648914543,19.9,0.784,0.0,1.2,4327.614152162829,40.3,0.846,0.0,1.9,6120.995586919194
1731072373.73,7.68,0.793,0.0,1.11,3782.8392121526927,19.8,0.756,0.0,1.84,5410.028194242615,20.5,0.794,0.0,1.3,4327.791525709158,39.0,1.034,0.016,1.7,6121.2798397594615
1731072374.23,7.68,0.485,0.0,1.09,3782.860740233508,19.8,0.612,0.0,3.98,5410.249901806755,19.8,0.987,0.0,0.873,4327.968901228383,40.3,0.927,0.0,2.61,6121.182220015978
1731072374.73,8.31,0.448,0.0,1.01,3782.8822906614464,19.8,0.704,0.0,5.64,5410.471611837549,19.8,0.731,0.0,2.36,4328.146278720255,39.7,0.957,0.0,10.3,6121.94577870268
1731072375.23,7.69,0.395,0.0,1.02,3782.9038634361295,19.9,0.916,0.031,4.41,5410.693324334692,19.8,0.488,0.0,0.741,4328.323658184539,40.3,1.148,0.0,1.86,6122.089746932841
1731072375.73,8.32,0.375,0.0,1.15,3782.925458557173,19.8,0.639,0.0,5.99,5410.915039297882,20.5,0.52,0.0,1.28,4328.501039620991,39.7,1.529,0.0,1.83,6122.159380251853
1731072376.23,8.32,0.808,0.0,1.68,3782.9470760241943,19.8,0.692,0.0,6.69,5411.136756726815,19.8,0.462,0.0,6.4,4328.678423029367,40.3,1.172,0.0,2.15,6122.190719616129
1731072376.73,7.68,0.507,0.0,0.76,3782.9687158368106,19.8,0.992,0.0,4.36,5411.358476621189,19.8,0.534,0.0,0.806,4328.855808409424,39.7,1.577,0.0,1.95,6122.589248298603
1731072377.23,8.32,0.509,0.0,1.17,3782.990377994636,20.5,0.958,0.0,8.57,5411.580198980701,20.5,0.609,0.0,1.17,4329.033195760919,39.7,0.824,0.0,2.06,6122.677746166486
1731072377.73,7.68,0.542,0.0,1.19,3783.0120624972897,19.8,0.775,0.0,10.8,5411.801923805047,19.8,0.663,0.0,1.04,4329.210585083612,40.3,0.896,0.0,1.54,6123.382278086423
1731072378.23,8.3,0.581,0.0,0.915,3783.033769344387,19.8,0.774,0.0,6.06,5412.023651093923,19.8,0.579,0.0,0.865,4329.387976377262,40.1,0.915,0.0,2.27,6123.572382295601
1731072378.74,7.69,1.255,0.0,4.88,3783.0554985355434,19.8,1.455,0.0,2.2,5412.245380847029,19.9,0.67,0.0,0.892,4329.565369641623,39.9,0.952,0.0,2.39,6123.867968808979
1731072379.23,7.69,1.219,0.0,0.878,3783.077250070371,20.5,0.921,0.0,4.44,5412.46711306406,19.8,0.853,0.0,1.2,4329.742764876455,40.3,1.014,0.0,10.5,6123.723388843079
1731072379.73,8.32,0.787,0.0,0.763,3783.0990239484863,19.8,0.945,0.0,2.26,5412.688847744715,20.5,0.635,0.0,1.13,4329.920162081513,39.1,1.108,0.016,2.04,6124.099181338263
1731072380.23,7.68,0.556,0.0,1.09,3783.120820169506,19.8,0.637,0.0,1.57,5412.910584888688,19.8,0.46,0.0,0.826,4330.097561256558,39.0,1.011,0.032,2.1,6124.758415694937
1731072380.73,8.32,0.575,0.0,1.32,3783.1426387330416,19.9,0.371,0.0,2.13,5413.132324495679,19.9,0.605,0.0,1.19,4330.274962401349,39.7,1.179,0.0,1.81,6124.269882857944
1731072381.23,8.32,0.335,0.0,0.783,3783.164479638707,20.5,0.409,0.0,2.35,5413.354066565385,19.8,0.476,0.0,4.48,4330.45236551564,39.7,0.864,0.0,2.23,6124.701631759896
1731072381.73,7.68,0.653,0.0,1.25,3783.1863428861134,19.8,0.345,0.0,1.74,5413.575811097504,20.5,0.547,0.0,0.861,4330.629770599192,40.3,0.396,0.0,1.78,6125.338939585948
1731072382.23,7.68,0.652,0.0,1.52,3783.208228474874,19.8,0.294,0.0,11.2,5413.797558091733,19.8,0.552,0.0,1.13,4330.807177651759,40.3,0.467,0.0,1.81,6125.295274449804
1731072382.73,8.32,0.406,0.0,0.731,3783.2301364046034,19.8,0.296,0.0,2.69,5414.019307547766,19.8,0.529,0.0,1.6,4330.984586673104,39.7,0.623,0.0,1.62,6125.292103478295
1731072383.23,8.32,0.533,0.0,1.19,3783.252066674912,20.5,0.56,0.0,1.61,5414.241059465306,20.5,0.487,0.0,0.837,4331.161997662983,39.0,0.664,0.016,2.1,6126.050809203983
1731072383.73,7.68,0.341,0.0,6.6,3783.2740192854126,19.8,0.333,0.0,2.76,5414.462813844048,19.8,0.646,0.0,1.28,4331.339410621154,40.3,0.66,0.0,5.75,6125.724423222133
1731072384.23,7.68,0.525,0.0,0.644,3783.295994235714,19.9,0.525,0.0,4.35,5414.684570683688,19.8,0.755,0.0,1.1,4331.516825547375,40.3,0.997,0.0,1.64,6126.278979533311
1731072384.73,8.32,0.572,0.0,1.48,3783.317991525428,19.8,0.583,0.0,2.22,5414.906329983927,19.8,0.655,0.0,0.682,4331.694242441402,39.7,0.908,0.0,2.24,6126.404160208497
1731072385.23,7.68,0.316,0.0,1.34,3783.340011154165,20.5,0.498,0.0,4.57,5415.12809174446,19.9,0.661,0.0,1.35,4331.871661302998,40.3,0.714,0.0,2.82,6127.035016529819
1731072385.73,8.32,0.681,0.0,0.88,3783.362053121536,19.8,0.377,0.0,3.14,5415.349855964986,20.5,0.763,0.0,1.26,4332.049082131919,39.7,0.805,0.0,1.59,6127.167296379739
1731072386.23,7.68,0.443,0.0,1.19,3783.384117427148,19.8,0.534,0.0,3.58,5415.571622645203,19.8,0.681,0.0,5.53,4332.226504927923,40.3,0.74,0.0,2.18,6127.320603061799
1731072386.73,8.32,0.715,0.0,1.42,3783.406204070613,19.8,0.762,0.0,9.0,5415.793391784808,19.8,0.69,0.0,1.43,4332.403929690768,39.7,0.817,0.0,2.61,6127.348709376413
1731072387.23,8.32,0.63,0.0,0.82,3783.428313051536,20.5,0.487,0.0,3.09,5416.0151633835,20.5,0.832,0.0,1.16,4332.581356420211,40.3,1.051,0.0,2.03,6127.897976988899
1731072387.73,7.68,0.415,0.0,3.16,3783.45044436953,19.8,1.228,0.0,4.9,5416.236937440975,19.8,0.581,0.0,0.788,4332.758785116013,39.7,1.051,0.0,2.0,6128.4955277139925
1731072388.23,8.32,0.629,0.0,6.52,3783.472598024201,19.8,0.596,0.0,1.6,5416.458713956934,19.8,0.514,0.0,1.31,4332.936215777933,39.7,0.789,0.016,2.3,6128.259953080657
1731072388.73,7.68,0.398,0.0,0.936,3783.494774015157,19.8,0.666,0.0,2.72,5416.680492931072,19.8,0.55,0.0,1.1,4333.113648405729,39.7,0.953,0.0,7.04,6128.890224073473
1731072389.23,8.32,0.64,0.0,3.52,3783.516972342005,20.5,0.61,0.0,2.17,5416.9022743630885,20.5,0.622,0.0,0.805,4333.291082999157,39.7,1.033,0.016,2.22,6128.854958719501
1731072389.73,7.68,0.515,0.0,1.33,3783.539193004349,19.8,0.491,0.0,1.48,5417.124058252682,19.8,0.701,0.0,1.23,4333.468519557976,39.7,0.925,0.0,3.62,6129.226716438979
1731072390.23,7.68,0.36,0.0,0.669,3783.5614360018,19.8,0.538,0.0,2.21,5417.345844599549,19.8,0.539,0.0,1.32,4333.645958081946,39.7,0.668,0.016,3.8,6129.670038154487
1731072390.73,8.32,0.861,0.0,1.25,3783.5837013339615,19.8,0.855,0.0,2.56,5417.56763340339,19.8,0.738,0.0,1.78,4333.823398570828,39.7,0.696,0.0,2.11,6129.346605993185
1731072391.23,7.68,0.7,0.0,1.17,3783.60598900044,20.5,0.668,0.0,4.43,5417.789424663901,20.5,0.644,0.0,1.24,4334.000841024377,40.3,0.728,0.0,2.13,6130.230521352798
1731072391.73,8.32,0.881,0.0,0.826,3783.6282990008417,19.8,0.65,0.0,1.89,5418.011218380781,19.8,0.669,0.0,1.7,4334.178285442352,39.7,0.808,0.0,2.73,6129.980647137523
1731072392.23,7.68,0.449,0.0,1.25,3783.6506313347686,19.8,0.64,0.0,2.14,5418.23301455373,19.8,0.716,0.0,0.857,4334.355731824511,40.3,0.825,0.0,1.47,6130.233887862548
1731072392.73,7.68,0.413,0.0,1.28,3783.6729860018286,19.9,0.59,0.0,1.74,5418.454813182445,19.2,0.702,0.032,1.16,4334.533180170616,39.7,1.186,0.0,1.75,6130.895197437532
1731072393.23,7.68,0.52,0.0,6.45,3783.6953630016255,19.8,0.477,0.0,2.08,5418.676614266624,20.5,0.831,0.0,1.5,4334.710630480425,40.4,1.005,0.0,8.85,6130.624939312039
1731072393.73,8.32,0.442,0.0,1.08,3783.717762333761,20.5,0.58,0.0,1.62,5418.898417805965,19.8,0.744,0.0,0.76,4334.888082753695,39.6,1.046,0.0,1.45,6131.433969503089
1731072394.23,8.32,0.746,0.0,1.09,3783.74018399784,19.8,0.546,0.0,1.66,5419.120223800169,19.9,0.809,0.0,1.2,4335.065536990186,39.7,0.822,0.0,2.29,6131.406925391389
1731072394.73,7.68,0.42,0.0,0.857,3783.762627993463,19.9,0.509,0.0,2.11,5419.342032248934,19.8,0.752,0.0,1.23,4335.242993189654,40.3,0.755,0.0,2.56,6131.268354948908
1731072395.23,7.68,0.605,0.0,1.19,3783.785094320236,20.5,0.544,0.0,2.09,5419.5638431519565,19.9,0.905,0.0,0.791,4335.420451351863,40.3,0.827,0.0,1.83,6131.682900362935
1731072395.73,7.68,0.56,0.0,0.995,3783.80758297776,19.8,0.654,0.0,4.59,5419.785656508936,20.5,0.939,0.0,4.92,4335.5979114765705,39.7,1.141,0.0,2.02,6132.251028896898
1731072396.23,7.68,0.471,0.0,0.818,3783.830093965637,19.8,0.636,0.0,1.57,5420.007472319572,19.9,0.739,0.0,1.18,4335.775373563534,40.3,1.018,0.0,1.91,6132.702404393569
1731072396.73,8.32,0.862,0.0,1.28,3783.852627283468,19.9,0.698,0.0,2.13,5420.229290583563,19.8,0.575,0.0,0.837,4335.952837612514,39.7,1.108,0.0,1.67,6132.969165536817
1731072397.23,8.32,0.599,0.0,1.5,3783.8751829308535,20.5,0.65,0.0,2.69,5420.451111300608,19.9,0.542,0.0,1.21,4336.130303623265,40.3,1.352,0.0,2.08,6132.693638842794
1731072397.73,7.68,0.51,0.0,5.16,3783.897760907395,19.8,0.765,0.0,1.74,5420.672934470405,20.5,0.424,0.0,1.31,4336.307771595553,39.7,1.267,0.0,7.81,6133.148114965952
1731072398.23,7.68,0.539,0.0,1.2,3783.9203612126935,19.8,0.823,0.0,4.56,5420.894760092655,19.9,0.544,0.0,0.782,4336.485241529135,40.4,1.242,0.0,1.92,6133.040329929288
1731072398.73,8.32,0.491,0.0,1.33,3783.942983846348,19.8,0.704,0.0,2.95,5421.116588167054,19.8,0.427,0.0,1.02,4336.662713423769,39.7,0.92,0.0,1.8,6133.952746932612
1731072399.23,7.68,0.296,0.0,1.76,3783.9656288079577,20.5,0.76,0.0,1.71,5421.338418693303,19.8,0.59,0.0,1.05,4336.840187279215,39.7,0.635,0.016,1.98,6133.833975614108
1731072399.73,8.32,0.453,0.0,0.786,3783.988296097121,19.8,1.257,0.0,1.7,5421.560251671101,20.5,0.813,0.0,0.804,4337.017663095228,39.7,1.085,0.0,2.28,6134.0944015486375
1731072400.23,7.68,0.553,0.0,0.936,3784.01098571344,19.8,1.016,0.0,2.55,5421.782087100145,19.8,0.609,0.0,1.32,4337.195140871574,40.3,0.957,0.0,2.5,6134.525066877829
1731072400.73,8.32,0.42,0.0,1.58,3784.0336976565095,19.9,0.942,0.0,6.47,5422.003924980136,19.8,0.472,0.0,1.4,4337.37262060801,39.1,1.16,0.0,3.8,6134.967325251733
1731072401.23,7.69,0.662,0.0,0.653,3784.056431925931,20.5,0.932,0.0,1.48,5422.225765310774,19.8,0.511,0.0,0.807,4337.550102304296,40.3,1.095,0.016,2.6,6135.001778372599
1731072401.73,8.32,0.447,0.0,2.64,3784.0791885212975,19.8,0.848,0.0,2.14,5422.447608091755,20.5,0.464,0.0,1.2,4337.727585960189,39.7,1.173,0.0,1.46,6135.610539585322
1731072402.23,7.68,0.617,0.0,1.74,3784.1019674422087,19.9,0.342,0.0,3.34,5422.669453322783,19.2,0.439,0.032,3.94,4337.905071575448,40.3,1.148,0.0,1.73,6135.329822869639
1731072402.73,8.32,0.535,0.0,0.93,3784.124768688263,19.8,0.469,0.0,2.13,5422.891301003552,19.8,0.499,0.0,1.8,4338.082559149836,38.4,0.413,0.016,2.36,6135.855841043394
1731072403.23,7.68,0.391,0.0,6.75,3784.1475922590544,20.5,0.472,0.0,3.22,5423.113151133765,20.5,0.453,0.0,2.88,4338.2600486831125,41.0,0.505,0.0,1.73,6136.320459509956
1731072403.73,8.32,0.499,0.0,1.57,3784.170438154181,19.9,0.431,0.0,3.54,5423.335003713121,19.8,0.672,0.0,2.02,4338.437540175035,39.7,0.688,0.0,1.68,6136.337670081928
1731072404.23,8.32,0.398,0.0,0.89,3784.193306373236,19.8,0.331,0.0,2.63,5423.556858741318,19.8,0.562,0.0,2.31,4338.615033625363,40.3,0.548,0.0,7.7,6136.4594269813215
1731072404.73,7.68,0.542,0.0,1.34,3784.216196915815,19.2,0.668,0.032,1.94,5423.7787162180575,19.8,0.623,0.0,1.13,4338.792529033854,39.7,0.528,0.0,2.05,6137.130377568793
1731072405.23,8.32,0.647,0.0,1.03,3784.2391097815153,20.5,0.329,0.0,6.64,5424.0005761430375,20.5,0.617,0.0,6.19,4338.970026400274,40.3,0.848,0.0,2.27,6136.685042828251
1731072405.73,7.68,0.329,0.0,0.775,3784.2620449699302,19.8,0.327,0.0,1.44,5424.222438515957,19.8,0.561,0.0,0.797,4339.147525724379,39.1,0.708,0.016,1.73,6137.226104538902
1731072406.23,8.32,0.552,0.0,2.21,3784.2850024806544,19.8,0.437,0.0,2.83,5424.444303336518,19.9,0.561,0.0,1.84,4339.325027005929,39.7,0.53,0.016,4.21,6137.463678243637
1731072406.73,7.68,0.374,0.0,1.2,3784.30798231328,19.8,0.568,0.0,3.18,5424.666170604418,19.8,0.63,0.0,1.87,4339.502530244683,39.7,1.306,0.0,1.76,6137.662269702216
1731072407.23,8.32,0.57,0.0,0.838,3784.3309844674,20.5,0.406,0.0,1.61,5424.888040319358,20.5,1.18,0.0,0.765,4339.6800354404,40.3,0.779,0.0,10.6,6137.950547618737
1731072407.73,7.68,0.606,0.0,1.32,3784.354008942609,19.8,0.501,0.0,2.46,5425.109912481036,19.8,1.014,0.0,1.44,4339.857542592844,39.7,0.793,0.0,1.88,6138.336683745328
1731072408.23,8.32,0.29,0.0,6.55,3784.3770557385,19.8,0.446,0.0,2.19,5425.331787089154,19.8,0.729,0.0,1.87,4340.035051701771,39.7,0.731,0.016,1.61,6138.606036382922
1731072408.73,7.68,0.547,0.0,0.817,3784.400124854664,19.8,0.605,0.0,2.77,5425.553664143412,19.8,0.566,0.0,1.11,4340.212562766944,38.4,0.763,0.032,2.94,6138.309003284611
1731072409.23,8.32,0.279,0.0,1.19,3784.423216290694,20.5,0.668,0.0,2.81,5425.775543643507,19.8,0.575,0.0,1.65,4340.39007578812,40.4,0.778,0.0,2.94,6138.992527548269
1731072409.73,7.68,0.697,0.0,1.31,3784.4463300461794,19.8,0.483,0.0,1.93,5425.997425589143,20.5,0.549,0.0,0.797,4340.567590765059,39.6,0.915,0.0,1.71,6138.906286042279
1731072410.23,7.68,0.533,0.0,0.782,3784.4694661207136,19.8,0.582,0.0,1.77,5426.219309980016,19.8,0.564,0.0,1.18,4340.745107697525,40.3,1.09,0.0,1.68,6139.391741093174
1731072410.73,8.32,0.397,0.0,1.24,3784.4926245138863,19.8,0.608,0.0,1.98,5426.441196815828,19.8,0.523,0.0,1.15,4340.922626585275,39.7,0.935,0.0,1.94,6139.782475053082
1731072411.23,7.68,0.648,0.0,1.04,3784.515805225287,20.5,0.607,0.0,1.57,5426.66308609628,20.5,0.57,0.0,6.26,4341.100147428069,39.1,0.673,0.016,2.05,6139.774072207497
1731072411.73,8.32,0.395,0.0,0.922,3784.539008254507,19.8,0.66,0.0,1.99,5426.88497782107,19.8,0.573,0.0,0.872,4341.277670225669,40.3,0.718,0.0,7.09,6139.814665809811
1731072412.23,7.68,0.749,0.0,0.895,3784.562233601133,19.8,0.596,0.0,1.77,5427.1068719899,19.8,0.573,0.0,0.783,4341.455194977831,40.3,0.654,0.0,1.89,6140.525274528581
1731072412.73,8.32,0.385,0.0,1.21,3784.585481264757,19.2,0.606,0.032,2.05,5427.32876860247,19.2,0.646,0.032,1.22,4341.63272168432,39.7,0.925,0.0,1.93,6140.625823425964
1731072413.23,8.32,0.398,0.0,5.16,3784.608751244968,20.5,0.651,0.0,2.48,5427.550667658479,20.5,0.626,0.0,1.33,4341.810250344895,40.3,0.893,0.0,1.72,6141.079147516123
1731072413.73,7.68,0.657,0.0,0.882,3784.6320435413545,19.8,0.68,0.0,1.58,5427.772569157628,19.8,0.699,0.0,0.872,4341.987780959316,39.7,0.911,0.0,4.05,6141.276630970072
