Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731069340.81,19.8,1.339,0.0,1.7,4127.306143236772,40.3,0.516,0.0,3.07,4276.792307856931,19.8,0.344,0.0,1.12,825.7641854670128,8.32,1.29,0.0,2.79,4594.301498595842
1731069341.31,19.8,0.99,0.0,1.8,4127.505065108945,39.7,0.548,0.0,2.47,4276.598029408013,19.9,0.312,0.0,1.51,825.8039552460366,7.67,0.742,0.0,2.66,4594.254238992439
1731069341.81,19.8,0.992,0.0,2.29,4127.703992536287,40.3,1.141,0.0,5.47,4276.145162990358,20.5,0.461,0.0,0.816,825.8437261370955,8.32,1.167,0.0,4.97,4594.206979447053
1731069342.31,20.5,1.085,0.0,2.64,4127.902925517992,39.7,0.925,0.0,2.7,4276.736870386965,19.8,0.502,0.0,0.831,825.8834981400228,7.68,0.793,0.0,2.81,4594.15971995968
1731069342.81,19.8,0.881,0.0,1.66,4128.10186405326,39.7,0.59,0.0,2.28,4276.631836843568,19.8,0.356,0.0,1.32,825.9232712546608,7.68,0.736,0.0,1.98,4594.112460530325
1731069343.31,19.8,1.1,0.0,1.84,4128.300808141286,40.3,0.579,0.0,1.9,4276.657154935766,19.9,0.288,0.0,1.78,825.9630454808489,8.32,1.067,0.0,2.02,4594.065201158991
1731069343.81,20.5,0.934,0.0,2.43,4128.499757781269,40.3,0.51,0.0,2.27,4276.717018028835,20.5,0.424,0.0,2.58,826.0028208184268,8.32,0.826,0.0,2.26,4594.017941845677
1731069344.31,19.9,0.923,0.0,3.92,4128.698712972406,39.7,0.636,0.0,3.5,4276.717113299929,19.8,0.396,0.0,0.821,826.0425972672365,7.68,1.4,0.0,2.99,4593.970682590389
1731069344.81,19.8,1.21,0.0,1.81,4128.897673713894,40.3,0.635,0.0,2.72,4276.914977122466,19.8,0.439,0.0,0.823,826.082374827112,8.32,0.721,0.0,2.84,4593.923423393125
1731069345.31,19.9,1.096,0.0,1.47,4129.09664000493,39.7,0.709,0.0,2.19,4276.706484076363,19.8,0.591,0.0,1.03,826.1221534978953,7.69,0.774,0.0,2.34,4593.876164253887
1731069345.81,20.5,1.031,0.0,2.32,4129.295611844713,40.3,1.13,0.0,6.35,4277.2205418366175,20.5,0.622,0.0,1.46,826.1619332794262,8.31,0.674,0.0,6.23,4593.828905172677
1731069346.31,19.8,1.206,0.0,1.65,4129.49458923244,39.7,1.207,0.0,3.77,4276.949163313406,19.8,0.6,0.0,0.814,826.2017141715443,7.69,0.921,0.0,3.92,4593.781646149498
1731069346.81,19.9,1.192,0.0,1.73,4129.693572167311,40.4,1.071,0.0,7.66,4276.625761570931,19.8,0.659,0.0,0.803,826.2414961740918,8.31,1.341,0.0,2.34,4593.734387184353
1731069347.31,19.8,1.122,0.0,1.81,4129.892560648521,39.6,0.792,0.0,1.49,4276.965928789541,19.8,0.592,0.0,0.723,826.2812792869029,7.69,0.725,0.0,1.72,4593.68712827724
1731069347.81,20.5,1.171,0.0,2.53,4130.091554675271,39.7,0.707,0.016,2.61,4277.038393159709,20.5,0.667,0.0,1.01,826.32106350982,8.31,0.807,0.0,2.34,4593.639869428164
1731069348.31,19.9,1.301,0.0,1.66,4130.290554246759,39.7,0.986,0.0,2.86,4277.188553236254,19.8,0.532,0.0,1.49,826.3608488426827,7.69,0.755,0.0,1.89,4593.592610637125
1731069348.81,19.8,1.312,0.0,1.62,4130.489559362183,40.3,0.781,0.0,1.9,4277.138368515603,19.8,0.654,0.0,0.86,826.4006352853307,8.31,1.057,0.0,1.87,4593.545351904125
1731069349.31,19.8,1.43,0.0,8.91,4130.688570020741,39.7,1.046,0.0,2.24,4277.1436361997385,19.8,0.643,0.0,1.0,826.4404228376065,7.68,0.822,0.0,2.3,4593.498093229169
1731069349.81,19.9,1.101,0.0,2.08,4130.887586221635,40.3,1.013,0.0,1.74,4277.11939325697,20.5,0.389,0.0,0.84,826.4802114993444,8.32,0.741,0.0,1.63,4593.450834612253
1731069350.31,19.8,0.779,0.0,1.9,4131.08660796406,39.7,1.101,0.0,1.9,4277.254922658879,19.8,0.39,0.0,0.8,826.5200012703867,7.68,0.879,0.0,1.82,4593.403576053383
1731069350.81,20.5,0.84,0.0,1.7,4131.285635247217,40.3,1.175,0.0,2.88,4277.410401501807,19.8,0.505,0.0,1.06,826.5597921505733,8.32,0.874,0.0,2.8,4593.356317552558
1731069351.31,19.8,0.891,0.0,2.0,4131.484668070305,38.4,0.679,0.016,13.4,4277.226680956493,19.9,0.583,0.0,1.02,826.5995841397443,7.69,1.266,0.0,13.8,4593.309059109783
1731069351.81,20.5,0.624,0.0,2.24,4131.683706432524,40.9,0.544,0.0,2.22,4277.846110246759,20.5,0.497,0.0,6.68,826.639377237742,8.31,0.995,0.0,2.08,4593.261800725058
1731069352.31,19.8,0.644,0.0,2.26,4131.882750333073,39.7,0.682,0.0,3.13,4277.334348104883,19.8,0.64,0.0,0.775,826.6791714444007,7.68,0.932,0.0,2.66,4593.214542398385
1731069352.81,19.9,0.917,0.0,1.7,4132.081799771152,40.3,0.814,0.0,2.14,4277.3353381170655,19.8,0.483,0.0,1.84,826.7189667595634,8.33,0.906,0.0,2.05,4593.167284129765
1731069353.31,19.8,0.905,0.0,3.13,4132.28085474596,39.7,0.838,0.0,2.33,4277.31626068698,19.8,0.586,0.0,0.737,826.7587631830696,7.67,0.635,0.0,2.61,4593.1200259192
1731069353.81,20.5,0.878,0.0,11.2,4132.4799152566975,40.3,0.903,0.0,1.71,4277.435506492222,20.5,0.616,0.0,4.99,826.7985607147596,8.32,1.035,0.0,1.84,4593.072767766694
1731069354.31,19.9,0.803,0.0,3.77,4132.678981302564,39.7,1.06,0.0,3.12,4278.01898954124,19.8,0.599,0.0,1.62,826.8383593544762,7.68,0.982,0.0,3.07,4593.025509672248
1731069354.81,19.8,0.663,0.0,2.03,4132.878052882761,40.3,0.994,0.0,2.69,4277.528628902771,19.8,0.584,0.0,2.57,826.8781591020535,8.32,1.059,0.0,2.81,4592.97825163586
1731069355.31,19.8,0.65,0.0,1.81,4133.077129996487,39.7,1.103,0.0,1.99,4277.564899721076,19.8,0.79,0.0,0.765,826.9179599573346,7.68,1.093,0.0,1.82,4592.930993657536
1731069355.81,20.5,0.745,0.0,1.81,4133.276212642944,39.7,0.753,0.0,7.38,4278.076087538539,20.5,0.62,0.0,1.07,826.9577619201593,8.32,0.544,0.0,6.35,4592.883735737277
1731069356.31,19.8,0.906,0.0,2.4,4133.475300821332,40.3,0.664,0.0,1.63,4277.689614698576,19.8,0.952,0.0,1.31,826.9975649903681,7.68,1.3,0.0,2.18,4592.836477875083
1731069356.81,19.8,0.851,0.0,1.64,4133.674394530852,39.7,0.644,0.0,2.12,4277.834685485991,19.8,0.798,0.0,0.87,827.0373691678036,7.68,0.668,0.0,2.15,4592.789220070959
1731069357.31,19.8,0.779,0.0,1.71,4133.873493770703,40.3,0.999,0.0,2.31,4278.157176997839,19.8,0.511,0.0,1.01,827.0771744523005,8.33,1.034,0.0,2.28,4592.741962324903
1731069357.81,20.5,0.792,0.0,2.38,4134.072598540089,40.3,0.742,0.0,1.84,4277.928513156583,19.8,0.304,0.0,0.839,827.1169808437014,7.67,1.135,0.077,1.88,4592.69470463692
1731069358.31,19.8,0.96,0.0,6.52,4134.271708838209,39.7,0.935,0.0,2.07,4278.266048594098,20.5,0.38,0.0,1.04,827.156788341847,7.69,0.758,0.0,2.77,4592.64744700701
1731069358.81,19.8,0.903,0.0,1.64,4134.470824664264,40.3,0.882,0.0,2.59,4278.232148581402,19.8,0.434,0.0,1.35,827.1965969465772,8.31,1.142,0.0,2.17,4592.600189435174
1731069359.31,19.8,0.886,0.0,1.54,4134.669946017457,39.7,0.97,0.0,1.86,4278.368181356113,19.8,0.256,0.0,0.806,827.2364066577352,7.68,0.57,0.0,1.98,4592.552931921417
1731069359.81,20.5,1.607,0.0,1.96,4134.869072896989,40.3,1.23,0.0,2.31,4278.558749533406,20.5,0.821,0.0,0.846,827.2762174751556,8.32,1.911,0.0,2.51,4592.505674465738
1731069360.31,19.8,1.326,0.0,2.3,4135.06820530206,39.7,0.635,0.0,6.05,4278.505051560623,19.8,0.652,0.0,0.956,827.3160293986815,7.68,1.352,0.0,5.11,4592.458417068139
1731069360.81,19.8,1.066,0.0,1.55,4135.267343231873,40.3,0.447,0.0,1.8,4278.174666762968,19.8,0.533,0.0,1.54,827.3558424281532,8.32,1.0,0.0,1.85,4592.411159728624
1731069361.31,19.8,1.164,0.0,1.75,4135.466486685631,39.6,0.694,0.0,2.64,4278.635600624144,19.8,0.328,0.0,0.951,827.3956565634111,7.68,1.454,0.0,2.43,4592.36390244719
1731069361.81,20.5,1.281,0.0,1.95,4135.665635662535,40.3,0.44,0.0,2.35,4278.2181391268505,20.5,0.253,0.0,1.02,827.4354718042985,8.32,0.98,0.0,1.93,4592.316645223847
1731069362.31,19.8,1.15,0.0,2.1,4135.864790161787,39.7,0.493,0.0,2.73,4278.204603378329,19.8,0.364,0.0,0.941,827.4752881506498,7.68,1.271,0.0,2.94,4592.269388058588
1731069362.81,19.8,1.237,0.0,3.54,4136.063950182589,40.4,0.572,0.0,5.18,4278.699068011211,19.8,0.402,0.0,0.876,827.5151056023086,8.32,0.668,0.0,3.27,4592.222130951421
1731069363.31,19.9,0.919,0.0,1.85,4136.263115724144,39.6,0.817,0.0,2.75,4278.706792422909,19.8,0.522,0.0,1.05,827.5549241591153,7.67,0.64,0.0,2.64,4592.174873902342
1731069363.81,20.5,0.751,0.0,1.84,4136.462286785653,40.3,0.809,0.0,2.38,4278.9206105328985,20.5,0.393,0.0,1.46,827.5947438209103,8.32,1.413,0.0,2.33,4592.127616911359
1731069364.31,19.8,0.858,0.0,4.78,4136.661463366322,39.7,0.54,0.0,2.61,4278.868356545932,19.8,0.356,0.0,2.45,827.6345645875369,7.68,0.707,0.0,2.38,4592.080359978471
1731069364.81,19.8,0.966,0.0,3.61,4136.860645465351,40.3,0.493,0.0,3.21,4278.396466075943,19.8,0.381,0.0,3.36,827.6743864588302,8.32,1.104,0.0,3.17,4592.033103103679
1731069365.31,19.8,1.163,0.0,1.74,4137.059833081944,39.7,0.63,0.0,6.855,4278.762567876406,19.8,0.719,0.0,6.42,827.7142094346333,7.68,0.622,0.0,9.57,4591.985846286985
1731069365.81,20.5,0.866,0.0,4.28,4137.259026215304,40.3,0.532,0.0,10.5,4278.837587258744,20.5,0.426,0.0,0.815,827.754033514787,8.32,0.77,0.0,2.01,4591.938589528391
1731069366.31,19.8,1.183,0.0,3.78,4137.458224864633,39.7,0.614,0.0,3.01,4278.87405730666,19.8,0.42,0.0,1.03,827.7938586991316,7.68,0.664,0.0,2.55,4591.8913328279
1731069366.81,19.9,1.4,0.0,2.43,4137.657429029136,40.3,0.811,0.0,3.05,4278.9050014723,19.8,0.439,0.0,1.11,827.8336849875112,8.32,0.698,0.0,3.14,4591.844076185515
1731069367.31,19.9,1.244,0.0,1.71,4137.856638708016,39.7,0.759,0.0,2.42,4278.780326293937,19.8,0.819,0.0,1.74,827.8735123797602,7.68,1.467,0.0,1.95,4591.796819601233
1731069367.81,20.5,1.088,0.0,11.8,4138.055853900476,40.3,0.821,0.0,1.79,4279.282940866575,20.5,0.603,0.0,1.25,827.9133408757224,8.32,0.83,0.0,1.73,4591.749563075059
1731069368.31,19.8,1.187,0.0,1.49,4138.25507460572,39.7,0.758,0.0,2.16,4279.488377713176,19.8,0.574,0.0,1.08,827.9531704752383,7.68,0.769,0.0,1.66,4591.702306606995
1731069368.81,19.8,1.319,0.0,1.58,4138.454300822953,40.3,0.766,0.0,1.87,4279.310876103781,19.8,0.546,0.0,1.61,827.9930011781489,8.32,0.654,0.0,2.16,4591.655050197041
1731069369.31,19.8,1.293,0.0,1.74,4138.653532551378,39.7,0.723,0.0,1.765,4279.470540337318,19.8,0.66,0.0,1.76,828.0328329842978,7.68,0.928,0.0,2.23,4591.607793845203
1731069369.81,19.9,1.607,0.0,1.82,4138.852769790199,40.3,0.78,0.0,1.66,4279.481627691929,19.8,0.522,0.0,1.15,828.0726658935199,7.68,0.752,0.0,13.4,4591.560537551477
1731069370.31,20.4,1.471,0.0,1.64,4139.05201253862,39.7,0.832,0.0,11.8,4279.37565365043,20.5,0.563,0.0,0.788,828.112499905659,8.32,0.762,0.0,1.71,4591.513281315866
1731069370.81,19.9,1.369,0.0,1.75,4139.251260795846,40.4,0.898,0.0,2.27,4279.676767204733,19.8,0.467,0.0,0.877,828.1523350205559,8.32,0.798,0.0,1.89,4591.466025138377
1731069371.31,19.8,1.082,0.0,1.96,4139.450514561081,39.6,0.959,0.0,4.96,4279.427373624154,19.8,0.391,0.0,1.02,828.1921712380515,7.68,0.782,0.0,1.98,4591.418769019005
1731069371.81,19.8,0.59,0.0,1.72,4139.64977383353,40.3,0.977,0.0,2.22,4279.647808243378,20.5,0.453,0.0,1.34,828.2320085579896,8.32,0.835,0.0,2.06,4591.371512957758
1731069372.31,20.5,0.934,0.0,4.31,4139.849038612399,39.7,1.241,0.0,2.52,4279.836987639572,19.8,0.442,0.0,0.888,828.2718469802054,7.68,1.055,0.0,1.75,4591.324256954631
1731069372.81,19.8,0.82,0.0,2.18,4140.04830889689,39.6,0.577,0.0,2.98,4279.802677566701,19.8,0.508,0.0,0.934,828.3116865045428,8.33,0.852,0.0,1.59,4591.277001009632
1731069373.31,17.9,8.654,0.097,2.11,4140.247584686211,36.5,2.7,0.095,2.78,4279.388241217528,18.6,6.793,0.065,1.036,828.3515271308426,6.39,7.898,0.167,48.395,4591.22974512276
1731069373.81,20.5,1.678,0.0,2.04,4140.446865979565,40.3,0.962,0.0,94.0,4279.742288998738,20.5,1.243,0.0,1.138,828.3913688589458,7.69,3.675,0.0,95.2,4591.182489294015
1731069374.31,19.8,1.053,0.0,1.97,4140.646152776159,39.7,0.781,0.0,1.74,4279.702380463519,19.8,0.647,0.0,1.24,828.4312116886965,8.31,2.384,0.0,7.55,4591.135233523405
1731069374.81,19.8,0.842,0.0,2.1,4140.845445075196,40.3,0.784,0.0,6.19,4279.911586058525,19.8,0.51,0.0,1.28,828.4710556199299,8.32,1.459,0.0,1.92,4591.087977810924
1731069375.31,19.8,0.846,0.0,1.74,4141.044742875884,39.7,0.845,0.0,2.94,4279.655438278111,19.8,0.729,0.0,0.883,828.5109006524899,7.69,1.237,0.0,3.08,4591.040722156579
1731069375.81,19.9,0.806,0.0,2.78,4141.244046177429,40.3,1.038,0.0,2.53,4279.619355609788,20.5,0.693,0.0,1.07,828.5507467862177,8.32,1.217,0.0,2.27,4590.99346656037
1731069376.31,20.5,0.759,0.0,2.41,4141.443354979035,39.7,1.118,0.0,2.16,4279.512811375758,19.8,0.621,0.0,1.04,828.5905940209544,7.67,0.639,0.0,2.14,4590.946211022298
1731069376.81,19.8,0.747,0.0,1.74,4141.642669279908,40.4,1.136,0.0,2.46,4279.872516596469,19.8,1.141,0.0,2.03,828.6304423565441,8.32,1.16,0.0,1.72,4590.898955542368
1731069377.31,19.8,0.706,0.0,5.53,4141.841989079255,39.7,0.642,0.0,1.74,4280.179596811259,19.8,0.813,0.0,0.849,828.6702917928221,7.68,0.753,0.0,2.03,4590.851700120578
1731069377.81,20.5,0.708,0.0,1.88,4142.041314376283,40.3,0.715,0.0,1.69,4280.17919597337,20.5,0.798,0.0,1.22,828.7101423296326,8.32,0.898,0.0,2.33,4590.804444756932
1731069378.31,19.9,0.95,0.0,4.68,4142.240645170195,39.7,0.833,0.0,1.5,4279.873560302434,19.8,0.655,0.0,1.36,828.7499939668169,7.68,1.032,0.0,2.13,4590.75718945143
1731069378.81,19.8,0.869,0.0,1.72,4142.439981460202,40.3,0.715,0.0,2.17,4280.459084071576,19.8,0.504,0.0,0.814,828.7898467042161,8.32,0.515,0.0,2.59,4590.7099342040765
1731069379.31,19.9,0.9,0.0,1.58,4142.639323245508,39.7,0.785,0.0,2.09,4279.759562615803,19.8,0.27,0.0,0.967,828.8297005416746,7.68,1.088,0.0,1.68,4590.662679014872
1731069379.81,20.5,1.031,0.0,1.82,4142.83867052532,40.3,0.751,0.0,8.76,4280.184546320788,20.5,0.309,0.0,1.05,828.8695554790277,8.33,0.544,0.0,2.55,4590.615423883818
1731069380.31,19.8,0.871,0.0,1.71,4143.038023298845,39.7,0.908,0.0,2.02,4280.566180780354,19.8,0.271,0.0,0.893,828.9094115161198,7.68,0.958,0.0,1.78,4590.568168810915
1731069380.81,19.8,0.881,0.0,1.52,4143.23738156529,40.3,1.087,0.0,1.92,4280.545510848039,19.8,0.274,0.0,0.881,828.9492686527922,8.31,1.112,0.0,1.73,4590.520913796167
1731069381.31,19.9,1.064,0.0,2.05,4143.436745323862,39.0,0.497,0.0,2.44,4280.694701067931,19.8,0.263,0.0,0.944,828.9891268888863,7.68,0.634,0.0,1.68,4590.473658839575
1731069381.81,19.8,1.266,0.0,2.32,4143.636114573769,41.0,0.448,0.0,3.38,4280.15252732801,20.5,0.335,0.0,1.55,829.0289862242465,8.32,1.284,0.0,2.22,4590.426403941142
1731069382.31,20.5,1.437,0.0,2.02,4143.835489314218,39.6,0.775,0.0,3.24,4280.5537200050185,19.8,0.437,0.0,0.855,829.0688466587085,7.68,0.79,0.0,2.14,4590.379149100868
1731069382.81,19.8,1.242,0.0,2.1,4144.034869544415,40.3,0.494,0.0,2.12,4280.198505628412,19.8,0.511,0.0,4.76,829.1087081921164,8.32,1.196,0.0,2.23,4590.331894318754
1731069383.31,19.9,1.271,0.0,1.71,4144.23425526357,39.7,0.535,0.0,2.03,4280.646066733583,19.8,0.332,0.0,0.89,829.148570824312,7.68,0.849,0.0,2.13,4590.2846395948045
1731069383.81,19.8,1.003,0.0,1.76,4144.43364647089,40.3,0.696,0.0,2.32,4280.60026250063,20.5,0.524,0.0,4.94,829.1884345551366,8.32,0.903,0.0,1.61,4590.237384929018
1731069384.31,19.8,0.873,0.0,1.89,4144.633043165582,39.7,0.901,0.0,15.4,4280.6087122861945,19.8,0.463,0.0,1.06,829.2282993844349,7.67,1.535,0.0,15.6,4590.190130321402
1731069384.81,20.5,0.892,0.0,1.93,4144.832445346856,40.3,0.65,0.0,2.86,4280.502843703757,19.8,0.411,0.0,1.08,829.2681653120424,8.32,0.856,0.0,2.95,4590.142875771951
1731069385.31,19.8,1.041,0.0,2.0,4145.031853013918,39.7,0.689,0.0,1.96,4281.042358549842,19.8,0.546,0.0,0.896,829.3080323378039,7.68,1.208,0.0,2.21,4590.095621280672
1731069385.81,20.5,0.894,0.0,1.72,4145.231266165978,40.3,0.557,0.0,1.85,4280.897018453221,20.5,0.442,0.0,0.867,829.3479004615608,8.32,0.628,0.0,2.08,4590.048366847565
1731069386.31,19.8,0.897,0.0,2.06,4145.430684802243,39.7,0.754,0.0,2.44,4281.1292299632805,19.8,0.376,0.0,1.08,829.3877696831549,7.68,0.77,0.0,2.08,4590.001112472631
1731069386.81,19.8,1.021,0.0,1.99,4145.630108921923,40.3,0.993,0.0,2.0,4280.638327537918,19.8,0.63,0.0,1.66,829.4276400024308,7.68,0.918,0.0,1.7,4589.953858155875
1731069387.31,19.8,1.096,0.0,1.74,4145.829538524226,39.7,0.643,0.0,2.12,4280.610618922211,19.8,0.43,0.0,0.726,829.4675114192243,8.33,1.062,0.0,2.38,4589.906603897295
1731069387.81,20.5,1.005,0.0,9.1,4146.028973608361,40.3,0.974,0.0,2.16,4280.923270040268,20.5,0.469,0.0,1.08,829.5073839333801,8.32,1.504,0.0,2.24,4589.859349696895
1731069388.31,19.8,1.195,0.0,1.8,4146.228414173536,39.7,0.866,0.0,2.03,4280.852787324784,19.8,0.62,0.0,1.84,829.5472575447399,7.67,1.001,0.0,2.23,4589.812095554675
1731069388.81,19.8,1.273,0.0,2.77,4146.427860218962,40.3,0.978,0.0,9.05,4280.8412092975,19.8,0.725,0.0,0.832,829.5871322531456,7.68,0.942,0.0,8.81,4589.764841470638
1731069389.31,19.8,1.187,0.0,1.99,4146.627311743847,39.7,0.931,0.0,2.95,4280.991910335748,19.9,0.679,0.0,0.985,829.6270080584419,8.31,0.875,0.0,2.72,4589.7175874447885
1731069389.81,20.5,1.337,0.0,1.72,4146.8267687474,39.7,0.684,0.0,2.28,4281.265737111097,20.5,0.477,0.0,2.52,829.6668849604647,8.33,0.833,0.0,2.2,4589.670333477123
1731069390.31,19.9,1.543,0.0,2.09,4147.026231228831,40.3,0.715,0.0,2.19,4281.238490530859,19.8,0.772,0.0,0.835,829.7067629590589,7.68,1.079,0.0,2.78,4589.623079567646
1731069390.81,19.8,1.343,0.0,2.56,4147.225699187349,40.3,0.772,0.0,1.95,4280.9332822370925,19.8,0.86,0.0,1.43,829.7466420540665,8.32,0.851,0.0,1.97,4589.575825716359
1731069391.31,19.8,1.479,0.0,2.19,4147.4251726221655,39.7,0.916,0.0,1.72,4281.431115705376,19.8,0.704,0.0,6.71,829.786522245329,7.68,0.959,0.0,2.82,4589.528571923264
1731069391.81,20.5,1.388,0.0,2.12,4147.624651532489,40.3,0.794,0.0,3.82,4281.426942030708,19.8,0.362,0.0,0.786,829.8264035326919,8.32,0.732,0.0,3.61,4589.481318188364
1731069392.31,19.8,1.672,0.0,6.61,4147.824135917529,39.7,0.944,0.0,2.55,4281.702110345537,20.5,0.411,0.0,0.76,829.8662859159907,7.68,0.863,0.0,2.48,4589.434064511658
1731069392.81,19.8,1.091,0.0,2.45,4148.023625776497,40.3,0.972,0.0,3.13,4281.28556469253,19.8,0.586,0.0,0.848,829.9061693950708,8.32,0.838,0.0,2.8,4589.38681089315
1731069393.31,19.8,0.527,0.0,2.82,4148.223121108603,39.7,1.162,0.0,7.57,4281.419005879009,19.8,0.485,0.0,1.05,829.946053969774,7.68,0.865,0.0,7.46,4589.339557332842
1731069393.81,20.5,0.657,0.0,2.07,4148.422621913057,40.3,1.063,0.0,3.05,4281.591857806269,20.5,0.562,0.0,1.57,829.9859396399423,8.32,1.096,0.0,3.09,4589.2923038307335
1731069394.31,19.8,0.709,0.0,2.31,4148.622128189069,39.6,0.782,0.0,2.95,4281.318527086615,19.8,0.599,0.0,0.745,830.025826405421,7.68,0.766,0.0,2.9,4589.245050386829
1731069394.81,19.9,0.706,0.0,3.16,4148.821639935851,40.4,0.945,0.0,1.71,4281.496255287004,19.9,0.664,0.0,0.807,830.0657142660459,8.32,1.339,0.0,2.55,4589.197797001128
1731069395.31,19.8,0.71,0.0,2.58,4149.021157152612,39.7,0.956,0.0,2.83,4281.9274741881245,19.8,0.602,0.0,1.04,830.1056032216624,7.68,1.099,0.0,2.32,4589.1505436736325
1731069395.81,20.5,0.906,0.0,2.29,4149.220679838564,40.3,1.195,0.0,2.62,4281.840423233227,19.9,0.585,0.0,1.5,830.1454932721126,8.32,0.979,0.0,2.72,4589.103290404347
1731069396.31,19.8,0.8,0.0,2.11,4149.420207992919,39.7,0.828,0.0,2.1,4282.061599514111,20.5,0.737,0.0,0.842,830.1853844172385,7.68,1.216,0.0,1.78,4589.056037193269
1731069396.81,19.8,0.867,0.0,3.85,4149.619741614887,39.1,0.883,0.032,2.51,4281.840506784875,19.8,0.633,0.0,0.717,830.2252766568854,8.32,0.608,0.0,2.96,4589.008784040407
1731069397.31,19.8,0.693,0.0,1.77,4149.819280703679,39.7,1.13,0.0,2.46,4282.127099854729,19.8,0.557,0.0,1.47,830.2651699908897,7.68,1.122,0.0,2.82,4588.961530945754
1731069397.81,20.5,0.904,0.0,1.87,4150.018825258508,40.3,1.079,0.0,3.72,4281.883066779511,20.5,0.569,0.0,2.57,830.3050644190965,8.32,0.972,0.0,3.15,4588.914277909318
1731069398.31,19.8,0.733,0.0,1.81,4150.218375278583,39.1,0.549,0.0,2.42,4282.06369770422,19.8,0.879,0.0,0.869,830.3449599413481,7.68,1.02,0.0,2.46,4588.867024931099
1731069398.81,19.8,0.91,0.0,1.85,4150.4179307631175,41.0,0.527,0.0,3.14,4282.150258416162,19.8,0.689,0.0,1.02,830.384856557487,8.32,1.259,0.0,3.2,4588.819772011098
1731069399.31,19.8,1.152,0.0,1.68,4150.617491711324,39.7,0.808,0.0,2.51,4282.028178825886,19.8,0.674,0.0,1.48,830.424754267358,7.68,0.642,0.0,2.37,4588.772519149322
1731069399.81,20.5,0.826,0.0,1.88,4150.817058122412,40.3,0.744,0.0,2.87,4282.319901765659,20.5,0.84,0.0,0.815,830.464653070798,8.32,1.207,0.0,2.72,4588.725266345764
1731069400.31,19.9,0.878,0.0,1.96,4151.016629995596,39.7,0.876,0.0,2.03,4282.472085696169,19.9,0.459,0.0,0.758,830.5045529676523,7.68,0.624,0.0,2.29,4588.678013600432
1731069400.81,19.8,1.025,0.0,1.51,4151.216207330088,40.3,0.785,0.0,1.84,4282.45371608314,19.8,0.267,0.0,1.06,830.5444539577632,8.32,1.137,0.0,2.4,4588.630760913325
1731069401.31,19.9,1.178,0.0,1.65,4151.415790125099,39.7,1.084,0.0,3.67,4282.266774657094,19.8,0.373,0.0,1.08,830.5843560409731,7.69,1.25,0.0,3.32,4588.583508284446
1731069401.81,20.5,0.953,0.0,8.42,4151.615378379842,40.3,0.947,0.0,2.06,4282.212321034127,19.8,0.441,0.0,1.14,830.6242592171276,8.31,0.649,0.0,2.12,4588.536255713798
1731069402.31,19.9,0.974,0.0,1.78,4151.81497209353,39.6,1.128,0.0,2.44,4282.556034889626,20.5,0.318,0.0,0.87,830.6641634860631,7.68,1.183,0.0,2.38,4588.489003201381
1731069402.81,19.8,1.193,0.0,1.85,4152.014571265376,39.7,0.396,0.0,9.89,4282.764782021452,19.8,0.342,0.0,0.875,830.7040688476252,8.32,0.709,0.0,9.63,4588.441750747197
1731069403.31,19.8,1.2,0.0,1.75,4152.214175894591,40.3,0.542,0.0,2.64,4282.815455952336,19.8,0.344,0.0,1.05,830.7439753016564,7.68,1.051,0.0,2.9,4588.394498351247
1731069403.81,20.5,1.182,0.0,1.92,4152.413785980391,40.3,0.48,0.0,2.89,4282.61077004721,20.5,0.336,0.0,1.09,830.7838828479992,7.68,0.929,0.0,3.22,4588.347246013535
1731069404.31,19.8,1.209,0.0,2.12,4152.613401521986,39.7,0.555,0.0,1.95,4282.729092799279,19.8,0.427,0.0,8.43,830.8237914864992,8.31,0.798,0.0,2.42,4588.299993734064
1731069404.81,19.9,1.269,0.0,2.02,4152.813022518591,40.3,0.612,0.0,2.95,4282.73631119304,19.8,0.375,0.0,0.842,830.8637012169931,8.32,1.286,0.0,2.12,4588.252741512831
1731069405.31,19.8,1.08,0.0,1.67,4153.01264896942,39.7,0.585,0.0,2.38,4283.139960336829,19.8,0.361,0.0,0.873,830.9036120393267,7.68,0.731,0.0,1.77,4588.205489349839
1731069405.81,19.8,1.036,0.0,1.77,4153.212280873686,39.7,0.603,0.016,2.49,4282.929951401932,20.5,0.499,0.0,0.93,830.9435239533424,8.32,1.358,0.0,2.26,4588.158237245093
1731069406.31,20.5,0.778,0.0,6.79,4153.411918230601,39.7,0.654,0.0,2.13,4283.026599153763,19.8,0.414,0.0,0.852,830.9834369588831,7.68,0.724,0.0,2.31,4588.110985198592
1731069406.81,19.8,0.75,0.0,1.75,4153.611561039381,39.7,0.593,0.0,2.16,4282.945759827993,19.8,0.449,0.0,1.11,831.0233510557943,8.32,0.83,0.0,1.63,4588.063733210341
1731069407.31,19.9,0.948,0.0,1.59,4153.811209299238,40.3,0.539,0.0,8.77,4282.842614048404,19.8,0.39,0.0,1.33,831.063266243913,7.69,1.167,0.0,9.21,4588.016481280337
