Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance
1731069943.8,19.8,0.642,0.0,1.5,4370.199108736352,40.3,0.958,0.0,1.82,4334.73110065475,8.32,1.131,0.0,2.23,4537.537853285635,20.5,0.74,0.0,0.865,874.3259460864707
1731069944.3,20.5,0.793,0.0,2.12,4370.404164662577,39.7,1.248,0.0,1.81,4334.6650589498,7.68,0.918,0.0,3.43,4537.490664728689,19.8,0.898,0.0,0.874,874.3669438513792
1731069944.8,19.8,0.869,0.0,1.95,4370.609225268257,40.3,1.045,0.0,1.89,4334.631369473092,8.32,0.552,0.0,1.84,4537.443476231963,19.8,0.909,0.0,1.68,874.4079425531312
1731069945.3,19.8,0.671,0.0,1.85,4370.814290552734,39.7,1.251,0.0,1.96,4335.191514674872,7.68,1.021,0.0,2.5,4537.396287795457,19.8,0.903,0.0,0.88,874.4489421915947
1731069945.8,20.5,0.608,0.0,3.61,4371.019360515347,39.7,1.076,0.0,1.89,4334.823685642894,8.32,0.475,0.0,3.31,4537.349099419175,20.5,0.862,0.0,2.41,874.489942766638
1731069946.3,19.8,0.916,0.0,2.21,4371.224435155441,40.3,1.109,0.0,1.7,4335.424367050453,7.68,1.297,0.0,2.06,4537.301911103118,19.8,0.71,0.0,0.817,874.5309442781326
1731069946.8,19.9,1.051,0.0,9.52,4371.429514472354,40.3,1.183,0.0,1.42,4335.41871613515,8.32,0.834,0.0,1.58,4537.254722847286,19.8,0.571,0.0,0.769,874.5719467259403
1731069947.3,19.8,0.858,0.0,3.7,4371.63459846543,39.7,1.173,0.0,6.05,4335.111838969508,7.68,0.725,0.0,2.55,4537.207534651682,19.8,0.462,0.0,1.19,874.612950109933
1731069947.8,20.5,0.987,0.0,1.68,4371.83968713401,39.7,1.205,0.0,1.62,4335.159277795853,8.32,1.261,0.0,1.95,4537.16034651631,20.5,0.601,0.0,0.862,874.6539544299785
1731069948.3,19.9,0.978,0.0,1.87,4372.044780477437,40.3,1.194,0.0,1.5,4335.546826996371,7.68,0.628,0.0,1.62,4537.113158441168,19.9,0.459,0.0,0.892,874.6949596859455
1731069948.8,19.8,0.97,0.0,3.64,4372.249878495053,39.7,1.474,0.0,3.11,4335.070449737083,8.32,1.569,0.0,1.65,4537.065970426263,19.8,0.637,0.0,0.976,874.7359658777053
1731069949.3,19.8,0.969,0.0,1.78,4372.454981186199,40.3,1.225,0.0,1.96,4335.497425781606,7.68,0.886,0.0,2.64,4537.018782471591,19.8,0.584,0.0,0.949,874.7769730051203
1731069949.8,19.8,1.05,0.0,2.0,4372.660088550218,39.7,1.364,0.0,1.7,4335.462261804101,8.32,0.631,0.0,2.39,4536.971594577158,20.5,0.511,0.0,0.855,874.817981068062
1731069950.3,20.5,1.071,0.0,2.51,4372.865200586453,40.4,1.354,0.0,3.41,4335.897114459455,7.68,0.474,0.0,9.19,4536.9244067429645,19.9,0.582,0.0,0.801,874.8589900663986
1731069950.8,19.8,1.294,0.0,3.57,4373.070317294246,40.3,1.302,0.0,1.62,4335.705061391717,8.32,0.546,0.0,4.52,4536.877218969012,19.8,0.563,0.0,0.826,874.8999999999988
1731069951.3,19.8,0.945,0.0,7.58,4373.275438672941,39.7,1.424,0.0,1.83,4335.48741024922,7.68,1.443,0.0,2.36,4536.830031255305,19.9,0.41,0.0,0.85,874.941010868734
1731069951.8,19.8,0.891,0.0,1.5,4373.480564721878,39.7,1.6,0.0,3.42,4336.0004104051495,8.32,0.988,0.0,2.93,4536.78284360184,20.5,0.53,0.0,1.2,874.9820226724667
1731069952.3,20.5,0.783,0.0,2.79,4373.685695440403,40.4,1.523,0.0,9.18,4335.64017470119,7.68,0.802,0.0,3.47,4536.735656008625,19.8,0.451,0.0,1.43,875.0230354110685
1731069952.8,19.8,0.933,0.0,1.83,4373.890830827857,40.3,1.64,0.0,1.9,4335.971099182524,8.32,0.501,0.0,1.76,4536.688468475656,19.8,0.427,0.0,3.27,875.0640490844079
1731069953.3,19.8,0.869,0.0,1.45,4374.095970883584,39.7,1.281,0.0,3.12,4335.947757613426,7.68,0.674,0.0,2.2,4536.64128100294,19.8,0.431,0.0,0.79,875.1050636923534
1731069953.8,19.9,0.901,0.0,3.75,4374.301115606927,39.6,1.31,0.0,1.73,4335.564113045878,7.68,0.781,0.0,2.03,4536.594093590477,20.5,0.661,0.0,0.838,875.1460792347767
1731069954.3,20.5,0.839,0.0,1.95,4374.506264997228,40.3,1.607,0.0,1.76,4336.044598326639,8.32,0.862,0.0,2.44,4536.546906238268,19.8,0.528,0.0,0.791,875.1870957115405
1731069954.8,19.8,0.766,0.0,1.89,4374.711419053833,40.3,1.53,0.0,2.88,4335.987498871473,8.32,0.9,0.0,8.64,4536.499718946316,19.8,0.494,0.0,1.13,875.2281131225162
1731069955.3,19.8,0.911,0.0,3.74,4374.916577776084,39.7,1.444,0.0,1.75,4335.819589580571,7.68,0.644,0.0,1.71,4536.452531714621,19.8,0.63,0.0,0.978,875.2691314675726
1731069955.8,20.5,0.854,0.0,6.0,4375.121741163324,39.7,1.415,0.0,1.72,4336.277299701517,8.32,0.647,0.0,1.97,4536.405344543187,20.5,0.522,0.0,1.3,875.3101507465784
1731069956.3,19.8,0.979,0.0,1.68,4375.326909214899,40.3,1.574,0.0,1.72,4336.236000172214,7.68,0.928,0.0,2.08,4536.358157432017,19.9,0.646,0.0,0.725,875.3511709594053
1731069956.8,19.8,1.013,0.0,1.71,4375.532081930151,40.3,1.578,0.0,7.28,4336.031434634368,8.32,0.86,0.0,1.71,4536.31097038111,19.8,0.727,0.0,0.695,875.392192105916
1731069957.3,19.8,1.047,0.0,1.88,4375.737259308425,39.7,1.444,0.0,1.62,4336.171289782484,7.68,0.859,0.0,3.35,4536.263783390467,19.8,0.695,0.0,0.865,875.4332141859824
1731069957.8,20.5,1.075,0.0,1.74,4375.942441349063,39.7,1.375,0.0,1.96,4336.061570864598,7.68,0.42,0.0,1.86,4536.216596460094,20.5,0.683,0.0,1.14,875.4742371994729
1731069958.3,19.9,1.467,0.0,1.76,4376.147628051412,40.3,1.63,0.0,2.06,4336.444829189227,8.32,0.858,0.0,1.8,4536.16940958999,19.8,0.999,0.0,0.867,875.5152611462566
1731069958.8,19.8,1.212,0.0,1.61,4376.352819414816,40.3,1.383,0.0,1.75,4336.599859327232,8.32,0.867,0.0,3.77,4536.122222780159,19.8,0.593,0.0,1.01,875.5562860262053
1731069959.3,19.8,1.384,0.0,1.84,4376.558015438616,39.7,1.394,0.0,1.68,4336.121099073735,7.68,1.168,0.0,6.38,4536.075036030599,19.8,0.501,0.0,1.13,875.5973118391815
1731069959.8,20.5,1.426,0.0,2.5,4376.763216122161,40.3,1.828,0.0,1.96,4336.194242811441,8.32,1.262,0.0,1.93,4536.027849341315,20.5,0.735,0.0,1.87,875.6383385850576
1731069960.3,19.2,0.92,0.0,1.63,4376.968421464793,39.7,1.775,0.0,1.64,4336.527717806329,7.68,0.747,0.0,3.05,4535.980662712309,19.8,0.625,0.0,6.22,875.679366263702
1731069960.8,20.5,0.757,0.0,11.3,4377.1736314658565,40.3,1.642,0.0,1.55,4336.570175875832,8.32,0.851,0.0,1.68,4535.933476143581,19.8,0.581,0.0,0.863,875.720394874984
1731069961.3,19.8,0.517,0.0,1.75,4377.3788461247,39.7,1.66,0.0,2.96,4336.854645112207,7.68,0.667,0.0,2.48,4535.886289635137,19.8,0.523,0.0,0.968,875.7614244187752
1731069961.8,19.8,0.827,0.0,1.48,4377.584065440663,39.7,1.216,0.0,1.9,4336.455834675417,8.32,0.972,0.0,1.86,4535.839103186972,20.5,0.616,0.0,1.01,875.8024548949387
1731069962.3,20.5,0.674,0.0,1.79,4377.789289413094,40.4,1.102,0.0,1.98,4336.802926203812,7.68,0.981,0.0,2.18,4535.791916799094,19.8,0.667,0.0,0.938,875.8434863033464
1731069962.8,19.8,0.653,0.0,2.31,4377.994518041337,40.3,0.977,0.0,1.78,4336.589508766477,8.32,0.465,0.0,1.59,4535.744730471502,19.8,0.682,0.0,0.675,875.8845186438672
1731069963.3,19.8,0.548,0.0,1.72,4378.199751324738,39.7,1.004,0.0,1.53,4337.134711633554,7.68,1.075,0.0,1.49,4535.697544204198,19.8,0.64,0.0,0.803,875.9255519163703
1731069963.8,20.5,0.651,0.0,2.08,4378.404989262643,39.7,1.629,0.0,1.77,4337.240543235731,8.32,0.568,0.0,3.08,4535.650357997187,20.5,0.625,0.0,1.1,875.9665861207276
1731069964.3,19.8,0.715,0.0,1.72,4378.610231854395,40.3,0.986,0.0,2.25,4336.791411888348,7.68,1.193,0.0,1.81,4535.6031718504655,19.8,0.7,0.0,2.42,876.0076212568022
1731069964.8,19.8,0.615,0.0,1.72,4378.815479099342,40.3,1.161,0.0,2.26,4336.772543351796,8.32,1.101,0.0,2.0,4535.555985764039,19.8,0.692,0.0,1.82,876.0486573244661
1731069965.3,19.8,0.574,0.0,4.69,4379.020730996829,39.7,1.141,0.0,2.35,4337.290370978188,7.68,0.613,0.0,5.25,4535.508799737908,19.8,0.735,0.0,0.855,876.0896943235886
1731069965.8,19.8,0.875,0.0,1.62,4379.2259875462005,39.7,1.039,0.0,1.84,4336.852323628901,8.32,1.003,0.0,1.41,4535.461613772075,20.5,0.827,0.0,1.03,876.1307322540387
1731069966.3,20.5,0.687,0.0,1.7,4379.431248746805,40.3,1.083,0.0,9.9,4336.72504557878,7.68,0.478,0.0,1.8,4535.414427866544,19.8,0.773,0.0,0.882,876.1717711156882
1731069966.8,19.8,0.807,0.0,1.77,4379.636514597986,40.3,0.989,0.0,2.0,4336.815265466549,8.32,1.146,0.0,3.05,4535.367242021312,19.8,1.001,0.0,0.847,876.2128109084009
1731069967.3,19.8,0.698,0.0,1.77,4379.841785099092,39.7,1.14,0.0,2.09,4337.547707636116,7.68,0.641,0.0,2.03,4535.3200562363845,19.9,0.637,0.0,1.06,876.2538516320485
1731069967.8,19.9,0.804,0.0,1.77,4380.047060249467,39.7,1.211,0.0,4.11,4337.003006355665,8.32,0.661,0.0,1.75,4535.272870511762,19.8,0.496,0.0,1.04,876.2948932865003
1731069968.3,20.5,0.856,0.0,1.76,4380.252340048459,40.3,1.216,0.0,2.08,4337.093036958008,7.68,1.282,0.0,1.55,4535.225684847447,20.5,0.448,0.0,0.789,876.3359358716256
1731069968.8,19.9,0.897,0.0,1.55,4380.457624495414,40.3,1.479,0.0,2.05,4337.046035861462,8.32,0.785,0.0,9.96,4535.178499243443,19.8,0.555,0.0,0.795,876.3769793872966
1731069969.3,19.8,0.962,0.0,1.91,4380.662913589677,39.7,1.26,0.0,2.45,4337.791865828672,7.68,1.378,0.0,1.59,4535.131313699749,19.8,0.491,0.0,0.922,876.4180238333765
1731069969.8,19.8,1.039,0.0,1.53,4380.868207330597,40.3,1.228,0.0,1.83,4337.670764289829,8.32,0.794,0.0,1.63,4535.084128216367,20.5,0.479,0.0,1.0,876.4590692097378
1731069970.3,20.5,1.119,0.0,8.64,4381.07350571752,39.7,1.413,0.0,2.26,4337.148443029877,7.68,0.619,0.0,3.1,4535.0369427933,19.8,0.485,0.0,1.44,876.5001155162496
1731069970.8,19.9,1.009,0.0,2.88,4381.278808749792,39.7,1.415,0.016,9.65,4337.810528916697,7.68,0.529,0.0,1.67,4534.98975743055,19.8,0.785,0.0,1.03,876.5411627527812
1731069971.3,19.8,1.362,0.0,1.75,4381.484116426762,39.7,1.609,0.0,2.09,4337.965566860014,8.32,0.736,0.0,1.6,4534.94257212812,19.8,0.553,0.0,4.53,876.5822109192053
1731069971.8,19.8,1.077,0.0,2.0,4381.689428747774,39.7,1.318,0.0,2.04,4337.889517923439,8.32,1.451,0.0,2.61,4534.895386886009,19.8,0.484,0.0,1.05,876.6232600153849
1731069972.3,20.5,1.172,0.0,4.16,4381.8947457121785,40.3,1.552,0.0,4.46,4337.673115360312,7.68,0.943,0.0,1.66,4534.84820170422,20.5,0.458,0.0,0.85,876.6643100411925
1731069972.8,19.8,0.994,0.0,2.25,4382.100067319321,40.3,1.727,0.0,3.95,4337.97035240145,8.32,0.706,0.0,1.8,4534.801016582756,19.8,0.539,0.0,0.997,876.7053609964975
1731069973.3,19.9,0.892,0.0,1.91,4382.305393568549,39.7,1.52,0.0,2.02,4337.9230134278005,7.68,0.54,0.0,5.39,4534.753831521618,19.9,0.552,0.0,1.1,876.7464128811694
1731069973.8,20.3,0.854,0.0,1.72,4382.510724459212,39.7,1.534,0.0,2.26,4338.092891628926,8.32,0.759,0.0,1.93,4534.70664652081,20.5,0.543,0.0,1.34,876.7874656950805
1731069974.3,20.0,0.815,0.0,1.9,4382.716059990654,40.3,1.599,0.0,3.17,4337.631817910242,7.68,1.197,0.0,1.81,4534.659461580329,19.8,0.495,0.0,0.906,876.8285194380946
1731069974.8,19.8,0.809,0.0,6.18,4382.921400162225,38.1,1.739,0.0,1.77,4338.159070676427,7.66,0.818,0.0,1.72,4534.612276700181,19.8,0.498,0.0,1.08,876.8695741100839
1731069975.3,12.8,7.773,0.355,1.34,4383.126744973273,28.2,3.462,0.328,7.69,4337.77253001705,6.42,17.45,0.231,1.62,4534.565091880367,15.4,9.117,0.226,0.83,876.9106297109181
1731069975.8,19.8,1.914,0.0,1.8,4383.3320944231455,39.7,1.575,0.0,2.62,4338.26133947087,8.32,7.794,0.0,1.68,4534.517907120887,20.5,1.546,0.0,7.42,876.9516862404666
1731069976.3,20.5,1.103,0.0,1.88,4383.537448511192,40.3,1.39,0.0,2.27,4337.916810110163,7.68,4.001,0.0,2.86,4534.470722421748,19.8,0.691,0.0,0.774,876.9927436986021
1731069976.8,19.8,1.083,0.0,1.78,4383.742807236757,40.4,1.314,0.0,2.46,4337.926581402305,8.32,2.39,0.0,2.17,4534.4235377829455,19.8,0.646,0.0,0.849,877.0338020851882
1731069977.3,18.6,1.116,0.0,2.05,4383.948170599192,35.2,4.754,0.0,1.98,4338.240717648603,6.4,1.895,0.0,1.66,4534.376353204485,19.2,0.755,0.0,0.729,877.0748614000973
1731069977.8,19.8,3.239,0.088,1.64,4384.153538597844,39.7,1.937,0.101,2.5,4337.916818086368,8.31,6.572,0.133,152.0,4534.329168686367,19.8,3.235,0.061,1.55,877.1159216431993
1731069978.3,19.8,1.28,0.0,1.61,4384.358911232062,40.3,1.716,0.0,1.96,4338.211950571869,7.68,3.394,0.0,1.67,4534.2819842285935,19.9,1.096,0.0,0.778,877.1569828143637
1731069978.8,19.8,1.027,0.0,3.11,4384.564288501197,39.7,1.493,0.0,1.77,4338.149385467252,8.32,1.98,0.0,1.81,4534.234799831169,19.8,0.757,0.0,0.963,877.198044913463
1731069979.3,19.8,1.133,0.0,4.99,4384.769670404593,40.3,1.254,0.0,2.51,4338.103378578024,7.68,1.617,0.0,2.18,4534.187615494092,19.8,0.749,0.0,1.01,877.2391079403615
1731069979.8,19.8,1.02,0.0,1.99,4384.975056941601,39.7,1.713,0.0,5.62,4338.56848598236,8.32,1.171,0.0,1.71,4534.140431217366,20.5,0.739,0.0,7.73,877.2801718949312
1731069980.3,20.5,1.108,0.0,2.32,4385.180448111571,40.3,1.402,0.0,1.53,4338.322808525052,7.64,1.097,0.0,1.72,4534.093247000991,19.8,0.774,0.0,0.706,877.3212367770421
1731069980.8,19.8,1.523,0.0,1.54,4385.38584391385,40.3,1.611,0.0,3.0,4338.8465352434005,8.36,0.521,0.0,1.87,4534.046062844973,19.8,0.509,0.0,1.48,877.3623025865643
1731069981.3,19.8,0.836,0.0,2.35,4385.591244347791,39.6,1.687,0.0,1.62,4338.50316541444,7.68,0.807,0.0,1.51,4533.998878749311,19.8,0.628,0.0,0.864,877.40336932337
1731069981.8,19.8,0.632,0.0,1.89,4385.796649412738,39.7,1.66,0.0,1.32,4338.374641268427,8.32,0.925,0.0,1.73,4533.9516947140055,20.5,0.551,0.0,0.914,877.4444369873235
1731069982.3,20.5,0.617,0.0,1.82,4386.002059108044,40.3,1.696,0.0,3.31,4338.514288319951,7.68,1.096,0.0,1.71,4533.90451073906,19.8,0.515,0.0,1.05,877.4855055782973
1731069982.8,19.8,0.558,0.0,1.8,4386.207473433057,39.6,1.769,0.0,1.72,4338.558538483119,8.32,1.21,0.0,9.08,4533.857326824478,19.8,0.724,0.0,1.69,877.5265750961614
1731069983.3,19.8,0.775,0.0,1.53,4386.412892387127,40.4,1.119,0.0,1.46,4338.649687347248,7.68,0.694,0.0,1.74,4533.810142970258,19.8,0.707,0.0,0.828,877.5676455407855
1731069983.8,20.5,0.625,0.0,2.08,4386.618315969604,39.7,1.125,0.0,3.67,4338.564291249142,8.32,0.871,0.0,1.74,4533.762959176407,20.5,0.674,0.0,1.38,877.6087169120428
1731069984.3,19.8,0.721,0.0,6.98,4386.8237441798365,40.3,1.289,0.0,1.66,4339.088480009822,7.68,0.482,0.0,1.76,4533.715775442921,19.8,0.625,0.0,1.04,877.649789209797
1731069984.8,19.8,0.729,0.0,1.71,4387.029177017176,40.3,1.138,0.0,9.44,4339.248224744852,8.32,1.034,0.0,1.97,4533.668591769804,19.8,0.658,0.0,1.65,877.690862433921
1731069985.3,19.8,0.7,0.0,2.02,4387.234614480972,39.7,1.115,0.0,3.46,4338.594068804844,7.68,1.084,0.0,1.84,4533.62140815706,19.8,0.783,0.0,0.811,877.7319365842848
1731069985.8,19.9,0.581,0.0,1.49,4387.440056570574,39.7,1.143,0.0,1.49,4338.994948811317,8.32,0.626,0.0,2.35,4533.574224604688,20.5,0.73,0.0,0.721,877.7730116607584
1731069986.3,20.5,0.657,0.0,1.45,4387.645503285333,40.3,1.027,0.0,2.02,4339.323724442144,7.68,1.042,0.0,3.2,4533.527041112692,19.8,0.765,0.0,1.65,877.8140876632148
1731069986.8,19.9,0.585,0.0,3.38,4387.850954624599,40.3,1.165,0.0,1.86,4339.043839243452,8.32,0.528,0.0,2.65,4533.479857681073,19.9,0.704,0.0,1.26,877.855164591518
1731069987.3,19.8,0.651,0.0,1.77,4388.056410587722,39.7,0.977,0.0,1.86,4339.393345429275,7.68,1.342,0.0,4.25,4533.432674309833,19.8,0.844,0.0,3.05,877.8962424455409
1731069987.8,19.9,0.826,0.0,1.82,4388.261871174053,39.7,1.209,0.0,1.84,4338.901462545517,7.68,0.831,0.0,1.96,4533.385490998973,20.5,1.094,0.0,0.917,877.9373212251538
1731069988.3,20.5,0.681,0.0,3.45,4388.467336382942,40.3,1.427,0.0,1.76,4339.526861103983,8.32,0.607,0.0,1.93,4533.338307748495,19.8,0.934,0.0,0.955,877.9784009302267
1731069988.8,19.8,0.831,0.0,6.4,4388.672806213743,39.7,1.163,0.0,1.69,4339.514525632377,8.31,0.997,0.0,3.9,4533.2911245584055,19.8,0.625,0.0,0.977,878.0194815606326
1731069989.3,19.8,0.903,0.0,1.88,4388.878280665801,40.3,1.187,0.0,3.34,4339.530258121351,7.68,0.513,0.0,4.08,4533.243941428698,19.8,0.42,0.0,0.986,878.0605631162357
1731069989.8,19.8,0.819,0.0,3.75,4389.083759738472,39.7,1.171,0.0,1.78,4339.371698100498,8.32,1.229,0.0,3.75,4533.196758359381,20.5,0.466,0.0,0.879,878.1016455969093
1731069990.3,20.5,0.791,0.0,2.04,4389.289243431105,39.6,1.249,0.016,1.52,4339.515088685213,7.68,0.746,0.0,6.23,4533.149575350453,19.8,0.501,0.0,0.716,878.1427290025232
1731069990.8,19.8,0.706,0.0,1.96,4389.494731743051,40.4,1.123,0.0,1.64,4339.55269490536,8.32,0.588,0.0,5.09,4533.102392401918,19.8,0.427,0.0,0.923,878.1838133329479
1731069991.3,19.8,0.881,0.0,3.88,4389.700224673663,39.7,1.221,0.0,1.59,4339.151228319057,7.68,0.874,0.0,3.35,4533.055209513778,19.8,0.504,0.0,0.853,878.2248985880565
1731069991.8,19.8,1.161,0.0,1.7,4389.905722222289,39.6,1.39,0.0,1.64,4339.366125916492,7.68,0.576,0.0,1.83,4533.008026686033,20.5,0.693,0.0,1.26,878.2659847677132
1731069992.3,20.5,1.062,0.0,1.87,4390.111224388284,40.3,1.161,0.0,1.68,4339.705185859347,8.32,1.782,0.0,12.7,4532.960843918686,19.8,0.541,0.0,0.732,878.3070718717913
1731069992.8,19.9,0.989,0.0,1.58,4390.316731170999,40.3,1.75,0.0,1.86,4339.743959306695,7.68,1.119,0.0,2.2,4532.913661211737,19.9,0.46,0.0,0.935,878.3481599001611
1731069993.3,19.8,1.028,0.0,5.07,4390.522242569783,39.7,1.315,0.0,1.78,4339.871096120318,8.32,0.933,0.0,2.05,4532.866478565191,19.9,0.697,0.0,1.22,878.3892488526928
1731069993.8,19.9,0.788,0.0,1.61,4390.727758583992,39.7,1.232,0.0,1.98,4339.828054563489,8.32,0.596,0.0,1.81,4532.8192959790495,20.5,0.416,0.0,2.04,878.4303387292598
1731069994.3,20.5,0.778,0.0,1.73,4390.9332792129735,40.3,1.541,0.0,10.2,4339.862523443564,7.68,0.861,0.0,1.94,4532.772113453312,19.9,0.539,0.0,0.771,878.4714295297264
1731069994.8,19.8,0.861,0.0,2.57,4391.138804456084,39.7,1.536,0.0,1.94,4339.651440828016,8.32,1.569,0.0,1.94,4532.724930987981,19.8,0.459,0.0,0.832,878.5125212539659
1731069995.3,19.8,0.763,0.0,1.77,4391.344334312672,40.3,1.427,0.0,1.66,4340.009392332273,7.68,0.832,0.0,3.23,4532.67774858306,19.8,0.529,0.0,1.16,878.5536139018488
1731069995.8,20.5,1.02,0.0,1.48,4391.549868782091,39.7,1.367,0.0,1.59,4340.135634471617,8.32,0.687,0.0,1.84,4532.63056623855,20.5,0.535,0.0,0.933,878.5947074732455
1731069996.3,19.8,1.082,0.0,3.02,4391.755407863694,40.4,1.36,0.0,3.02,4340.282391300348,7.68,0.555,0.0,1.71,4532.583383954454,19.9,0.555,0.0,2.8,878.6358019680293
1731069996.8,19.8,1.101,0.0,1.8,4391.960951556833,40.3,1.299,0.0,1.79,4340.409903223479,8.32,0.643,0.0,6.22,4532.536201730771,19.8,0.598,0.0,5.43,878.6768973860648
1731069997.3,19.8,1.004,0.0,2.0,4392.16649986086,39.7,1.246,0.0,2.09,4340.215383495964,7.68,0.736,0.0,1.9,4532.489019567504,19.8,0.598,0.0,1.81,878.7179937272253
1731069997.8,19.8,0.902,0.0,2.38,4392.372052775129,39.7,1.433,0.0,3.25,4340.011155735001,8.32,0.756,0.0,2.39,4532.4418374646575,20.5,0.578,0.0,1.82,878.7590909913814
1731069998.3,20.5,1.104,0.0,1.66,4392.577610298991,40.3,1.301,0.0,1.45,4340.180125742692,7.68,0.749,0.0,3.38,4532.394655422229,19.8,1.038,0.0,1.11,878.8001891784036
1731069998.8,19.8,1.2,0.0,1.66,4392.783172431802,40.3,1.663,0.0,5.45,4340.288168583196,8.32,0.785,0.0,1.48,4532.347473440226,19.8,0.695,0.0,0.847,878.8412882881653
1731069999.3,19.8,1.057,0.0,1.89,4392.988739172911,39.7,1.764,0.0,1.87,4340.305082918896,7.68,1.002,0.0,2.29,4532.300291518645,19.8,0.677,0.0,0.882,878.8823883205313
1731069999.8,19.8,1.346,0.0,1.93,4393.194310521673,40.3,1.837,0.0,1.6,4340.168927864758,8.32,1.237,0.0,2.76,4532.253109657491,20.5,0.856,0.0,0.822,878.9234892753749
1731070000.3,20.5,1.261,0.0,1.63,4393.399886477442,39.7,1.395,0.0,1.66,4340.699425926743,7.68,1.059,0.0,1.65,4532.205927856765,19.8,0.736,0.0,0.892,878.9645911525669
1731070000.8,19.8,1.252,0.0,7.09,4393.60546703957,40.3,1.532,0.0,1.8,4340.172032263358,8.32,1.35,0.0,1.74,4532.158746116467,19.8,0.912,0.0,0.962,879.0056939519777
1731070001.3,19.8,1.487,0.0,3.02,4393.811052207412,39.7,1.473,0.0,1.62,4340.333960155791,7.68,0.797,0.0,1.93,4532.111564436605,19.8,0.67,0.0,1.11,879.0467976734811
1731070001.8,19.9,1.205,0.0,1.97,4394.016641980319,40.2,1.566,0.0,1.9,4340.653226619569,8.32,1.362,0.0,1.6,4532.064382817172,19.8,0.669,0.0,0.899,879.0879023169417
1731070002.3,20.5,1.263,0.0,1.9,4394.222236357647,39.8,1.656,0.0,3.21,4340.869014539519,7.68,1.223,0.0,1.67,4532.017201258177,20.5,0.52,0.0,0.81,879.1290078822334
1731070002.8,19.8,1.069,0.0,11.0,4394.427835338749,40.4,1.621,0.0,1.86,4340.442097438634,8.32,1.079,0.0,2.26,4531.9700197596185,19.8,0.613,0.0,0.749,879.1701143692266
1731070003.3,19.8,0.762,0.0,1.65,4394.633438922978,39.6,1.675,0.0,3.3,4340.703151923377,7.68,1.041,0.0,2.16,4531.9228383215,19.8,0.673,0.0,0.828,879.2112217777922
1731070003.8,19.8,0.627,0.0,2.17,4394.839047109689,39.7,1.792,0.0,1.6,4340.541820533337,8.31,0.594,0.0,1.82,4531.875656943823,19.8,0.979,0.0,0.935,879.2523301078037
1731070004.3,20.5,0.602,0.0,1.81,4395.044659898236,39.7,1.12,0.0,2.08,4340.841332824514,7.66,0.919,0.0,1.59,4531.828475626588,20.5,0.685,0.0,0.957,879.2934393591261
1731070004.8,19.8,0.735,0.0,1.6,4395.2502772879725,40.3,1.057,0.016,1.59,4340.517455593413,7.7,0.712,0.0,2.54,4531.781294369798,19.8,0.729,0.0,1.46,879.334549531633
1731070005.3,19.8,0.693,0.0,2.04,4395.455899278253,39.7,1.282,0.0,1.65,4341.083387227193,8.32,1.15,0.0,1.67,4531.734113173455,19.8,0.673,0.0,1.47,879.3756606251955
1731070005.8,19.8,1.159,0.0,1.82,4395.661525868432,40.3,1.159,0.0,2.78,4340.587070217056,8.32,1.479,0.0,3.45,4531.68693203756,19.9,0.717,0.0,0.953,879.4167726396842
1731070006.3,20.5,0.803,0.0,1.63,4395.867157057866,39.7,1.32,0.0,1.53,4341.238582550797,7.68,0.721,0.0,9.98,4531.639750962117,20.5,0.752,0.0,0.952,879.4578855749729
1731070006.8,19.8,0.802,0.0,1.71,4396.0727928459055,40.3,1.277,0.0,1.55,4341.425634971413,8.32,1.225,0.0,2.32,4531.592569947127,19.9,0.954,0.0,0.901,879.4989994309266
1731070007.3,19.8,0.625,0.0,5.4,4396.278433231908,39.7,1.076,0.0,2.85,4340.841422527678,7.68,0.608,0.0,1.69,4531.545388992589,19.8,0.768,0.0,0.898,879.5401142074192
1731070007.8,20.5,0.898,0.0,1.88,4396.484078215228,39.7,1.254,0.0,1.56,4340.869697488706,8.32,1.13,0.0,2.57,4531.498208098509,19.8,0.816,0.0,1.36,879.5812299043215
1731070008.3,19.8,0.815,0.0,1.74,4396.689727795219,40.3,1.205,0.0,8.11,4341.298546371525,7.68,0.999,0.0,1.55,4531.451027264887,20.5,0.946,0.0,1.33,879.6223465215046
1731070008.8,19.8,0.633,0.0,1.46,4396.895381971239,40.3,1.062,0.0,3.68,4340.912353099235,8.32,0.701,0.0,1.76,4531.403846491726,19.8,0.924,0.0,1.16,879.6634640588424
1731070009.3,19.8,0.733,0.0,1.91,4397.101040742639,39.7,1.141,0.0,1.61,4341.665730277847,7.68,1.048,0.0,1.89,4531.356665779025,19.8,0.955,0.0,0.884,879.7045825161996
1731070009.8,19.8,0.755,0.0,1.88,4397.306704108778,39.7,1.459,0.0,1.81,4341.533847512312,8.32,0.627,0.0,1.71,4531.309485126788,20.5,0.859,0.0,1.91,879.7457018934506
1731070010.3,20.5,0.987,0.0,1.52,4397.512372069009,40.3,1.27,0.0,3.5,4341.30874264622,7.68,1.303,0.0,2.09,4531.262304535018,19.8,0.674,0.0,1.28,879.7868221904662
