Time,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance
1731072031.73,39.7,0.75,0.0,2.2,4538.00516376786,7.68,1.189,0.0,2.13,4341.355619216191,19.9,0.545,0.0,0.837,1052.032733568684,19.8,1.061,0.0,1.75,5258.974763440114
1731072032.23,40.3,0.766,0.0,2.2,4537.625704495062,8.32,1.298,0.0,1.86,4341.308698998495,19.8,0.465,0.0,1.14,1052.076712982472,19.8,1.27,0.0,2.14,5259.194710219427
1731072032.73,39.7,0.61,0.0,1.88,4538.261611168626,7.69,0.671,0.0,7.83,4341.261778849555,19.8,0.425,0.0,1.03,1052.1206929340383,19.9,1.168,0.0,1.92,5259.414659684098
1731072033.23,40.4,0.717,0.0,8.37,4537.978623123422,8.32,0.925,0.0,2.47,4341.214858769375,20.5,0.856,0.0,3.23,1052.1646734233193,20.5,1.154,0.0,2.18,5259.634611833792
1731072033.73,39.6,0.871,0.0,1.44,4538.36478319224,7.68,0.523,0.0,2.12,4341.167938757956,19.9,0.568,0.0,0.938,1052.2086544502467,19.9,1.091,0.0,1.8,5259.854566668169
1731072034.23,40.3,0.815,0.0,2.01,4538.303713373276,8.31,0.878,0.0,2.31,4341.121018815301,19.8,0.495,0.0,0.921,1052.2526360147535,19.8,1.176,0.0,1.76,5260.074524186895
1731072034.73,39.7,0.898,0.0,2.74,4538.324700869703,7.69,1.415,0.0,1.65,4341.0740989414135,19.8,0.545,0.0,1.4,1052.296618116775,19.8,1.042,0.0,2.31,5260.294484389634
1731072035.23,40.3,1.146,0.0,1.53,4538.142952415233,8.32,0.725,0.0,2.34,4341.027179136293,20.5,0.965,0.0,1.01,1052.3406007562387,19.9,1.02,0.0,1.99,5260.514447276046
1731072035.73,39.7,1.336,0.0,3.18,4538.593582674087,7.68,1.108,0.0,2.64,4340.980259399943,19.8,0.615,0.0,1.87,1052.384583933079,20.5,0.939,0.0,3.76,5260.734412845796
1731072036.23,39.7,0.616,0.0,3.18,4538.422741271468,8.32,0.639,0.0,1.54,4340.933339732366,19.8,0.486,0.0,2.4,1052.428567647229,19.8,0.849,0.0,1.76,5260.954381098548
1731072036.73,40.3,0.739,0.0,1.92,4538.456203941827,7.68,1.326,0.0,1.98,4340.8864201335655,19.8,0.472,0.0,0.859,1052.472551898622,19.9,1.024,0.0,2.75,5261.174352033963
1731072037.23,40.4,0.628,0.0,2.4,4538.421340488766,7.68,0.85,0.0,5.73,4340.839500603542,20.5,0.696,0.0,1.25,1052.516536687193,20.5,0.927,0.0,2.74,5261.39432565171
1731072037.73,39.6,0.753,0.0,7.69,4538.856904181099,8.32,0.741,0.0,1.85,4340.7925811422965,19.8,0.519,0.0,4.51,1052.560522012868,19.8,1.012,0.0,1.6,5261.614301951446
1731072038.23,40.3,0.906,0.0,2.13,4538.618822828234,8.32,1.2,0.0,1.61,4340.745661749834,19.8,0.649,0.0,1.09,1052.6045078755835,19.8,1.226,0.0,2.56,5261.834280932839
1731072038.73,39.0,0.977,0.016,2.42,4538.563441337861,7.68,0.653,0.0,1.93,4340.698742426155,19.9,0.598,0.0,1.32,1052.6484942752727,19.8,1.077,0.0,4.93,5262.05426259555
1731072039.23,40.3,1.249,0.0,2.05,4538.4504701578535,8.32,1.37,0.0,1.8,4340.651823171261,20.5,0.569,0.0,1.25,1052.692481211867,19.8,1.224,0.0,3.46,5262.274246939245
1731072039.73,39.7,1.045,0.0,2.07,4538.397541845854,7.68,0.872,0.0,1.74,4340.604903985159,19.9,0.887,0.0,1.05,1052.7364686853034,20.5,1.363,0.0,2.02,5262.494233963587
1731072040.23,40.3,1.243,0.0,1.71,4538.699617977285,8.32,0.896,0.0,1.84,4340.557984867844,19.8,0.903,0.0,0.994,1052.7804566955076,19.8,1.275,0.0,2.23,5262.714223668239
1731072040.73,39.7,0.705,0.0,2.99,4538.893891794938,7.68,0.904,0.0,2.21,4340.511065819323,19.9,0.672,0.0,1.45,1052.8244452424155,19.8,1.183,0.0,7.09,5262.934216052867
1731072041.23,40.3,0.922,0.0,3.05,4538.917914184467,8.32,0.92,0.0,2.39,4340.464146839599,20.5,0.621,0.0,1.92,1052.8684343259602,19.9,1.513,0.0,2.01,5263.154211117132
1731072041.73,39.7,0.917,0.0,2.03,4538.757386908421,7.68,1.662,0.0,1.6,4340.417227928669,19.8,0.698,0.0,0.919,1052.912423946074,20.5,1.38,0.0,1.91,5263.3742088607
1731072042.23,40.3,0.825,0.0,4.13,4538.677970972341,8.33,1.098,0.0,8.15,4340.370309086543,19.8,0.696,0.0,2.02,1052.956414102693,19.9,1.244,0.0,1.8,5263.594209283235
1731072042.73,39.7,0.838,0.0,2.25,4539.167573567703,7.68,0.973,0.0,2.16,4340.323390313215,19.8,0.625,0.0,0.977,1053.0004047957443,19.8,1.449,0.0,2.27,5263.8142123844
1731072043.23,40.3,0.987,0.0,2.19,4539.297641743113,8.32,0.609,0.0,1.92,4340.276471608692,20.5,0.476,0.0,0.911,1053.0443960251628,20.5,1.592,0.0,2.31,5264.03421816386
1731072043.73,39.7,0.89,0.0,2.17,4539.450960576359,7.69,0.716,0.0,2.16,4340.229552972975,19.8,0.57,0.0,1.19,1053.0883877908818,19.2,0.806,0.0,2.86,5264.254226621279
1731072044.23,40.3,1.06,0.0,2.0,4539.439457279503,8.32,1.37,0.0,1.53,4340.182634406068,19.8,0.634,0.0,1.24,1053.132380092834,20.5,0.693,0.0,1.46,5264.474237756321
1731072044.73,39.1,0.455,0.0,2.03,4538.968975802364,7.68,0.961,0.0,4.05,4340.135715907972,19.8,0.573,0.0,0.702,1053.1763729309553,19.8,0.737,0.0,2.18,5264.694251568651
1731072045.23,40.3,0.454,0.0,1.51,4539.175433086422,8.31,0.887,0.0,2.62,4340.088797478687,20.5,0.566,0.0,1.61,1053.2203663051723,20.5,0.672,0.0,8.36,5264.9142680579325
1731072045.73,40.3,0.436,0.0,2.2,4539.139171701036,7.68,0.646,0.0,1.59,4340.041879118219,19.9,0.575,0.0,1.17,1053.264360215421,19.9,0.666,0.0,3.02,5265.134287223831
1731072046.23,40.3,0.42,0.0,1.96,4539.2438486564815,8.32,0.807,0.0,2.31,4339.994960826567,19.8,0.561,0.0,0.754,1053.308354661634,19.8,0.669,0.0,4.41,5265.35430906601
1731072046.73,39.7,0.503,0.0,4.53,4539.323907795884,7.68,0.769,0.0,7.7,4339.948042603735,19.8,0.603,0.0,1.13,1053.3523496437444,19.8,0.93,0.0,1.94,5265.574333584134
1731072047.23,40.3,0.54,0.0,1.84,4539.414593031014,8.32,1.186,0.0,1.6,4339.901124449727,20.5,0.693,0.0,5.16,1053.3963451616885,20.5,0.899,0.0,2.29,5265.794360777869
1731072047.73,39.7,0.589,0.0,1.78,4539.363192411228,7.68,1.237,0.0,1.93,4339.854206364541,19.8,0.727,0.0,0.799,1053.440341215392,19.8,0.681,0.0,1.55,5266.0143906468775
1731072048.23,40.3,0.695,0.0,2.17,4539.532756440781,8.32,1.044,0.0,2.38,4339.807288348182,19.8,0.69,0.0,1.26,1053.4843378047915,19.8,0.78,0.0,3.01,5266.234423190825
1731072048.73,39.7,0.644,0.0,2.36,4539.402233169137,7.68,1.209,0.0,1.7,4339.760370400652,19.8,0.726,0.0,1.4,1053.52833492982,19.8,0.91,0.0,2.18,5266.4544584093765
1731072049.23,40.3,0.7,0.0,1.87,4540.025466286279,8.32,1.429,0.0,1.57,4339.713452521952,20.5,0.963,0.0,0.815,1053.57233259041,20.5,0.825,0.0,1.97,5266.6744963021965
1731072049.73,39.7,0.573,0.0,1.69,4539.4817822048735,7.69,1.096,0.0,1.67,4339.666534712086,19.8,0.896,0.0,1.23,1053.616330786498,19.8,0.743,0.0,7.5,5266.894536868951
1731072050.23,40.3,0.624,0.0,2.15,4539.840313296719,8.31,1.09,0.0,2.34,4339.619616971055,19.8,0.818,0.0,1.6,1053.66032951801,19.8,0.758,0.0,1.62,5267.114580109304
1731072050.73,39.7,0.67,0.0,2.19,4539.668426339413,7.68,0.551,0.0,2.17,4339.57269929886,19.8,0.605,0.0,1.36,1053.7043287848826,19.8,0.962,0.0,1.88,5267.334626022918
1731072051.23,39.7,0.781,0.016,2.57,4539.862976171555,8.32,0.932,0.0,2.64,4339.525781695507,19.8,0.409,0.0,2.31,1053.7483285870487,20.5,0.848,0.0,2.18,5267.554674609462
1731072051.73,39.7,0.876,0.0,9.1,4539.628379417811,7.68,0.969,0.0,1.82,4339.478864160994,20.5,0.526,0.0,1.2,1053.7923289244409,19.8,0.842,0.0,2.12,5267.7747258686
1731072052.23,40.3,1.009,0.0,1.88,4539.879184001525,8.32,1.51,0.0,2.02,4339.431946695328,19.9,0.794,0.0,6.21,1053.836329796996,19.9,0.899,0.0,2.16,5267.994779799996
1731072052.73,39.6,1.087,0.0,1.84,4539.818963869026,7.68,1.385,0.0,2.77,4339.385029298506,19.8,0.462,0.0,0.772,1053.8803312046398,19.8,1.039,0.0,1.78,5268.214836403315
1731072053.23,39.7,0.746,0.0,1.84,4540.007533774803,8.33,0.734,0.0,1.82,4339.338111970535,19.9,0.61,0.0,1.19,1053.924333147309,19.8,1.025,0.0,2.57,5268.434895678222
1731072053.73,40.3,0.71,0.0,1.54,4540.055397703621,7.67,1.014,0.0,1.77,4339.291194711413,20.5,0.447,0.0,1.51,1053.9683356249363,20.5,1.028,0.0,2.57,5268.654957624384
1731072054.23,40.3,0.638,0.0,1.65,4540.029464786801,7.68,0.539,0.0,2.11,4339.244277521144,19.8,0.576,0.0,0.812,1054.012338637455,19.8,1.156,0.0,4.51,5268.875022241465
1731072054.73,39.7,0.849,0.0,2.19,4539.951548098222,8.32,0.967,0.0,2.13,4339.197360399733,19.8,0.455,0.0,1.22,1054.0563421848012,19.8,1.145,0.0,1.69,5269.095089529132
1731072055.23,39.7,0.81,0.0,2.31,4540.241590661368,8.32,1.253,0.0,1.39,4339.150443347176,19.8,0.391,0.0,1.08,1054.1003462669014,20.5,1.156,0.0,2.64,5269.315159487047
1731072055.73,40.3,0.97,0.0,2.13,4540.401121597247,7.68,0.685,0.0,2.45,4339.103526363482,20.5,0.465,0.0,0.809,1054.144350883692,19.9,1.127,0.0,1.68,5269.5352321148775
1731072056.23,39.7,1.102,0.0,8.52,4540.196325002181,8.32,0.925,0.0,8.97,4339.056609448648,19.8,0.731,0.0,1.34,1054.1883560351057,19.8,1.014,0.0,2.39,5269.75530741229
1731072056.73,40.3,1.293,0.0,1.54,4540.300743212396,7.68,0.514,0.0,1.47,4339.009692602679,19.8,1.026,0.0,1.46,1054.232361721076,19.8,0.97,0.0,2.34,5269.975385378949
1731072057.23,40.3,1.084,0.0,3.07,4540.425801438415,8.32,1.044,0.0,2.75,4338.962775825578,20.5,1.116,0.0,2.32,1054.2763679415386,20.5,0.866,0.0,1.69,5270.19546601452
1731072057.73,39.7,0.679,0.0,3.12,4540.907266605561,7.68,1.204,0.0,3.23,4338.915859117344,19.8,0.578,0.0,1.25,1054.320374696421,19.8,0.797,0.0,1.52,5270.415549318668
1731072058.23,40.3,0.63,0.0,1.54,4540.433962804961,8.31,0.831,0.0,1.59,4338.868942477982,19.8,0.569,0.0,1.33,1054.3643819856586,19.8,1.093,0.0,1.77,5270.635635291061
1731072058.73,39.7,1.009,0.0,3.86,4540.4032131478,7.68,1.243,0.0,2.28,4338.822025907492,19.8,0.798,0.0,0.768,1054.408389809185,19.8,1.021,0.0,1.61,5270.855723931361
1731072059.23,40.3,0.702,0.0,3.26,4540.9179347961945,8.31,0.649,0.0,1.94,4338.775109405879,19.8,0.763,0.0,1.15,1054.4523981669336,20.5,0.881,0.0,10.7,5271.075815239238
1731072059.73,39.7,0.952,0.0,1.6,4541.107750261872,7.68,1.134,0.0,2.15,4338.728192973144,20.5,0.608,0.0,1.09,1054.4964070588398,19.8,1.144,0.0,2.51,5271.295909214356
1731072060.23,40.3,1.074,0.0,2.16,4540.816570199836,8.32,0.845,0.0,2.14,4338.681276609289,19.8,0.845,0.0,0.833,1054.5404164848312,19.8,1.043,0.0,1.83,5271.51600585638
1731072060.73,39.7,0.965,0.0,6.57,4540.428915378639,7.68,0.75,0.0,8.79,4338.634360314314,19.8,0.577,0.0,0.906,1054.5844264448438,19.8,1.017,0.0,1.88,5271.736105164977
1731072061.23,40.3,1.212,0.0,1.5,4540.448917214026,8.32,1.148,0.0,1.54,4338.587444088225,20.5,0.512,0.0,0.912,1054.6284369388106,20.5,1.215,0.0,1.73,5271.956207139813
1731072061.73,39.7,0.973,0.0,2.08,4541.182737396257,7.68,0.578,0.0,1.83,4338.540527931023,19.8,0.718,0.0,1.27,1054.6724479666648,19.8,1.155,0.0,2.27,5272.176311780553
1731072062.23,40.3,0.609,0.0,2.08,4540.891548869889,8.32,1.461,0.0,2.13,4338.49361184271,19.8,0.704,0.0,1.0,1054.716459528343,19.8,1.277,0.0,1.9,5272.3964190868655
1731072062.73,39.7,0.89,0.0,2.05,4540.635776392578,7.68,0.943,0.0,2.41,4338.446695823288,19.9,0.589,0.0,0.853,1054.7604716237718,19.8,1.246,0.0,1.67,5272.616529058414
1731072063.23,40.3,0.674,0.0,1.97,4540.9377994856,8.32,0.834,0.0,1.77,4338.399779872758,19.8,0.796,0.0,5.38,1054.8044842528875,20.5,1.418,0.0,2.07,5272.836641694867
1731072063.73,39.6,0.727,0.0,2.07,4540.795949717216,7.69,0.547,0.0,2.39,4338.352863991126,20.5,0.66,0.0,2.88,1054.8484974156236,19.8,1.285,0.0,2.87,5273.0567569958885
1731072064.23,40.4,0.772,0.0,2.3,4541.055580730417,8.31,0.608,0.0,2.1,4338.305948178389,19.8,0.504,0.0,0.811,1054.8925111119129,19.8,1.314,0.0,1.77,5273.276874961147
1731072064.73,39.6,0.901,0.0,1.37,4540.98147488539,7.68,1.345,0.0,1.6,4338.259032434556,19.9,0.572,0.0,1.31,1054.936525341692,19.8,0.992,0.0,1.93,5273.496995590308
1731072065.23,39.7,1.077,0.0,2.32,4541.498435547069,8.32,0.83,0.0,2.4,4338.212116759622,19.8,0.645,0.0,0.987,1054.9805401048882,19.8,0.583,0.0,1.91,5273.717118883037
1731072065.73,40.3,0.998,0.0,7.44,4541.593839653793,7.68,0.748,0.0,1.54,4338.165201153593,20.5,0.725,0.0,0.722,1055.024555401437,20.5,0.658,0.0,2.02,5273.937244839001
1731072066.23,39.7,0.424,0.0,1.83,4541.44719343004,8.32,0.631,0.0,1.98,4338.118285616472,19.8,0.604,0.0,1.17,1055.0685712312725,19.8,0.726,0.0,1.93,5274.157373457869
1731072066.73,40.3,0.427,0.0,2.35,4541.32284319458,7.68,0.769,0.0,3.54,4338.071370148259,19.9,0.751,0.0,0.929,1055.1125875943276,19.8,0.748,0.0,1.55,5274.377504739303
1731072067.23,40.3,0.477,0.0,2.61,4541.321614913137,7.68,0.833,0.0,1.89,4338.024454748959,20.5,0.592,0.0,1.2,1055.1566044905385,19.8,0.827,0.0,2.73,5274.597638682974
1731072067.73,39.7,0.985,0.0,1.99,4541.637354672773,8.32,0.793,0.0,1.92,4337.977539418571,19.8,0.673,0.0,1.32,1055.2006219198329,19.8,0.877,0.031,3.11,5274.817775288546
1731072068.23,39.7,0.576,0.016,1.81,4541.620797811657,8.32,1.137,0.0,1.49,4337.930624157099,19.8,0.809,0.0,0.811,1055.244639882146,19.8,0.872,0.0,2.29,5275.037914555686
1731072068.73,39.7,0.57,0.0,1.76,4541.357834975043,7.68,0.727,0.0,2.11,4337.883708964545,19.8,0.642,0.0,0.856,1055.2886583774125,19.9,0.667,0.0,7.47,5275.258056484062
1731072069.23,39.7,0.81,0.016,2.31,4541.219640399031,8.32,0.976,0.0,2.03,4337.836793840911,20.5,0.673,0.0,1.57,1055.3326774055645,20.5,0.701,0.0,2.01,5275.47820107334
1731072069.73,39.7,0.67,0.0,2.6,4541.546664924795,7.69,0.858,0.0,1.86,4337.7898787862005,19.8,0.679,0.0,3.9,1055.3766969665394,19.9,0.673,0.0,1.85,5275.698348323187
1731072070.23,39.0,0.623,0.016,10.5,4542.034222779515,8.31,1.009,0.0,12.1,4337.742963800414,19.8,0.813,0.0,6.23,1055.4207170602638,19.8,0.875,0.0,1.87,5275.91849823327
1731072070.73,40.3,0.749,0.0,2.21,4541.933965962189,7.68,1.148,0.0,2.55,4337.696048883555,19.8,1.156,0.0,1.34,1055.4647376866742,19.8,1.184,0.0,4.88,5276.138650803256
1731072071.23,40.3,0.636,0.0,2.76,4541.756458615877,7.68,0.756,0.0,3.23,4337.649134035624,19.8,0.992,0.0,1.58,1055.508758845704,20.5,1.035,0.0,1.78,5276.358806032812
1731072071.73,39.7,0.671,0.0,2.06,4541.554584024181,8.32,0.896,0.0,1.85,4337.602219256624,20.5,1.009,0.0,1.82,1055.5527805372867,19.8,0.837,0.0,2.09,5276.578963921605
1731072072.23,40.1,0.691,0.0,3.57,4541.885532552799,8.32,0.818,0.0,4.19,4337.55530454656,19.8,0.683,0.0,0.963,1055.5968027613587,19.8,0.788,0.0,3.51,5276.799124469303
1731072072.73,39.9,0.697,0.0,1.59,4541.891260144396,7.68,1.033,0.0,1.67,4337.508389905431,19.8,0.477,0.0,1.18,1055.640825517847,19.8,0.865,0.0,3.55,5277.019287675572
1731072073.23,40.3,1.033,0.0,2.14,4541.916518336837,8.32,1.354,0.0,1.63,4337.461475333239,20.5,0.441,0.0,0.89,1055.6848488066885,20.5,1.052,0.0,8.49,5277.23945354008
1731072073.73,39.7,1.032,0.0,2.19,4542.226876159908,7.68,0.7,0.0,1.93,4337.414560829988,19.8,0.511,0.0,1.08,1055.7288726278157,19.8,1.054,0.0,2.49,5277.4596220624935
1731072074.23,40.3,0.961,0.0,1.58,4541.844685625629,8.32,0.894,0.0,1.76,4337.36764639568,19.8,0.494,0.0,0.86,1055.772896981163,19.8,1.025,0.0,2.95,5277.679793242481
1731072074.73,39.7,0.736,0.0,5.35,4542.095990266178,7.68,0.732,0.0,7.46,4337.320732030317,19.8,0.502,0.0,7.88,1055.8169218666667,19.8,1.24,0.0,1.7,5277.89996707971
1731072075.23,40.3,0.724,0.0,2.89,4541.982167200074,7.68,1.048,0.0,1.67,4337.273817733901,19.8,0.565,0.0,0.903,1055.8609472842536,20.5,1.056,0.0,1.66,5278.120143573847
1731072075.73,39.1,0.744,0.016,1.54,4542.498849763472,8.32,1.234,0.0,1.79,4337.226903506433,20.5,0.784,0.0,0.937,1055.9049732338606,19.9,1.264,0.0,1.78,5278.340322724559
1731072076.23,40.3,0.746,0.0,1.99,4542.231376827925,8.32,0.7,0.0,1.71,4337.179989347917,19.8,0.495,0.0,1.29,1055.9489997154212,19.8,1.091,0.0,1.87,5278.560504531515
1731072076.73,39.7,0.908,0.0,1.91,4542.258122946413,7.68,1.021,0.0,1.97,4337.133075258354,19.8,0.424,0.0,1.63,1055.9930267288687,19.8,1.257,0.0,1.58,5278.780688994381
1731072077.23,40.3,0.889,0.0,1.73,4542.2434195749365,8.32,0.488,0.0,2.66,4337.08616123775,20.5,0.907,0.0,0.862,1056.0370542741398,20.5,1.276,0.0,2.24,5279.000876112827
1731072077.73,39.7,0.967,0.0,1.96,4542.43554952561,7.68,1.234,0.0,1.61,4337.039247286102,19.8,0.798,0.0,1.25,1056.0810823511615,19.9,1.053,0.0,6.2,5279.22106588652
1731072078.23,40.3,1.116,0.0,2.04,4542.264415820679,8.32,1.281,0.0,2.0,4336.992333403416,19.9,0.526,0.0,1.55,1056.125110959871,19.8,0.976,0.0,2.37,5279.441258315126
1731072078.73,39.7,0.916,0.0,2.33,4542.267456404001,7.68,0.825,0.0,2.33,4336.945419589692,19.8,1.287,0.0,0.69,1056.1691401002013,19.8,0.779,0.0,1.8,5279.661453398314
1731072079.23,40.3,0.647,0.0,4.88,4542.930162998856,7.68,1.312,0.0,6.55,4336.898505844931,19.8,1.174,0.0,1.04,1056.213169772086,20.5,0.854,0.0,2.03,5279.881651135752
1731072079.73,39.7,0.779,0.0,2.77,4542.590961220245,8.32,0.822,0.0,2.13,4336.8515921691405,20.5,0.787,0.0,1.39,1056.2571999754618,19.8,0.973,0.0,1.83,5280.101851527109
1731072080.23,40.3,0.755,0.0,2.95,4542.671647834246,8.32,1.208,0.0,1.9,4336.804678562316,19.9,0.713,0.0,6.23,1056.301230710256,19.8,1.04,0.0,2.12,5280.322054572051
1731072080.73,39.7,0.716,0.0,1.68,4542.627149719546,7.68,0.854,0.0,2.03,4336.757765024466,19.8,0.564,0.0,0.914,1056.345261976405,19.8,0.969,0.0,2.14,5280.542260270247
1731072081.23,40.3,0.799,0.0,1.59,4542.691831728342,8.32,0.714,0.0,1.49,4336.710851555588,19.8,0.547,0.0,0.855,1056.389293773843,20.5,1.191,0.0,1.57,5280.762468621364
1731072081.73,39.0,1.007,0.016,2.38,4542.5868914477305,7.68,1.207,0.0,2.94,4336.663938155688,20.5,0.733,0.0,1.2,1056.4333261025029,19.8,1.224,0.0,3.94,5280.982679625071
1731072082.23,40.3,1.123,0.0,1.75,4542.534320948967,8.32,0.787,0.0,2.17,4336.617024824765,19.8,0.585,0.0,1.17,1056.477358962322,19.8,1.144,0.0,5.39,5281.202893281038
1731072082.73,39.7,1.167,0.0,1.94,4543.099405178751,7.68,1.657,0.0,1.92,4336.570111562824,19.8,0.754,0.0,0.779,1056.5213923532272,19.9,1.159,0.0,1.69,5281.42310958893
1731072083.23,39.7,0.547,0.0,1.77,4542.8565415561125,8.32,0.966,0.0,2.37,4336.523198369865,20.5,0.602,0.0,1.13,1056.565426275155,19.8,1.112,0.0,1.49,5281.643328548417
1731072083.73,40.3,0.573,0.0,3.96,4543.019416790737,7.68,0.85,0.0,7.65,4336.47628524589,19.8,0.593,0.0,1.18,1056.6094607280395,20.5,1.438,0.0,1.62,5281.863550159167
1731072084.23,40.3,0.716,0.0,9.13,4543.301417200592,7.68,0.662,0.0,1.79,4336.429372190903,19.8,0.778,0.0,0.827,1056.6534957118145,19.2,1.379,0.032,2.14,5282.083774420848
1731072084.73,39.7,0.872,0.0,2.19,4542.972509862527,8.32,0.615,0.0,2.14,4336.382459204908,19.8,0.792,0.0,1.26,1056.697531226416,19.8,1.565,0.0,2.06,5282.304001333131
1731072085.23,40.3,0.929,0.0,2.58,4542.839510075949,8.32,1.298,0.0,1.97,4336.335546287903,19.8,0.616,0.0,1.48,1056.7415672717725,20.5,1.336,0.0,1.9,5282.52423089568
1731072085.73,39.7,0.886,0.0,1.8,4543.340954158903,7.68,0.913,0.0,2.31,4336.288633439891,20.5,0.542,0.0,2.15,1056.7856038478192,19.8,1.329,0.0,1.81,5282.744463108167
1731072086.23,40.3,0.896,0.0,2.18,4543.1799584555065,8.32,0.863,0.0,1.55,4336.241720660876,19.8,0.52,0.0,1.09,1056.8296409544912,19.2,0.947,0.0,1.83,5282.96469797026
1731072086.73,39.7,1.102,0.0,2.92,4543.079668418823,7.68,0.952,0.0,2.18,4336.19480795086,19.9,0.706,0.0,0.852,1056.8736785917215,20.5,1.116,0.0,1.62,5283.184935481627
1731072087.23,39.7,0.801,0.0,1.76,4543.044437954659,8.32,0.981,0.0,1.97,4336.147895309846,20.5,0.627,0.0,1.09,1056.917716759447,20.5,0.771,0.0,8.32,5283.405175641937
1731072087.73,40.3,0.732,0.0,1.78,4543.088511310034,7.68,1.493,0.0,1.85,4336.100982737834,19.8,0.566,0.0,1.89,1056.9617554575952,19.8,0.795,0.0,1.98,5283.625418450858
1731072088.23,40.3,0.522,0.0,2.76,4543.690213801748,7.68,1.011,0.0,2.23,4336.054070234825,19.8,0.711,0.0,0.723,1057.005794686103,19.8,0.835,0.0,2.16,5283.84566390806
1731072088.73,39.7,0.54,0.0,5.82,4543.666351020651,8.33,0.947,0.0,1.86,4336.0071578008265,19.8,0.745,0.0,1.17,1057.0498344449038,19.8,0.716,0.0,2.53,5284.06591201321
1731072089.23,40.3,0.51,0.0,3.05,4543.7535740289,8.31,0.696,0.0,1.93,4335.960245435836,19.8,0.901,0.0,1.55,1057.0938747339317,20.5,0.966,0.0,1.43,5284.28616276598
1731072089.73,39.7,0.757,0.0,2.58,4543.636806334571,7.68,0.762,0.0,2.22,4335.91333313986,20.5,0.826,0.0,0.826,1057.137915553123,19.8,0.865,0.0,2.2,5284.506416166037
1731072090.23,40.3,0.824,0.0,1.39,4543.991582597096,8.32,0.794,0.0,1.64,4335.866420912896,19.8,0.652,0.0,1.09,1057.1819569024065,19.8,0.808,0.0,2.71,5284.726672213048
1731072090.73,39.7,0.718,0.0,1.86,4543.858762125828,7.68,1.015,0.0,2.03,4335.819508754948,19.9,0.918,0.0,1.37,1057.2259987817174,19.9,1.037,0.0,1.64,5284.946930906686
1731072091.23,40.3,0.662,0.0,1.89,4543.735465613897,8.32,1.014,0.0,1.52,4335.77259666602,19.8,0.826,0.0,0.792,1057.2700411909905,20.5,0.812,0.0,1.66,5285.1671922466185
1731072091.73,39.7,0.55,0.0,1.85,4543.7302645879645,7.68,0.712,0.0,2.2,4335.725684646111,20.5,0.73,0.0,5.33,1057.3140841301592,19.9,0.722,0.0,7.89,5285.387456232514
1731072092.23,40.3,0.803,0.0,2.03,4543.767073016691,8.32,0.775,0.0,2.28,4335.678772695229,19.8,0.739,0.0,1.39,1057.3581275991603,19.8,1.058,0.0,1.74,5285.607722864042
1731072092.73,39.7,0.68,0.0,1.63,4544.027674535088,7.67,0.815,0.0,1.81,4335.631860813369,19.8,0.843,0.0,0.819,1057.402171597922,19.9,0.88,0.0,1.95,5285.827992140872
1731072093.23,40.3,0.677,0.0,5.8,4544.132404827139,8.32,0.957,0.0,11.7,4335.5849490005385,20.5,0.93,0.0,1.13,1057.4462161263805,20.5,0.77,0.0,1.84,5286.048264062673
1731072093.73,39.7,0.718,0.0,2.05,4543.750981972932,7.68,1.115,0.0,3.16,4335.538037256737,19.8,0.608,0.0,1.23,1057.49026118447,19.8,0.95,0.0,1.61,5286.268538629115
1731072094.23,39.7,0.979,0.016,1.75,4544.095942230693,8.32,0.907,0.0,1.66,4335.491125581967,19.8,0.333,0.0,0.818,1057.5343067721242,19.8,0.894,0.0,1.53,5286.488815839867
1731072094.73,39.7,1.127,0.0,1.69,4543.928034267912,7.68,1.026,0.0,1.76,4335.444213976234,19.8,0.395,0.0,1.23,1057.57835288928,19.8,0.977,0.0,2.19,5286.709095694599
1731072095.23,40.3,0.964,0.0,2.27,4544.2699750715165,8.32,0.934,0.0,2.77,4335.397302439535,20.5,0.651,0.0,1.25,1057.6223995358653,20.5,0.882,0.0,3.79,5286.929378192979
1731072095.73,39.7,0.823,0.0,1.83,4544.187750101898,7.68,1.059,0.0,1.6,4335.350390971877,19.9,0.676,0.0,0.791,1057.666446711817,19.8,1.009,0.0,1.62,5287.149663334678
1731072096.23,40.3,0.804,0.0,1.83,4544.198804824214,8.32,1.209,0.0,1.62,4335.303479573257,19.8,0.92,0.0,1.32,1057.710494417068,19.8,1.03,0.0,5.18,5287.369951119365
1731072096.73,39.7,0.703,0.0,1.61,4544.119250461274,7.68,0.822,0.0,1.74,4335.256568243683,19.8,0.65,0.0,6.71,1057.7545426515535,19.8,1.011,0.0,2.51,5287.59024154671
1731072097.23,40.3,0.726,0.0,2.07,4544.451813819008,8.32,0.942,0.0,1.74,4335.209656983155,20.5,0.503,0.0,0.832,1057.7985914152102,20.5,1.259,0.0,1.49,5287.810534616384
1731072097.73,39.0,0.801,0.016,2.4,4544.511757948206,7.68,0.697,0.0,6.46,4335.162745791674,19.8,0.471,0.0,1.58,1057.8426407079653,19.8,1.207,0.0,3.0,5288.0308303280535
