Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731071550.55,19.9,0.743,0.0,1.85,5049.333520376725,19.8,0.657,0.0,0.728,1010.1143549123548,40.3,1.394,0.0,9.36,4491.149534394778,8.32,0.618,0.0,1.78,4386.383432852172
1731071551.05,19.8,0.65,0.0,2.38,5049.550728777759,19.8,0.573,0.0,0.911,1010.1577859423752,39.7,0.731,0.0,1.37,4491.5292974830245,7.68,0.826,0.0,2.55,4386.3364477089535
1731071551.55,20.5,0.508,0.0,1.68,5049.767940212699,20.6,0.432,0.0,0.771,1010.2012175799432,40.3,0.97,0.0,3.1,4491.340733177789,7.68,0.576,0.0,1.4,4386.289462632397
1731071552.05,19.2,0.474,0.032,1.7,5049.985154681151,19.8,0.86,0.0,0.933,1010.2446498249813,39.7,0.81,0.0,1.62,4491.135383600969,8.32,1.037,0.0,1.86,4386.242477622504
1731071552.55,19.8,1.372,0.0,1.96,5050.202372182723,19.8,0.571,0.0,0.918,1010.28808267741,40.3,0.879,0.0,1.69,4491.228237115988,8.32,1.116,0.0,2.54,4386.195492679275
1731071553.05,19.8,0.753,0.0,1.5,5050.419592717025,19.8,0.531,0.0,1.44,1010.3315161371552,39.7,0.925,0.0,3.19,4491.464568261871,7.68,0.598,0.0,1.68,4386.148507802717
1731071553.55,20.5,0.582,0.0,2.31,5050.636816283665,20.5,0.735,0.0,0.831,1010.3749502041316,40.3,1.099,0.0,1.55,4491.212282730478,8.32,0.838,0.0,5.05,4386.101522992827
1731071554.05,19.9,0.662,0.0,1.72,5050.8540428822525,19.8,0.451,0.0,0.801,1010.4183848782642,39.7,1.032,0.0,2.06,4491.406190630259,7.68,0.459,0.0,2.14,4386.05453824961
1731071554.55,19.8,1.059,0.0,11.1,5051.071272512397,19.9,0.52,0.0,0.747,1010.4618201594748,40.3,1.309,0.0,1.85,4491.521247924572,8.32,1.362,0.0,2.25,4386.007553573067
1731071555.05,19.8,0.906,0.0,2.26,5051.288505173704,19.8,0.48,0.0,0.85,1010.5052560476852,39.1,0.554,0.0,9.06,4491.784706939729,7.68,0.993,0.0,2.16,4385.9605689632
1731071555.55,20.5,0.767,0.0,1.6,5051.505740865787,20.5,0.672,0.0,0.739,1010.5486925428198,41.0,0.826,0.0,1.91,4491.37390025048,8.32,0.871,0.0,1.61,4385.913584420013
1731071556.05,19.9,0.68,0.0,2.64,5051.722979588251,19.8,0.783,0.0,0.739,1010.5921296447946,39.7,0.621,0.0,4.95,4491.680095796116,7.68,1.018,0.0,3.02,4385.866599943505
1731071556.55,19.8,0.815,0.0,1.64,5051.940221340708,19.8,0.601,0.0,0.766,1010.6355673535344,40.3,0.611,0.0,2.62,4491.889770410367,8.32,0.516,0.0,1.62,4385.819615533681
1731071557.05,19.8,0.831,0.0,2.06,5052.157466122765,19.8,0.815,0.0,0.889,1010.6790056689604,39.7,0.751,0.0,1.82,4492.127177334687,7.63,1.242,0.0,1.96,4385.77263119054
1731071557.55,20.5,0.767,0.0,2.74,5052.374713934032,20.5,0.668,0.0,0.845,1010.7224445909952,40.4,0.603,0.0,1.63,4492.112338119444,8.38,0.774,0.0,8.74,4385.725646914088
1731071558.05,19.8,0.675,0.0,1.7,5052.59196477412,19.8,0.763,0.0,1.29,1010.7658841195632,39.7,0.879,0.0,2.8,4492.05279109996,7.68,0.665,0.0,1.57,4385.678662704327
1731071558.55,19.7,0.625,0.0,1.59,5052.809218642636,19.9,0.728,0.0,0.827,1010.8093242545804,39.7,0.849,0.0,1.72,4491.991437042419,8.32,0.978,0.0,1.96,4385.631678561254
1731071559.05,19.9,0.528,0.0,4.32,5053.026475539189,19.8,0.744,0.0,0.916,1010.8527649959713,40.3,0.706,0.0,1.45,4492.329458914394,7.68,0.675,0.0,1.69,4385.584694484875
1731071559.55,20.5,0.643,0.0,1.78,5053.24373546339,20.5,0.665,0.0,0.891,1010.8962063436576,40.3,0.862,0.0,4.44,4492.444782435115,8.32,1.511,0.0,1.78,4385.537710475193
1731071560.05,19.8,0.613,0.0,1.54,5053.460998414848,19.8,0.845,0.0,0.758,1010.9396482975616,39.7,0.861,0.0,1.91,4491.883152069853,7.68,0.996,0.0,1.95,4385.490726532208
1731071560.55,19.8,0.769,0.0,3.28,5053.678264393174,19.9,0.862,0.0,0.867,1010.983090857608,40.3,0.8,0.0,2.11,4491.916663700816,8.32,0.883,0.0,1.89,4385.443742655924
1731071561.05,19.8,0.612,0.0,1.76,5053.895533397975,19.8,0.763,0.0,0.908,1011.0265340237124,39.7,0.892,0.0,2.04,4492.093608877158,7.68,0.715,0.0,1.55,4385.396758846343
1731071561.55,20.5,0.727,0.0,2.42,5054.112805428862,19.8,0.928,0.0,0.748,1011.0699777958002,40.3,0.985,0.0,1.68,4492.040267644776,8.32,0.844,0.0,2.44,4385.349775103463
1731071562.05,19.9,0.68,0.0,2.51,5054.330080485444,20.5,0.564,0.0,1.18,1011.1134221737929,39.7,0.946,0.0,1.83,4492.678381302618,7.68,1.769,0.0,7.64,4385.3027914272925
1731071562.55,19.8,0.76,0.0,1.65,5054.547358567333,19.8,0.69,0.0,1.0,1011.1568671576124,40.3,1.144,0.0,2.1,4492.418100235422,8.32,1.002,0.0,1.91,4385.255807817828
1731071563.05,19.8,0.685,0.0,1.75,5054.764639674137,19.8,0.649,0.0,1.54,1011.200312747184,39.7,1.124,0.0,1.8,4492.389610777782,7.68,0.771,0.0,1.97,4385.208824275077
1731071563.55,20.5,0.79,0.0,1.83,5054.981923805465,19.8,0.6,0.0,5.14,1011.2437589424228,39.7,0.792,0.0,1.99,4492.621162578599,8.32,0.736,0.0,1.63,4385.161840799037
1731071564.05,19.8,1.141,0.0,10.5,5055.199210960929,20.5,0.796,0.0,0.928,1011.2872057432548,40.3,0.911,0.0,3.62,4492.465232908212,7.68,0.707,0.0,3.18,4385.114857389713
1731071564.55,19.8,1.049,0.0,1.98,5055.416501140138,19.8,0.791,0.0,0.837,1011.3306531496012,40.3,0.862,0.0,7.87,4492.523300954426,7.68,1.057,0.0,1.97,4385.067874047105
1731071565.05,19.8,0.861,0.0,1.67,5055.633794342703,19.8,0.675,0.0,0.99,1011.374101161384,39.7,0.895,0.0,1.87,4492.425640140781,8.32,0.943,0.0,1.99,4385.020890771217
1731071565.55,20.5,0.97,0.0,2.49,5055.851090568234,19.8,0.808,0.0,0.972,1011.4175497785288,40.3,0.904,0.0,3.4,4492.310431695242,8.32,0.795,0.0,1.5,4384.973907562052
1731071566.05,19.8,0.886,0.0,2.5,5056.068389816341,20.5,0.702,0.0,2.16,1011.4609990009508,39.7,1.034,0.0,1.57,4492.824549225528,7.68,0.764,0.0,1.65,4384.926924419608
1731071566.55,19.8,0.668,0.0,2.05,5056.2856920866325,19.8,0.799,0.0,0.832,1011.5044488285754,40.3,1.076,0.0,1.68,4492.551322257057,8.32,0.716,0.0,3.94,4384.879941343891
1731071567.05,19.8,0.462,0.0,3.38,5056.502997378722,19.8,0.839,0.0,0.979,1011.5478992613243,39.7,1.414,0.0,3.59,4492.447863993023,7.68,0.856,0.0,1.73,4384.8329583349005
1731071567.55,20.5,0.56,0.0,1.76,5056.720305692218,20.5,0.822,0.0,0.668,1011.5913502991204,40.3,1.178,0.0,1.87,4492.671035230129,8.32,0.972,0.0,1.45,4384.7859753926405
1731071568.05,19.9,0.446,0.0,1.76,5056.937617026732,19.9,1.004,0.0,1.09,1011.634801941888,39.6,1.052,0.0,1.61,4493.169370131815,7.68,0.873,0.0,2.6,4384.738992517115
1731071568.55,19.8,0.627,0.0,10.2,5057.154931381873,19.8,1.112,0.0,0.883,1011.6782541895428,40.3,1.052,0.0,3.17,4493.029803840204,7.68,0.793,0.0,1.93,4384.692009708322
1731071569.05,19.8,0.953,0.0,1.44,5057.372248757253,19.8,1.036,0.0,0.786,1011.7217070420106,39.0,0.929,0.016,4.19,4493.035035580816,8.32,0.886,0.0,2.19,4384.6450269662655
1731071569.55,20.5,0.486,0.0,1.7,5057.589569152483,20.5,0.902,0.0,1.92,1011.7651604992132,40.4,1.009,0.0,2.06,4492.72277438288,8.32,0.878,0.0,2.97,4384.598044290947
1731071570.05,19.8,0.583,0.0,2.99,5057.806892567172,19.2,0.508,0.0,1.15,1011.8086145610728,39.7,1.253,0.0,1.79,4493.046696088934,7.68,0.974,0.0,2.57,4384.551061682369
1731071570.55,19.8,0.647,0.0,1.4,5058.024219000934,20.5,0.469,0.0,2.2,1011.8520692275144,39.7,1.215,0.016,1.66,4493.342492571758,8.32,0.904,0.0,4.35,4384.504079140536
1731071571.05,19.8,0.495,0.0,1.77,5058.241548453375,19.8,0.596,0.0,2.25,1011.895524498454,39.7,1.327,0.0,2.36,4493.098054143307,7.68,0.477,0.0,4.79,4384.457096665447
1731071571.55,20.5,0.786,0.0,1.67,5058.45888092411,19.8,0.525,0.0,0.784,1011.9389803738168,40.3,1.42,0.0,1.95,4493.280995704322,8.32,0.823,0.0,1.9,4384.410114257105
1731071572.05,19.8,0.5,0.0,1.58,5058.6762164127485,20.5,0.587,0.0,0.833,1011.982436853525,39.0,0.865,0.0,2.34,4493.016584494352,7.68,0.597,0.0,4.0,4384.363131915512
1731071572.55,19.8,0.507,0.0,2.11,5058.893554918901,19.8,0.478,0.0,0.882,1012.0258939375008,41.0,0.762,0.0,1.67,4493.678925907963,8.29,0.929,0.0,2.17,4384.316149640671
1731071573.05,19.8,1.002,0.0,3.05,5059.110896442181,19.8,0.55,0.0,0.731,1012.0693516256692,39.7,0.773,0.0,1.42,4493.080418984959,7.71,0.993,0.0,1.9,4384.269167432584
1731071573.55,20.5,0.583,0.0,2.34,5059.328240982196,20.5,0.597,0.0,0.769,1012.1128099179464,39.7,0.784,0.016,3.25,4493.770959945097,8.32,0.562,0.0,2.09,4384.222185291253
1731071574.05,19.8,0.611,0.0,1.64,5059.54558853856,19.8,0.553,0.0,2.82,1012.1562688142576,39.7,0.78,0.0,1.47,4493.496340280568,7.68,0.805,0.0,1.52,4384.175203216678
1731071574.55,19.8,0.59,0.0,1.44,5059.762939110883,19.8,0.493,0.0,0.742,1012.1997283145251,40.3,0.988,0.0,1.85,4493.229293219612,8.32,0.44,0.0,2.42,4384.1282212088645
1731071575.05,19.8,0.833,0.0,3.31,5059.980292698777,19.8,0.627,0.0,0.857,1012.2431884186713,39.7,0.985,0.0,2.64,4493.56917758552,7.68,1.057,0.0,2.2,4384.081239267812
1731071575.55,20.5,0.615,0.0,2.25,5060.197649301854,19.8,0.498,0.0,0.839,1012.2866491266208,40.3,0.988,0.0,1.45,4493.634549827584,8.32,1.019,0.0,2.09,4384.034257393526
1731071576.05,19.8,0.527,0.0,1.77,5060.415008919723,20.5,0.512,0.0,0.671,1012.3301104382904,39.7,0.96,0.0,2.11,4493.690043919494,7.68,0.609,0.0,8.87,4383.987275586004
1731071576.55,19.8,0.579,0.0,2.46,5060.632371551998,19.8,0.573,0.0,1.2,1012.373572353605,39.7,0.562,0.0,1.66,4493.779481858822,8.32,0.87,0.0,1.58,4383.940293845252
1731071577.05,18.6,9.059,0.065,4.21,5060.84973719829,18.6,9.237,0.065,0.752,1012.4170348724872,37.8,4.302,0.063,1.58,4494.107374631542,7.68,11.733,0.0,1.74,4383.893312171272
1731071577.55,19.9,1.822,0.031,2.85,5061.06710585821,20.5,1.678,0.0,100.0,1012.4604979948588,40.3,0.657,0.0,2.6,4494.175356042048,8.32,6.195,0.0,1.86,4383.846330564062
1731071578.05,19.8,0.813,0.0,1.57,5061.284477531371,19.7,0.866,0.0,0.807,1012.5039617206456,39.7,0.54,0.0,2.16,4494.146842859248,7.68,2.963,0.0,2.99,4383.79934902363
1731071578.55,19.8,0.792,0.0,1.63,5061.501852217383,20.0,0.794,0.0,0.901,1012.5474260497635,40.3,0.781,0.0,9.59,4493.918285231413,8.32,2.001,0.0,1.38,4383.752367549973
1731071579.05,19.8,0.601,0.0,2.2,5061.71922991586,19.8,1.034,0.0,0.76,1012.590890982138,39.7,0.977,0.0,2.37,4493.756222525758,7.68,1.581,0.0,1.86,4383.705386143098
1731071579.55,19.9,0.628,0.0,2.01,5061.936610626412,20.5,0.741,0.0,0.798,1012.6343565176912,40.3,0.587,0.0,1.83,4494.455396313237,8.32,0.795,0.0,3.08,4383.658404803002
1731071580.05,20.5,0.579,0.0,2.26,5062.1539943486505,19.8,0.787,0.0,0.85,1012.6778226563458,39.1,1.244,0.016,2.61,4493.920986833517,7.68,1.439,0.0,1.63,4383.61142352969
1731071580.55,19.8,0.68,0.0,1.81,5062.37138108219,19.8,0.81,0.0,0.848,1012.7212893980272,39.7,0.761,0.0,2.46,4494.157879133429,8.32,0.961,0.0,2.08,4383.564442323166
1731071581.05,19.8,0.598,0.0,1.58,5062.588770826641,19.8,0.772,0.0,1.8,1012.7647567426512,40.3,0.908,0.0,3.35,4494.248251223908,7.68,0.826,0.0,1.51,4383.517461183427
1731071581.55,20.5,0.704,0.0,2.51,5062.806163581616,19.8,0.743,0.0,8.41,1012.8082246901434,40.3,1.234,0.0,5.22,4494.05098261194,7.68,0.762,0.0,1.53,4383.47048011048
1731071582.05,19.8,0.71,0.0,2.05,5063.023559346727,20.5,0.823,0.0,1.19,1012.8516932404264,39.7,1.074,0.0,2.47,4494.577680654244,8.32,0.893,0.0,2.72,4383.423499104324
1731071582.55,19.8,0.948,0.0,9.52,5063.240958121586,19.8,0.672,0.0,0.969,1012.8951623934224,40.3,0.803,0.0,1.68,4494.174548839738,8.32,1.439,0.0,2.23,4383.376518164963
1731071583.05,19.8,0.962,0.0,3.34,5063.458359905807,19.9,0.528,0.0,0.802,1012.938632149057,39.1,1.243,0.016,5.28,4494.212689059073,7.67,1.075,0.0,1.86,4383.329537292399
1731071583.55,20.5,0.672,0.0,2.46,5063.675764699,20.5,0.695,0.0,0.705,1012.9821025072464,40.3,1.145,0.0,1.6,4494.721033118951,8.33,0.77,0.0,1.72,4383.282556486634
1731071584.05,19.8,1.069,0.0,1.62,5063.893172500779,19.8,0.806,0.0,0.71,1013.025573467916,39.7,1.381,0.0,2.4,4494.62337491963,7.68,0.606,0.0,2.17,4383.235575747669
1731071584.55,19.8,1.136,0.0,3.65,5064.110583310756,19.8,0.84,0.0,1.47,1013.0690450309884,40.3,1.484,0.0,1.73,4494.690925255403,8.32,0.592,0.0,2.49,4383.188595075507
1731071585.05,19.8,1.029,0.0,2.07,5064.327997128543,19.8,0.676,0.0,1.02,1013.112517196386,39.7,0.889,0.0,1.46,4494.755148750492,7.68,1.055,0.0,1.59,4383.141614470151
1731071585.55,20.5,0.807,0.0,1.75,5064.545413953754,20.5,0.694,0.0,1.34,1013.1559899640343,40.4,0.988,0.0,1.62,4494.597049281757,7.68,0.977,0.0,10.0,4383.094633931602
1731071586.05,19.8,1.144,0.0,1.75,5064.762833786001,19.8,0.813,0.0,1.05,1013.1994633338498,39.7,0.909,0.0,1.89,4494.5411386072665,8.31,0.918,0.0,3.26,4383.047653459862
1731071586.55,19.8,1.277,0.0,1.72,5064.980256624896,19.8,0.639,0.0,0.808,1013.242937305758,40.3,1.027,0.0,1.58,4495.13596100745,8.33,0.837,0.0,1.72,4383.000673054933
1731071587.05,19.8,1.05,0.0,3.2,5065.197682470053,19.8,1.0,0.0,0.74,1013.2864118796812,39.7,0.931,0.0,2.22,4494.7503881148505,7.68,0.843,0.0,1.8,4382.953692716819
1731071587.55,20.5,1.227,0.0,1.84,5065.415111321085,20.5,0.78,0.0,0.92,1013.329887055542,40.3,1.17,0.0,1.62,4495.238546393074,8.32,0.911,0.0,3.01,4382.90671244552
1731071588.05,19.2,0.65,0.0,1.51,5065.632543177604,19.8,0.846,0.0,0.857,1013.3733628332662,39.7,1.176,0.0,9.01,4494.600513997871,7.68,0.982,0.0,1.53,4382.859732241041
1731071588.55,20.5,0.405,0.0,1.78,5065.849978039223,19.8,0.782,0.0,0.742,1013.41683921277,40.3,1.184,0.0,2.77,4494.702111238667,8.32,0.998,0.0,1.77,4382.812752103379
1731071589.05,19.8,0.391,0.0,1.42,5066.067415905556,19.8,0.908,0.0,0.926,1013.460316193979,39.1,0.818,0.0,1.89,4494.967290265331,7.68,0.735,0.0,1.95,4382.7657720325415
1731071589.55,20.5,0.576,0.0,1.63,5066.284856776216,20.5,1.041,0.0,0.758,1013.503793776816,40.9,0.952,0.0,1.61,4495.127205357905,8.32,0.732,0.0,1.57,4382.718792028528
1731071590.05,19.9,0.673,0.0,1.94,5066.502300650815,19.8,0.936,0.0,1.48,1013.5472719612034,39.7,0.862,0.0,2.23,4494.751202779945,7.68,0.807,0.0,4.31,4382.67181209134
1731071590.55,19.8,0.402,0.0,1.87,5066.719747528968,19.9,0.989,0.0,0.869,1013.5907507470667,40.3,0.894,0.0,1.91,4495.373011928313,8.32,1.031,0.0,1.71,4382.624832220984
1731071591.05,19.8,0.898,0.0,1.6,5066.937197410286,19.8,0.802,0.0,1.84,1013.6342301343228,39.7,1.066,0.0,1.9,4495.288690483844,7.68,0.961,0.0,2.58,4382.577852417456
1731071591.55,20.5,0.548,0.0,2.21,5067.154650294384,19.8,0.444,0.0,0.812,1013.677710122897,40.3,1.07,0.0,3.9,4494.955955710374,8.32,0.456,0.0,2.22,4382.530872680762
1731071592.05,19.8,0.526,0.0,9.23,5067.372106180876,20.5,0.403,0.0,0.998,1013.721190712712,39.7,1.184,0.0,3.43,4495.6728566404345,7.68,0.706,0.0,2.46,4382.483893010903
1731071592.55,19.8,0.532,0.0,2.49,5067.589565069373,19.8,0.502,0.0,2.74,1013.7646719036906,40.3,1.218,0.0,11.0,4495.713185518053,8.32,0.652,0.0,2.03,4382.436913407882
1731071593.05,19.8,0.626,0.0,1.72,5067.807026959492,19.9,0.401,0.0,1.22,1013.8081536957584,39.7,1.336,0.0,1.9,4495.571399735192,7.68,1.042,0.0,1.76,4382.3899338717
1731071593.55,20.5,0.42,0.0,1.5,5068.024491850843,20.5,0.597,0.0,0.798,1013.851636088832,39.7,0.664,0.0,3.37,4495.4511182638,8.32,0.938,0.0,1.88,4382.34295440236
1731071594.05,19.8,0.566,0.0,3.25,5068.241959743043,19.8,0.711,0.0,0.784,1013.8951190828368,40.4,0.747,0.0,5.55,4495.609611016063,7.68,0.535,0.0,2.45,4382.295974999864
1731071594.55,19.8,0.675,0.0,1.89,5068.459430635704,19.9,0.54,0.0,0.936,1013.938602677696,40.2,0.709,0.0,4.25,4495.595787594988,8.32,0.736,0.0,1.9,4382.248995664212
1731071595.05,19.9,0.528,0.0,1.89,5068.676904528439,19.8,0.459,0.0,0.71,1013.982086873332,39.7,0.778,0.0,3.45,4495.329873969778,7.68,0.46,0.0,1.77,4382.202016395409
1731071595.55,20.5,0.649,0.0,1.9,5068.894381420864,19.8,0.476,0.0,0.765,1014.0255716696709,39.7,0.79,0.016,5.57,4495.473948174869,8.32,1.071,0.0,2.72,4382.155037193459
1731071596.05,19.8,0.59,0.0,1.67,5069.111861312591,20.5,0.733,0.0,0.867,1014.0690570666286,39.7,1.038,0.0,2.0,4495.711925523938,7.68,1.289,0.0,1.76,4382.108058058359
1731071596.55,19.8,0.588,0.0,7.64,5069.3293442032345,19.8,0.852,0.0,0.745,1014.1125430641316,40.3,1.262,0.0,3.51,4495.88999251731,8.32,0.712,0.0,1.74,4382.061078990114
1731071597.05,19.2,0.682,0.032,1.88,5069.546830092409,19.8,0.683,0.0,0.713,1014.1560296621022,39.1,1.055,0.016,7.54,4495.632822614693,7.68,1.149,0.0,3.94,4382.014099988725
1731071597.55,19.8,0.597,0.0,1.3,5069.764318979729,20.5,0.698,0.0,0.731,1014.1995168604634,39.6,0.818,0.0,1.52,4496.109759584664,8.32,0.691,0.0,1.87,4381.967121054196
1731071598.05,20.5,0.64,0.0,2.67,5069.981810864809,19.8,0.56,0.0,0.741,1014.2430046591412,40.3,0.516,0.0,2.57,4496.171136753546,7.68,1.306,0.0,2.03,4381.920142186528
1731071598.55,19.9,0.655,0.0,1.7,5070.19930574726,19.8,0.665,0.0,0.751,1014.2864930580516,40.3,0.751,0.0,1.9,4495.613554495308,7.68,0.895,0.0,2.7,4381.873163385723
1731071599.05,19.8,0.706,0.0,1.8,5070.4168036267,19.8,0.848,0.0,0.822,1014.3299820571212,39.7,0.695,0.0,1.66,4495.840299338352,8.32,1.06,0.0,1.66,4381.826184651783
1731071599.55,20.5,1.048,0.0,2.47,5070.6343045027415,20.5,0.683,0.0,0.867,1014.3734716562724,40.3,0.791,0.0,2.2,4496.374507760157,8.32,1.541,0.0,11.1,4381.779205984711
1731071600.05,19.8,0.766,0.0,2.06,5070.851808374999,19.8,1.008,0.0,0.818,1014.4169618554282,39.7,0.816,0.0,2.23,4495.809667325727,7.68,0.856,0.0,2.38,4381.732227384507
1731071600.55,19.8,0.799,0.0,2.02,5071.069315243089,19.8,0.811,0.0,0.831,1014.4604526545146,40.4,1.045,0.0,4.16,4496.19644555072,7.68,1.612,0.0,2.27,4381.685248851178
1731071601.05,19.9,0.797,0.0,5.16,5071.286825106622,19.8,0.704,0.0,0.821,1014.503944053448,39.6,0.816,0.0,2.07,4496.165465188015,8.32,1.407,0.0,4.16,4381.63827038472
1731071601.55,20.5,0.754,0.0,1.47,5071.504337965215,20.5,0.951,0.0,0.945,1014.5474360521542,40.3,0.982,0.0,1.45,4496.199257344824,8.32,1.049,0.0,3.77,4381.591291985139
1731071602.05,19.9,0.582,0.0,2.82,5071.721853818484,19.9,0.722,0.0,0.893,1014.5909286505564,39.7,0.63,0.0,10.7,4496.094807400858,7.68,1.211,0.0,2.92,4381.544313652436
1731071602.55,19.8,0.693,0.0,1.61,5071.939372666041,19.8,0.934,0.0,0.703,1014.6344218485776,40.3,0.808,0.0,1.81,4496.080552708928,8.32,1.116,0.0,2.39,4381.4973353866135
1731071603.05,19.8,0.682,0.0,1.61,5072.156894507503,19.8,0.923,0.0,0.665,1014.6779156461436,39.7,1.075,0.0,1.81,4496.168080946404,7.68,1.847,0.0,2.41,4381.450357187676
1731071603.55,20.5,0.645,0.0,4.95,5072.374419342484,20.5,1.026,0.0,0.852,1014.7214100431712,40.3,0.791,0.0,3.41,4496.6177397226165,8.32,1.111,0.0,3.86,4381.403379055619
1731071604.05,19.8,0.763,0.0,2.08,5072.591947170598,19.8,0.664,0.0,0.912,1014.764905039586,39.7,0.963,0.0,1.64,4496.757173119258,7.68,0.934,0.0,5.075,4381.356400990451
1731071604.55,19.8,0.895,0.0,2.76,5072.809477991461,19.9,0.64,0.0,0.791,1014.8084006353114,40.3,1.002,0.0,1.75,4496.09847746175,8.32,0.801,0.0,6.29,4381.309422992172
1731071605.05,19.8,0.725,0.0,1.81,5073.027011804687,19.8,0.666,0.0,0.769,1014.8518968302702,39.7,1.101,0.0,3.46,4496.931878954477,7.68,0.816,0.0,1.84,4381.262445060784
1731071605.55,20.5,1.013,0.0,1.67,5073.244548609894,20.5,0.601,0.0,0.81,1014.8953936243886,40.3,1.301,0.0,1.8,4496.26615206241,8.32,1.654,0.0,3.09,4381.21546719629
1731071606.05,19.8,0.862,0.0,8.335,5073.462088406693,19.8,0.762,0.0,0.807,1014.938891017583,39.6,0.998,0.0,2.39,4496.374146592434,7.68,1.002,0.0,2.0,4381.16848939869
1731071606.55,19.8,1.022,0.0,15.0,5073.679631194701,19.8,0.731,0.0,1.6,1014.9823890097798,40.3,1.065,0.0,6.81,4496.5169500203065,8.32,0.932,0.0,2.22,4381.121511667989
1731071607.05,19.8,0.977,0.0,1.41,5073.897176973534,19.8,0.856,0.0,0.704,1015.025887600902,39.7,0.896,0.0,1.78,4496.872359797603,7.68,0.751,0.0,2.15,4381.074534004186
1731071607.55,20.5,1.016,0.0,2.56,5074.114725742807,20.5,1.004,0.0,0.806,1015.0693867908724,40.3,0.972,0.0,1.79,4496.958463959665,8.32,1.028,0.0,1.87,4381.027556407285
1731071608.05,19.8,1.012,0.0,2.4,5074.332277502135,19.8,0.716,0.0,0.781,1015.1128865796172,39.7,0.87,0.0,1.75,4496.881987791466,7.68,1.014,0.0,2.24,4380.980578877291
1731071608.55,19.8,1.062,0.0,1.7,5074.549832251133,19.8,0.666,0.0,0.797,1015.1563869670532,39.7,0.985,0.0,1.62,4496.970759014384,8.32,1.046,0.0,1.7,4380.933601414202
1731071609.05,19.8,0.833,0.0,2.19,5074.767389989417,19.8,1.078,0.0,0.79,1015.1998879531066,40.3,1.042,0.0,2.25,4496.9117100433705,7.67,1.237,0.0,2.14,4380.88662401802
1731071609.55,19.8,0.498,0.0,2.09,5074.984950716603,20.5,0.862,0.0,0.899,1015.2433895377004,40.3,1.133,0.0,1.82,4496.974010336601,8.33,1.007,0.0,7.44,4380.839646688748
1731071610.05,20.5,0.462,0.0,2.12,5075.202514432305,19.8,1.218,0.0,0.845,1015.2868917207576,39.7,1.174,0.0,1.51,4497.254540273717,7.68,0.882,0.0,2.28,4380.792669426391
1731071610.55,19.8,0.452,0.0,4.245,5075.420081136143,19.9,0.965,0.0,0.76,1015.3303945022049,39.7,0.772,0.0,2.34,4497.373657549317,8.32,0.921,0.0,1.95,4380.745692230948
1731071611.05,19.8,0.508,0.0,6.37,5075.637650827726,19.8,1.311,0.0,0.668,1015.3738978819582,40.3,0.747,0.0,1.69,4497.497626068974,7.68,1.059,0.0,1.64,4380.698715102421
1731071611.55,20.5,0.959,0.0,2.71,5075.855223506675,19.8,1.165,0.0,0.9,1015.4174018599444,40.3,0.928,0.0,9.14,4497.054290973631,8.32,1.042,0.0,1.75,4380.651738040813
1731071612.05,19.8,0.435,0.0,2.315,5076.072799172604,20.5,1.044,0.0,0.833,1015.4609064360868,39.7,1.196,0.0,2.28,4497.400574086933,7.68,0.712,0.0,3.22,4380.604761046127
1731071612.55,19.2,0.799,0.032,1.92,5076.290377825129,19.9,1.108,0.0,0.762,1015.5044116103078,40.3,0.954,0.0,2.11,4497.473934203009,8.32,1.17,0.0,2.1,4380.557784118364
1731071613.05,19.8,0.75,0.0,1.74,5076.507959463868,19.8,0.74,0.0,0.785,1015.5479173825344,39.7,1.139,0.0,2.4,4496.996707685112,7.68,0.961,0.0,1.74,4380.510807257529
1731071613.55,19.8,0.496,0.0,3.41,5076.725544088434,20.5,0.397,0.0,0.828,1015.5914237526828,40.3,1.125,0.0,1.63,4496.928640134523,8.32,1.094,0.0,2.39,4380.463830463618
1731071614.05,20.5,0.628,0.0,1.83,5076.943131698444,19.8,0.728,0.0,0.897,1015.6349307206798,39.7,1.459,0.0,1.61,4497.724590329844,7.68,1.158,0.0,8.96,4380.41685373664
1731071614.55,19.9,0.707,0.0,1.95,5077.1607222935145,19.9,0.701,0.0,0.803,1015.6784382864485,40.3,1.473,0.0,3.42,4497.8837720704005,8.32,1.344,0.0,2.06,4380.369877076592
1731071615.05,19.8,0.655,0.0,2.06,5077.378315873261,19.8,0.55,0.0,0.809,1015.7219464499118,39.7,0.588,0.0,1.98,4497.839589908813,7.68,1.22,0.0,5.42,4380.322900483478
1731071615.55,20.5,0.612,0.0,5.19,5077.595912437303,20.5,0.758,0.0,0.809,1015.7654552109964,40.3,0.724,0.0,2.44,4497.8625918996095,7.68,0.73,0.0,1.94,4380.275923957303
1731071616.05,19.8,0.547,0.0,2.35,5077.813511985252,19.8,0.636,0.0,0.81,1015.808964569619,39.7,0.92,0.0,5.775,4497.684082624223,8.32,1.262,0.0,1.74,4380.228947498064
