['time', 'x', 'y', 'z']
['1731070622.47', '7069.4', '10354.1', '0.0']
['1731070622.97', '7069.5', '10354.25', '0.0']
['1731070623.47', '7069.6', '10354.4', '0.0']
['1731070623.97', '7069.7', '10354.55', '0.0']
['1731070624.47', '7069.8', '10354.7', '0.0']
['1731070624.97', '7069.9', '10354.85', '0.0']
['1731070625.47', '7070.0', '10355.0', '0.0']
['1731070625.97', '7070.1', '10355.15', '0.0']
['1731070626.48', '7070.2', '10355.3', '0.0']
['1731070626.98', '7070.3', '10355.45', '0.0']
['1731070627.48', '7070.4', '10355.6', '0.0']
['1731070627.98', '7070.5', '10355.75', '0.0']
['1731070628.48', '7070.6', '10355.9', '0.0']
['1731070628.98', '7070.7', '10356.05', '0.0']
['1731070629.48', '7070.8', '10356.2', '0.0']
['1731070629.98', '7070.9', '10356.35', '0.0']
['1731070630.48', '7071.0', '10356.5', '0.0']
['1731070630.98', '7071.1', '10356.65', '0.0']
['1731070631.48', '7071.2', '10356.8', '0.0']
['1731070631.98', '7071.3', '10356.95', '0.0']
['1731070632.48', '7071.4', '10357.1', '0.0']
['1731070632.98', '7071.5', '10357.25', '0.0']
['1731070633.48', '7071.6', '10357.4', '0.0']
['1731070633.99', '7071.7', '10357.55', '0.0']
['1731070634.48', '7071.8', '10357.7', '0.0']
['1731070634.98', '7071.9', '10357.85', '0.0']
['1731070635.48', '7072.0', '10358.0', '0.0']
['1731070635.99', '7072.1', '10358.15', '0.0']
['1731070636.49', '7072.2', '10358.3', '0.0']
['1731070636.99', '7072.3', '10358.45', '0.0']
['1731070637.49', '7072.4', '10358.6', '0.0']
['1731070637.99', '7072.5', '10358.75', '0.0']
['1731070638.49', '7072.6', '10358.9', '0.0']
['1731070638.99', '7072.7', '10359.05', '0.0']
['1731070639.49', '7072.8', '10359.2', '0.0']
['1731070639.99', '7072.9', '10359.35', '0.0']
['1731070640.49', '7073.0', '10359.5', '0.0']
['1731070640.99', '7073.1', '10359.65', '0.0']
['1731070641.49', '7073.2', '10359.8', '0.0']
['1731070641.99', '7073.3', '10359.95', '0.0']
['1731070642.49', '7073.4', '10360.1', '0.0']
['1731070642.99', '7073.5', '10360.25', '0.0']
['1731070643.49', '7073.6', '10360.4', '0.0']
['1731070643.99', '7073.7', '10360.55', '0.0']
['1731070644.49', '7073.8', '10360.7', '0.0']
['1731070644.99', '7073.9', '10360.85', '0.0']
['1731070645.49', '7074.0', '10361.0', '0.0']
['1731070645.99', '7074.1', '10361.15', '0.0']
['1731070646.49', '7074.2', '10361.3', '0.0']
['1731070647.0', '7074.3', '10361.45', '0.0']
['1731070647.49', '7074.4', '10361.6', '0.0']
['1731070648.0', '7074.5', '10361.75', '0.0']
['1731070648.5', '7074.6', '10361.9', '0.0']
['1731070649.0', '7074.7', '10362.05', '0.0']
['1731070649.5', '7074.8', '10362.2', '0.0']
['1731070650.0', '7074.9', '10362.35', '0.0']
['1731070650.5', '7075.0', '10362.5', '0.0']
['1731070651.0', '7075.1', '10362.65', '0.0']
['1731070651.5', '7075.2', '10362.8', '0.0']
['1731070652.0', '7075.3', '10362.95', '0.0']
['1731070652.5', '7075.4', '10363.1', '0.0']
['1731070653.0', '7075.5', '10363.25', '0.0']
['1731070653.5', '7075.6', '10363.4', '0.0']
['1731070654.0', '7075.7', '10363.55', '0.0']
['1731070654.5', '7075.8', '10363.7', '0.0']
['1731070655.0', '7075.9', '10363.85', '0.0']
['1731070655.5', '7076.0', '10364.0', '0.0']
['1731070656.0', '7076.1', '10364.15', '0.0']
['1731070656.5', '7076.2', '10364.3', '0.0']
['1731070657.0', '7076.3', '10364.45', '0.0']
['1731070657.5', '7076.4', '10364.6', '0.0']
['1731070658.01', '7076.5', '10364.75', '0.0']
['1731070658.51', '7076.6', '10364.9', '0.0']
['1731070659.01', '7076.7', '10365.05', '0.0']
['1731070659.51', '7076.8', '10365.2', '0.0']
['1731070660.01', '7076.9', '10365.35', '0.0']
['1731070660.51', '7077.0', '10365.5', '0.0']
['1731070661.01', '7077.1', '10365.65', '0.0']
['1731070661.51', '7077.2', '10365.8', '0.0']
['1731070662.01', '7077.3', '10365.95', '0.0']
['1731070662.51', '7077.4', '10366.1', '0.0']
['1731070663.01', '7077.5', '10366.25', '0.0']
['1731070663.51', '7077.6', '10366.4', '0.0']
['1731070664.01', '7077.7', '10366.55', '0.0']
['1731070664.51', '7077.8', '10366.7', '0.0']
['1731070665.01', '7077.9', '10366.85', '0.0']
['1731070665.51', '7078.0', '10367.0', '0.0']
['1731070666.01', '7078.1', '10367.15', '0.0']
['1731070666.51', '7078.2', '10367.3', '0.0']
['1731070667.01', '7078.3', '10367.45', '0.0']
['1731070667.51', '7078.4', '10367.6', '0.0']
['1731070668.02', '7078.5', '10367.75', '0.0']
['1731070668.52', '7078.6', '10367.9', '0.0']
['1731070669.02', '7078.7', '10368.05', '0.0']
['1731070669.52', '7078.8', '10368.2', '0.0']
['1731070670.02', '7078.9', '10368.35', '0.0']
['1731070670.52', '7079.0', '10368.5', '0.0']
['1731070671.02', '7079.1', '10368.65', '0.0']
['1731070671.52', '7079.2', '10368.8', '0.0']
['1731070672.02', '7079.3', '10368.95', '0.0']
['1731070672.52', '7079.4', '10369.1', '0.0']
['1731070673.02', '7079.5', '10369.25', '0.0']
['1731070673.52', '7079.6', '10369.4', '0.0']
['1731070674.02', '7079.7', '10369.55', '0.0']
['1731070674.52', '7079.8', '10369.7', '0.0']
['1731070675.02', '7079.9', '10369.85', '0.0']
['1731070675.55', '7080.0', '10370.0', '0.0']
['1731070676.03', '7080.1', '10370.15', '0.0']
['1731070676.53', '7080.2', '10370.3', '0.0']
['1731070677.03', '7080.3', '10370.45', '0.0']
['1731070677.53', '7080.4', '10370.6', '0.0']
['1731070678.03', '7080.5', '10370.75', '0.0']
['1731070678.53', '7080.6', '10370.9', '0.0']
['1731070679.03', '7080.7', '10371.05', '0.0']
['1731070679.54', '7080.8', '10371.2', '0.0']
['1731070680.04', '7080.9', '10371.35', '0.0']
['1731070680.54', '7081.0', '10371.5', '0.0']
['1731070681.04', '7081.1', '10371.65', '0.0']
['1731070681.54', '7081.2', '10371.8', '0.0']
['1731070682.04', '7081.3', '10371.95', '0.0']
['1731070682.54', '7081.4', '10372.1', '0.0']
['1731070683.04', '7081.5', '10372.25', '0.0']
['1731070683.54', '7081.6', '10372.4', '0.0']
['1731070684.04', '7081.7', '10372.55', '0.0']
['1731070684.54', '7081.8', '10372.7', '0.0']
['1731070685.04', '7081.9', '10372.85', '0.0']
['1731070685.54', '7082.0', '10373.0', '0.0']
['1731070686.04', '7082.1', '10373.15', '0.0']
['1731070686.54', '7082.2', '10373.3', '0.0']
['1731070687.04', '7082.3', '10373.45', '0.0']
['1731070687.55', '7082.4', '10373.6', '0.0']
['1731070688.05', '7082.5', '10373.75', '0.0']
['1731070688.55', '7082.6', '10373.9', '0.0']
['1731070689.05', '7082.7', '10374.05', '0.0']
['1731070689.55', '7082.8', '10374.2', '0.0']
['1731070690.05', '7082.9', '10374.35', '0.0']
['1731070690.55', '7083.0', '10374.5', '0.0']
['1731070691.05', '7083.1', '10374.65', '0.0']
['1731070691.55', '7083.2', '10374.8', '0.0']
['1731070692.05', '7083.3', '10374.95', '0.0']
['1731070692.55', '7083.4', '10375.1', '0.0']
['1731070693.05', '7083.5', '10375.25', '0.0']
['1731070693.55', '7083.6', '10375.4', '0.0']
['1731070694.05', '7083.7', '10375.55', '0.0']
['1731070694.55', '7083.8', '10375.7', '0.0']
['1731070695.05', '7083.9', '10375.85', '0.0']
['1731070695.55', '7084.0', '10376.0', '0.0']
['1731070696.06', '7084.1', '10376.15', '0.0']
['1731070696.56', '7084.2', '10376.3', '0.0']
['1731070697.06', '7084.3', '10376.45', '0.0']
['1731070697.56', '7084.4', '10376.6', '0.0']
['1731070698.06', '7084.5', '10376.75', '0.0']
['1731070698.56', '7084.6', '10376.9', '0.0']
['1731070699.06', '7084.7', '10377.05', '0.0']
['1731070699.56', '7084.8', '10377.2', '0.0']
['1731070700.06', '7084.9', '10377.35', '0.0']
['1731070700.56', '7085.0', '10377.5', '0.0']
['1731070701.06', '7085.1', '10377.65', '0.0']
['1731070701.56', '7085.2', '10377.8', '0.0']
['1731070702.06', '7085.3', '10377.95', '0.0']
['1731070702.56', '7085.4', '10378.1', '0.0']
['1731070703.06', '7085.5', '10378.25', '0.0']
['1731070703.56', '7085.6', '10378.4', '0.0']
['1731070704.06', '7085.7', '10378.55', '0.0']
['1731070704.56', '7085.8', '10378.7', '0.0']
['1731070705.07', '7085.9', '10378.85', '0.0']
['1731070705.57', '7086.0', '10379.0', '0.0']
['1731070706.07', '7086.1', '10379.15', '0.0']
['1731070706.57', '7086.2', '10379.3', '0.0']
['1731070707.07', '7086.3', '10379.45', '0.0']
['1731070707.57', '7086.4', '10379.6', '0.0']
['1731070708.07', '7086.5', '10379.75', '0.0']
['1731070708.57', '7086.6', '10379.9', '0.0']
['1731070709.07', '7086.7', '10380.05', '0.0']
['1731070709.57', '7086.8', '10380.2', '0.0']
['1731070710.07', '7086.9', '10380.35', '0.0']
['1731070710.57', '7087.0', '10380.5', '0.0']
['1731070711.07', '7087.1', '10380.65', '0.0']
['1731070711.57', '7087.2', '10380.8', '0.0']
['1731070712.07', '7087.3', '10380.95', '0.0']
['1731070712.57', '7087.4', '10381.1', '0.0']
['1731070713.07', '7087.5', '10381.25', '0.0']
['1731070713.57', '7087.6', '10381.4', '0.0']
['1731070714.07', '7087.7', '10381.55', '0.0']
['1731070714.57', '7087.8', '10381.7', '0.0']
['1731070715.07', '7087.9', '10381.85', '0.0']
['1731070715.58', '7088.0', '10382.0', '0.0']
['1731070716.07', '7088.1', '10382.15', '0.0']
['1731070716.57', '7088.2', '10382.3', '0.0']
['1731070717.08', '7088.3', '10382.45', '0.0']
['1731070717.58', '7088.4', '10382.6', '0.0']
['1731070718.08', '7088.5', '10382.75', '0.0']
['1731070718.58', '7088.6', '10382.9', '0.0']
['1731070719.08', '7088.7', '10383.05', '0.0']
['1731070719.58', '7088.8', '10383.2', '0.0']
['1731070720.08', '7088.9', '10383.35', '0.0']
['1731070720.58', '7089.0', '10383.5', '0.0']
['1731070721.08', '7089.1', '10383.65', '0.0']
['1731070721.58', '7089.2', '10383.8', '0.0']
['1731070722.08', '7089.3', '10383.95', '0.0']
['1731070722.58', '7089.4', '10384.1', '0.0']
['1731070723.08', '7089.5', '10384.25', '0.0']
['1731070723.58', '7089.6', '10384.4', '0.0']
['1731070724.08', '7089.7', '10384.55', '0.0']
['1731070724.59', '7089.8', '10384.7', '0.0']
['1731070725.09', '7089.9', '10384.85', '0.0']
['1731070725.59', '7090.0', '10385.0', '0.0']
['1731070726.09', '7090.1', '10385.15', '0.0']
['1731070726.59', '7090.2', '10385.3', '0.0']
['1731070727.09', '7090.3', '10385.45', '0.0']
['1731070727.59', '7090.4', '10385.6', '0.0']
['1731070728.09', '7090.5', '10385.75', '0.0']
['1731070728.59', '7090.6', '10385.9', '0.0']
['1731070729.09', '7090.7', '10386.05', '0.0']
['1731070729.59', '7090.8', '10386.2', '0.0']
['1731070730.09', '7090.9', '10386.35', '0.0']
['1731070730.59', '7091.0', '10386.5', '0.0']
['1731070731.09', '7091.1', '10386.65', '0.0']
['1731070731.59', '7091.2', '10386.8', '0.0']
['1731070732.09', '7091.3', '10386.95', '0.0']
['1731070732.59', '7091.4', '10387.1', '0.0']
['1731070733.09', '7091.5', '10387.25', '0.0']
['1731070733.59', '7091.6', '10387.4', '0.0']
['1731070734.09', '7091.7', '10387.55', '0.0']
['1731070734.59', '7091.8', '10387.7', '0.0']
['1731070735.09', '7091.9', '10387.85', '0.0']
['1731070735.59', '7092.0', '10388.0', '0.0']
['1731070736.09', '7092.1', '10388.15', '0.0']
['1731070736.6', '7092.2', '10388.3', '0.0']
['1731070737.1', '7092.3', '10388.45', '0.0']
['1731070737.6', '7092.4', '10388.6', '0.0']
['1731070738.1', '7092.5', '10388.75', '0.0']
['1731070738.6', '7092.6', '10388.9', '0.0']
['1731070739.1', '7092.7', '10389.05', '0.0']
['1731070739.6', '7092.8', '10389.2', '0.0']
['1731070740.1', '7092.9', '10389.35', '0.0']
['1731070740.6', '7093.0', '10389.5', '0.0']
['1731070741.1', '7093.1', '10389.65', '0.0']
['1731070741.6', '7093.2', '10389.8', '0.0']
['1731070742.1', '7093.3', '10389.95', '0.0']
['1731070742.6', '7093.4', '10390.1', '0.0']
['1731070743.1', '7093.5', '10390.25', '0.0']
['1731070743.6', '7093.6', '10390.4', '0.0']
['1731070744.1', '7093.7', '10390.55', '0.0']
['1731070744.61', '7093.8', '10390.7', '0.0']
['1731070745.1', '7093.9', '10390.85', '0.0']
['1731070745.61', '7094.0', '10391.0', '0.0']
['1731070746.11', '7094.1', '10391.15', '0.0']
['1731070746.61', '7094.2', '10391.3', '0.0']
['1731070747.11', '7094.3', '10391.45', '0.0']
['1731070747.61', '7094.4', '10391.6', '0.0']
['1731070748.11', '7094.5', '10391.75', '0.0']
['1731070748.61', '7094.6', '10391.9', '0.0']
['1731070749.11', '7094.7', '10392.05', '0.0']
['1731070749.61', '7094.8', '10392.2', '0.0']
['1731070750.11', '7094.9', '10392.35', '0.0']
['1731070750.61', '7095.0', '10392.5', '0.0']
['1731070751.11', '7095.1', '10392.65', '0.0']
['1731070751.61', '7095.2', '10392.8', '0.0']
['1731070752.11', '7095.3', '10392.95', '0.0']
['1731070752.61', '7095.4', '10393.1', '0.0']
['1731070753.11', '7095.5', '10393.25', '0.0']
['1731070753.61', '7095.6', '10393.4', '0.0']
['1731070754.11', '7095.7', '10393.55', '0.0']
['1731070754.61', '7095.8', '10393.7', '0.0']
['1731070755.11', '7095.9', '10393.85', '0.0']
['1731070755.61', '7096.0', '10394.0', '0.0']
['1731070756.11', '7096.1', '10394.15', '0.0']
['1731070756.62', '7096.2', '10394.3', '0.0']
['1731070757.12', '7096.3', '10394.45', '0.0']
['1731070757.62', '7096.4', '10394.6', '0.0']
['1731070758.12', '7096.5', '10394.75', '0.0']
['1731070758.62', '7096.6', '10394.9', '0.0']
['1731070759.12', '7096.7', '10395.05', '0.0']
['1731070759.62', '7096.8', '10395.2', '0.0']
['1731070760.12', '7096.9', '10395.35', '0.0']
['1731070760.62', '7097.0', '10395.5', '0.0']
['1731070761.12', '7097.1', '10395.65', '0.0']
['1731070761.62', '7097.2', '10395.8', '0.0']
['1731070762.12', '7097.3', '10395.95', '0.0']
['1731070762.62', '7097.4', '10396.1', '0.0']
['1731070763.12', '7097.5', '10396.25', '0.0']
['1731070763.62', '7097.6', '10396.4', '0.0']
['1731070764.12', '7097.7', '10396.55', '0.0']
['1731070764.62', '7097.8', '10396.7', '0.0']
['1731070765.12', '7097.9', '10396.85', '0.0']
['1731070765.62', '7098.0', '10397.0', '0.0']
['1731070766.12', '7098.1', '10397.15', '0.0']
['1731070766.62', '7098.2', '10397.3', '0.0']
['1731070767.13', '7098.3', '10397.45', '0.0']
['1731070767.63', '7098.4', '10397.6', '0.0']
['1731070768.13', '7098.5', '10397.75', '0.0']
['1731070768.63', '7098.6', '10397.9', '0.0']
['1731070769.13', '7098.7', '10398.05', '0.0']
['1731070769.63', '7098.8', '10398.2', '0.0']
['1731070770.13', '7098.9', '10398.35', '0.0']
['1731070770.63', '7099.0', '10398.5', '0.0']
['1731070771.13', '7099.1', '10398.65', '0.0']
['1731070771.63', '7099.2', '10398.8', '0.0']
['1731070772.13', '7099.3', '10398.95', '0.0']
['1731070772.63', '7099.4', '10399.1', '0.0']
['1731070773.13', '7099.5', '10399.25', '0.0']
['1731070773.63', '7099.6', '10399.4', '0.0']
['1731070774.13', '7099.7', '10399.55', '0.0']['time', 'x', 'y', 'z']
['1731070776.37', '7100.0', '10400.0', '0.0']
['1731070776.87', '7100.1', '10400.15', '0.0']
['1731070777.37', '7100.2', '10400.3', '0.0']
['1731070777.87', '7100.3', '10400.45', '0.0']
['1731070778.37', '7100.4', '10400.6', '0.0']
['1731070778.87', '7100.5', '10400.75', '0.0']
['1731070779.37', '7100.6', '10400.9', '0.0']
['1731070779.87', '7100.7', '10401.05', '0.0']
['1731070780.37', '7100.8', '10401.2', '0.0']
['1731070780.87', '7100.9', '10401.35', '0.0']
['1731070781.37', '7101.0', '10401.5', '0.0']
['1731070781.87', '7101.1', '10401.65', '0.0']
['1731070782.37', '7101.2', '10401.8', '0.0']
['1731070782.87', '7101.3', '10401.95', '0.0']
['1731070783.37', '7101.4', '10402.1', '0.0']
['1731070783.87', '7101.5', '10402.25', '0.0']
['1731070784.38', '7101.6', '10402.4', '0.0']
['1731070784.87', '7101.7', '10402.55', '0.0']
['1731070785.37', '7101.8', '10402.7', '0.0']
['1731070785.87', '7101.9', '10402.85', '0.0']
['1731070786.38', '7102.0', '10403.0', '0.0']
['1731070786.88', '7102.1', '10403.15', '0.0']
['1731070787.38', '7102.2', '10403.3', '0.0']
['1731070787.88', '7102.3', '10403.45', '0.0']
['1731070788.38', '7102.4', '10403.6', '0.0']
['1731070788.88', '7102.5', '10403.75', '0.0']
['1731070789.38', '7102.6', '10403.9', '0.0']
['1731070789.88', '7102.7', '10404.05', '0.0']
['1731070790.38', '7102.8', '10404.2', '0.0']
['1731070790.88', '7102.9', '10404.35', '0.0']
['1731070791.38', '7103.0', '10404.5', '0.0']
['1731070791.88', '7103.1', '10404.65', '0.0']
['1731070792.38', '7103.2', '10404.8', '0.0']
['1731070792.88', '7103.3', '10404.95', '0.0']
['1731070793.38', '7103.4', '10405.1', '0.0']
['1731070793.88', '7103.5', '10405.25', '0.0']
['1731070794.38', '7103.6', '10405.4', '0.0']
['1731070794.88', '7103.7', '10405.55', '0.0']
['1731070795.39', '7103.8', '10405.7', '0.0']
['1731070795.89', '7103.9', '10405.85', '0.0']
['1731070796.39', '7104.0', '10406.0', '0.0']
['1731070796.89', '7104.1', '10406.15', '0.0']
['1731070797.39', '7104.2', '10406.3', '0.0']
['1731070797.89', '7104.3', '10406.45', '0.0']
['1731070798.39', '7104.4', '10406.6', '0.0']
['1731070798.89', '7104.5', '10406.75', '0.0']
['1731070799.39', '7104.6', '10406.9', '0.0']
['1731070799.89', '7104.7', '10407.05', '0.0']
['1731070800.39', '7104.8', '10407.2', '0.0']
['1731070800.89', '7104.9', '10407.35', '0.0']
['1731070801.39', '7105.0', '10407.5', '0.0']
['1731070801.89', '7105.1', '10407.65', '0.0']
['1731070802.39', '7105.2', '10407.8', '0.0']
['1731070802.89', '7105.3', '10407.95', '0.0']
['1731070803.39', '7105.4', '10408.1', '0.0']
['1731070803.89', '7105.5', '10408.25', '0.0']
['1731070804.39', '7105.6', '10408.4', '0.0']
['1731070804.89', '7105.7', '10408.55', '0.0']
['1731070805.39', '7105.8', '10408.7', '0.0']
['1731070805.9', '7105.9', '10408.85', '0.0']
['1731070806.4', '7106.0', '10409.0', '0.0']
['1731070806.9', '7106.1', '10409.15', '0.0']
['1731070807.4', '7106.2', '10409.3', '0.0']
['1731070807.9', '7106.3', '10409.45', '0.0']
['1731070808.4', '7106.4', '10409.6', '0.0']
['1731070808.9', '7106.5', '10409.75', '0.0']
['1731070809.4', '7106.6', '10409.9', '0.0']
['1731070809.9', '7106.7', '10410.05', '0.0']
['1731070810.4', '7106.8', '10410.2', '0.0']
['1731070810.9', '7106.9', '10410.35', '0.0']
['1731070811.4', '7107.0', '10410.5', '0.0']
['1731070811.9', '7107.1', '10410.65', '0.0']
['1731070812.4', '7107.2', '10410.8', '0.0']
['1731070812.9', '7107.3', '10410.95', '0.0']
['1731070813.4', '7107.4', '10411.1', '0.0']
['1731070813.9', '7107.5', '10411.25', '0.0']
['1731070814.4', '7107.6', '10411.4', '0.0']
['1731070814.91', '7107.7', '10411.55', '0.0']
['1731070815.41', '7107.8', '10411.7', '0.0']
['1731070815.91', '7107.9', '10411.85', '0.0']
['1731070816.41', '7108.0', '10412.0', '0.0']
['1731070816.91', '7108.1', '10412.15', '0.0']
['1731070817.41', '7108.2', '10412.3', '0.0']
['1731070817.91', '7108.3', '10412.45', '0.0']
['1731070818.41', '7108.4', '10412.6', '0.0']
['1731070818.91', '7108.5', '10412.75', '0.0']
['1731070819.41', '7108.6', '10412.9', '0.0']
['1731070819.91', '7108.7', '10413.05', '0.0']
['1731070820.41', '7108.8', '10413.2', '0.0']
['1731070820.91', '7108.9', '10413.35', '0.0']
['1731070821.41', '7109.0', '10413.5', '0.0']
['1731070821.91', '7109.1', '10413.65', '0.0']
['1731070822.41', '7109.2', '10413.8', '0.0']
['1731070822.92', '7109.3', '10413.95', '0.0']
['1731070823.42', '7109.4', '10414.1', '0.0']
['1731070823.92', '7109.5', '10414.25', '0.0']
['1731070824.42', '7109.6', '10414.4', '0.0']
['1731070824.92', '7109.7', '10414.55', '0.0']
['1731070825.42', '7109.8', '10414.7', '0.0']
['1731070825.92', '7109.9', '10414.85', '0.0']
['1731070826.42', '7110.0', '10415.0', '0.0']
['1731070826.92', '7110.1', '10415.15', '0.0']
['1731070827.42', '7110.2', '10415.3', '0.0']
['1731070827.92', '7110.3', '10415.45', '0.0']
['1731070828.42', '7110.4', '10415.6', '0.0']
['1731070828.92', '7110.5', '10415.75', '0.0']
['1731070829.42', '7110.6', '10415.9', '0.0']
['1731070829.92', '7110.7', '10416.05', '0.0']
['1731070830.42', '7110.8', '10416.2', '0.0']
['1731070830.92', '7110.9', '10416.35', '0.0']
['1731070831.43', '7111.0', '10416.5', '0.0']
['1731070831.92', '7111.1', '10416.65', '0.0']
['1731070832.43', '7111.2', '10416.8', '0.0']
['1731070832.93', '7111.3', '10416.95', '0.0']
['1731070833.43', '7111.4', '10417.1', '0.0']
['1731070833.93', '7111.5', '10417.25', '0.0']
['1731070834.43', '7111.6', '10417.4', '0.0']
['1731070834.93', '7111.7', '10417.55', '0.0']
['1731070835.43', '7111.8', '10417.7', '0.0']
['1731070835.93', '7111.9', '10417.85', '0.0']
['1731070836.43', '7112.0', '10418.0', '0.0']
['1731070836.93', '7112.1', '10418.15', '0.0']
['1731070837.43', '7112.2', '10418.3', '0.0']
['1731070837.93', '7112.3', '10418.45', '0.0']
['1731070838.43', '7112.4', '10418.6', '0.0']
['1731070838.93', '7112.5', '10418.75', '0.0']
['1731070839.43', '7112.6', '10418.9', '0.0']
['1731070839.93', '7112.7', '10419.05', '0.0']
['1731070840.43', '7112.8', '10419.2', '0.0']
['1731070840.93', '7112.9', '10419.35', '0.0']
['1731070841.43', '7113.0', '10419.5', '0.0']
['1731070841.94', '7113.1', '10419.65', '0.0']
['1731070842.43', '7113.2', '10419.8', '0.0']
['1731070842.94', '7113.3', '10419.95', '0.0']
['1731070843.44', '7113.4', '10420.1', '0.0']
['1731070843.94', '7113.5', '10420.25', '0.0']
['1731070844.44', '7113.6', '10420.4', '0.0']
['1731070844.94', '7113.7', '10420.55', '0.0']
['1731070845.44', '7113.8', '10420.7', '0.0']
['1731070845.94', '7113.9', '10420.85', '0.0']
['1731070846.44', '7114.0', '10421.0', '0.0']
['1731070846.94', '7114.1', '10421.15', '0.0']
['1731070847.44', '7114.2', '10421.3', '0.0']
['1731070847.94', '7114.3', '10421.45', '0.0']
['1731070848.44', '7114.4', '10421.6', '0.0']
['1731070848.94', '7114.5', '10421.75', '0.0']
['1731070849.44', '7114.6', '10421.9', '0.0']
['1731070849.94', '7114.7', '10422.05', '0.0']
['1731070850.44', '7114.8', '10422.2', '0.0']
['1731070850.94', '7114.9', '10422.35', '0.0']
['1731070851.44', '7115.0', '10422.5', '0.0']
['1731070851.94', '7115.1', '10422.65', '0.0']
['1731070852.44', '7115.2', '10422.8', '0.0']
['1731070852.95', '7115.3', '10422.95', '0.0']
['1731070853.45', '7115.4', '10423.1', '0.0']
['1731070853.95', '7115.5', '10423.25', '0.0']
['1731070854.45', '7115.6', '10423.4', '0.0']
['1731070854.95', '7115.7', '10423.55', '0.0']
['1731070855.45', '7115.8', '10423.7', '0.0']
['1731070855.95', '7115.9', '10423.85', '0.0']
['1731070856.45', '7116.0', '10424.0', '0.0']
['1731070856.95', '7116.1', '10424.15', '0.0']
['1731070857.45', '7116.2', '10424.3', '0.0']
['1731070857.95', '7116.3', '10424.45', '0.0']
['1731070858.45', '7116.4', '10424.6', '0.0']
['1731070858.95', '7116.5', '10424.75', '0.0']
['1731070859.45', '7116.6', '10424.9', '0.0']
['1731070859.95', '7116.7', '10425.05', '0.0']
['1731070860.45', '7116.8', '10425.2', '0.0']
['1731070860.95', '7116.9', '10425.35', '0.0']
['1731070861.45', '7117.0', '10425.5', '0.0']
['1731070861.95', '7117.1', '10425.65', '0.0']
['1731070862.45', '7117.2', '10425.8', '0.0']
['1731070862.95', '7117.3', '10425.95', '0.0']
['1731070863.45', '7117.4', '10426.1', '0.0']
['1731070863.96', '7117.5', '10426.25', '0.0']
['1731070864.46', '7117.6', '10426.4', '0.0']
['1731070864.96', '7117.7', '10426.55', '0.0']
['1731070865.46', '7117.8', '10426.7', '0.0']
['1731070865.96', '7117.9', '10426.85', '0.0']
['1731070866.46', '7118.0', '10427.0', '0.0']
['1731070866.96', '7118.1', '10427.15', '0.0']
['1731070867.46', '7118.2', '10427.3', '0.0']
['1731070867.96', '7118.3', '10427.45', '0.0']
['1731070868.46', '7118.4', '10427.6', '0.0']
['1731070868.96', '7118.5', '10427.75', '0.0']
['1731070869.46', '7118.6', '10427.9', '0.0']
['1731070869.96', '7118.7', '10428.05', '0.0']
['1731070870.46', '7118.8', '10428.2', '0.0']
['1731070870.96', '7118.9', '10428.35', '0.0']
['1731070871.46', '7119.0', '10428.5', '0.0']
['1731070871.96', '7119.1', '10428.65', '0.0']
['1731070872.47', '7119.2', '10428.8', '0.0']
['1731070872.97', '7119.3', '10428.95', '0.0']
['1731070873.47', '7119.4', '10429.1', '0.0']
['1731070873.97', '7119.5', '10429.25', '0.0']
['1731070874.47', '7119.6', '10429.4', '0.0']
['1731070874.97', '7119.7', '10429.55', '0.0']
['1731070875.47', '7119.8', '10429.7', '0.0']
['1731070875.97', '7119.9', '10429.85', '0.0']
['1731070876.47', '7120.0', '10430.0', '0.0']
['1731070876.97', '7120.1', '10430.15', '0.0']
['1731070877.47', '7120.2', '10430.3', '0.0']
['1731070877.97', '7120.3', '10430.45', '0.0']
['1731070878.47', '7120.4', '10430.6', '0.0']
['1731070878.97', '7120.5', '10430.75', '0.0']
['1731070879.47', '7120.6', '10430.9', '0.0']
['1731070879.97', '7120.7', '10431.05', '0.0']
['1731070880.47', '7120.8', '10431.2', '0.0']
['1731070880.97', '7120.9', '10431.35', '0.0']
['1731070881.47', '7121.0', '10431.5', '0.0']
['1731070881.97', '7121.1', '10431.65', '0.0']
['1731070882.47', '7121.2', '10431.8', '0.0']
['1731070882.98', '7121.3', '10431.95', '0.0']
['1731070883.48', '7121.4', '10432.1', '0.0']
['1731070883.98', '7121.5', '10432.25', '0.0']
['1731070884.48', '7121.6', '10432.4', '0.0']
['1731070884.98', '7121.7', '10432.55', '0.0']
['1731070885.48', '7121.8', '10432.7', '0.0']
['1731070885.98', '7121.9', '10432.85', '0.0']
['1731070886.48', '7122.0', '10433.0', '0.0']
['1731070886.98', '7122.1', '10433.15', '0.0']
['1731070887.48', '7122.2', '10433.3', '0.0']
['1731070887.98', '7122.3', '10433.45', '0.0']
['1731070888.48', '7122.4', '10433.6', '0.0']
['1731070888.98', '7122.5', '10433.75', '0.0']
['1731070889.48', '7122.6', '10433.9', '0.0']
['1731070889.98', '7122.7', '10434.05', '0.0']
['1731070890.48', '7122.8', '10434.2', '0.0']
['1731070890.98', '7122.9', '10434.35', '0.0']
['1731070891.48', '7123.0', '10434.5', '0.0']
['1731070891.98', '7123.1', '10434.65', '0.0']
['1731070892.48', '7123.2', '10434.8', '0.0']
