['time', 'x', 'y', 'z']
['1731068603.7', '7166.9', '9166.4', '0.0']
['1731068604.2', '7167.0', '9166.5', '0.0']
['1731068604.7', '7167.1', '9166.6', '0.0']
['1731068605.2', '7167.2', '9166.7', '0.0']
['1731068605.7', '7167.3', '9166.8', '0.0']
['1731068606.2', '7167.4', '9166.9', '0.0']
['1731068606.7', '7167.5', '9167.0', '0.0']
['1731068607.2', '7167.6', '9167.1', '0.0']
['1731068607.7', '7167.7', '9167.2', '0.0']
['1731068608.2', '7167.8', '9167.3', '0.0']
['1731068608.7', '7167.9', '9167.4', '0.0']
['1731068609.2', '7168.0', '9167.5', '0.0']
['1731068609.71', '7168.1', '9167.6', '0.0']
['1731068610.21', '7168.2', '9167.7', '0.0']
['1731068610.71', '7168.3', '9167.8', '0.0']
['1731068611.21', '7168.4', '9167.9', '0.0']
['1731068611.71', '7168.5', '9168.0', '0.0']
['1731068612.21', '7168.6', '9168.1', '0.0']
['1731068612.71', '7168.7', '9168.2', '0.0']
['1731068613.21', '7168.8', '9168.3', '0.0']
['1731068613.71', '7168.9', '9168.4', '0.0']
['1731068614.21', '7169.0', '9168.5', '0.0']
['1731068614.71', '7169.1', '9168.6', '0.0']
['1731068615.21', '7169.2', '9168.7', '0.0']
['1731068615.71', '7169.3', '9168.8', '0.0']
['1731068616.21', '7169.4', '9168.9', '0.0']
['1731068616.71', '7169.5', '9169.0', '0.0']
['1731068617.21', '7169.6', '9169.1', '0.0']
['1731068617.71', '7169.7', '9169.2', '0.0']
['1731068618.21', '7169.8', '9169.3', '0.0']
['1731068618.71', '7169.9', '9169.4', '0.0']
['1731068619.21', '7170.0', '9169.5', '0.0']
['1731068619.71', '7170.1', '9169.6', '0.0']
['1731068620.22', '7170.2', '9169.7', '0.0']
['1731068620.72', '7170.3', '9169.8', '0.0']
['1731068621.22', '7170.4', '9169.9', '0.0']
['1731068621.72', '7170.5', '9170.0', '0.0']
['1731068622.22', '7170.6', '9170.1', '0.0']
['1731068622.72', '7170.7', '9170.2', '0.0']
['1731068623.22', '7170.8', '9170.3', '0.0']
['1731068623.72', '7170.9', '9170.4', '0.0']
['1731068624.22', '7171.0', '9170.5', '0.0']
['1731068624.72', '7171.1', '9170.6', '0.0']
['1731068625.22', '7171.2', '9170.7', '0.0']
['1731068625.72', '7171.3', '9170.8', '0.0']
['1731068626.22', '7171.4', '9170.9', '0.0']
['1731068626.72', '7171.5', '9171.0', '0.0']
['1731068627.22', '7171.6', '9171.1', '0.0']
['1731068627.72', '7171.7', '9171.2', '0.0']
['1731068628.22', '7171.8', '9171.3', '0.0']
['1731068628.73', '7171.9', '9171.4', '0.0']
['1731068629.23', '7172.0', '9171.5', '0.0']
['1731068629.73', '7172.1', '9171.6', '0.0']
['1731068630.23', '7172.2', '9171.7', '0.0']
['1731068630.73', '7172.3', '9171.8', '0.0']
['1731068631.23', '7172.4', '9171.9', '0.0']
['1731068631.73', '7172.5', '9172.0', '0.0']
['1731068632.23', '7172.6', '9172.1', '0.0']
['1731068632.73', '7172.7', '9172.2', '0.0']
['1731068633.23', '7172.8', '9172.3', '0.0']
['1731068633.73', '7172.9', '9172.4', '0.0']
['1731068634.23', '7173.0', '9172.5', '0.0']
['1731068634.74', '7173.1', '9172.6', '0.0']
['1731068635.23', '7173.2', '9172.7', '0.0']
['1731068635.73', '7173.3', '9172.8', '0.0']
['1731068636.23', '7173.4', '9172.9', '0.0']
['1731068636.73', '7173.5', '9173.0', '0.0']
['1731068637.24', '7173.6', '9173.1', '0.0']
['1731068637.74', '7173.7', '9173.2', '0.0']
['1731068638.24', '7173.8', '9173.3', '0.0']
['1731068638.74', '7173.9', '9173.4', '0.0']
['1731068639.24', '7174.0', '9173.5', '0.0']
['1731068639.74', '7174.1', '9173.6', '0.0']
['1731068640.24', '7174.2', '9173.7', '0.0']
['1731068640.74', '7174.3', '9173.8', '0.0']
['1731068641.24', '7174.4', '9173.9', '0.0']
['1731068641.74', '7174.5', '9174.0', '0.0']
['1731068642.24', '7174.6', '9174.1', '0.0']
['1731068642.74', '7174.7', '9174.2', '0.0']
['1731068643.24', '7174.8', '9174.3', '0.0']
['1731068643.74', '7174.9', '9174.4', '0.0']
['1731068644.24', '7175.0', '9174.5', '0.0']
['1731068644.74', '7175.1', '9174.6', '0.0']
['1731068645.24', '7175.2', '9174.7', '0.0']
['1731068645.74', '7175.3', '9174.8', '0.0']
['1731068646.24', '7175.4', '9174.9', '0.0']
['1731068646.74', '7175.5', '9175.0', '0.0']
['1731068647.24', '7175.6', '9175.1', '0.0']
['1731068647.74', '7175.7', '9175.2', '0.0']
['1731068648.24', '7175.8', '9175.3', '0.0']
['1731068648.74', '7175.9', '9175.4', '0.0']
['1731068649.25', '7176.0', '9175.5', '0.0']
['1731068649.75', '7176.1', '9175.6', '0.0']
['1731068650.25', '7176.2', '9175.7', '0.0']
['1731068650.75', '7176.3', '9175.8', '0.0']
['1731068651.25', '7176.4', '9175.9', '0.0']
['1731068651.75', '7176.5', '9176.0', '0.0']
['1731068652.25', '7176.6', '9176.1', '0.0']
['1731068652.75', '7176.7', '9176.2', '0.0']
['1731068653.25', '7176.8', '9176.3', '0.0']
['1731068653.75', '7176.9', '9176.4', '0.0']
['1731068654.25', '7177.0', '9176.5', '0.0']
['1731068654.75', '7177.1', '9176.6', '0.0']
['1731068655.25', '7177.2', '9176.7', '0.0']
['1731068655.75', '7177.3', '9176.8', '0.0']
['1731068656.25', '7177.4', '9176.9', '0.0']
['1731068656.75', '7177.5', '9177.0', '0.0']
['1731068657.25', '7177.6', '9177.1', '0.0']
['1731068657.75', '7177.7', '9177.2', '0.0']
['1731068658.26', '7177.8', '9177.3', '0.0']
['1731068658.76', '7177.9', '9177.4', '0.0']
['1731068659.26', '7178.0', '9177.5', '0.0']
['1731068659.76', '7178.1', '9177.6', '0.0']
['1731068660.26', '7178.2', '9177.7', '0.0']
['1731068660.76', '7178.3', '9177.8', '0.0']
['1731068661.26', '7178.4', '9177.9', '0.0']
['1731068661.76', '7178.5', '9178.0', '0.0']
['1731068662.26', '7178.6', '9178.1', '0.0']
['1731068662.76', '7178.7', '9178.2', '0.0']
['1731068663.26', '7178.8', '9178.3', '0.0']
['1731068663.76', '7178.9', '9178.4', '0.0']
['1731068664.26', '7179.0', '9178.5', '0.0']
['1731068664.76', '7179.1', '9178.6', '0.0']
['1731068665.26', '7179.2', '9178.7', '0.0']
['1731068665.76', '7179.3', '9178.8', '0.0']
['1731068666.26', '7179.4', '9178.9', '0.0']
['1731068666.76', '7179.5', '9179.0', '0.0']
['1731068667.26', '7179.6', '9179.1', '0.0']
['1731068667.76', '7179.7', '9179.2', '0.0']
['1731068668.26', '7179.8', '9179.3', '0.0']
['1731068668.76', '7179.9', '9179.4', '0.0']
['1731068669.27', '7180.0', '9179.5', '0.0']
['1731068669.77', '7180.1', '9179.6', '0.0']
['1731068670.27', '7180.2', '9179.7', '0.0']
['1731068670.77', '7180.3', '9179.8', '0.0']
['1731068671.27', '7180.4', '9179.9', '0.0']
['1731068671.77', '7180.5', '9180.0', '0.0']
['1731068672.27', '7180.6', '9180.1', '0.0']
['1731068672.77', '7180.7', '9180.2', '0.0']
['1731068673.27', '7180.8', '9180.3', '0.0']
['1731068673.77', '7180.9', '9180.4', '0.0']
['1731068674.27', '7181.0', '9180.5', '0.0']
['1731068674.77', '7181.1', '9180.6', '0.0']
['1731068675.27', '7181.2', '9180.7', '0.0']
['1731068675.77', '7181.3', '9180.8', '0.0']
['1731068676.27', '7181.4', '9180.9', '0.0']
['1731068676.77', '7181.5', '9181.0', '0.0']
['1731068677.27', '7181.6', '9181.1', '0.0']
['1731068677.77', '7181.7', '9181.2', '0.0']
['1731068678.27', '7181.8', '9181.3', '0.0']
['1731068678.78', '7181.9', '9181.4', '0.0']
['1731068679.28', '7182.0', '9181.5', '0.0']
['1731068679.78', '7182.1', '9181.6', '0.0']
['1731068680.28', '7182.2', '9181.7', '0.0']
['1731068680.78', '7182.3', '9181.8', '0.0']
['1731068681.28', '7182.4', '9181.9', '0.0']
['1731068681.78', '7182.5', '9182.0', '0.0']
['1731068682.28', '7182.6', '9182.1', '0.0']
['1731068682.78', '7182.7', '9182.2', '0.0']
['1731068683.28', '7182.8', '9182.3', '0.0']
['1731068683.78', '7182.9', '9182.4', '0.0']
['1731068684.28', '7183.0', '9182.5', '0.0']
['1731068684.78', '7183.1', '9182.6', '0.0']
['1731068685.28', '7183.2', '9182.7', '0.0']
['1731068685.79', '7183.3', '9182.8', '0.0']
['1731068686.29', '7183.4', '9182.9', '0.0']
['1731068686.79', '7183.5', '9183.0', '0.0']
['1731068687.29', '7183.6', '9183.1', '0.0']
['1731068687.79', '7183.7', '9183.2', '0.0']
['1731068688.29', '7183.8', '9183.3', '0.0']
['1731068688.79', '7183.9', '9183.4', '0.0']
['1731068689.29', '7184.0', '9183.5', '0.0']
['1731068689.79', '7184.1', '9183.6', '0.0']
['1731068690.29', '7184.2', '9183.7', '0.0']
['1731068690.79', '7184.3', '9183.8', '0.0']
['1731068691.29', '7184.4', '9183.9', '0.0']
['1731068691.79', '7184.5', '9184.0', '0.0']
['1731068692.29', '7184.6', '9184.1', '0.0']
['1731068692.79', '7184.7', '9184.2', '0.0']
['1731068693.29', '7184.8', '9184.3', '0.0']
['1731068693.79', '7184.9', '9184.4', '0.0']
['1731068694.3', '7185.0', '9184.5', '0.0']
['1731068694.8', '7185.1', '9184.6', '0.0']
['1731068695.3', '7185.2', '9184.7', '0.0']
['1731068695.8', '7185.3', '9184.8', '0.0']
['1731068696.3', '7185.4', '9184.9', '0.0']
['1731068696.8', '7185.5', '9185.0', '0.0']
['1731068697.3', '7185.6', '9185.1', '0.0']
['1731068697.8', '7185.7', '9185.2', '0.0']
['1731068698.3', '7185.8', '9185.3', '0.0']
['1731068698.8', '7185.9', '9185.4', '0.0']
['1731068699.3', '7186.0', '9185.5', '0.0']
['1731068699.8', '7186.1', '9185.6', '0.0']
['1731068700.3', '7186.2', '9185.7', '0.0']
['1731068700.8', '7186.3', '9185.8', '0.0']
['1731068701.3', '7186.4', '9185.9', '0.0']
['1731068701.8', '7186.5', '9186.0', '0.0']
['1731068702.3', '7186.6', '9186.1', '0.0']
['1731068702.8', '7186.7', '9186.2', '0.0']
['1731068703.3', '7186.8', '9186.3', '0.0']
['1731068703.8', '7186.9', '9186.4', '0.0']
['1731068704.31', '7187.0', '9186.5', '0.0']
['1731068704.8', '7187.1', '9186.6', '0.0']
['1731068705.31', '7187.2', '9186.7', '0.0']
['1731068705.81', '7187.3', '9186.8', '0.0']
['1731068706.31', '7187.4', '9186.9', '0.0']
['1731068706.81', '7187.5', '9187.0', '0.0']
['1731068707.31', '7187.6', '9187.1', '0.0']
['1731068707.81', '7187.7', '9187.2', '0.0']
['1731068708.31', '7187.8', '9187.3', '0.0']
['1731068708.81', '7187.9', '9187.4', '0.0']
['1731068709.31', '7188.0', '9187.5', '0.0']
['1731068709.81', '7188.1', '9187.6', '0.0']
['1731068710.31', '7188.2', '9187.7', '0.0']
['1731068710.81', '7188.3', '9187.8', '0.0']
['1731068711.31', '7188.4', '9187.9', '0.0']
['1731068711.81', '7188.5', '9188.0', '0.0']
['1731068712.31', '7188.6', '9188.1', '0.0']
['1731068712.81', '7188.7', '9188.2', '0.0']
['1731068713.31', '7188.8', '9188.3', '0.0']
['1731068713.81', '7188.9', '9188.4', '0.0']
['1731068714.31', '7189.0', '9188.5', '0.0']
['1731068714.81', '7189.1', '9188.6', '0.0']
['1731068715.31', '7189.2', '9188.7', '0.0']
['1731068715.81', '7189.3', '9188.8', '0.0']
['1731068716.32', '7189.4', '9188.9', '0.0']
['1731068716.82', '7189.5', '9189.0', '0.0']
['1731068717.32', '7189.6', '9189.1', '0.0']
['1731068717.82', '7189.7', '9189.2', '0.0']
['1731068718.32', '7189.8', '9189.3', '0.0']
['1731068718.82', '7189.9', '9189.4', '0.0']
['1731068719.32', '7190.0', '9189.5', '0.0']
['1731068719.82', '7190.1', '9189.6', '0.0']
['1731068720.32', '7190.2', '9189.7', '0.0']
['1731068720.82', '7190.3', '9189.8', '0.0']
['1731068721.32', '7190.4', '9189.9', '0.0']
['1731068721.82', '7190.5', '9190.0', '0.0']
['1731068722.32', '7190.6', '9190.1', '0.0']
['1731068722.82', '7190.7', '9190.2', '0.0']
['1731068723.32', '7190.8', '9190.3', '0.0']
['1731068723.82', '7190.9', '9190.4', '0.0']
['1731068724.32', '7191.0', '9190.5', '0.0']
['1731068724.82', '7191.1', '9190.6', '0.0']
['1731068725.32', '7191.2', '9190.7', '0.0']
['1731068725.82', '7191.3', '9190.8', '0.0']
['1731068726.32', '7191.4', '9190.9', '0.0']
['1731068726.82', '7191.5', '9191.0', '0.0']
['1731068727.32', '7191.6', '9191.1', '0.0']
['1731068727.83', '7191.7', '9191.2', '0.0']
['1731068728.33', '7191.8', '9191.3', '0.0']
['1731068728.83', '7191.9', '9191.4', '0.0']
['1731068729.33', '7192.0', '9191.5', '0.0']
['1731068729.83', '7192.1', '9191.6', '0.0']
['1731068730.33', '7192.2', '9191.7', '0.0']
['1731068730.83', '7192.3', '9191.8', '0.0']
['1731068731.33', '7192.4', '9191.9', '0.0']
['1731068731.83', '7192.5', '9192.0', '0.0']
['1731068732.33', '7192.6', '9192.1', '0.0']
['1731068732.83', '7192.7', '9192.2', '0.0']
['1731068733.33', '7192.8', '9192.3', '0.0']
['1731068733.83', '7192.9', '9192.4', '0.0']
['1731068734.33', '7193.0', '9192.5', '0.0']
['1731068734.83', '7193.1', '9192.6', '0.0']
['1731068735.33', '7193.2', '9192.7', '0.0']
['1731068735.83', '7193.3', '9192.8', '0.0']
['1731068736.33', '7193.4', '9192.9', '0.0']
['1731068736.83', '7193.5', '9193.0', '0.0']
['1731068737.33', '7193.6', '9193.1', '0.0']
['1731068737.84', '7193.7', '9193.2', '0.0']
['1731068738.34', '7193.8', '9193.3', '0.0']
['1731068738.84', '7193.9', '9193.4', '0.0']
['1731068739.34', '7194.0', '9193.5', '0.0']
['1731068739.84', '7194.1', '9193.6', '0.0']
['1731068740.34', '7194.2', '9193.7', '0.0']
['1731068740.84', '7194.3', '9193.8', '0.0']
['1731068741.34', '7194.4', '9193.9', '0.0']
['1731068741.84', '7194.5', '9194.0', '0.0']
['1731068742.34', '7194.6', '9194.1', '0.0']
['1731068742.84', '7194.7', '9194.2', '0.0']
['1731068743.34', '7194.8', '9194.3', '0.0']
['1731068743.84', '7194.9', '9194.4', '0.0']
['1731068744.34', '7195.0', '9194.5', '0.0']
['1731068744.84', '7195.1', '9194.6', '0.0']
['1731068745.34', '7195.2', '9194.7', '0.0']
['1731068745.84', '7195.3', '9194.8', '0.0']
['1731068746.34', '7195.4', '9194.9', '0.0']
['1731068746.84', '7195.5', '9195.0', '0.0']
['1731068747.34', '7195.6', '9195.1', '0.0']
['1731068747.84', '7195.7', '9195.2', '0.0']
['1731068748.35', '7195.8', '9195.3', '0.0']
['1731068748.85', '7195.9', '9195.4', '0.0']
['1731068749.35', '7196.0', '9195.5', '0.0']
['1731068749.85', '7196.1', '9195.6', '0.0']
['1731068750.35', '7196.2', '9195.7', '0.0']
['1731068750.85', '7196.3', '9195.8', '0.0']
['1731068751.35', '7196.4', '9195.9', '0.0']
['1731068751.85', '7196.5', '9196.0', '0.0']
['1731068752.35', '7196.6', '9196.1', '0.0']
['1731068752.85', '7196.7', '9196.2', '0.0']
['1731068753.35', '7196.8', '9196.3', '0.0']
['1731068753.85', '7196.9', '9196.4', '0.0']
['1731068754.35', '7197.0', '9196.5', '0.0']
['1731068754.85', '7197.1', '9196.6', '0.0']
['1731068755.35', '7197.2', '9196.7', '0.0']
['1731068755.85', '7197.3', '9196.8', '0.0']
['1731068756.35', '7197.4', '9196.9', '0.0']
['1731068756.85', '7197.5', '9197.0', '0.0']
['1731068757.35', '7197.6', '9197.1', '0.0']
['1731068757.85', '7197.7', '9197.2', '0.0']
['1731068758.36', '7197.8', '9197.3', '0.0']
['1731068758.86', '7197.9', '9197.4', '0.0']
['1731068759.36', '7198.0', '9197.5', '0.0']
['1731068759.86', '7198.1', '9197.6', '0.0']
['1731068760.36', '7198.2', '9197.7', '0.0']
['1731068760.86', '7198.3', '9197.8', '0.0']
['1731068761.36', '7198.4', '9197.9', '0.0']
['1731068761.86', '7198.5', '9198.0', '0.0']
['1731068762.36', '7198.6', '9198.1', '0.0']
['1731068762.86', '7198.7', '9198.2', '0.0']
['1731068763.36', '7198.8', '9198.3', '0.0']
['1731068763.86', '7198.9', '9198.4', '0.0']
['1731068764.36', '7199.0', '9198.5', '0.0']
['1731068764.86', '7199.1', '9198.6', '0.0']
['1731068765.36', '7199.2', '9198.7', '0.0']
['1731068765.86', '7199.3', '9198.8', '0.0']
['1731068766.36', '7199.4', '9198.9', '0.0']
['1731068766.86', '7199.5', '9199.0', '0.0']
['1731068767.36', '7199.6', '9199.1', '0.0']
['1731068767.86', '7199.7', '9199.2', '0.0']
['1731068768.36', '7199.8', '9199.3', '0.0']
['1731068768.86', '7199.9', '9199.4', '0.0']
['1731068769.37', '7200.0', '9199.5', '0.0']
['1731068769.87', '7200.1', '9199.6', '0.0']
['1731068770.37', '7200.2', '9199.7', '0.0']
['1731068770.87', '7200.3', '9199.8', '0.0']['time', 'x', 'y', 'z']
['1731068772.59', '7200.5', '9200.0', '0.0']
['1731068773.09', '7200.6', '9200.1', '0.0']
['1731068773.59', '7200.7', '9200.2', '0.0']
['1731068774.09', '7200.8', '9200.3', '0.0']
['1731068774.59', '7200.9', '9200.4', '0.0']
['1731068775.09', '7201.0', '9200.5', '0.0']
['1731068775.59', '7201.1', '9200.6', '0.0']
['1731068776.1', '7201.2', '9200.7', '0.0']
['1731068776.6', '7201.3', '9200.8', '0.0']
['1731068777.1', '7201.4', '9200.9', '0.0']
['1731068777.6', '7201.5', '9201.0', '0.0']
['1731068778.1', '7201.6', '9201.1', '0.0']
['1731068778.6', '7201.7', '9201.2', '0.0']
['1731068779.1', '7201.8', '9201.3', '0.0']
['1731068779.6', '7201.9', '9201.4', '0.0']
['1731068780.1', '7202.0', '9201.5', '0.0']
['1731068780.6', '7202.1', '9201.6', '0.0']
['1731068781.1', '7202.2', '9201.7', '0.0']
['1731068781.6', '7202.3', '9201.8', '0.0']
['1731068782.1', '7202.4', '9201.9', '0.0']
['1731068782.6', '7202.5', '9202.0', '0.0']
['1731068783.1', '7202.6', '9202.1', '0.0']
['1731068783.6', '7202.7', '9202.2', '0.0']
['1731068784.1', '7202.8', '9202.3', '0.0']
['1731068784.6', '7202.9', '9202.4', '0.0']
['1731068785.1', '7203.0', '9202.5', '0.0']
['1731068785.6', '7203.1', '9202.6', '0.0']
['1731068786.11', '7203.2', '9202.7', '0.0']
['1731068786.61', '7203.3', '9202.8', '0.0']
['1731068787.11', '7203.4', '9202.9', '0.0']
['1731068787.61', '7203.5', '9203.0', '0.0']
['1731068788.11', '7203.6', '9203.1', '0.0']
['1731068788.61', '7203.7', '9203.2', '0.0']
['1731068789.11', '7203.8', '9203.3', '0.0']
['1731068789.61', '7203.9', '9203.4', '0.0']
['1731068790.11', '7204.0', '9203.5', '0.0']
['1731068790.61', '7204.1', '9203.6', '0.0']
['1731068791.11', '7204.2', '9203.7', '0.0']
['1731068791.61', '7204.3', '9203.8', '0.0']
['1731068792.11', '7204.4', '9203.9', '0.0']
['1731068792.61', '7204.5', '9204.0', '0.0']
['1731068793.11', '7204.6', '9204.1', '0.0']
['1731068793.61', '7204.7', '9204.2', '0.0']
['1731068794.11', '7204.8', '9204.3', '0.0']
['1731068794.61', '7204.9', '9204.4', '0.0']
['1731068795.11', '7205.0', '9204.5', '0.0']
['1731068795.61', '7205.1', '9204.6', '0.0']
['1731068796.12', '7205.2', '9204.7', '0.0']
['1731068796.62', '7205.3', '9204.8', '0.0']
['1731068797.12', '7205.4', '9204.9', '0.0']
['1731068797.62', '7205.5', '9205.0', '0.0']
['1731068798.12', '7205.6', '9205.1', '0.0']
['1731068798.62', '7205.7', '9205.2', '0.0']
['1731068799.12', '7205.8', '9205.3', '0.0']
['1731068799.62', '7205.9', '9205.4', '0.0']
['1731068800.12', '7206.0', '9205.5', '0.0']
['1731068800.62', '7206.1', '9205.6', '0.0']
['1731068801.12', '7206.2', '9205.7', '0.0']
['1731068801.62', '7206.3', '9205.8', '0.0']
['1731068802.12', '7206.4', '9205.9', '0.0']
['1731068802.62', '7206.5', '9206.0', '0.0']
['1731068803.12', '7206.6', '9206.1', '0.0']
['1731068803.62', '7206.7', '9206.2', '0.0']
['1731068804.12', '7206.8', '9206.3', '0.0']
['1731068804.62', '7206.9', '9206.4', '0.0']
['1731068805.12', '7207.0', '9206.5', '0.0']
['1731068805.62', '7207.1', '9206.6', '0.0']
['1731068806.13', '7207.2', '9206.7', '0.0']
['1731068806.63', '7207.3', '9206.8', '0.0']
['1731068807.13', '7207.4', '9206.9', '0.0']
['1731068807.63', '7207.5', '9207.0', '0.0']
['1731068808.13', '7207.6', '9207.1', '0.0']
['1731068808.63', '7207.7', '9207.2', '0.0']
['1731068809.13', '7207.8', '9207.3', '0.0']
['1731068809.63', '7207.9', '9207.4', '0.0']
['1731068810.13', '7208.0', '9207.5', '0.0']
['1731068810.63', '7208.1', '9207.6', '0.0']
['1731068811.13', '7208.2', '9207.7', '0.0']
['1731068811.63', '7208.3', '9207.8', '0.0']
['1731068812.13', '7208.4', '9207.9', '0.0']
['1731068812.63', '7208.5', '9208.0', '0.0']
['1731068813.13', '7208.6', '9208.1', '0.0']
['1731068813.63', '7208.7', '9208.2', '0.0']
['1731068814.13', '7208.8', '9208.3', '0.0']
['1731068814.63', '7208.9', '9208.4', '0.0']
['1731068815.13', '7209.0', '9208.5', '0.0']
['1731068815.63', '7209.1', '9208.6', '0.0']
['1731068816.14', '7209.2', '9208.7', '0.0']
['1731068816.64', '7209.3', '9208.8', '0.0']
['1731068817.14', '7209.4', '9208.9', '0.0']
['1731068817.64', '7209.5', '9209.0', '0.0']
['1731068818.14', '7209.6', '9209.1', '0.0']
['1731068818.64', '7209.7', '9209.2', '0.0']
['1731068819.14', '7209.8', '9209.3', '0.0']
['1731068819.64', '7209.9', '9209.4', '0.0']
['1731068820.14', '7210.0', '9209.5', '0.0']
['1731068820.64', '7210.1', '9209.6', '0.0']
['1731068821.14', '7210.2', '9209.7', '0.0']
['1731068821.64', '7210.3', '9209.8', '0.0']
['1731068822.14', '7210.4', '9209.9', '0.0']
['1731068822.64', '7210.5', '9210.0', '0.0']
['1731068823.14', '7210.6', '9210.1', '0.0']
['1731068823.64', '7210.7', '9210.2', '0.0']
['1731068824.14', '7210.8', '9210.3', '0.0']
['1731068824.64', '7210.9', '9210.4', '0.0']
['1731068825.14', '7211.0', '9210.5', '0.0']
['1731068825.64', '7211.1', '9210.6', '0.0']
['1731068826.14', '7211.2', '9210.7', '0.0']
['1731068826.64', '7211.3', '9210.8', '0.0']
['1731068827.15', '7211.4', '9210.9', '0.0']
['1731068827.65', '7211.5', '9211.0', '0.0']
['1731068828.15', '7211.6', '9211.1', '0.0']
['1731068828.65', '7211.7', '9211.2', '0.0']
['1731068829.15', '7211.8', '9211.3', '0.0']
['1731068829.65', '7211.9', '9211.4', '0.0']
['1731068830.15', '7212.0', '9211.5', '0.0']
['1731068830.65', '7212.1', '9211.6', '0.0']
['1731068831.15', '7212.2', '9211.7', '0.0']
['1731068831.65', '7212.3', '9211.8', '0.0']
['1731068832.15', '7212.4', '9211.9', '0.0']
['1731068832.65', '7212.5', '9212.0', '0.0']
['1731068833.15', '7212.6', '9212.1', '0.0']
['1731068833.65', '7212.7', '9212.2', '0.0']
['1731068834.15', '7212.8', '9212.3', '0.0']
['1731068834.65', '7212.9', '9212.4', '0.0']
['1731068835.15', '7213.0', '9212.5', '0.0']
['1731068835.65', '7213.1', '9212.6', '0.0']
['1731068836.15', '7213.2', '9212.7', '0.0']
['1731068836.65', '7213.3', '9212.8', '0.0']
['1731068837.15', '7213.4', '9212.9', '0.0']
['1731068837.66', '7213.5', '9213.0', '0.0']
['1731068838.16', '7213.6', '9213.1', '0.0']
['1731068838.66', '7213.7', '9213.2', '0.0']
['1731068839.16', '7213.8', '9213.3', '0.0']
['1731068839.66', '7213.9', '9213.4', '0.0']
['1731068840.16', '7214.0', '9213.5', '0.0']
['1731068840.66', '7214.1', '9213.6', '0.0']
['1731068841.16', '7214.2', '9213.7', '0.0']
['1731068841.66', '7214.3', '9213.8', '0.0']
['1731068842.16', '7214.4', '9213.9', '0.0']
['1731068842.66', '7214.5', '9214.0', '0.0']
['1731068843.16', '7214.6', '9214.1', '0.0']
['1731068843.66', '7214.7', '9214.2', '0.0']
['1731068844.16', '7214.8', '9214.3', '0.0']
['1731068844.66', '7214.9', '9214.4', '0.0']
['1731068845.16', '7215.0', '9214.5', '0.0']
['1731068845.66', '7215.1', '9214.6', '0.0']
['1731068846.16', '7215.2', '9214.7', '0.0']
['1731068846.66', '7215.3', '9214.8', '0.0']
['1731068847.16', '7215.4', '9214.9', '0.0']
['1731068847.66', '7215.5', '9215.0', '0.0']
['1731068848.16', '7215.6', '9215.1', '0.0']
['1731068848.66', '7215.7', '9215.2', '0.0']
['1731068849.17', '7215.8', '9215.3', '0.0']
['1731068849.67', '7215.9', '9215.4', '0.0']
['1731068850.17', '7216.0', '9215.5', '0.0']
['1731068850.67', '7216.1', '9215.6', '0.0']
['1731068851.17', '7216.2', '9215.7', '0.0']
['1731068851.67', '7216.3', '9215.8', '0.0']
['1731068852.17', '7216.4', '9215.9', '0.0']
['1731068852.67', '7216.5', '9216.0', '0.0']
['1731068853.17', '7216.6', '9216.1', '0.0']
['1731068853.67', '7216.7', '9216.2', '0.0']
['1731068854.17', '7216.8', '9216.3', '0.0']
['1731068854.67', '7216.9', '9216.4', '0.0']
['1731068855.17', '7217.0', '9216.5', '0.0']
['1731068855.67', '7217.1', '9216.6', '0.0']
['1731068856.17', '7217.2', '9216.7', '0.0']
['1731068856.67', '7217.3', '9216.8', '0.0']
['1731068857.17', '7217.4', '9216.9', '0.0']
['1731068857.67', '7217.5', '9217.0', '0.0']
['1731068858.17', '7217.6', '9217.1', '0.0']
['1731068858.67', '7217.7', '9217.2', '0.0']
['1731068859.18', '7217.8', '9217.3', '0.0']
['1731068859.68', '7217.9', '9217.4', '0.0']
['1731068860.18', '7218.0', '9217.5', '0.0']
['1731068860.68', '7218.1', '9217.6', '0.0']
['1731068861.18', '7218.2', '9217.7', '0.0']
['1731068861.68', '7218.3', '9217.8', '0.0']
['1731068862.18', '7218.4', '9217.9', '0.0']
['1731068862.68', '7218.5', '9218.0', '0.0']
['1731068863.18', '7218.6', '9218.1', '0.0']
['1731068863.68', '7218.7', '9218.2', '0.0']
['1731068864.18', '7218.8', '9218.3', '0.0']
['1731068864.68', '7218.9', '9218.4', '0.0']
['1731068865.18', '7219.0', '9218.5', '0.0']
['1731068865.68', '7219.1', '9218.6', '0.0']
['1731068866.18', '7219.2', '9218.7', '0.0']
['1731068866.69', '7219.3', '9218.8', '0.0']
['1731068867.18', '7219.4', '9218.9', '0.0']
['1731068867.68', '7219.5', '9219.0', '0.0']
['1731068868.19', '7219.6', '9219.1', '0.0']
['1731068868.69', '7219.7', '9219.2', '0.0']
['1731068869.19', '7219.8', '9219.3', '0.0']
['1731068869.69', '7219.9', '9219.4', '0.0']
['1731068870.19', '7220.0', '9219.5', '0.0']
['1731068870.69', '7220.1', '9219.6', '0.0']
['1731068871.19', '7220.2', '9219.7', '0.0']
['1731068871.69', '7220.3', '9219.8', '0.0']
['1731068872.19', '7220.4', '9219.9', '0.0']
['1731068872.69', '7220.5', '9220.0', '0.0']
['1731068873.19', '7220.6', '9220.1', '0.0']
